Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[individual]	Characteristics[strain]	Characteristics[age]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[developmental stage]	Characteristics[sex]	Characteristics[genotype]	Characteristics[organism part]	Characteristics[cell type]	Material Type	Description	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[cdna read]	Comment[cdna read offset]	Comment[cdna read size]	Comment[cell barcode offset]	Comment[cell barcode read]	Comment[cell barcode size]	Comment[end bias]	Comment[input molecule]	Comment[library construction]	Comment[primer]	Comment[sample barcode offset]	Comment[sample barcode read]	Comment[sample barcode size]	Comment[single cell isolation]	Comment[spike in]	Comment[umi barcode offset]	Comment[umi barcode read]	Comment[umi barcode size]	Protocol REF	Performer	Assay Name	Comment[technical replicate group]	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[BAM_URI]	Comment[read1 file]	Comment[FASTQ_URI]	Comment[read2 file]	Comment[FASTQ_URI]	Comment[index1 file]	Comment[FASTQ_URI]	Factor Value[organism part]	Factor Value[cell type]
FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49	ERS6860763	SAMEA9135962	Drosophila melanogaster	S49	w1118	1	day	EFO	UO_0000033	adult	male	wild type genotype	testis	  	organism part	FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e669170__FCA59_Male_testis_adult_1dWT_Fuller_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49_L003	  	sequencing assay	ERX5671977	FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49_L003.bam	FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49_L003.bam	ERR6032793	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032793/FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49_L003.bam	FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49_L003_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49_L003_R1_001.fastq.gz	FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA59_Male_testis_adult_1dWT_Fuller_sample1_S49_L003_R2_001.fastq.gz	  	  	testis	    
FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59	ERS6860767	SAMEA9135966	Drosophila melanogaster	S59	w1118	1	day	EFO	UO_0000033	adult	male	wild type genotype	testis	  	organism part	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e75e580__FCA60_Male_testis_adult_1dWT_Fuller_sample2	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59_L004	  	sequencing assay	ERX5671978	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59_L004.bam	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59_L004.bam	ERR6032795	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032795/FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59_L004.bam	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59_L004_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59_L004_R1_001.fastq.gz	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA60_Male_testis_adult_1dWT_Fuller_sample2_S59_L004_R2_001.fastq.gz	  	  	testis	    
FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67	ERS6860767	SAMEA9135966	Drosophila melanogaster	S67	w1118	1	day	EFO	UO_0000033	adult	male	wild type genotype	testis	  	organism part	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e75e580__FCA60_Male_testis_adult_1dWT_Fuller_sample2	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67_L004	  	sequencing assay	ERX5671978	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67_L004.bam	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67_L004.bam	ERR6032797	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032797/FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67_L004.bam	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67_L004_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67_L004_R1_001.fastq.gz	FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA60_Male_testis_adult_1dWT_Fuller_sample2_S67_L004_R2_001.fastq.gz	  	  	testis	    
FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60	ERS6860771	SAMEA9135970	Drosophila melanogaster	S60	w1118	1	day	EFO	UO_0000033	adult	male	wild type genotype	testis	  	organism part	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e853dd2__FCA61_Male_testis_adult_1dWT_Fuller_sample3	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60_L004	  	sequencing assay	ERX5671979	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60_L004.bam	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60_L004.bam	ERR6032799	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032799/FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60_L004.bam	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60_L004_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60_L004_R1_001.fastq.gz	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA61_Male_testis_adult_1dWT_Fuller_sample3_S60_L004_R2_001.fastq.gz	  	  	testis	    
FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68	ERS6860771	SAMEA9135970	Drosophila melanogaster	S68	w1118	1	day	EFO	UO_0000033	adult	male	wild type genotype	testis	  	organism part	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e853dd2__FCA61_Male_testis_adult_1dWT_Fuller_sample3	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68_L004	  	sequencing assay	ERX5671979	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68_L004.bam	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68_L004.bam	ERR6032801	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032801/FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68_L004.bam	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68_L004_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68_L004_R1_001.fastq.gz	FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA61_Male_testis_adult_1dWT_Fuller_sample3_S68_L004_R2_001.fastq.gz	  	  	testis	    
FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1	ERS6860654	SAMEA9135853	Drosophila melanogaster	S1	PromE800-GAL4, UAS-unc84GFP	5	day	EFO	UO_0000033	adult	male	wild type genotype	thorax	oenocyte	organism part	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	0ece9e7a__FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	0	index 1	8	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001	group 22	sequencing assay	ERX5671946	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001.bam	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001.bam	ERR6032679	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032679/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001.bam	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001_R1_001.fastq.gz	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001_R2_001.fastq.gz	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001_I1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L001_I1_001.fastq.gz	thorax	oenocyte
FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1	ERS6860654	SAMEA9135853	Drosophila melanogaster	S1	PromE800-GAL4, UAS-unc84GFP	5	day	EFO	UO_0000033	adult	male	wild type genotype	thorax	oenocyte	organism part	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	0ece9e7a__FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	0	index 1	8	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002	group 22	sequencing assay	ERX5671946	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002.bam	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002.bam	ERR6032680	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032680/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002.bam	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002_R1_001.fastq.gz	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002_R2_001.fastq.gz	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002_I1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L002_I1_001.fastq.gz	thorax	oenocyte
FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1	ERS6860654	SAMEA9135853	Drosophila melanogaster	S1	PromE800-GAL4, UAS-unc84GFP	5	day	EFO	UO_0000033	adult	male	wild type genotype	thorax	oenocyte	organism part	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	0ece9e7a__FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	0	index 1	8	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003	group 22	sequencing assay	ERX5671946	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003.bam	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003.bam	ERR6032681	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032681/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003.bam	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003_R1_001.fastq.gz	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003_R2_001.fastq.gz	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003_I1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L003_I1_001.fastq.gz	thorax	oenocyte
FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1	ERS6860654	SAMEA9135853	Drosophila melanogaster	S1	PromE800-GAL4, UAS-unc84GFP	5	day	EFO	UO_0000033	adult	male	wild type genotype	thorax	oenocyte	organism part	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	0ece9e7a__FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	0	index 1	8	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004	group 22	sequencing assay	ERX5671946	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004.bam	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004.bam	ERR6032682	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032682/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004.bam	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004_R1_001.fastq.gz	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004_R2_001.fastq.gz	FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004_I1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA53_Male_oenocyteGFP_adult_5dWT_Jasper_sample1_S1_L004_I1_001.fastq.gz	thorax	oenocyte
FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28	ERS6860735	SAMEA9135934	Drosophila melanogaster	S28	PromE800-GAL4, UAS-unc84GFP	5	day	EFO	UO_0000033	adult	female	wild type genotype	thorax	oenocyte	organism part	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e19fc98__FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28_L002	  	sequencing assay	ERX5671970	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28_L002.bam	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28_L002.bam	ERR6032763	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032763/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28_L002.bam	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28_L002_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28_L002_R1_001.fastq.gz	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S28_L002_R2_001.fastq.gz	  	  	thorax	oenocyte
FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30	ERS6860735	SAMEA9135934	Drosophila melanogaster	S30	PromE800-GAL4, UAS-unc84GFP	5	day	EFO	UO_0000033	adult	female	wild type genotype	thorax	oenocyte	organism part	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e19fc98__FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30_L002	  	sequencing assay	ERX5671970	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30_L002.bam	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30_L002.bam	ERR6032764	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032764/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30_L002.bam	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30_L002_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30_L002_R1_001.fastq.gz	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S30_L002_R2_001.fastq.gz	  	  	thorax	oenocyte
FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38	ERS6860735	SAMEA9135934	Drosophila melanogaster	S38	PromE800-GAL4, UAS-unc84GFP	5	day	EFO	UO_0000033	adult	female	wild type genotype	thorax	oenocyte	organism part	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e19fc98__FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38_L002	  	sequencing assay	ERX5671970	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38_L002.bam	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38_L002.bam	ERR6032765	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032765/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38_L002.bam	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38_L002_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38_L002_R1_001.fastq.gz	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S38_L002_R2_001.fastq.gz	  	  	thorax	oenocyte
FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39	ERS6860735	SAMEA9135934	Drosophila melanogaster	S39	PromE800-GAL4, UAS-unc84GFP	5	day	EFO	UO_0000033	adult	female	wild type genotype	thorax	oenocyte	organism part	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39	P-MTAB-110591	P-MTAB-110592	P-MTAB-110593	6e19fc98__FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1	PAIRED	PolyA	TRANSCRIPTOMIC SINGLE CELL	not applicable	RNA-Seq	read 2	0	91	0	read 1	16	3 prime tag	polyA RNA	10xV3	oligo-dT	  	  	  	10x	none	16	read 1	12	P-MTAB-110594	Chan Zuckerberg Biohub, Stanford, USA2. Oliver lab, National Institutes of Health, USA	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39_L002	  	sequencing assay	ERX5671970	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39_L002.bam	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39_L002.bam	ERR6032766	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR603/ERR6032766/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39_L002.bam	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39_L002_R1_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39_L002_R1_001.fastq.gz	FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA54_Female_oenocyteGFP_adult_5dWT_Jasper_sample1_S39_L002_R2_001.fastq.gz	  	  	thorax	oenocyte
