libraryId	experimentId	platform	SRSId	anatId	anatName	cellTypeId	cellTypeName	stageId	stageName	url_GSM	infoOrgan	infoCellType_abInitio	infoCellType_inferred	clusterId	clusterName	infoStage	anatAnnotationStatus	cellTypeAnnotationStatus	stageAnnotationStatus	sex	strain	genotype	speciesId	RNAseqTags	protocol	protocolType	lib_name	sampleTitle	comment	condition	annotatorId	lastModificationDate
SRX22231592	SRP467631	Illumina NovaSeq 6000	SRS19286316	UBERON:0002245	cerebellar hemisphere			MmusDv:0000155	9-week-old stage		CB - HEM: Cerebellum - Hemispheric regions 					63 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191119_01_E11	SAMN37926590		Light	SAC	2025-01-10
SRX22231591	SRP467631	Illumina NovaSeq 6000	SRS19286316	UBERON:0002245	cerebellar hemisphere			MmusDv:0000155	9-week-old stage		CB - HEM: Cerebellum - Hemispheric regions 					63 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191119_01_G11	SAMN37926590		Light	SAC	2025-01-10
SRX22231590	SRP467631	Illumina NovaSeq 6000	SRS19286316	UBERON:0002245	cerebellar hemisphere			MmusDv:0000155	9-week-old stage		CB - HEM: Cerebellum - Hemispheric regions 					63 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191119_01_H11	SAMN37926590		Light	SAC	2025-01-10
SRX22231589	SRP467631	Illumina NovaSeq 6000	SRS19286315	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		MY - MYsat-Mymot-vent ant: Medulla -Medulla, behavioral state related - Medulla, motor related - ventral anterior					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191119_01_A11	SAMN37926588		Light	SAC	2025-01-10
SRX22231588	SRP467631	Illumina NovaSeq 6000	SRS19286314	UBERON:0001896	medulla oblongata			MmusDv:0000155	9-week-old stage		MY - MYsat-MYmot-vent post: Medulla -Medulla, behavioral state related - Medulla, motor related - ventral posterior					64 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191119_01_A12	SAMN37926587		Light	SAC	2025-01-10
SRX22231587	SRP467631	Illumina NovaSeq 6000	SRS19286313	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		MY - AP-DCO-VCO-DCN-ECU-NTS: Medulla - Area postrema - Dorsal cochlear nucleus - Ventral cochlear nucleus - Dorsal column nuclei - External cuneate nucleus - Nucleus of the solitary tract					56 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191105_01_F09	SAMN37926586		Light	SAC	2025-01-10
SRX22231586	SRP467631	Illumina NovaSeq 6000	SRS19286313	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		MY - AP-DCO-VCO-DCN-ECU-NTS: Medulla - Area postrema - Dorsal cochlear nucleus - Ventral cochlear nucleus - Dorsal column nuclei - External cuneate nucleus - Nucleus of the solitary tract					56 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191105_01_G09	SAMN37926586		Light	SAC	2025-01-10
SRX22231585	SRP467631	Illumina NovaSeq 6000	SRS19286312	UBERON:0007635	nucleus of medulla oblongata			MmusDv:0000152	7-week-old stage		MY - VNC-PHY-DMX-XII: Medulla - Vestibular nuclei - Perihypoglossal nuclei - Dorsal motor nucleus of the vagus nerve - Hypoglossal nucleus					54 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191105_01_E09	SAMN37926585		Light	SAC	2025-01-10
SRX22231584	SRP467631	Illumina NovaSeq 6000	SRS19286311	UBERON:0001717	spinal nucleus of trigeminal nerve			MmusDv:0000152	7-week-old stage		MY - SPVC-SPVI-SPVO: Medulla - Spinal nucleus of the trigeminal, caudal part - Spinal nucleus of the trigeminal, interpolar part - Spinal nucleus of the trigeminal, oral part					55 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191029_01_C07	SAMN37926584		Light	SAC	2025-01-10
SRX22231583	SRP467631	Illumina NovaSeq 6000	SRS19286303	UBERON:0001384	primary motor cortex			MmusDv:0000154	8-week-old stage		MOp: Primary motor area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_181211_01_E01	SAMN37926544		Light	SAC	2025-01-10
SRX22231582	SRP467631	Illumina NovaSeq 6000	SRS19286310	UBERON:0004720	cerebellar vermis			MmusDv:0000152	7-week-old stage		CB - VERM: Cerebellum - Vermal regions					54 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191029_01_E08	SAMN37926583		Light	SAC	2025-01-10
SRX22231581	SRP467631	Illumina NovaSeq 6000	SRS19286310	UBERON:0004720	cerebellar vermis			MmusDv:0000152	7-week-old stage		CB - VERM: Cerebellum - Vermal regions					54 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191029_01_C08	SAMN37926583		Light	SAC	2025-01-10
SRX22231580	SRP467631	Illumina NovaSeq 6000	SRS19286310	UBERON:0004720	cerebellar vermis			MmusDv:0000152	7-week-old stage		CB - VERM: Cerebellum - Vermal regions					54 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191029_01_F08	SAMN37926583		Light	SAC	2025-01-10
SRX22231579	SRP467631	Illumina NovaSeq 6000	SRS19286310	UBERON:0004720	cerebellar vermis			MmusDv:0000152	7-week-old stage		CB - VERM: Cerebellum - Vermal regions					54 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191029_01_D08	SAMN37926583		Light	SAC	2025-01-10
SRX22231578	SRP467631	Illumina NovaSeq 6000	SRS19286309	UBERON:0007635	nucleus of medulla oblongata			MmusDv:0000152	7-week-old stage		MY - VNC-PHY-DMX-XII: Medulla - Vestibular nuclei - Perihypoglossal nuclei - Dorsal motor nucleus of the vagus nerve - Hypoglossal nucleus					54 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191029_01_G07	SAMN37926582		Light	SAC	2025-01-10
SRX22231577	SRP467631	Illumina NovaSeq 6000	SRS19286307	UBERON:0001896	medulla oblongata			MmusDv:0000152	7-week-old stage		MY - MYsat-Mymot-vent ant: Medulla -Medulla, behavioral state related - Medulla, motor related - ventral anterior					53 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191022_01_F06	SAMN37926581		Light	SAC	2025-01-10
SRX22231576	SRP467631	Illumina NovaSeq 6000	SRS19286308	UBERON:0001717	spinal nucleus of trigeminal nerve			MmusDv:0000152	7-week-old stage		MY - SPVC-SPVI-SPVO: Medulla - Spinal nucleus of the trigeminal, caudal part - Spinal nucleus of the trigeminal, interpolar part - Spinal nucleus of the trigeminal, oral part					53 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191022_01_G06	SAMN37926580		Light	SAC	2025-01-10
SRX22231575	SRP467631	Illumina NovaSeq 6000	SRS19286306	UBERON:0000988	pons			MmusDv:0000154	8-week-old stage		PONS - Pmot-Psat post: Pons - Pons, motor related - Pons, behavioral state related anterior					56 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191015_01_E06	SAMN37926579		Light	SAC	2025-01-10
SRX22231574	SRP467631	Illumina NovaSeq 6000	SRS19286305	UBERON:0000988	pons			MmusDv:0000154	8-week-old stage		PONS - Pmot-Psat post: Pons - Pons, motor related - Pons, behavioral state related anterior					56 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191015_01_D06	SAMN37926578		Light	SAC	2025-01-10
SRX22231573	SRP467631	Illumina NovaSeq 6000	SRS19286304	UBERON:0000988	pons			MmusDv:0000152	7-week-old stage		PONS - Pmot-Psat ant: Pons - Pons, motor related - Pons, behavioral state related anterior					53 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_191003_01_D04	SAMN37926577		Light	SAC	2025-01-10
SRX22231572	SRP467631	Illumina NovaSeq 6000	SRS19286303	UBERON:0001384	primary motor cortex			MmusDv:0000154	8-week-old stage		MOp: Primary motor area					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_181211_01_D01	SAMN37926544		Light	SAC	2025-01-10
SRX22231571	SRP467631	Illumina NovaSeq 6000	SRS19286302	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		HB - MY: Hindbrain - Medulla					61 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181211_01_G01	SAMN37926542		Light	SAC	2025-01-10
SRX22231570	SRP467631	Illumina NovaSeq 6000	SRS19286302	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		HB - MY: Hindbrain - Medulla					61 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181211_01_G02	SAMN37926542		Light	SAC	2025-01-10
SRX22160054	SRP467631	Illumina NovaSeq 6000	SRS19218602	UBERON:0002728	entorhinal cortex			MmusDv:0000154	8-week-old stage		ENT: Entorhinal area					56 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_E02	SAMN37907538		Light	SAC	2025-01-10
SRX22160053	SRP467631	Illumina NovaSeq 6000	SRS19218634	UBERON:0002728	entorhinal cortex			MmusDv:0000154	8-week-old stage		ENT: Entorhinal area					57 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_C08	SAMN37907539		Light	SAC	2025-01-10
SRX22160052	SRP467631	Illumina NovaSeq 6000	SRS19218701	UBERON:0009835	anterior cingulate cortex			MmusDv:0000152	7-week-old stage		ACA: Anterior cingulate area					55 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_H09	SAMN37907526		Light	SAC	2025-01-10
SRX22160051	SRP467631	Illumina NovaSeq 6000	SRS19218701	UBERON:0009835	anterior cingulate cortex			MmusDv:0000152	7-week-old stage		ACA: Anterior cingulate area					55 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_G09	SAMN37907526		Light	SAC	2025-01-10
SRX22160050	SRP467631	Illumina NovaSeq 6000	SRS19218701	UBERON:0009835	anterior cingulate cortex			MmusDv:0000152	7-week-old stage		ACA: Anterior cingulate area					55 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_F09	SAMN37907526		Light	SAC	2025-01-10
SRX22160049	SRP467631	Illumina NovaSeq 6000	SRS19218700	UBERON:0009835	anterior cingulate cortex			MmusDv:0000154	8-week-old stage		ACA: Anterior cingulate area					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_C10	SAMN37907527		Light	SAC	2025-01-10
SRX22160048	SRP467631	Illumina NovaSeq 6000	SRS19218700	UBERON:0009835	anterior cingulate cortex			MmusDv:0000154	8-week-old stage		ACA: Anterior cingulate area					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_B10	SAMN37907527		Light	SAC	2025-01-10
SRX22160047	SRP467631	Illumina NovaSeq 6000	SRS19218700	UBERON:0009835	anterior cingulate cortex			MmusDv:0000154	8-week-old stage		ACA: Anterior cingulate area					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_A10	SAMN37907527		Light	SAC	2025-01-10
SRX22160046	SRP467631	Illumina NovaSeq 6000	SRS19218699	UBERON:0009835	anterior cingulate cortex			MmusDv:0000152	7-week-old stage		ACA: Anterior cingulate area					55 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_F02	SAMN37907542		Light	SAC	2025-01-10
SRX22160045	SRP467631	Illumina NovaSeq 6000	SRS19218699	UBERON:0009835	anterior cingulate cortex			MmusDv:0000152	7-week-old stage		ACA: Anterior cingulate area					55 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180406_01_C06	SAMN37907542		Light	SAC	2025-01-10
SRX22160044	SRP467631	Illumina NovaSeq 6000	SRS19218698	UBERON:0002421	hippocampal formation			MmusDv:0000154	8-week-old stage		HIP: Hippocampal region					61 days	perfect match		missing child term	M	C57BL/6J	Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_200625_02_E11	SAMN37907613		Light	SAC	2025-01-10
SRX22160043	SRP467631	Illumina NovaSeq 6000	SRS19218653	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					59 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_H11	SAMN37907525		Light	SAC	2025-01-10
SRX22160042	SRP467631	Illumina NovaSeq 6000	SRS19218628	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					57 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_H09	SAMN37907523		Light	SAC	2025-01-10
SRX22160041	SRP467631	Illumina NovaSeq 6000	SRS19218689	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		SSs-GU-VISC-Aip: Supplemental somatosensory area - Gustatory areas - Visceral area - Agranular insular area, posterior part					59 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181011_01_C03	SAMN37907575		Light	SAC	2025-01-10
SRX22160040	SRP467631	Illumina NovaSeq 6000	SRS19218689	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		SSs-GU-VISC-Aip: Supplemental somatosensory area - Gustatory areas - Visceral area - Agranular insular area, posterior part					59 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181011_01_B03	SAMN37907575		Light	SAC	2025-01-10
SRX22160039	SRP467631	Illumina NovaSeq 6000	SRS19218677	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					59 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_F09	SAMN37907522		Light	SAC	2025-01-10
SRX22160038	SRP467631	Illumina NovaSeq 6000	SRS19218678	UBERON:0002436	primary visual cortex			MmusDv:0000154	8-week-old stage		VISp: Primary visual area					58 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_F08	SAMN37907521		Light	SAC	2025-01-10
SRX22160037	SRP467631	Illumina NovaSeq 6000	SRS19218598	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					59 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_E10	SAMN37907524		Light	SAC	2025-01-10
SRX22160036	SRP467631	Illumina NovaSeq 6000	SRS19218653	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					59 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_D11	SAMN37907525		Light	SAC	2025-01-10
SRX22160035	SRP467631	Illumina NovaSeq 6000	SRS19218677	UBERON:0000411	visual cortex			MmusDv:0000154	8-week-old stage		VIS: Visual areas					59 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180115_01_D09	SAMN37907522		Light	SAC	2025-01-10
SRX22160034	SRP467631	Illumina NovaSeq 6000	SRS19218663	UBERON:0002264	olfactory bulb			MmusDv:0000154	8-week-old stage		OLF - MOB-AOB: Olfactory areas - Main olfactory bulb - Accessory olfactory bulb					58 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190228_01_E12	SAMN37907598		Light	SAC	2025-01-10
SRX22160033	SRP467631	Illumina NovaSeq 6000	SRS19218695	UBERON:0002264	olfactory bulb			MmusDv:0000155	9-week-old stage		OLF - MOB-AOB: Olfactory areas - Main olfactory bulb - Accessory olfactory bulb					68 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190528_01_D10	SAMN37907610		Light	SAC	2025-01-10
SRX22160032	SRP467631	Illumina NovaSeq 6000	SRS19218663	UBERON:0002264	olfactory bulb			MmusDv:0000154	8-week-old stage		OLF - MOB-AOB: Olfactory areas - Main olfactory bulb - Accessory olfactory bulb					58 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190228_01_H11	SAMN37907598		Light	SAC	2025-01-10
SRX22160031	SRP467631	Illumina NovaSeq 6000	SRS19218697	UBERON:0004725	piriform cortex			MmusDv:0000155	9-week-old stage		OLF - PIR: Olfactory areas - Piriform area					63 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190122_01_G05	SAMN37907588		Light	SAC	2025-01-10
SRX22160030	SRP467631	Illumina NovaSeq 6000	SRS19218641	UBERON:0005401	cerebral hemisphere gray matter			MmusDv:0000154	8-week-old stage		OLF - COA-PAA-NLOT-TR: Olfactory areas - Cortical amygdalar area - Piriform-amygdalar area - Nucleus of the lateral olfactory tract - Postpiriform transition area					61 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190122_01_E05	SAMN37907590		Light	SAC	2025-01-10
SRX22160029	SRP467631	Illumina NovaSeq 6000	SRS19218649	UBERON:0005401	cerebral hemisphere gray matter			MmusDv:0000154	8-week-old stage		OLF - COA-PAA-NLOT-TR: Olfactory areas - Cortical amygdalar area - Piriform-amygdalar area - Nucleus of the lateral olfactory tract - Postpiriform transition area					56 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190423_01_A07	SAMN37907609		Light	SAC	2025-01-10
SRX22160028	SRP467631	Illumina NovaSeq 6000	SRS19218668	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000152	7-week-old stage		TH - Middle-medial					55 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180829_01_E09	SAMN37907563		Light	SAC	2025-01-10
SRX22160027	SRP467631	Illumina NovaSeq 6000	SRS19218696	UBERON:0002273	lateral zone of hypothalamus			MmusDv:0000152	7-week-old stage		HY LZ: Hypothalamus - Hypothalamic lateral zone					55 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180607_01_D05	SAMN37907547		Light	SAC	2025-01-10
SRX22160026	SRP467631	Illumina NovaSeq 6000	SRS19218645	UBERON:0002421	hippocampal formation			MmusDv:0000154	8-week-old stage		HIP: Hippocampal region					56 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180221_01_G12	SAMN37907536		Light	SAC	2025-01-10
SRX22160025	SRP467631	Illumina NovaSeq 6000	SRS19218663	UBERON:0002264	olfactory bulb			MmusDv:0000154	8-week-old stage		OLF - MOB-AOB: Olfactory areas - Main olfactory bulb - Accessory olfactory bulb					58 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_190228_01_E11	SAMN37907598		Light	SAC	2025-01-10
SRX22160024	SRP467631	Illumina NovaSeq 6000	SRS19218670	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000154	8-week-old stage		TH - Middle-lateral					58 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180815_01_B08	SAMN37907555		Light	SAC	2025-01-10
SRX22160023	SRP467631	Illumina NovaSeq 6000	SRS19218673	UBERON:0001898	hypothalamus			MmusDv:0000154	8-week-old stage		HY - MEZ-PVZ-PVR: Hypothalamus - Hypothalamic medial zone - Periventricular zone - Periventricular region					56 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181019_01_E06	SAMN37907577		Light	SAC	2025-01-10
SRX22160022	SRP467631	Illumina NovaSeq 6000	SRS19218664	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000154	8-week-old stage		TH - Anterior					59 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180815_01_C08	SAMN37907557		Light	SAC	2025-01-10
SRX22160021	SRP467631	Illumina NovaSeq 6000	SRS19218673	UBERON:0001898	hypothalamus			MmusDv:0000154	8-week-old stage		HY - MEZ-PVZ-PVR: Hypothalamus - Hypothalamic medial zone - Periventricular zone - Periventricular region					56 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_181019_01_C06	SAMN37907577		Light	SAC	2025-01-10
SRX22160020	SRP467631	Illumina NovaSeq 6000	SRS19218676	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000154	8-week-old stage		TH - Anterior					58 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V2	3'end	L8TX_180815_01_B07	SAMN37907553		Light	SAC	2025-01-10
