sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp	source
SAMEA110381731	ERP139683	ERX9511923	ERR9970271	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970271/B1_SIGAC9_S31_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970271/B1_SIGAC9_S31_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970271/B1_SIGAC9_S31_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970269	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970269/B1_SIGAC9_S30_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970269/B1_SIGAC9_S30_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970269/B1_SIGAC9_S30_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970279	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970279/B3_SIGAC9_S29_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970279/B3_SIGAC9_S29_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970279/B3_SIGAC9_S29_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970272	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970272/B1_SIGAC9_S31_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970272/B1_SIGAC9_S31_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970272/B1_SIGAC9_S31_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970270	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970270/B1_SIGAC9_S30_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970270/B1_SIGAC9_S30_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970270/B1_SIGAC9_S30_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970280	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970280/B3_SIGAC9_S29_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970280/B3_SIGAC9_S29_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970280/B3_SIGAC9_S29_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970275	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970275/B2_SIGAC9_S29_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970275/B2_SIGAC9_S29_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970275/B2_SIGAC9_S29_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970273	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970273/B1_SIGAC9_S32_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970273/B1_SIGAC9_S32_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970273/B1_SIGAC9_S32_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970284	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970284/B3_SIGAC9_S31_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970284/B3_SIGAC9_S31_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970284/B3_SIGAC9_S31_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970277	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970277/B2_SIGAC9_S31_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970277/B2_SIGAC9_S31_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970277/B2_SIGAC9_S31_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970274	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970274/B1_SIGAC9_S32_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970274/B1_SIGAC9_S32_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970274/B1_SIGAC9_S32_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970276	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970276/B2_SIGAC9_S30_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970276/B2_SIGAC9_S30_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970276/B2_SIGAC9_S30_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970281	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970281/B3_SIGAC9_S30_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970281/B3_SIGAC9_S30_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970281/B3_SIGAC9_S30_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970278	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970278/B2_SIGAC9_S32_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970278/B2_SIGAC9_S32_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970278/B2_SIGAC9_S32_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970287	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970287/B4_SIGAC9_S29_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970287/B4_SIGAC9_S29_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970287/B4_SIGAC9_S29_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970282	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970282/B3_SIGAC9_S30_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970282/B3_SIGAC9_S30_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970282/B3_SIGAC9_S30_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970292	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970292/B4_SIGAC9_S31_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970292/B4_SIGAC9_S31_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970292/B4_SIGAC9_S31_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970288	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970288/B4_SIGAC9_S29_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970288/B4_SIGAC9_S29_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970288/B4_SIGAC9_S29_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970283	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970283/B3_SIGAC9_S31_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970283/B3_SIGAC9_S31_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970283/B3_SIGAC9_S31_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970290	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970290/B4_SIGAC9_S30_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970290/B4_SIGAC9_S30_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970290/B4_SIGAC9_S30_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970285	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970285/B3_SIGAC9_S32_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970285/B3_SIGAC9_S32_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970285/B3_SIGAC9_S32_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970294	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970294/B4_SIGAC9_S32_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970294/B4_SIGAC9_S32_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970294/B4_SIGAC9_S32_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970286	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970286/B3_SIGAC9_S32_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970286/B3_SIGAC9_S32_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970286/B3_SIGAC9_S32_L002_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970289	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970289/B4_SIGAC9_S30_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970289/B4_SIGAC9_S30_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970289/B4_SIGAC9_S30_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970291	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970291/B4_SIGAC9_S31_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970291/B4_SIGAC9_S31_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970291/B4_SIGAC9_S31_L001_R2_001.fastq.gz	EBI
SAMEA110381731	ERP139683	ERX9511923	ERR9970293	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970293/B4_SIGAC9_S32_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970293/B4_SIGAC9_S32_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970293/B4_SIGAC9_S32_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970295	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970295/B1_SIGAD9_S33_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970295/B1_SIGAD9_S33_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970295/B1_SIGAD9_S33_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970301	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970301/B1_SIGAD9_S36_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970301/B1_SIGAD9_S36_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970301/B1_SIGAD9_S36_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970302	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970302/B1_SIGAD9_S36_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970302/B1_SIGAD9_S36_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970302/B1_SIGAD9_S36_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970304	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970304/B2_SIGAD9_S34_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970304/B2_SIGAD9_S34_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970304/B2_SIGAD9_S34_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970305	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970305/B2_SIGAD9_S35_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970305/B2_SIGAD9_S35_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970305/B2_SIGAD9_S35_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970308	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970308/B3_SIGAD9_S33_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970308/B3_SIGAD9_S33_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970308/B3_SIGAD9_S33_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970315	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970315/B4_SIGAD9_S33_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970315/B4_SIGAD9_S33_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970315/B4_SIGAD9_S33_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970319	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970319/B4_SIGAD9_S35_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970319/B4_SIGAD9_S35_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970319/B4_SIGAD9_S35_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970321	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970321/B4_SIGAD9_S36_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970321/B4_SIGAD9_S36_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970321/B4_SIGAD9_S36_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970322	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970322/B4_SIGAD9_S36_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970322/B4_SIGAD9_S36_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970322/B4_SIGAD9_S36_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970297	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970297/B1_SIGAD9_S34_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970297/B1_SIGAD9_S34_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970297/B1_SIGAD9_S34_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970298	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970298/B1_SIGAD9_S34_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970298/B1_SIGAD9_S34_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970298/B1_SIGAD9_S34_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970300	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970300/B1_SIGAD9_S35_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970300/B1_SIGAD9_S35_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970300/B1_SIGAD9_S35_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970307	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970307/B3_SIGAD9_S33_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970307/B3_SIGAD9_S33_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970307/B3_SIGAD9_S33_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970310	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970310/B3_SIGAD9_S34_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970310/B3_SIGAD9_S34_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970310/B3_SIGAD9_S34_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970312	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970312/B3_SIGAD9_S35_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970312/B3_SIGAD9_S35_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970312/B3_SIGAD9_S35_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970313	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970313/B3_SIGAD9_S36_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970313/B3_SIGAD9_S36_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970313/B3_SIGAD9_S36_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970317	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970317/B4_SIGAD9_S34_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970317/B4_SIGAD9_S34_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970317/B4_SIGAD9_S34_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970318	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970318/B4_SIGAD9_S34_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970318/B4_SIGAD9_S34_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970318/B4_SIGAD9_S34_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970296	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970296/B1_SIGAD9_S33_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970296/B1_SIGAD9_S33_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970296/B1_SIGAD9_S33_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970299	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970299/B1_SIGAD9_S35_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970299/B1_SIGAD9_S35_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970299/B1_SIGAD9_S35_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970303	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970303/B2_SIGAD9_S33_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970303/B2_SIGAD9_S33_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970303/B2_SIGAD9_S33_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970306	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970306/B2_SIGAD9_S36_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970306/B2_SIGAD9_S36_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970306/B2_SIGAD9_S36_L002_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970309	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970309/B3_SIGAD9_S34_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970309/B3_SIGAD9_S34_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970309/B3_SIGAD9_S34_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970311	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970311/B3_SIGAD9_S35_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970311/B3_SIGAD9_S35_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970311/B3_SIGAD9_S35_L001_R2_001.fastq.gz	EBI
SAMEA110381732	ERP139683	ERX9511924	ERR9970314	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970314/B3_SIGAD9_S36_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970314/B3_SIGAD9_S36_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970314/B3_SIGAD9_S36_L002_R2_001.fastq.gz	EBI
