sample_accession	experiment_accession	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp
SAMN05160058	SRX1788884	SRR3563272	1853106	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563272/SRR3563272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563272/SRR3563272_2.fastq.gz	NA
SAMN05160063	SRX1788889	SRR3563277	3012749	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563277/SRR3563277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563277/SRR3563277_2.fastq.gz	NA
SAMN05160064	SRX1788890	SRR3563278	2164123	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563278/SRR3563278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563278/SRR3563278_2.fastq.gz	NA
SAMN05160071	SRX1788897	SRR3563285	1610535	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563285/SRR3563285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563285/SRR3563285_2.fastq.gz	NA
SAMN05160078	SRX1788905	SRR3563293	2067256	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563293/SRR3563293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563293/SRR3563293_2.fastq.gz	NA
SAMN05160241	SRX1788917	SRR3563305	1391681	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563305/SRR3563305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563305/SRR3563305_2.fastq.gz	NA
SAMN05160244	SRX1788919	SRR3563307	2094246	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563307/SRR3563307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563307/SRR3563307_2.fastq.gz	NA
SAMN05160246	SRX1788920	SRR3563308	1279024	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563308/SRR3563308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563308/SRR3563308_2.fastq.gz	NA
SAMN05160252	SRX1788922	SRR3563310	1762315	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563310/SRR3563310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563310/SRR3563310_2.fastq.gz	NA
SAMN05160255	SRX1788923	SRR3563311	1746536	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563311/SRR3563311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563311/SRR3563311_2.fastq.gz	NA
SAMN05160266	SRX1788927	SRR3563315	1071388	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563315/SRR3563315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563315/SRR3563315_2.fastq.gz	NA
SAMN05160269	SRX1788928	SRR3563316	1465243	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563316/SRR3563316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563316/SRR3563316_2.fastq.gz	NA
SAMN05160290	SRX1788936	SRR3563324	2012752	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563324/SRR3563324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563324/SRR3563324_2.fastq.gz	NA
SAMN05160293	SRX1788938	SRR3563326	1560979	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563326/SRR3563326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563326/SRR3563326_2.fastq.gz	NA
SAMN05160117	SRX1788943	SRR3563331	2816620	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563331/SRR3563331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563331/SRR3563331_2.fastq.gz	NA
SAMN05160120	SRX1788946	SRR3563334	1947714	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563334/SRR3563334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563334/SRR3563334_2.fastq.gz	NA
SAMN05160126	SRX1788951	SRR3563339	1773815	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563339/SRR3563339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563339/SRR3563339_2.fastq.gz	NA
SAMN05160132	SRX1788958	SRR3563346	1575185	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563346/SRR3563346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563346/SRR3563346_2.fastq.gz	NA
SAMN05160134	SRX1788960	SRR3563348	1721928	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563348/SRR3563348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563348/SRR3563348_2.fastq.gz	NA
SAMN05160142	SRX1788968	SRR3563356	1770050	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563356/SRR3563356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563356/SRR3563356_2.fastq.gz	NA
SAMN05160094	SRX1788980	SRR3563368	1674991	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563368/SRR3563368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563368/SRR3563368_2.fastq.gz	NA
SAMN05160108	SRX1788994	SRR3563382	2064770	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563382/SRR3563382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563382/SRR3563382_2.fastq.gz	NA
SAMN05160111	SRX1788997	SRR3563385	1573700	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563385/SRR3563385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563385/SRR3563385_2.fastq.gz	NA
SAMN05160112	SRX1788998	SRR3563386	1689527	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563386/SRR3563386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563386/SRR3563386_2.fastq.gz	NA
SAMN05159998	SRX1789004	SRR3563392	2074863	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563392/SRR3563392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563392/SRR3563392_2.fastq.gz	NA
SAMN05159999	SRX1789005	SRR3563393	2189053	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563393/SRR3563393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563393/SRR3563393_2.fastq.gz	NA
SAMN05160000	SRX1789006	SRR3563394	3391209	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563394/SRR3563394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563394/SRR3563394_2.fastq.gz	NA
SAMN05160008	SRX1789014	SRR3563402	1469358	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563402/SRR3563402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563402/SRR3563402_2.fastq.gz	NA
SAMN05160012	SRX1789018	SRR3563406	2083536	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563406/SRR3563406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563406/SRR3563406_2.fastq.gz	NA
SAMN05160013	SRX1789019	SRR3563407	1857510	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563407/SRR3563407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563407/SRR3563407_2.fastq.gz	NA
SAMN05160015	SRX1789021	SRR3563409	1936453	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563409/SRR3563409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563409/SRR3563409_2.fastq.gz	NA
SAMN05160016	SRX1789022	SRR3563410	3157485	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563410/SRR3563410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563410/SRR3563410_2.fastq.gz	NA
SAMN05160017	SRX1789023	SRR3563411	1762947	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563411/SRR3563411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563411/SRR3563411_2.fastq.gz	NA
SAMN05160018	SRX1789024	SRR3563412	2226002	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563412/SRR3563412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563412/SRR3563412_2.fastq.gz	NA
SAMN05160019	SRX1789025	SRR3563413	1744051	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563413/SRR3563413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563413/SRR3563413_2.fastq.gz	NA
SAMN05160025	SRX1789031	SRR3563419	1606183	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563419/SRR3563419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563419/SRR3563419_2.fastq.gz	NA
SAMN05159897	SRX1789035	SRR3563423	1966636	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563423/SRR3563423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563423/SRR3563423_2.fastq.gz	NA
SAMN05159898	SRX1789036	SRR3563424	2005312	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563424/SRR3563424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563424/SRR3563424_2.fastq.gz	NA
SAMN05159899	SRX1789037	SRR3563425	1815325	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563425/SRR3563425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563425/SRR3563425_2.fastq.gz	NA
SAMN05159902	SRX1789040	SRR3563428	1595832	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563428/SRR3563428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563428/SRR3563428_2.fastq.gz	NA
SAMN05159903	SRX1789041	SRR3563429	1778397	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563429/SRR3563429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563429/SRR3563429_2.fastq.gz	NA
SAMN05159908	SRX1789046	SRR3563434	1777963	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563434/SRR3563434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563434/SRR3563434_2.fastq.gz	NA
SAMN05159911	SRX1789049	SRR3563437	1704913	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563437/SRR3563437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563437/SRR3563437_2.fastq.gz	NA
SAMN05159912	SRX1789050	SRR3563438	2121129	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563438/SRR3563438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563438/SRR3563438_2.fastq.gz	NA
SAMN05159914	SRX1789052	SRR3563440	3409495	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563440/SRR3563440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563440/SRR3563440_2.fastq.gz	NA
SAMN05159915	SRX1789053	SRR3563441	2747743	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563441/SRR3563441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563441/SRR3563441_2.fastq.gz	NA
SAMN05159916	SRX1789054	SRR3563442	1540680	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563442/SRR3563442_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563442/SRR3563442_2.fastq.gz	NA
SAMN05159917	SRX1789055	SRR3563443	1475532	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563443/SRR3563443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563443/SRR3563443_2.fastq.gz	NA
SAMN05159919	SRX1789057	SRR3563445	2002657	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563445/SRR3563445_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563445/SRR3563445_2.fastq.gz	NA
SAMN05159921	SRX1789059	SRR3563447	3170383	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563447/SRR3563447_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563447/SRR3563447_2.fastq.gz	NA
SAMN05159922	SRX1789060	SRR3563448	2526142	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563448/SRR3563448_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563448/SRR3563448_2.fastq.gz	NA
SAMN05159924	SRX1789062	SRR3563450	1824206	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563450/SRR3563450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563450/SRR3563450_2.fastq.gz	NA
SAMN05159865	SRX1789063	SRR3563451	1800523	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563451/SRR3563451_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563451/SRR3563451_2.fastq.gz	NA
SAMN05159868	SRX1789066	SRR3563454	2115455	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563454/SRR3563454_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563454/SRR3563454_2.fastq.gz	NA
SAMN05159869	SRX1789067	SRR3563455	2291140	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563455/SRR3563455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563455/SRR3563455_2.fastq.gz	NA
SAMN05159870	SRX1789068	SRR3563456	1898019	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563456/SRR3563456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563456/SRR3563456_2.fastq.gz	NA
SAMN05159871	SRX1789069	SRR3563457	1743491	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563457/SRR3563457_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563457/SRR3563457_2.fastq.gz	NA
SAMN05159872	SRX1789070	SRR3563458	2324837	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563458/SRR3563458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563458/SRR3563458_2.fastq.gz	NA
SAMN05159874	SRX1789072	SRR3563460	1542947	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563460/SRR3563460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563460/SRR3563460_2.fastq.gz	NA
SAMN05159875	SRX1789073	SRR3563461	1881575	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563461/SRR3563461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563461/SRR3563461_2.fastq.gz	NA
SAMN05159881	SRX1789075	SRR3563463	1963147	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563463/SRR3563463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563463/SRR3563463_2.fastq.gz	NA
SAMN05159877	SRX1789076	SRR3563464	2310437	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563464/SRR3563464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563464/SRR3563464_2.fastq.gz	NA
SAMN05159878	SRX1789077	SRR3563465	2165404	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563465/SRR3563465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563465/SRR3563465_2.fastq.gz	NA
SAMN05159880	SRX1789079	SRR3563467	1700346	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563467/SRR3563467_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563467/SRR3563467_2.fastq.gz	NA
SAMN05159882	SRX1789080	SRR3563468	1829609	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563468/SRR3563468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563468/SRR3563468_2.fastq.gz	NA
SAMN05159883	SRX1789081	SRR3563469	1642756	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563469/SRR3563469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563469/SRR3563469_2.fastq.gz	NA
SAMN05159884	SRX1789082	SRR3563470	1585276	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563470/SRR3563470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563470/SRR3563470_2.fastq.gz	NA
SAMN05159887	SRX1789085	SRR3563473	1904959	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563473/SRR3563473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/003/SRR3563473/SRR3563473_2.fastq.gz	NA
SAMN05159888	SRX1789086	SRR3563474	2355045	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563474/SRR3563474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563474/SRR3563474_2.fastq.gz	NA
SAMN05159889	SRX1789087	SRR3563475	1758970	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563475/SRR3563475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563475/SRR3563475_2.fastq.gz	NA
SAMN05159890	SRX1789088	SRR3563476	2046481	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563476/SRR3563476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/006/SRR3563476/SRR3563476_2.fastq.gz	NA
SAMN05159891	SRX1789089	SRR3563477	2034516	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563477/SRR3563477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563477/SRR3563477_2.fastq.gz	NA
SAMN05159892	SRX1789090	SRR3563478	2793796	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563478/SRR3563478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563478/SRR3563478_2.fastq.gz	NA
SAMN05159893	SRX1789091	SRR3563479	2172025	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563479/SRR3563479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563479/SRR3563479_2.fastq.gz	NA
SAMN05160619	SRX1789273	SRR3563661	1008979	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563661/SRR3563661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563661/SRR3563661_2.fastq.gz	NA
SAMN05160626	SRX1789277	SRR3563665	554383	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563665/SRR3563665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/005/SRR3563665/SRR3563665_2.fastq.gz	NA
SAMN05160630	SRX1789280	SRR3563668	1044569	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563668/SRR3563668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/008/SRR3563668/SRR3563668_2.fastq.gz	NA
SAMN05160640	SRX1789286	SRR3563674	1351794	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563674/SRR3563674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563674/SRR3563674_2.fastq.gz	NA
SAMN05160645	SRX1789289	SRR3563677	1045222	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563677/SRR3563677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/007/SRR3563677/SRR3563677_2.fastq.gz	NA
SAMN05160649	SRX1789292	SRR3563680	894048	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563680/SRR3563680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/000/SRR3563680/SRR3563680_2.fastq.gz	NA
SAMN05160651	SRX1789293	SRR3563681	1245649	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563681/SRR3563681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563681/SRR3563681_2.fastq.gz	NA
SAMN05160652	SRX1789294	SRR3563682	1247290	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563682/SRR3563682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/002/SRR3563682/SRR3563682_2.fastq.gz	NA
SAMN05160655	SRX1789296	SRR3563684	908376	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563684/SRR3563684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/004/SRR3563684/SRR3563684_2.fastq.gz	NA
SAMN05160660	SRX1789301	SRR3563689	955581	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563689/SRR3563689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/009/SRR3563689/SRR3563689_2.fastq.gz	NA
SAMN05160245	SRX1789303	SRR3563691	1051517	9606	Homo sapiens	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563691/SRR3563691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR356/001/SRR3563691/SRR3563691_2.fastq.gz	NA
