libraryId	experimentId	cellTypeName	cellTypeId	speciesId	platform	protocol	protocolType	libraryType	infoOrgan	stageId	uberonId	sex	strain	readLength	organism
SRX1789654	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789655	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789662	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789663	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789666	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789667	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789670	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789671	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789673	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789675	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789679	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789688	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789691	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789692	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789695	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789699	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789702	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789703	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789707	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789709	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789713	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789718	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789719	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789720	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789721	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789722	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789725	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789729	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789740	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789742	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789747	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789751	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789753	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789756	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789757	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789760	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789763	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789765	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789767	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789773	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789778	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789779	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789780	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789787	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789794	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789798	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789805	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1789807	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000174	UBERON:0001264	M	Black_or_African_American	64	Homo_sapiens
SRX1788858	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788859	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788861	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788862	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788863	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788865	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788879	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788881	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788893	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788899	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788900	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788907	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788913	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788914	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788918	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788931	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788937	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788942	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788944	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788949	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788954	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788956	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788957	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788961	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788962	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788963	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788965	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788967	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788973	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788974	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788977	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788979	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788981	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788983	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788989	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788990	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788992	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1788995	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789009	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789010	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789011	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789399	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789546	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789547	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789548	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789549	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789550	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789551	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789552	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789553	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789554	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789556	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789558	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789559	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789560	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789563	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789565	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789566	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789567	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789571	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789573	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789574	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789575	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789576	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789577	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789579	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789582	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789583	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789584	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789585	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789586	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789587	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
SRX1789588	SRP075496	pancreatic acinar cell	CL:0002064	9606	NextSeq 500	SMART_seq2	Full-length	PAIRED	Pancreatic islet	HsapDv:0000099	UBERON:0001264	M	White	64	Homo_sapiens
