"libraryId"	"experimentId"	"platform"	"SRSId"	"anatId"	"anatName"	"cellTypeId"	"cellTypeName"	"stageId"	"stageName"	"url_GSM"	"infoOrgan"	"infoCellType_abInitio"	"infoCellType_inferred"	"clusterId"	"clusterName"	"infoStage"	"anatAnnotationStatus"	"cellTypeAnnotationStatus"	"stageAnnotationStatus"	"sex"	"strain"	"genotype"	"speciesId"	"RNAseqTags"	"protocol"	"protocolType"	"lib_name"	"sampleTitle"	"comment"	"condition"	"annotatorId"	"lastModificationDate"	"run_accession"	"read_count"	"tax_id"	"scientific_name"	"library_layout"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970657"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970633"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970634"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970658"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970631"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970632"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970638"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970639"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970650"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970651"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970641"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970646"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970635"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970643"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970644"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970645"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970654"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970640"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970642"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511936"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479939"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAE12"	"SAMEA110381744"	""	""	"WAH"	"2023-09-22"	"ERR9970648"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970674"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970676"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970673"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970669"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970670"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970671"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970672"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970675"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970677"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970678"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970680"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970684"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970685"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970662"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970664"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970667"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970666"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970682"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970683"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970686"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970661"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970668"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970681"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970663"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970665"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970679"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970660"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
"ERX9511937"	"ERP139683"	"Illumina NovaSeq 6000"	"ERS12479940"	"UBERON:0000922"	"embryo"	"CL:0002321"	"embryonic cell (metazoa)"	"OcunDv:0000002"	"prenatal stage"	""	"whole organism"	""	NA	NA	NA	"gestational day 9"	"perfect match"	"other"	"other"	"mixed"	"New Zealand white rabbit"	"wild type genotype"	9986	"scRNA-seq"	"10X Genomics V3"	"3'end"	"SIGAF12"	"SAMEA110381745"	""	""	"WAH"	"2023-09-22"	"ERR9970659"	0	9986	"Oryctolagus cuniculus"	"PAIRED"
