Uberon ID	Uberon name	female	male	hermaphrodite
FBbt:00007385	calyx of adult mushroom body (Drosophila)	F	F	F
FBbt:00007386	adult olfactory receptor neuron (Drosophila)	F	F	F
FBbt:00007387	uniglomerular projection neuron vPN (Drosophila)	F	F	F
FBbt:00007388	embryonic/larval olfactory receptor neuron (Drosophila)	F	F	F
FBbt:00007389	adult olfactory receptor neuron Or85b/98b (Drosophila)	F	F	F
FBbt:00007390	local interneuron of adult antennal lobe (Drosophila)	F	F	F
FBbt:00007391	antennal lobe glomerulus VM5d (Drosophila)	F	F	F
FBbt:00007392	projection neuron (Drosophila)	F	F	F
FBbt:00007393	adult local interneuron of the ventral AL neuroblast (Drosophila)	F	F	F
FBbt:00007394	adult local interneuron of the lateral AL neuroblast (Drosophila)	F	F	F
FBbt:00007395	adult local interneuron type A of the lateral AL neuroblast (Drosophila)	F	F	F
FBbt:00007396	adult local interneuron type B of the lateral AL neuroblast (Drosophila)	F	F	F
FBbt:00007398	embryonic/larval T2/3 dorsal sensory cluster (Drosophila)	F	F	F
FBbt:00007399	embryonic/larval T2/3 lateral sensory cluster (Drosophila)	F	F	F
FBbt:00007400	embryonic/larval T2/3 ventral sensory cluster (Drosophila)	F	F	F
FBbt:00007401	adult antennal lobe (Drosophila)	F	F	F
FBbt:00007402	GABAergic local interneuron of the adult antennal lobe (Drosophila)	F	F	F
FBbt:00007403	cholinergic local interneuron of the adult antennal lobe (Drosophila)	F	F	F
FBbt:00007404	adult oligo-glomerular local interneuron of the lateral AL neuroblast (Drosophila)	F	F	F
FBbt:00007405	CSD interneuron (Drosophila)	F	F	F
FBbt:00007406	tergotrochanteral muscle motor neuron (Drosophila)	F	F	F
FBbt:00007407	great commissural interneuron (Drosophila)	F	F	F
FBbt:00007408	peripherally synapsing interneuron (Drosophila)	F	F	F
FBbt:00007409	leg taste bristle (Drosophila)	F	F	F
FBbt:00007411	large labellar taste bristle (Drosophila)	F	F	F
FBbt:00007412	intermediate labellar taste bristle (Drosophila)	F	F	F
FBbt:00007413	short labellar taste bristle (Drosophila)	F	F	F
FBbt:00007414	adult multiglomerular antennal lobe projection neuron vPN (Drosophila)	F	F	F
FBbt:00007415	adult multiglomerular antennal lobe projection neuron lPN (Drosophila)	F	F	F
FBbt:00007416	GABAergic adult local interneuron type A of the lateral AL neuroblast (Drosophila)	F	F	F
FBbt:00007417	GABAergic local interneuron of larval antennal lobe (Drosophila)	F	F	F
FBbt:00007418	outer optic anlage neuroblast (Drosophila)	F	F	F
FBbt:00007419	antennal basiconic sensillum TB (Drosophila)	F	F	F
FBbt:00007420	antennal basiconic sensillum TB-2 (Drosophila)	F	F	F
FBbt:00007421	antennal basiconic sensillum TB-4 (Drosophila)	F	F	F
FBbt:00007422	antennal lobe projection neuron (Drosophila)	F	F	F
FBbt:00007423	lamina furrow (Drosophila)	F	F	F
FBbt:00007426	ipsilateral tract (Drosophila)	F	F	F
FBbt:00007427	posterior optic commissure (Drosophila)	F	F	F
FBbt:00007428	s-LNv neuron (Drosophila)	F	F	F
FBbt:00007429	DN1a neuron (Drosophila)	F	F	F
FBbt:00007430	DN1p neuron (Drosophila)	F	F	F
FBbt:00007431	DN3a neuron (Drosophila)	F	F	F
FBbt:00007432	LP neuron (Drosophila)	F	F	F
FBbt:00007433	Pdf negative s-LNV neuron (Drosophila)	F	F	F
FBbt:00007434	dorsal fusion commissure (Drosophila)	F	F	F
FBbt:00007435	endocrine system component (Drosophila)	F	F	F
FBbt:00007436	endocrine neuron (Drosophila)	F	F	F
FBbt:00007437	adult antennal lobe projection neuron vPN (Drosophila)	F	F	F
FBbt:00007438	adult antennal lobe projection neuron adPN (Drosophila)	F	F	F
FBbt:00007439	adult antennal lobe projection neuron lPN (Drosophila)	F	F	F
FBbt:00007440	adult uniglomerular antennal lobe projection neuron (Drosophila)	F	F	F
FBbt:00007441	adult multiglomerular antennal lobe projection neuron (Drosophila)	F	F	F
FBbt:00007442	antennal lobe glomerulus DL6 (Drosophila)	F	F	F
FBbt:00007443	adult antennal lobe projection neuron DL6 adPN (Drosophila)	F	F	F
FBbt:00007444	adult antennal lobe projection neuron VL1 vPN (Drosophila)	F	F	F
FBbt:00007445	adult uniglomerular antennal lobe projection neuron vPN (Drosophila)	F	F	F
FBbt:00007446	adult antennal lobe projection neuron VA4 lPN (Drosophila)	F	F	F
FBbt:00007447	adult antennal lobe projection neuron VA6 adPN (Drosophila)	F	F	F
FBbt:00007448	adult antennal lobe projection neuron VA7l adPN (Drosophila)	F	F	F
FBbt:00007449	adult antennal lobe projection neuron VC2 lPN (Drosophila)	F	F	F
FBbt:00007450	adult antennal lobe projection neuron VL2p adPN (Drosophila)	F	F	F
FBbt:00007451	adult antennal lobe projection neuron VL2p lPN (Drosophila)	F	F	F
FBbt:00007452	adult antennal lobe projection neuron VM1 lPN (Drosophila)	F	F	F
FBbt:00007453	pedunculus of adult mushroom body (Drosophila)	F	F	F
FBbt:00007454	adult antennal lobe projection neuron VM7v adPN (Drosophila)	F	F	F
FBbt:00007455	rhabdomere of eye photoreceptor cell (Drosophila)	F	F	F
FBbt:00007456	persistent antennal lobe projection neuron (Drosophila)	F	F	F
FBbt:00007457	prothoracic gland innervating neuron PG-LP (Drosophila)	F	F	F
FBbt:00007458	prothoracic gland innervating neuron (Drosophila)	F	F	F
FBbt:00007459	embryonic/larval corpus allatum innervating neuron (Drosophila)	F	F	F
FBbt:00007460	embryonic/larval corpus cardiacum innervating neuron (Drosophila)	F	F	F
FBbt:00007461	corpus allatum innervating neuron CA-LP 1 (Drosophila)	F	F	F
FBbt:00007462	corpus allatum innervating neuron CA-LP 2 (Drosophila)	F	F	F
FBbt:00007463	corpus cardiacum innervating neuron CC/A-PI (Drosophila)	F	F	F
FBbt:00007464	corpus cardiacum innervating neuron CC/A-PI 2 (Drosophila)	F	F	F
FBbt:00007465	corpus cardiacum innervating neuron CC-LP (Drosophila)	F	F	F
FBbt:00007466	serotonergic corpus cardiacum innervating neuron CC/A (Drosophila)	F	F	F
FBbt:00007467	corpus cardiacum innervating neuron CC/A-PI 1 (Drosophila)	F	F	F
FBbt:00007468	larval Hugin neuron of the corpus cardiacum (Drosophila)	F	F	F
FBbt:00007469	corpus cardiacum innervating neuron CC-MS 2 (Drosophila)	F	F	F
FBbt:00007470	abdominal tracheal primordium 8 (Drosophila)	F	F	F
FBbt:00007471	secondary trachea (Drosophila)	F	F	F
FBbt:00007472	primary trachea (Drosophila)	F	F	F
FBbt:00007473	dorsal anastomosis 1 (Drosophila)	F	F	F
FBbt:00007475	adult antennal lobe projection neuron DP1l adPN (Drosophila)	F	F	F
FBbt:00007476	adult antennal lobe projection neuron VC1 lPN (Drosophila)	F	F	F
FBbt:00007477	air sac primordium (Drosophila)	F	F	F
FBbt:00007478	air sac tracheoblast (Drosophila)	F	F	F
FBbt:00007479	air sac primordium tip cell (Drosophila)	F	F	F
FBbt:00007480	air sac primordium stalk cell (Drosophila)	F	F	F
FBbt:00007481	dorsal air sac primordium stalk cell (Drosophila)	F	F	F
FBbt:00007482	transverse antennal lobe tract (Drosophila)	F	F	F
FBbt:00007483	transverse tract multiglomerular projection neuron AL-t2PN1 (Drosophila)	F	F	F
FBbt:00007484	mushroom body intrinsic neuron (Drosophila)	F	F	F
FBbt:00007485	nervous system of embryonic/larval thorax (Drosophila)	F	F	F
FBbt:00007486	nervous system of embryonic/larval abdomen (Drosophila)	F	F	F
FBbt:00007487	fan-shaped body layer 1 (Drosophila)	F	F	F
FBbt:00007488	fan-shaped body layer 2 (Drosophila)	F	F	F
FBbt:00007489	dorsal air sac primordium tip cell (Drosophila)	F	F	F
FBbt:00007490	fan-shaped body layer 3 (Drosophila)	F	F	F
FBbt:00007491	fan-shaped body layer 4 (Drosophila)	F	F	F
FBbt:00007492	fan-shaped body layer 5 (Drosophila)	F	F	F
FBbt:00007493	fan-shaped body layer 6 (Drosophila)	F	F	F
FBbt:00007494	fan-shaped body segment pair W (Drosophila)	F	F	F
FBbt:00007495	fan-shaped body segment pair X (Drosophila)	F	F	F
FBbt:00007496	fan-shaped body segment pair Y (Drosophila)	F	F	F
FBbt:00007497	fan-shaped body segment pair Z (Drosophila)	F	F	F
FBbt:00007500	abdominal dorsal multidendritic neuron (Drosophila)	F	F	F
FBbt:00007501	abdominal lateral multidendritic neuron (Drosophila)	F	F	F
FBbt:00007502	pb-fb tract (Drosophila)	F	F	F
FBbt:00007503	pb-fb tract W (Drosophila)	F	F	F
FBbt:00007504	pb-fb tract X (Drosophila)	F	F	F
FBbt:00007505	pb-fb tract Y (Drosophila)	F	F	F
FBbt:00007506	pb-fb tract Z (Drosophila)	F	F	F
FBbt:00007507	ring neuron R (Drosophila)	F	F	F
FBbt:00007508	RF tract (Drosophila)	F	F	F
FBbt:00007509	median fan-shaped neuron Fm1 (Drosophila)	F	F	F
FBbt:00007510	median fan-shaped neuron Fm2 (Drosophila)	F	F	F
FBbt:00007511	median fan-shaped neuron Fm3 (Drosophila)	F	F	F
FBbt:00007512	embryonic/larval gut (Drosophila)	F	F	F
FBbt:00007513	adult gut (Drosophila)	F	F	F
FBbt:00007514	small field neuron of the central complex (Drosophila)	F	F	F
FBbt:00007515	large field neuron of the central complex (Drosophila)	F	F	F
FBbt:00007516	vertical system neuron (Drosophila)	F	F	F
FBbt:00007517	vertical system neuron 1 (Drosophila)	F	F	F
FBbt:00007518	vertical system neuron 2 (Drosophila)	F	F	F
FBbt:00007519	vertical system neuron 3 (Drosophila)	F	F	F
FBbt:00007520	vertical system neuron 4 (Drosophila)	F	F	F
FBbt:00007521	vertical system neuron 5 (Drosophila)	F	F	F
FBbt:00007522	vertical system neuron 6 (Drosophila)	F	F	F
FBbt:00007523	pontine neuron P1 (Drosophila)	F	F	F
FBbt:00007524	pontine neuron P2 (Drosophila)	F	F	F
FBbt:00007525	pontine neuron P3 (Drosophila)	F	F	F
FBbt:00007526	pontine neuron P4 (Drosophila)	F	F	F
FBbt:00007527	pontine neuron P1a (Drosophila)	F	F	F
FBbt:00007528	pontine neuron P1b (Drosophila)	F	F	F
FBbt:00007529	lateral fan-shaped neuron Fl1 (Drosophila)	F	F	F
FBbt:00007530	lateral fan-shaped neuron Fl2 (Drosophila)	F	F	F
FBbt:00007531	lateral fan-shaped neuron Fl3 (Drosophila)	F	F	F
FBbt:00007532	lateral fan-shaped neuron Fl4 (Drosophila)	F	F	F
FBbt:00007533	lateral fan-shaped neuron FE1 (Drosophila)	F	F	F
FBbt:00007534	lateral fan-shaped neuron ExFl1 (Drosophila)	F	F	F
FBbt:00007535	lateral fan-shaped neuron ExFl2 (Drosophila)	F	F	F
FBbt:00007536	fan-shaped neuron F6 (Drosophila)	F	F	F
FBbt:00007537	ring neuron R4m (Drosophila)	F	F	F
FBbt:00007538	ring neuron R4d (Drosophila)	F	F	F
FBbt:00007539	protocerebral bridge lateral neuron PBl (Drosophila)	F	F	F
FBbt:00007540	fan-shaped neuron F1 (Drosophila)	F	F	F
FBbt:00007541	fan-shaped neuron F2 (Drosophila)	F	F	F
FBbt:00007542	fan-shaped neuron F3 (Drosophila)	F	F	F
FBbt:00007543	fan-shaped neuron F4 (Drosophila)	F	F	F
FBbt:00007544	fan-shaped neuron F5 (Drosophila)	F	F	F
FBbt:00007545	ellipsoid body shell (Drosophila)	F	F	F
FBbt:00007546	ellipsoid body slice 2 (Drosophila)	F	F	F
FBbt:00007547	ellipsoid body slice 3 (Drosophila)	F	F	F
FBbt:00007548	ellipsoid body slice 4 (Drosophila)	F	F	F
FBbt:00007549	ellipsoid body slice 5 (Drosophila)	F	F	F
FBbt:00007550	ellipsoid body slice 6 (Drosophila)	F	F	F
FBbt:00007551	ellipsoid body slice 7 (Drosophila)	F	F	F
FBbt:00007552	ellipsoid body slice 8 (Drosophila)	F	F	F
FBbt:00007553	ellipsoid body anterior shell (Drosophila)	F	F	F
FBbt:00007554	ellipsoid body posterior shell (Drosophila)	F	F	F
FBbt:00007555	ellipsoid body inner ring (Drosophila)	F	F	F
FBbt:00007556	ellipsoid body outer ring (Drosophila)	F	F	F
FBbt:00007557	larval protocerebral bridge (Drosophila)	F	F	F
FBbt:00007558	larval fan-shaped body (Drosophila)	F	F	F
FBbt:00007559	vertical fiber system neuron pb8 (Drosophila)	F	F	F
FBbt:00007560	vertical fiber system neuron pb7 (Drosophila)	F	F	F
FBbt:00007561	vertical fiber system neuron pb6 (Drosophila)	F	F	F
FBbt:00007562	vertical fiber system neuron pb5 (Drosophila)	F	F	F
FBbt:00007563	vertical fiber system neuron pb4 (Drosophila)	F	F	F
FBbt:00007564	vertical fiber system neuron pb3 (Drosophila)	F	F	F
FBbt:00007565	vertical fiber system neuron pb2 (Drosophila)	F	F	F
FBbt:00007566	vertical fiber system neuron pb1 (Drosophila)	F	F	F
FBbt:00007567	horizontal fiber system neuron pb8 (Drosophila)	F	F	F
FBbt:00007568	horizontal fiber system neuron pb7 (Drosophila)	F	F	F
FBbt:00007569	horizontal fiber system neuron pb6 (Drosophila)	F	F	F
FBbt:00007570	horizontal fiber system neuron pb5 (Drosophila)	F	F	F
FBbt:00007571	horizontal fiber system neuron pb4 (Drosophila)	F	F	F
FBbt:00007572	horizontal fiber system neuron pb3 (Drosophila)	F	F	F
FBbt:00007573	horizontal fiber system neuron pb2 (Drosophila)	F	F	F
FBbt:00007574	horizontal fiber system neuron pb1 (Drosophila)	F	F	F
FBbt:00007575	aristal sensory neuron VP2 (Drosophila)	F	F	F
FBbt:00007576	aristal sensory neuron VP3 (Drosophila)	F	F	F
FBbt:00007577	optic lobe intrinsic neuron (Drosophila)	F	F	F
FBbt:00007578	intrinsic columnar neuron (Drosophila)	F	F	F
FBbt:00007579	tangential neuron (Drosophila)	F	F	F
FBbt:00007580	Y neuron Y6 (Drosophila)	F	F	F
FBbt:00007581	optic glomerulus of the PLP (Drosophila)	F	F	F
FBbt:00007582	optic glomerulus of the PVLP (Drosophila)	F	F	F
FBbt:00007583	lobula plate element lpi (Drosophila)	F	F	F
FBbt:00007584	ellipsoid body slice 1 (Drosophila)	F	F	F
FBbt:00007585	abdominal apodeme (Drosophila)	F	F	F
FBbt:00007586	larval abdominal segment A1-7 (Drosophila)	F	F	F
FBbt:00007587	bridge cell (Drosophila)	F	F	F
FBbt:00007588	embryonic/larval A1-7 pleural external apodeme (Drosophila)	F	F	F
FBbt:00007589	ventral intersegmental muscle 1 (Drosophila)	F	F	F
FBbt:00007590	abdominal 8 ventral acute muscle 1 (Drosophila)	F	F	F
FBbt:00007591	embryonic/larval abdominal 8 intersegmental apodeme (Drosophila)	F	F	F
FBbt:00007592	femoral chordotonal organ (Drosophila)	F	F	F
FBbt:00007593	fused midgut primordium (Drosophila)	F	F	F
FBbt:00007594	embryonic/larval salivary gland body (Drosophila)	F	F	F
FBbt:00007595	tarsal segment 5 (Drosophila)	F	F	F
FBbt:00007596	integumentary process (Drosophila)	F	F	F
FBbt:00007597	CNS perineurial sheath glial cell (Drosophila)	F	F	F
FBbt:00007598	embryonic/larval CNS subperineurial glial cell (Drosophila)	F	F	F
FBbt:00007599	segmental nerve root (Drosophila)	F	F	F
FBbt:00007602	nerve root (Drosophila)	F	F	F
FBbt:00007603	left pb-fb tract W (Drosophila)	F	F	F
FBbt:00007604	intersegmental nerve root (Drosophila)	F	F	F
FBbt:00007605	CNS subperineurial glial cell (Drosophila)	F	F	F
FBbt:00007606	abdominal segment 1 anterior compartment (Drosophila)	F	F	F
FBbt:00007607	abdominal segment 1 posterior compartment (Drosophila)	F	F	F
FBbt:00007608	abdominal segment 10 anterior compartment (Drosophila)	F	F	F
FBbt:00007609	abdominal segment 10 posterior compartment (Drosophila)	F	F	F
FBbt:00007610	abdominal segment 2 anterior compartment (Drosophila)	F	F	F
FBbt:00007611	abdominal segment 2 posterior compartment (Drosophila)	F	F	F
FBbt:00007612	abdominal segment 3 anterior compartment (Drosophila)	F	F	F
FBbt:00007613	abdominal segment 3 posterior compartment (Drosophila)	F	F	F
FBbt:00007614	abdominal segment 4 anterior compartment (Drosophila)	F	F	F
FBbt:00007615	abdominal segment 4 posterior compartment (Drosophila)	F	F	F
FBbt:00007616	abdominal segment 5 anterior compartment (Drosophila)	F	F	F
FBbt:00007617	abdominal segment 5 posterior compartment (Drosophila)	F	F	F
FBbt:00007618	abdominal segment 6 anterior compartment (Drosophila)	F	F	F
FBbt:00007619	abdominal segment 6 posterior compartment (Drosophila)	F	F	F
FBbt:00007620	abdominal segment 7 anterior compartment (Drosophila)	F	F	F
FBbt:00007621	abdominal segment 7 posterior compartment (Drosophila)	F	F	F
FBbt:00007622	abdominal segment 8 anterior compartment (Drosophila)	F	F	F
FBbt:00007623	abdominal segment 8 posterior compartment (Drosophila)	F	F	F
FBbt:00007624	abdominal segment 9 anterior compartment (Drosophila)	F	F	F
FBbt:00007625	abdominal segment 9 posterior compartment (Drosophila)	F	F	F
FBbt:00007626	mandibular segment anterior compartment (Drosophila)	F	F	F
FBbt:00007627	mandibular segment posterior compartment (Drosophila)	F	F	F
FBbt:00007628	maxillary segment anterior compartment (Drosophila)	F	F	F
FBbt:00007629	maxillary segment posterior compartment (Drosophila)	F	F	F
FBbt:00007630	labial segment anterior compartment (Drosophila)	F	F	F
FBbt:00007631	labial segment posterior compartment (Drosophila)	F	F	F
FBbt:00007632	prothoracic segment anterior compartment (Drosophila)	F	F	F
FBbt:00007633	prothoracic segment posterior compartment (Drosophila)	F	F	F
FBbt:00007634	mesothoracic segment anterior compartment (Drosophila)	F	F	F
FBbt:00007635	mesothoracic segment posterior compartment (Drosophila)	F	F	F
FBbt:00007636	metathoracic segment anterior compartment (Drosophila)	F	F	F
FBbt:00007637	metathoracic segment posterior compartment (Drosophila)	F	F	F
FBbt:00007638	presumptive scutum (Drosophila)	F	F	F
FBbt:00007639	presumptive scutellum (Drosophila)	F	F	F
FBbt:00007640	presumptive postnotum (Drosophila)	F	F	F
FBbt:00007641	presumptive prescutum (Drosophila)	F	F	F
FBbt:00007642	compartment boundary (Drosophila)	F	F	F
FBbt:00007643	dorsal-ventral compartment boundary of the wing disc (Drosophila)	F	F	F
FBbt:00007644	anterior-posterior compartment boundary of the wing disc (Drosophila)	F	F	F
FBbt:00007645	anterior fused midgut primordium (Drosophila)	F	F	F
FBbt:00007646	posterior fused midgut primordium (Drosophila)	F	F	F
FBbt:00007647	cell body rind of lateral horn (Drosophila)	F	F	F
FBbt:00007648	dorsocentral bristle precursor cell (Drosophila)	F	F	F
FBbt:00007649	supraalar bristle precursor cell (Drosophila)	F	F	F
FBbt:00007650	postalar bristle precursor cell (Drosophila)	F	F	F
FBbt:00007651	scutellar bristle precursor cell (Drosophila)	F	F	F
FBbt:00007652	notopleural bristle precursor cell (Drosophila)	F	F	F
FBbt:00007653	presutural bristle precursor cell (Drosophila)	F	F	F
FBbt:00007654	prosternal nerve (Drosophila)	F	F	F
FBbt:00007655	prosternal sense organ (Drosophila)	F	F	F
FBbt:00007656	anterior prothoracic chordotonal organ (Drosophila)	F	F	F
FBbt:00007657	prothoracic leg nerve (Drosophila)	F	F	F
FBbt:00007658	trichome field (Drosophila)	F	F	F
FBbt:00007659	optic column (Drosophila)	F	F	F
FBbt:00007660	proximal joint of prothoracic coxa (Drosophila)	F	F	F
FBbt:00007661	prothoracic coxa-trochanter joint (Drosophila)	F	F	F
FBbt:00007662	proximal joint of mesothoracic coxa (Drosophila)	F	F	F
FBbt:00007663	mesothoracic coxa-trochanter joint (Drosophila)	F	F	F
FBbt:00007664	proximal joint of metathoracic coxa (Drosophila)	F	F	F
FBbt:00007665	cell body rind of ventral midline of adult gnathal ganglion (Drosophila)	F	F	F
FBbt:00007666	cell body rind of anterior superior medial protocerebrum (Drosophila)	F	F	F
FBbt:00007667	cell body rind of posterior superior medial protocerebrum (Drosophila)	F	F	F
FBbt:00007668	metathoracic coxa-trochanter joint (Drosophila)	F	F	F
FBbt:00007669	prothoracic ventral eclosion muscle (Drosophila)	F	F	F
FBbt:00007670	antennal nerve branch (Drosophila)	F	F	F
FBbt:00007671	abdominal temporary eclosion muscle DA (Drosophila)	F	F	F
FBbt:00007672	abdominal temporary eclosion muscle LL1 (Drosophila)	F	F	F
FBbt:00007673	abdominal temporary eclosion muscle VL (Drosophila)	F	F	F
FBbt:00007674	abdominal temporary eclosion muscle SBM (Drosophila)	F	F	F
FBbt:00007675	embryonic/larval motor neuron (Drosophila)	F	F	F
FBbt:00007676	larval optic anlage (Drosophila)	F	F	F
FBbt:00007677	medial lobe of adult mushroom body (Drosophila)	F	F	F
FBbt:00007678	3-1M (Drosophila)	F	F	F
FBbt:00007679	type Ib motor neuron (Drosophila)	F	F	F
FBbt:00007680	type Is motor neuron (Drosophila)	F	F	F
FBbt:00007681	type II motor neuron (Drosophila)	F	F	F
FBbt:00007682	type III motor neuron (Drosophila)	F	F	F
FBbt:00007683	neuroblast lineage clone (Drosophila)	F	F	F
FBbt:00007684	auditory sensory neuron (Drosophila)	F	F	F
FBbt:00007685	auditory system (Drosophila)	F	F	F
FBbt:00007686	auditory sense organ (Drosophila)	F	F	F
FBbt:00007687	mechanosensory system (Drosophila)	F	F	F
FBbt:00007688	olfactory system (Drosophila)	F	F	F
FBbt:00007689	chemosensory system (Drosophila)	F	F	F
FBbt:00007690	gustatory system (Drosophila)	F	F	F
FBbt:00007691	thermosensory system (Drosophila)	F	F	F
FBbt:00007693	sensory system neuron (Drosophila)	F	F	F
FBbt:00007694	thermosensory system neuron (Drosophila)	F	F	F
FBbt:00007695	gustatory system neuron (Drosophila)	F	F	F
FBbt:00007696	chemosensory system neuron (Drosophila)	F	F	F
FBbt:00007697	olfactory system neuron (Drosophila)	F	F	F
FBbt:00007698	mechanosensory system neuron (Drosophila)	F	F	F
FBbt:00008110	wing disc posterior compartment (Drosophila)	F	F	F
FBbt:00008111	wing disc anterior compartment (Drosophila)	F	F	F
FBbt:00008113	leg disc anterior compartment (Drosophila)	F	F	F
FBbt:00008114	prothoracic leg disc posterior compartment (Drosophila)	F	F	F
FBbt:00008115	prothoracic leg disc anterior compartment (Drosophila)	F	F	F
FBbt:00008116	mesothoracic leg disc posterior compartment (Drosophila)	F	F	F
FBbt:00008117	mesothoracic leg disc anterior compartment (Drosophila)	F	F	F
FBbt:00008118	metathoracic leg disc posterior compartment (Drosophila)	F	F	F
FBbt:00008119	metathoracic leg disc anterior compartment (Drosophila)	F	F	F
FBbt:00008120	haltere disc posterior compartment (Drosophila)	F	F	F
FBbt:00008121	haltere disc anterior compartment (Drosophila)	F	F	F
FBbt:00008122	antennal disc posterior compartment (Drosophila)	F	F	F
FBbt:00008123	antennal disc anterior compartment (Drosophila)	F	F	F
