Gene stable ID	Transcript stable ID	AFFY HG U133B probe
ENSG00000093144	ENST00000368292	233124_s_at
ENSG00000093144	ENST00000488087	223087_at
ENSG00000093144	ENST00000488087	223088_x_at
ENSG00000093144	ENST00000488087	233124_s_at
ENSG00000093144	ENST00000436638	223087_at
ENSG00000093144	ENST00000436638	223088_x_at
ENSG00000093144	ENST00000436638	233124_s_at
ENSG00000093144	ENST00000460558	223088_x_at
ENSG00000093144	ENST00000460558	233124_s_at
ENSG00000214595	ENST00000673912	242785_at
ENSG00000214595	ENST00000673912	229656_s_at
ENSG00000214595	ENST00000356458	242785_at
ENSG00000214595	ENST00000356458	229656_s_at
ENSG00000214595	ENST00000490828	229656_s_at
ENSG00000214595	ENST00000673695	242785_at
ENSG00000214595	ENST00000673695	229656_s_at
ENSG00000128011	ENST00000248668	232486_at
ENSG00000114268	ENST00000232375	228499_at
ENSG00000114268	ENST00000496767	232674_at
ENSG00000114268	ENST00000467176	232674_at
ENSG00000179134	ENST00000598913	226714_at
ENSG00000179134	ENST00000314471	229871_at
ENSG00000179134	ENST00000314471	226714_at
ENSG00000179134	ENST00000314471	227511_at
ENSG00000179134	ENST00000601613	229871_at
ENSG00000179134	ENST00000610417	226714_at
ENSG00000179134	ENST00000610417	227511_at
ENSG00000179134	ENST00000611159	226714_at
ENSG00000179134	ENST00000611159	227511_at
ENSG00000179134	ENST00000596271	227511_at
ENSG00000019485	ENST00000622142	233067_at
ENSG00000019485	ENST00000622142	229688_at
ENSG00000019485	ENST00000622142	229687_s_at
ENSG00000019485	ENST00000534751	239763_at
ENSG00000135439	ENST00000257897	229917_at
ENSG00000135439	ENST00000328568	229917_at
ENSG00000019505	ENST00000020926	226086_at
ENSG00000158457	ENST00000486685	225775_at
ENSG00000158457	ENST00000614309	225775_at
ENSG00000157510	ENST00000296721	226955_at
ENSG00000157510	ENST00000513665	226955_at
ENSG00000254651	ENST00000534604	240996_at
ENSG00000164284	ENST00000329271	238427_at
ENSG00000164284	ENST00000329271	226881_at
ENSG00000164284	ENST00000416916	238427_at
ENSG00000164284	ENST00000507562	238427_at
ENSG00000164284	ENST00000507562	226881_at
ENSG00000175264	ENST00000308064	242124_at
ENSG00000175264	ENST00000533673	242124_at
ENSG00000254519	ENST00000652868	237170_at
ENSG00000254519	ENST00000532307	237170_at
ENSG00000254519	ENST00000634270	237170_at
ENSG00000254519	ENST00000661164	237170_at
ENSG00000254519	ENST00000614989	237170_at
ENSG00000254519	ENST00000664846	237170_at
ENSG00000254519	ENST00000655580	237170_at
ENSG00000254519	ENST00000657457	237170_at
ENSG00000254519	ENST00000657975	237170_at
ENSG00000254519	ENST00000657436	237170_at
ENSG00000063322	ENST00000599417	225708_at
ENSG00000063322	ENST00000615911	225708_at
ENSG00000063322	ENST00000315588	225708_at
ENSG00000255330	ENST00000481848	233050_at
ENSG00000255330	ENST00000473298	233050_at
ENSG00000255330	ENST00000464495	233050_at
ENSG00000249669	ENST00000505254	231987_at
ENSG00000249669	ENST00000602964	231987_at
ENSG00000249669	ENST00000602315	227183_at
ENSG00000090924	ENST00000425673	225979_at
ENSG00000090924	ENST00000425673	233986_s_at
ENSG00000090924	ENST00000458508	233986_s_at
ENSG00000090924	ENST00000409797	233986_s_at
ENSG00000090924	ENST00000205135	225979_at
ENSG00000090924	ENST00000205135	233986_s_at
ENSG00000090924	ENST00000596443	233986_s_at
ENSG00000205106	ENST00000378779	230115_at
ENSG00000181830	ENST00000314134	222647_at
ENSG00000214338	ENST00000525778	233050_at
ENSG00000214338	ENST00000465909	233050_at
ENSG00000139266	ENST00000266643	230001_at
ENSG00000139266	ENST00000266643	226454_at
ENSG00000139266	ENST00000548358	226454_at
ENSG00000157368	ENST00000429149	237046_x_at
ENSG00000157368	ENST00000288098	237046_x_at
ENSG00000184530	ENST00000329722	238383_at
ENSG00000113712	ENST00000657706	235464_at
ENSG00000238072	ENST00000450566	225422_at
ENSG00000128578	ENST00000249344	231880_at
ENSG00000145040	ENST00000273610	232674_at
ENSG00000105193	ENST00000251453	226131_s_at
ENSG00000105193	ENST00000599539	226131_s_at
ENSG00000105193	ENST00000339471	226131_s_at
ENSG00000105193	ENST00000601655	226131_s_at
ENSG00000105193	ENST00000602153	226130_at
ENSG00000105193	ENST00000602153	226131_s_at
ENSG00000105193	ENST00000601390	226130_at
ENSG00000105193	ENST00000601390	226131_s_at
ENSG00000105193	ENST00000595386	226130_at
ENSG00000105193	ENST00000595386	226131_s_at
ENSG00000105193	ENST00000599705	226131_s_at
ENSG00000240204	ENST00000462322	235736_at
ENSG00000240204	ENST00000488846	235736_at
ENSG00000273329	ENST00000608694	242353_at
ENSG00000273329	ENST00000608694	235967_at
ENSG00000106459	ENST00000477428	243189_at
ENSG00000204178	ENST00000374343	241364_at
ENSG00000204178	ENST00000647928	241364_at
ENSG00000204178	ENST00000399766	241364_at
ENSG00000230551	ENST00000499521	243338_at
ENSG00000230551	ENST00000499521	235464_at
ENSG00000230551	ENST00000499521	240221_at
ENSG00000183111	ENST00000333677	241380_at
ENSG00000183111	ENST00000333677	227717_at
ENSG00000183111	ENST00000509831	241380_at
ENSG00000157423	ENST00000393567	232984_at
ENSG00000157423	ENST00000378856	232984_at
ENSG00000234776	ENST00000632252	240029_at
ENSG00000234776	ENST00000449465	240029_at
ENSG00000155846	ENST00000309241	232181_at
ENSG00000135407	ENST00000549548	233333_x_at
ENSG00000135407	ENST00000549753	233333_x_at
ENSG00000135407	ENST00000548843	233333_x_at
ENSG00000186591	ENST00000355621	222420_s_at
ENSG00000186591	ENST00000355621	222421_at
ENSG00000186591	ENST00000355621	222419_x_at
ENSG00000186591	ENST00000649897	222420_s_at
ENSG00000186591	ENST00000649897	222421_at
ENSG00000186591	ENST00000472396	222419_x_at
ENSG00000186591	ENST00000480245	222419_x_at
ENSG00000186591	ENST00000490974	222419_x_at
ENSG00000165905	ENST00000529052	227829_at
ENSG00000165905	ENST00000531526	227829_at
ENSG00000165905	ENST00000401752	227829_at
ENSG00000165905	ENST00000325468	227829_at
ENSG00000165905	ENST00000528236	227829_at
ENSG00000165905	ENST00000530437	227829_at
ENSG00000165905	ENST00000534410	227829_at
ENSG00000165905	ENST00000531847	227829_at
ENSG00000206749	ENST00000384022	233333_x_at
ENSG00000175215	ENST00000398073	238999_at
ENSG00000162430	ENST00000354177	224659_at
ENSG00000162430	ENST00000361547	224659_at
ENSG00000162430	ENST00000374315	224659_at
ENSG00000162430	ENST00000630065	224659_at
ENSG00000091732	ENST00000358303	223163_s_at
ENSG00000091732	ENST00000360708	223163_s_at
ENSG00000091732	ENST00000467642	223163_s_at
ENSG00000091732	ENST00000648450	223163_s_at
ENSG00000091732	ENST00000481503	223163_s_at
ENSG00000091732	ENST00000311873	223163_s_at
ENSG00000135365	ENST00000676320	227090_at
ENSG00000135365	ENST00000527401	227090_at
ENSG00000273805	ENST00000619560	242386_x_at
ENSG00000166896	ENST00000647763	227678_at
ENSG00000166896	ENST00000300145	227678_at
ENSG00000166896	ENST00000549257	227678_at
ENSG00000166896	ENST00000546709	227678_at
ENSG00000257698	ENST00000668073	226546_at
ENSG00000257698	ENST00000551421	226546_at
ENSG00000257698	ENST00000547492	226546_at
ENSG00000257698	ENST00000659090	226546_at
ENSG00000257698	ENST00000553102	226546_at
ENSG00000257698	ENST00000655884	226546_at
ENSG00000257698	ENST00000664635	226546_at
ENSG00000257698	ENST00000667438	226546_at
ENSG00000257698	ENST00000546580	226546_at
ENSG00000257698	ENST00000660297	226546_at
ENSG00000257698	ENST00000656617	226546_at
ENSG00000257698	ENST00000653595	226546_at
ENSG00000257698	ENST00000655210	226546_at
ENSG00000155850	ENST00000286298	224963_at
ENSG00000155850	ENST00000286298	224959_at
ENSG00000105197	ENST00000544017	224913_s_at
ENSG00000105197	ENST00000601358	224913_s_at
ENSG00000105197	ENST00000607714	224913_s_at
ENSG00000105197	ENST00000599794	224913_s_at
ENSG00000105197	ENST00000597666	224913_s_at
ENSG00000105197	ENST00000601403	224913_s_at
ENSG00000105197	ENST00000602028	224913_s_at
ENSG00000105197	ENST00000602265	224913_s_at
ENSG00000105197	ENST00000595961	224913_s_at
ENSG00000105197	ENST00000597552	224913_s_at
ENSG00000105197	ENST00000601252	224913_s_at
ENSG00000117640	ENST00000474295	224280_s_at
ENSG00000117640	ENST00000374303	224280_s_at
ENSG00000117640	ENST00000469815	224280_s_at
ENSG00000117640	ENST00000374307	224280_s_at
ENSG00000117640	ENST00000374301	224280_s_at
ENSG00000117640	ENST00000374300	224280_s_at
ENSG00000117640	ENST00000466284	224280_s_at
ENSG00000117640	ENST00000497956	224280_s_at
ENSG00000162994	ENST00000401408	228316_at
ENSG00000162994	ENST00000428621	228316_at
ENSG00000162994	ENST00000494539	228316_at
ENSG00000162994	ENST00000407122	228316_at
ENSG00000162994	ENST00000406076	228316_at
ENSG00000162994	ENST00000411884	228316_at
ENSG00000257259	ENST00000648243	239584_at
ENSG00000257259	ENST00000550678	239584_at
ENSG00000257259	ENST00000654861	239584_at
ENSG00000139263	ENST00000320743	226908_at
ENSG00000139263	ENST00000379141	226908_at
ENSG00000139263	ENST00000433272	226908_at
ENSG00000229196	ENST00000664494	243171_at
ENSG00000229196	ENST00000469264	243171_at
ENSG00000229196	ENST00000470348	243171_at
ENSG00000146842	ENST00000397622	235158_at
ENSG00000180917	ENST00000338099	222811_at
ENSG00000180917	ENST00000434935	222811_at
ENSG00000261260	ENST00000666391	237824_at
ENSG00000261260	ENST00000655293	237824_at
ENSG00000261260	ENST00000567721	237824_at
ENSG00000090932	ENST00000600437	222898_s_at
ENSG00000090932	ENST00000356433	222898_s_at
ENSG00000090932	ENST00000205143	222898_s_at
ENSG00000143947	ENST00000402285	200017_at
ENSG00000143947	ENST00000272317	200017_at
ENSG00000143947	ENST00000272317	242214_at
ENSG00000143947	ENST00000449323	200017_at
ENSG00000143947	ENST00000449323	242214_at
ENSG00000143947	ENST00000404735	200017_at
ENSG00000143947	ENST00000404735	242214_at
ENSG00000143947	ENST00000463185	244624_at
ENSG00000143947	ENST00000478196	200017_at
ENSG00000143947	ENST00000478196	242214_at
ENSG00000143947	ENST00000495843	200017_at
ENSG00000143947	ENST00000495843	242214_at
ENSG00000143947	ENST00000468810	200017_at
ENSG00000143947	ENST00000468810	242214_at
ENSG00000176401	ENST00000326282	242470_at
ENSG00000118596	ENST00000547379	230003_at
ENSG00000118596	ENST00000547379	241925_x_at
ENSG00000118596	ENST00000547379	241866_at
ENSG00000118596	ENST00000261187	230003_at
ENSG00000118596	ENST00000261187	241925_x_at
ENSG00000118596	ENST00000261187	241866_at
ENSG00000176396	ENST00000390658	225936_at
ENSG00000127423	ENST00000538789	222946_s_at
ENSG00000127423	ENST00000374298	222946_s_at
ENSG00000182749	ENST00000374296	242123_at
ENSG00000182749	ENST00000675840	242123_at
ENSG00000268153	ENST00000594263	232616_at
ENSG00000268153	ENST00000597791	232616_at
ENSG00000268153	ENST00000597077	232616_at
ENSG00000149091	ENST00000529698	239342_at
ENSG00000149091	ENST00000527211	239342_at
ENSG00000149091	ENST00000534802	239342_at
ENSG00000149091	ENST00000532941	239342_at
ENSG00000247324	ENST00000500612	237861_at
ENSG00000247324	ENST00000567341	237861_at
ENSG00000157429	ENST00000288177	240836_at
ENSG00000157429	ENST00000288177	234953_x_at
ENSG00000157429	ENST00000288177	228958_at
ENSG00000157429	ENST00000565637	240836_at
ENSG00000157429	ENST00000565637	234953_x_at
ENSG00000157429	ENST00000565637	228958_at
ENSG00000157429	ENST00000565100	240836_at
ENSG00000157429	ENST00000565100	234953_x_at
ENSG00000157429	ENST00000565100	228958_at
ENSG00000157429	ENST00000569717	240836_at
ENSG00000157429	ENST00000569717	234953_x_at
ENSG00000157429	ENST00000569717	228958_at
ENSG00000157429	ENST00000564230	240836_at
ENSG00000157429	ENST00000564230	234953_x_at
ENSG00000157429	ENST00000564230	228958_at
ENSG00000157429	ENST00000568815	234953_x_at
ENSG00000198673	ENST00000416284	241399_at
ENSG00000198673	ENST00000551619	241399_at
ENSG00000198673	ENST00000550003	241399_at
ENSG00000198673	ENST00000549379	241399_at
ENSG00000158525	ENST00000461828	240744_at
ENSG00000158525	ENST00000495736	240744_at
ENSG00000158525	ENST00000466363	240744_at
ENSG00000158525	ENST00000485477	240744_at
ENSG00000158525	ENST00000431780	240744_at
ENSG00000158525	ENST00000474905	240744_at
ENSG00000158525	ENST00000393213	240744_at
ENSG00000158525	ENST00000479492	240744_at
ENSG00000135655	ENST00000353364	244028_at
ENSG00000135655	ENST00000280377	244028_at
ENSG00000135655	ENST00000312635	231990_at
ENSG00000107679	ENST00000368990	226247_at
ENSG00000107679	ENST00000368989	226247_at
ENSG00000107679	ENST00000368988	226247_at
ENSG00000107679	ENST00000433307	226247_at
ENSG00000162997	ENST00000563365	237291_at
ENSG00000162997	ENST00000295112	237291_at
ENSG00000162997	ENST00000579162	237291_at
ENSG00000158014	ENST00000374278	230084_at
ENSG00000158014	ENST00000374278	224485_s_at
ENSG00000158014	ENST00000374276	230084_at
ENSG00000158014	ENST00000374276	224485_s_at
ENSG00000140832	ENST00000567566	233634_at
ENSG00000140832	ENST00000268485	239350_at
ENSG00000140832	ENST00000268485	239148_at
ENSG00000158022	ENST00000374272	236972_at
ENSG00000175087	ENST00000374271	227255_at
ENSG00000175087	ENST00000374269	227255_at
ENSG00000175087	ENST00000619836	227255_at
ENSG00000106477	ENST00000223208	239322_at
ENSG00000106477	ENST00000223208	225484_at
ENSG00000106477	ENST00000223208	225485_at
ENSG00000106477	ENST00000675649	239322_at
ENSG00000106477	ENST00000675649	225484_at
ENSG00000106477	ENST00000675649	225485_at
ENSG00000106477	ENST00000541543	239322_at
ENSG00000106477	ENST00000541543	225484_at
ENSG00000106477	ENST00000541543	225485_at
ENSG00000106477	ENST00000675596	225484_at
ENSG00000106477	ENST00000675596	225485_at
ENSG00000106477	ENST00000485736	225484_at
ENSG00000106477	ENST00000485736	225485_at
ENSG00000106477	ENST00000676312	225484_at
ENSG00000106477	ENST00000676312	225485_at
ENSG00000106477	ENST00000675542	225484_at
ENSG00000106477	ENST00000675542	225485_at
ENSG00000106477	ENST00000675168	225484_at
ENSG00000106477	ENST00000675168	225485_at
ENSG00000106477	ENST00000675328	225484_at
ENSG00000106477	ENST00000675328	225485_at
ENSG00000106477	ENST00000674630	225484_at
ENSG00000106477	ENST00000674630	225485_at
ENSG00000106477	ENST00000675813	225484_at
ENSG00000106477	ENST00000675813	225485_at
ENSG00000106477	ENST00000674539	225484_at
ENSG00000106477	ENST00000674539	225485_at
ENSG00000106477	ENST00000676243	225484_at
ENSG00000106477	ENST00000676243	225485_at
ENSG00000106477	ENST00000676115	225484_at
ENSG00000106477	ENST00000676115	225485_at
ENSG00000106477	ENST00000480206	225484_at
ENSG00000106477	ENST00000480206	225485_at
ENSG00000106477	ENST00000675721	225484_at
ENSG00000106477	ENST00000675721	225485_at
ENSG00000106477	ENST00000484549	225484_at
ENSG00000106477	ENST00000603513	225484_at
ENSG00000061987	ENST00000641654	237332_at
ENSG00000061987	ENST00000393630	229795_at
ENSG00000061987	ENST00000393630	237332_at
ENSG00000226149	ENST00000665046	225166_at
ENSG00000146376	ENST00000368149	225171_at
ENSG00000146376	ENST00000368149	225173_at
ENSG00000146376	ENST00000368149	225166_at
ENSG00000068745	ENST00000340879	223165_s_at
ENSG00000068745	ENST00000433104	223165_s_at
ENSG00000068745	ENST00000416707	223165_s_at
ENSG00000068745	ENST00000431721	223165_s_at
ENSG00000068745	ENST00000449610	223165_s_at
ENSG00000068745	ENST00000413298	223165_s_at
ENSG00000068745	ENST00000450045	223165_s_at
ENSG00000068745	ENST00000446860	223165_s_at
ENSG00000068745	ENST00000455545	223165_s_at
ENSG00000068745	ENST00000417896	223165_s_at
ENSG00000068745	ENST00000436134	223165_s_at
ENSG00000068745	ENST00000432678	223165_s_at
ENSG00000166747	ENST00000299980	225771_at
ENSG00000166747	ENST00000299980	225754_at
ENSG00000166747	ENST00000564155	225754_at
ENSG00000166747	ENST00000569748	225754_at
ENSG00000183876	ENST00000328668	230275_at
ENSG00000183876	ENST00000515301	230275_at
ENSG00000187187	ENST00000596894	240429_at
ENSG00000187187	ENST00000651981	240429_at
ENSG00000187187	ENST00000347077	240429_at
ENSG00000187187	ENST00000600094	240429_at
ENSG00000198945	ENST00000361794	229393_at
ENSG00000198945	ENST00000368139	229393_at
ENSG00000198945	ENST00000368136	229393_at
ENSG00000070814	ENST00000513538	244686_at
ENSG00000070814	ENST00000394269	244686_at
ENSG00000128000	ENST00000434248	242969_at
ENSG00000128000	ENST00000434248	244818_at
ENSG00000128000	ENST00000434248	243294_at
ENSG00000128000	ENST00000221355	243294_at
ENSG00000114302	ENST00000265563	225000_at
ENSG00000114302	ENST00000265563	225011_at
ENSG00000114302	ENST00000454963	225000_at
ENSG00000197782	ENST00000450241	239441_at
ENSG00000197782	ENST00000450241	238907_at
ENSG00000197782	ENST00000414720	238907_at
ENSG00000197782	ENST00000340963	239441_at
ENSG00000197782	ENST00000455521	239441_at
ENSG00000197782	ENST00000595687	239441_at
ENSG00000197782	ENST00000594395	239441_at
ENSG00000227678	ENST00000609978	236782_at
ENSG00000227678	ENST00000614735	236782_at
ENSG00000227678	ENST00000622734	236782_at
ENSG00000174521	ENST00000311308	235375_x_at
ENSG00000174521	ENST00000593586	242484_at
ENSG00000174521	ENST00000593586	235375_x_at
ENSG00000164483	ENST00000368134	236782_at
ENSG00000164483	ENST00000457563	236782_at
ENSG00000164483	ENST00000439090	236782_at
ENSG00000164483	ENST00000437477	236782_at
ENSG00000278572	ENST00000622820	234972_at
ENSG00000105221	ENST00000392038	225471_s_at
ENSG00000105221	ENST00000392038	236664_at
ENSG00000105221	ENST00000392038	226156_at
ENSG00000105221	ENST00000483166	225471_s_at
ENSG00000105221	ENST00000483166	226156_at
ENSG00000105221	ENST00000476266	225471_s_at
ENSG00000105221	ENST00000476266	226156_at
ENSG00000105221	ENST00000391844	225471_s_at
ENSG00000105221	ENST00000424901	225471_s_at
ENSG00000105221	ENST00000424901	236664_at
ENSG00000105221	ENST00000424901	226156_at
ENSG00000110497	ENST00000314845	234237_s_at
ENSG00000110497	ENST00000533727	234237_s_at
ENSG00000110497	ENST00000534300	234237_s_at
ENSG00000110497	ENST00000458649	234237_s_at
ENSG00000110497	ENST00000528950	234237_s_at
ENSG00000110497	ENST00000529553	234237_s_at
ENSG00000110497	ENST00000529963	234237_s_at
ENSG00000110497	ENST00000529963	234236_at
ENSG00000130695	ENST00000451429	227818_at
ENSG00000130695	ENST00000252992	227818_at
ENSG00000130695	ENST00000453146	227818_at
ENSG00000130695	ENST00000469609	227818_at
ENSG00000177479	ENST00000449729	227932_at
ENSG00000177479	ENST00000433170	227932_at
ENSG00000177479	ENST00000466850	227932_at
ENSG00000224470	ENST00000427980	227373_at
ENSG00000224470	ENST00000427980	226095_s_at
ENSG00000164484	ENST00000296978	234994_at
ENSG00000164484	ENST00000392429	234994_at
ENSG00000164484	ENST00000617887	234994_at
ENSG00000164484	ENST00000545622	234994_at
ENSG00000256162	ENST00000541421	244151_at
ENSG00000256162	ENST00000541421	230716_at
ENSG00000158062	ENST00000314675	227716_at
ENSG00000158062	ENST00000472155	227716_at
ENSG00000158062	ENST00000374223	227716_at
ENSG00000158062	ENST00000475591	227716_at
ENSG00000158062	ENST00000357089	227716_at
ENSG00000158062	ENST00000494942	227716_at
ENSG00000158062	ENST00000374221	227716_at
ENSG00000158062	ENST00000374217	227716_at
ENSG00000158062	ENST00000374222	227716_at
ENSG00000158062	ENST00000496466	227716_at
ENSG00000244313	ENST00000467930	200095_x_at
ENSG00000180423	ENST00000326737	241498_at
ENSG00000115355	ENST00000336838	225045_at
