Gene stable ID	Transcript stable ID	AFFY RG U34A probe
ENSRNOG00000018740	ENSRNOT00000071200	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000071200	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000071200	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000025652	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000025652	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000025652	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000025652	D38062exon_s_at
ENSRNOG00000018740	ENSRNOT00000025652	AF039212mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000025652	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000066839	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000066839	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000066839	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000066839	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000066839	D38063exon_at
ENSRNOG00000018740	ENSRNOT00000071003	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000071003	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000071003	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000071003	D38062exon_s_at
ENSRNOG00000018740	ENSRNOT00000071003	AF039212mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000071003	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000032634	D38061exon_s_at
ENSRNOG00000018740	ENSRNOT00000032634	S56936_s_at
ENSRNOG00000018740	ENSRNOT00000032634	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000032634	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000032634	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000032634	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000077416	D38061exon_s_at
ENSRNOG00000018740	ENSRNOT00000077416	S56936_s_at
ENSRNOG00000018740	ENSRNOT00000077416	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000077416	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000077416	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000077416	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000025291	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000025291	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000025291	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000025291	D38069exon_s_at
ENSRNOG00000018740	ENSRNOT00000025291	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000045163	D38067exon_at
ENSRNOG00000018740	ENSRNOT00000045163	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000045163	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000045163	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000045163	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000063853	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000063853	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000063853	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000063853	D38066exon_s_at
ENSRNOG00000018740	ENSRNOT00000063853	J02612mRNA_s_at
ENSRNOG00000018740	ENSRNOT00000025045	S56937_s_at
ENSRNOG00000018740	ENSRNOT00000025045	D83796_s_at
ENSRNOG00000018740	ENSRNOT00000025045	J05132_s_at
ENSRNOG00000018740	ENSRNOT00000025045	D38065exon_s_at
ENSRNOG00000018740	ENSRNOT00000025045	J02612mRNA_s_at
ENSRNOG00000004860	ENSRNOT00000007398	U15764_s_at
ENSRNOG00000004860	ENSRNOT00000007398	U31463_at
ENSRNOG00000046452	ENSRNOT00000091541	X73371_at
ENSRNOG00000046452	ENSRNOT00000035400	X73371_at
ENSRNOG00000046452	ENSRNOT00000058497	X73371_at
ENSRNOG00000013717	ENSRNOT00000018359	U66298_at
ENSRNOG00000013717	ENSRNOT00000018359	X58830_at
ENSRNOG00000018557	ENSRNOT00000025150	D83348_at
ENSRNOG00000045863	ENSRNOT00000071805	rc_AI639015_at
ENSRNOG00000017065	ENSRNOT00000067900	rc_AA891588_at
ENSRNOG00000006069	ENSRNOT00000008451	AF096835_at
ENSRNOG00000006069	ENSRNOT00000008451	AF096835_g_at
ENSRNOG00000033603	ENSRNOT00000042756	rc_AI176589_g_at
ENSRNOG00000027444	ENSRNOT00000038074	rc_AA892306_at
ENSRNOG00000000233	ENSRNOT00000000249	D13963_at
ENSRNOG00000011214	ENSRNOT00000015009	AB017711_at
ENSRNOG00000011214	ENSRNOT00000015009	rc_AI639282_s_at
ENSRNOG00000020546	ENSRNOT00000027910	X51415cds_s_at
ENSRNOG00000020546	ENSRNOT00000027910	U40001_at
ENSRNOG00000058586	ENSRNOT00000081462	D37880_at
ENSRNOG00000033186	ENSRNOT00000052060	M89646_g_at
ENSRNOG00000015602	ENSRNOT00000021170	AF097593_g_at
ENSRNOG00000015602	ENSRNOT00000021170	AF097593_at
ENSRNOG00000029886	ENSRNOT00000051483	X56325mRNA_s_at
ENSRNOG00000011726	ENSRNOT00000037725	S39221_g_at
ENSRNOG00000011726	ENSRNOT00000037725	U11418_s_at
ENSRNOG00000011726	ENSRNOT00000037725	L08228exon#22_s_at
ENSRNOG00000011726	ENSRNOT00000049297	S39221_g_at
ENSRNOG00000011726	ENSRNOT00000049297	U11418_s_at
ENSRNOG00000011726	ENSRNOT00000049297	L08228exon#22_s_at
ENSRNOG00000011726	ENSRNOT00000044246	S39221_g_at
ENSRNOG00000011726	ENSRNOT00000044246	L08228exon#22_s_at
ENSRNOG00000000811	ENSRNOT00000001075	M64092_at
ENSRNOG00000000811	ENSRNOT00000057364	M64092_at
ENSRNOG00000000811	ENSRNOT00000082043	M64092_at
ENSRNOG00000030714	ENSRNOT00000042528	Y16563_at
ENSRNOG00000030714	ENSRNOT00000082113	Y16563_at
ENSRNOG00000005007	ENSRNOT00000006646	Y00766_g_at
ENSRNOG00000005007	ENSRNOT00000006646	Y00766_at
ENSRNOG00000005007	ENSRNOT00000081401	Y00766_g_at
ENSRNOG00000005007	ENSRNOT00000081401	Y00766_at
ENSRNOG00000046347	ENSRNOT00000073401	AF091577_at
ENSRNOG00000013744	ENSRNOT00000018497	rc_AA799992_g_at
ENSRNOG00000017283	ENSRNOT00000061773	AF089730_at
ENSRNOG00000017283	ENSRNOT00000023542	AF089730_at
ENSRNOG00000020827	ENSRNOT00000028261	M31931cds_s_at
ENSRNOG00000020827	ENSRNOT00000028261	M33296complete_seq_at
ENSRNOG00000053013	ENSRNOT00000077106	J04563_at
ENSRNOG00000053013	ENSRNOT00000077106	rc_AA799729_g_at
ENSRNOG00000011358	ENSRNOT00000089554	AF036959_at
ENSRNOG00000011358	ENSRNOT00000015775	AF036959_at
ENSRNOG00000013887	ENSRNOT00000018584	M32061_at
ENSRNOG00000021201	ENSRNOT00000028793	rc_AI014169_at
ENSRNOG00000021201	ENSRNOT00000028793	rc_AI237654_at
ENSRNOG00000051917	ENSRNOT00000085652	X17012mRNA_s_at
ENSRNOG00000051917	ENSRNOT00000085652	X16703_i_at
ENSRNOG00000051917	ENSRNOT00000085652	X16703_r_at
ENSRNOG00000015336	ENSRNOT00000021074	L35571_at
ENSRNOG00000004344	ENSRNOT00000087427	rc_AA800535_at
ENSRNOG00000004344	ENSRNOT00000005817	rc_AA800535_at
ENSRNOG00000050920	ENSRNOT00000042298	D21103_i_at
ENSRNOG00000050920	ENSRNOT00000042298	rc_AI179075_s_at
ENSRNOG00000016945	ENSRNOT00000022827	X51529_at
ENSRNOG00000011901	ENSRNOT00000016259	U12187_at
ENSRNOG00000011901	ENSRNOT00000081547	U12187_at
ENSRNOG00000020206	ENSRNOT00000027407	X54467_at
ENSRNOG00000020206	ENSRNOT00000027407	rc_AI235585_s_at
ENSRNOG00000003213	ENSRNOT00000030300	rc_AA892465_at
ENSRNOG00000013433	ENSRNOT00000017939	M15528mRNA_g_at
ENSRNOG00000013433	ENSRNOT00000017939	M15527_at
ENSRNOG00000011824	ENSRNOT00000015944	M23643cds_s_at
ENSRNOG00000011824	ENSRNOT00000015944	M36317_s_at
ENSRNOG00000005971	ENSRNOT00000007882	S73608_s_at
ENSRNOG00000005971	ENSRNOT00000007882	D38450_at
ENSRNOG00000004510	ENSRNOT00000006179	D87991_g_at
ENSRNOG00000004510	ENSRNOT00000006179	D87991_at
ENSRNOG00000053479	ENSRNOT00000081888	rc_AA891476_at
ENSRNOG00000039786	ENSRNOT00000026772	U65486_at
ENSRNOG00000010475	ENSRNOT00000014095	U49930_at
ENSRNOG00000010475	ENSRNOT00000014095	U84410_s_at
ENSRNOG00000010475	ENSRNOT00000014095	U49930_g_at
ENSRNOG00000014615	ENSRNOT00000079063	Y09365cds_s_at
ENSRNOG00000014615	ENSRNOT00000047958	AF040750_at
ENSRNOG00000014615	ENSRNOT00000047958	Y09365cds_s_at
ENSRNOG00000032246	ENSRNOT00000020039	S62516_s_at
ENSRNOG00000049110	ENSRNOT00000071505	AB013359_at
ENSRNOG00000049110	ENSRNOT00000071505	AB013359_g_at
ENSRNOG00000008714	ENSRNOT00000011588	D00921mRNA_at
ENSRNOG00000033809	ENSRNOT00000081718	U80054_at
ENSRNOG00000033809	ENSRNOT00000064581	U80054_at
ENSRNOG00000016097	ENSRNOT00000021865	S61960_s_at
ENSRNOG00000060979	ENSRNOT00000091864	AF006617_at
ENSRNOG00000060979	ENSRNOT00000081096	AF006617_at
ENSRNOG00000004517	ENSRNOT00000081822	D00698_s_at
ENSRNOG00000004517	ENSRNOT00000081822	X06107_i_at
ENSRNOG00000004517	ENSRNOT00000081822	X06107_r_at
ENSRNOG00000004517	ENSRNOT00000081822	M15481_g_at
ENSRNOG00000004517	ENSRNOT00000038780	D00698_s_at
ENSRNOG00000004517	ENSRNOT00000038780	M15481_g_at
ENSRNOG00000004517	ENSRNOT00000005995	D00698_s_at
ENSRNOG00000004517	ENSRNOT00000005995	X06107_i_at
ENSRNOG00000004517	ENSRNOT00000005995	M15481_g_at
ENSRNOG00000004517	ENSRNOT00000085680	M15481_at
ENSRNOG00000004517	ENSRNOT00000085680	D00698_s_at
ENSRNOG00000004517	ENSRNOT00000085680	X06107_i_at
ENSRNOG00000004517	ENSRNOT00000085680	M15481_g_at
ENSRNOG00000050563	ENSRNOT00000074446	K02816_at
ENSRNOG00000050563	ENSRNOT00000074446	K02816_g_at
ENSRNOG00000053384	ENSRNOT00000084990	D29769_at
ENSRNOG00000007235	ENSRNOT00000009815	D13123_s_at
ENSRNOG00000045840	ENSRNOT00000071512	rc_AA946439_at
ENSRNOG00000004786	ENSRNOT00000006533	M94548_at
ENSRNOG00000061450	ENSRNOT00000087785	AB007689_at
ENSRNOG00000061450	ENSRNOT00000087785	AB007690_s_at
ENSRNOG00000061450	ENSRNOT00000087785	AB007689_g_at
ENSRNOG00000017593	ENSRNOT00000023974	AF034214_at
ENSRNOG00000017593	ENSRNOT00000083172	AF034214_at
ENSRNOG00000013916	ENSRNOT00000018637	Z12152_at
ENSRNOG00000033494	ENSRNOT00000042249	AF053987_at
ENSRNOG00000033494	ENSRNOT00000042249	AF053987_g_at
ENSRNOG00000008861	ENSRNOT00000011720	rc_AA891580_at
ENSRNOG00000057056	ENSRNOT00000084261	rc_AA800305_at
ENSRNOG00000014170	ENSRNOT00000019569	AB015042_s_at
ENSRNOG00000014170	ENSRNOT00000019569	X59267_at
ENSRNOG00000014170	ENSRNOT00000019393	AB015042_s_at
ENSRNOG00000014170	ENSRNOT00000019393	X59267_at
ENSRNOG00000006120	ENSRNOT00000008497	L27340_at
ENSRNOG00000019651	ENSRNOT00000026730	U55815_at
ENSRNOG00000019651	ENSRNOT00000026730	U75395UTR#1_s_at
ENSRNOG00000019651	ENSRNOT00000026730	rc_AI639049_s_at
ENSRNOG00000012658	ENSRNOT00000017054	AF002281_at
ENSRNOG00000012658	ENSRNOT00000085535	AF002281_at
ENSRNOG00000012658	ENSRNOT00000017568	AF002281_at
ENSRNOG00000007390	ENSRNOT00000009894	X63594cds_at
ENSRNOG00000007390	ENSRNOT00000009894	X63594cds_g_at
ENSRNOG00000052707	ENSRNOT00000083448	M99222_s_at
ENSRNOG00000052707	ENSRNOT00000083448	rc_AI229031_s_at
ENSRNOG00000052707	ENSRNOT00000083448	AF051527_s_at
ENSRNOG00000052707	ENSRNOT00000083448	AF051526_at
ENSRNOG00000019924	ENSRNOT00000027045	M61142_at
ENSRNOG00000019924	ENSRNOT00000082486	M61142_at
ENSRNOG00000043237	ENSRNOT00000068163	rc_AI180410_f_at
ENSRNOG00000043237	ENSRNOT00000068163	rc_AI180410_i_at
ENSRNOG00000018994	ENSRNOT00000025819	D50695_at
ENSRNOG00000053172	ENSRNOT00000083557	rc_AA819338_g_at
ENSRNOG00000053172	ENSRNOT00000083557	rc_AA819338_at
ENSRNOG00000014645	ENSRNOT00000020325	S75019_g_at
ENSRNOG00000014645	ENSRNOT00000020325	S75019_at
ENSRNOG00000049410	ENSRNOT00000075651	M16407_at
ENSRNOG00000049410	ENSRNOT00000075651	AB017656_s_at
ENSRNOG00000006075	ENSRNOT00000008285	U63740_at
ENSRNOG00000000924	ENSRNOT00000082850	rc_AA957917_s_at
ENSRNOG00000000924	ENSRNOT00000082850	L10152_s_at
ENSRNOG00000000924	ENSRNOT00000001234	rc_AA957917_s_at
ENSRNOG00000000924	ENSRNOT00000001234	L10152_s_at
ENSRNOG00000000924	ENSRNOT00000001234	U70476_at
ENSRNOG00000000924	ENSRNOT00000089804	rc_AA957917_s_at
ENSRNOG00000000924	ENSRNOT00000089804	L10152_s_at
ENSRNOG00000000924	ENSRNOT00000089804	U70476_at
ENSRNOG00000012879	ENSRNOT00000017325	J02773_at
ENSRNOG00000007932	ENSRNOT00000010583	AF081557_at
ENSRNOG00000010449	ENSRNOT00000079259	K02247_at
ENSRNOG00000001442	ENSRNOT00000001961	M10068mRNA_s_at
ENSRNOG00000001442	ENSRNOT00000001961	E01524cds_s_at
ENSRNOG00000001442	ENSRNOT00000001961	rc_AI137856_s_at
ENSRNOG00000005917	ENSRNOT00000008222	U05989_at
ENSRNOG00000046256	ENSRNOT00000010824	AF041107_g_at
ENSRNOG00000046256	ENSRNOT00000010824	AF041107_at
ENSRNOG00000028834	ENSRNOT00000068013	X59608exon_at
ENSRNOG00000018773	ENSRNOT00000025398	rc_AI639148_at
ENSRNOG00000055084	ENSRNOT00000077978	rc_AA945611_at
ENSRNOG00000048237	ENSRNOT00000075241	rc_AA875428_at
ENSRNOG00000010438	ENSRNOT00000013985	AB006607_at
ENSRNOG00000010438	ENSRNOT00000013985	D43623_g_at
ENSRNOG00000010438	ENSRNOT00000013985	AF063302mRNA#1_s_at
ENSRNOG00000010438	ENSRNOT00000013985	D43623_at
ENSRNOG00000010438	ENSRNOT00000013985	AB006607_g_at
ENSRNOG00000010438	ENSRNOT00000013985	AF063302mRNA#3_s_at
ENSRNOG00000055631	ENSRNOT00000090047	rc_AI638997_at
ENSRNOG00000030654	ENSRNOT00000089575	rc_AA946384_at
ENSRNOG00000030654	ENSRNOT00000048318	rc_AA946384_at
ENSRNOG00000015581	ENSRNOT00000020894	D26497_at
ENSRNOG00000037931	ENSRNOT00000075167	X71898_at
ENSRNOG00000037931	ENSRNOT00000074985	X71898_at
ENSRNOG00000032944	ENSRNOT00000046475	X57529cds_s_at
ENSRNOG00000019812	ENSRNOT00000026862	U14533_at
ENSRNOG00000052499	ENSRNOT00000083957	D17352_at
ENSRNOG00000013552	ENSRNOT00000018447	J02585_at
ENSRNOG00000013552	ENSRNOT00000018447	rc_AI175764_s_at
ENSRNOG00000013552	ENSRNOT00000018447	AF036761_g_at
ENSRNOG00000006388	ENSRNOT00000009183	M59460mRNA#2_at
ENSRNOG00000006388	ENSRNOT00000009183	X04069_at
ENSRNOG00000013587	ENSRNOT00000018234	rc_AI639161_at
ENSRNOG00000059764	ENSRNOT00000077253	M29293_at
ENSRNOG00000059764	ENSRNOT00000077253	X73411mRNA_s_at
ENSRNOG00000020811	ENSRNOT00000028234	M58587_at
ENSRNOG00000039773	ENSRNOT00000061019	X89706cds_at
ENSRNOG00000005278	ENSRNOT00000007461	X80535cds_at
ENSRNOG00000054204	ENSRNOT00000083361	M38061_at
ENSRNOG00000054204	ENSRNOT00000083361	M36419_s_at
ENSRNOG00000054204	ENSRNOT00000077941	M38061_at
ENSRNOG00000054204	ENSRNOT00000077941	M36419_s_at
ENSRNOG00000033855	ENSRNOT00000042619	X15216cds_s_at
ENSRNOG00000033855	ENSRNOT00000042619	M27905_at
ENSRNOG00000004700	ENSRNOT00000006205	rc_AA891920_at
ENSRNOG00000028517	ENSRNOT00000039086	rc_AA875040_at
ENSRNOG00000038047	ENSRNOT00000057898	rc_AI102562_at
ENSRNOG00000038047	ENSRNOT00000057898	M11794cds#2_f_at
ENSRNOG00000017913	ENSRNOT00000080482	rc_AA892083_at
ENSRNOG00000017913	ENSRNOT00000024445	rc_AA892083_at
ENSRNOG00000045885	ENSRNOT00000073068	rc_AI104544_at
ENSRNOG00000046799	ENSRNOT00000075733	rc_AI169631_s_at
ENSRNOG00000046799	ENSRNOT00000075733	M61219_r_at
ENSRNOG00000046799	ENSRNOT00000075733	M61219_s_at
ENSRNOG00000015052	ENSRNOT00000020606	AB006007_s_at
ENSRNOG00000005825	ENSRNOT00000007747	rc_AA892775_at
ENSRNOG00000057978	ENSRNOT00000081886	X96394_at
ENSRNOG00000057978	ENSRNOT00000081886	X90642mRNA_at
ENSRNOG00000030314	ENSRNOT00000083152	D25543_g_at
ENSRNOG00000030314	ENSRNOT00000083152	D25543_at
ENSRNOG00000030314	ENSRNOT00000003255	D25543_g_at
ENSRNOG00000030314	ENSRNOT00000003255	D25543_at
ENSRNOG00000025324	ENSRNOT00000066103	rc_H31747_s_at
ENSRNOG00000001287	ENSRNOT00000001732	U92802_at
ENSRNOG00000060946	ENSRNOT00000091382	U47110_at
ENSRNOG00000060946	ENSRNOT00000091382	Y08769_s_at
ENSRNOG00000060946	ENSRNOT00000082316	U47110_at
ENSRNOG00000058497	ENSRNOT00000085636	D63761_at
ENSRNOG00000058497	ENSRNOT00000085636	D63761_g_at
ENSRNOG00000019181	ENSRNOT00000025934	AB013130_at
ENSRNOG00000019181	ENSRNOT00000064686	AB013130_at
ENSRNOG00000042692	ENSRNOT00000083829	U28504_at
ENSRNOG00000042692	ENSRNOT00000066313	U28504_at
ENSRNOG00000024899	ENSRNOT00000039383	rc_AA892854_at
ENSRNOG00000007443	ENSRNOT00000010638	L38483_at
ENSRNOG00000019194	ENSRNOT00000026013	AJ011005_at
ENSRNOG00000030983	ENSRNOT00000050178	rc_AI639285_at
ENSRNOG00000038437	ENSRNOT00000049438	M64986_at
ENSRNOG00000006030	ENSRNOT00000008719	U09357_at
ENSRNOG00000014405	ENSRNOT00000064180	rc_AI177096_at
ENSRNOG00000048397	ENSRNOT00000074114	rc_AA799700_at
ENSRNOG00000042897	ENSRNOT00000066348	rc_AI639060_at
ENSRNOG00000058580	ENSRNOT00000081157	rc_AI639045_at
ENSRNOG00000003553	ENSRNOT00000004764	D89730_g_at
ENSRNOG00000003553	ENSRNOT00000004764	D89730_at
ENSRNOG00000000653	ENSRNOT00000000812	AB012960_s_at
ENSRNOG00000050552	ENSRNOT00000074392	AF052596_at
ENSRNOG00000050552	ENSRNOT00000074392	rc_AA892759_at
ENSRNOG00000010278	ENSRNOT00000013732	M26744_at
ENSRNOG00000010278	ENSRNOT00000013732	M26745cds_s_at
ENSRNOG00000061058	ENSRNOT00000091210	rc_AI070521_s_at
ENSRNOG00000061058	ENSRNOT00000091210	X52311_at
ENSRNOG00000011394	ENSRNOT00000015820	AF083330_at
ENSRNOG00000011394	ENSRNOT00000015820	rc_AI013107_at
ENSRNOG00000000466	ENSRNOT00000091622	rc_AA866404_at
ENSRNOG00000000466	ENSRNOT00000081163	rc_AA866404_at
ENSRNOG00000000466	ENSRNOT00000000542	rc_AA866404_at
ENSRNOG00000000466	ENSRNOT00000083728	rc_AA866404_at
ENSRNOG00000000466	ENSRNOT00000091369	rc_AA866404_at
ENSRNOG00000000466	ENSRNOT00000081486	rc_AA866404_at
ENSRNOG00000014811	ENSRNOT00000093083	rc_AA799721_at
ENSRNOG00000014811	ENSRNOT00000093083	rc_AA799721_g_at
ENSRNOG00000014811	ENSRNOT00000077172	rc_AA799721_g_at
ENSRNOG00000014811	ENSRNOT00000019853	rc_AA799721_at
ENSRNOG00000014811	ENSRNOT00000019853	rc_AA799721_g_at
ENSRNOG00000014811	ENSRNOT00000088696	rc_AA799721_at
ENSRNOG00000014811	ENSRNOT00000088696	rc_AA891802_at
ENSRNOG00000014811	ENSRNOT00000088696	rc_AA799721_g_at
ENSRNOG00000058775	ENSRNOT00000086461	U56863_at
ENSRNOG00000058775	ENSRNOT00000079429	U56863_at
ENSRNOG00000021010	ENSRNOT00000093011	rc_AI177418_at
ENSRNOG00000021010	ENSRNOT00000093048	rc_AI177418_at
ENSRNOG00000021010	ENSRNOT00000028525	rc_AI177418_at
ENSRNOG00000020539	ENSRNOT00000027850	AF007554_at
ENSRNOG00000000851	ENSRNOT00000085598	rc_AI010293_at
ENSRNOG00000000851	ENSRNOT00000001129	rc_AI010293_at
ENSRNOG00000000851	ENSRNOT00000060832	rc_AI010293_at
ENSRNOG00000004500	ENSRNOT00000006188	Y00396mRNA_g_at
ENSRNOG00000004500	ENSRNOT00000006188	Y00396mRNA_at
ENSRNOG00000004500	ENSRNOT00000092876	Y00396mRNA_g_at
ENSRNOG00000004500	ENSRNOT00000092876	Y00396mRNA_at
ENSRNOG00000004500	ENSRNOT00000092908	Y00396mRNA_g_at
ENSRNOG00000004500	ENSRNOT00000092908	Y00396mRNA_at
ENSRNOG00000019486	ENSRNOT00000026493	AF029310_at
ENSRNOG00000019486	ENSRNOT00000026456	AF029310_at
ENSRNOG00000019486	ENSRNOT00000093394	AF029310_at
ENSRNOG00000002598	ENSRNOT00000076192	X56546_at
ENSRNOG00000002598	ENSRNOT00000047427	X56546_at
ENSRNOG00000009779	ENSRNOT00000038480	S76054_s_at
ENSRNOG00000009779	ENSRNOT00000089279	S76054_s_at
ENSRNOG00000018068	ENSRNOT00000024327	L38437_at
ENSRNOG00000030119	ENSRNOT00000092950	X55519_at
ENSRNOG00000030119	ENSRNOT00000078635	X55519_at
ENSRNOG00000030119	ENSRNOT00000016415	X55519_at
ENSRNOG00000030119	ENSRNOT00000082752	X55519_at
ENSRNOG00000010330	ENSRNOT00000088784	rc_AA893247_at
ENSRNOG00000010330	ENSRNOT00000092806	rc_AA893247_at
ENSRNOG00000010330	ENSRNOT00000080304	rc_AA893247_at
ENSRNOG00000010330	ENSRNOT00000014395	rc_AA893247_at
ENSRNOG00000060523	ENSRNOT00000084691	L81136cds_f_at
ENSRNOG00000060523	ENSRNOT00000084691	L81137exon_s_at
ENSRNOG00000019338	ENSRNOT00000026182	AF084576_at
ENSRNOG00000019338	ENSRNOT00000026182	AF084576_g_at
ENSRNOG00000019338	ENSRNOT00000076170	AF084576_at
ENSRNOG00000011425	ENSRNOT00000076106	rc_AA799812_at
ENSRNOG00000011425	ENSRNOT00000076106	rc_AA799812_g_at
ENSRNOG00000011425	ENSRNOT00000059627	rc_AA799812_at
ENSRNOG00000011425	ENSRNOT00000059627	rc_AA799812_g_at
ENSRNOG00000020332	ENSRNOT00000040598	rc_AI136540_at
ENSRNOG00000020332	ENSRNOT00000066135	rc_AI136540_at
ENSRNOG00000020332	ENSRNOT00000051425	rc_AI136540_at
ENSRNOG00000020332	ENSRNOT00000080339	rc_AI136540_at
ENSRNOG00000020332	ENSRNOT00000066896	rc_AI136540_at
ENSRNOG00000020332	ENSRNOT00000063918	rc_AI136540_at
ENSRNOG00000000983	ENSRNOT00000001302	AF052042_s_at
ENSRNOG00000001992	ENSRNOT00000093467	rc_AA892006_g_at
ENSRNOG00000001992	ENSRNOT00000093467	rc_AA893217_at
ENSRNOG00000001992	ENSRNOT00000002727	rc_AA892006_g_at
ENSRNOG00000001992	ENSRNOT00000002727	rc_AA893217_at
ENSRNOG00000037097	ENSRNOT00000055923	X13309_at
ENSRNOG00000012681	ENSRNOT00000017071	L21711_s_at
ENSRNOG00000012681	ENSRNOT00000017071	U72741_g_at
ENSRNOG00000012681	ENSRNOT00000017042	U72741_at
ENSRNOG00000012681	ENSRNOT00000017042	L21711_s_at
ENSRNOG00000012681	ENSRNOT00000093529	U72741_at
ENSRNOG00000012681	ENSRNOT00000093276	U72741_at
ENSRNOG00000019638	ENSRNOT00000026705	X66870_at
ENSRNOG00000019638	ENSRNOT00000082174	X66870_at
ENSRNOG00000019638	ENSRNOT00000084455	X66870_at
ENSRNOG00000028996	ENSRNOT00000034450	X54806_at
ENSRNOG00000050420	ENSRNOT00000080010	M93638_at
ENSRNOG00000050420	ENSRNOT00000011644	M93638_at
ENSRNOG00000050420	ENSRNOT00000083956	M93638_at
ENSRNOG00000009614	ENSRNOT00000012738	rc_AA850940_at
ENSRNOG00000030111	ENSRNOT00000041774	D14097cds_s_at
ENSRNOG00000030111	ENSRNOT00000041774	D00568_s_at
ENSRNOG00000030111	ENSRNOT00000091401	D11354_s_at
ENSRNOG00000030111	ENSRNOT00000091401	D00568_s_at
ENSRNOG00000030111	ENSRNOT00000068707	D11354_s_at
ENSRNOG00000030111	ENSRNOT00000068707	D00568_s_at
ENSRNOG00000030111	ENSRNOT00000038109	D11354_s_at
ENSRNOG00000011142	ENSRNOT00000086435	Y12517cds_at
ENSRNOG00000011142	ENSRNOT00000015006	Y12517cds_at
ENSRNOG00000011142	ENSRNOT00000015006	rc_AI232256_at
ENSRNOG00000013829	ENSRNOT00000019307	L31621_s_at
ENSRNOG00000023285	ENSRNOT00000018151	M60322_g_at
ENSRNOG00000023285	ENSRNOT00000018151	M60322_at
ENSRNOG00000000969	ENSRNOT00000001285	D38381_s_at
ENSRNOG00000000969	ENSRNOT00000075671	D38381_s_at
ENSRNOG00000004133	ENSRNOT00000076378	AB000113_at
ENSRNOG00000004133	ENSRNOT00000076910	AB000113_at
ENSRNOG00000004133	ENSRNOT00000076336	AB000113_at
ENSRNOG00000026716	ENSRNOT00000038927	X51706cds_g_at
ENSRNOG00000026716	ENSRNOT00000038927	X51706cds_at
ENSRNOG00000026716	ENSRNOT00000076245	X51706cds_g_at
ENSRNOG00000026716	ENSRNOT00000076245	X51706cds_at
ENSRNOG00000026716	ENSRNOT00000076914	X51706cds_g_at
ENSRNOG00000026716	ENSRNOT00000076914	X51706cds_at
ENSRNOG00000026716	ENSRNOT00000076173	X51706cds_g_at
ENSRNOG00000026716	ENSRNOT00000076432	X51706cds_g_at
ENSRNOG00000026716	ENSRNOT00000076849	X51706cds_g_at
ENSRNOG00000045654	ENSRNOT00000061950	AA848563_s_at
ENSRNOG00000045654	ENSRNOT00000061950	rc_AA818604_s_at
ENSRNOG00000045654	ENSRNOT00000061950	Z27118cds_s_at
ENSRNOG00000045654	ENSRNOT00000049667	AA848563_s_at
ENSRNOG00000045654	ENSRNOT00000049667	rc_AA818604_s_at
ENSRNOG00000045654	ENSRNOT00000049667	Z27118cds_s_at
ENSRNOG00000019578	ENSRNOT00000026576	X17665cds_s_at
ENSRNOG00000019578	ENSRNOT00000093558	X17665cds_s_at
ENSRNOG00000019578	ENSRNOT00000093203	X17665cds_s_at
ENSRNOG00000010780	ENSRNOT00000090477	D31962UTR#1_at
ENSRNOG00000010780	ENSRNOT00000090477	D31962cds_at
ENSRNOG00000010780	ENSRNOT00000014924	D31962UTR#1_at
ENSRNOG00000010780	ENSRNOT00000014924	D31962cds_at
ENSRNOG00000010780	ENSRNOT00000093614	D31962UTR#1_at
ENSRNOG00000010780	ENSRNOT00000093614	D31962cds_at
