Gene stable ID	Transcript stable ID	AFFY HG U95C probe
ENSG00000167173	ENST00000567617	59327_at
ENSG00000167195	ENST00000300576	61767_at
ENSG00000140478	ENST00000434739	61767_at
ENSG00000140478	ENST00000618219	61767_at
ENSG00000169040	ENST00000450213	62823_at
ENSG00000249981	ENST00000510180	66631_at
ENSG00000165929	ENST00000435962	57624_at
ENSG00000165929	ENST00000340892	57624_at
ENSG00000165929	ENST00000360594	57624_at
ENSG00000145734	ENST00000358731	64887_at
ENSG00000145734	ENST00000514903	64887_at
ENSG00000145734	ENST00000525844	64887_at
ENSG00000277675	ENST00000616609	61999_r_at
ENSG00000263081	ENST00000576046	61999_r_at
ENSG00000233296	ENST00000435573	62884_at
ENSG00000233296	ENST00000668697	62884_at
ENSG00000029559	ENST00000226284	53238_at
ENSG00000227713	ENST00000456255	50612_at
ENSG00000205583	ENST00000619870	55349_at
ENSG00000205583	ENST00000456374	62505_f_at
ENSG00000205583	ENST00000456374	55349_at
ENSG00000205583	ENST00000404291	62505_f_at
ENSG00000205583	ENST00000404291	62504_at
ENSG00000197256	ENST00000586659	65720_at
ENSG00000197256	ENST00000588787	65720_at
ENSG00000237426	ENST00000456074	65014_at
ENSG00000172554	ENST00000308624	57928_at
ENSG00000172554	ENST00000407292	57928_at
ENSG00000172554	ENST00000471239	57928_at
ENSG00000172554	ENST00000472606	57928_at
ENSG00000130158	ENST00000294618	49798_at
ENSG00000130158	ENST00000587656	49798_at
ENSG00000147655	ENST00000517939	64530_at
ENSG00000147655	ENST00000517781	64530_at
ENSG00000147655	ENST00000276659	64530_at
ENSG00000147655	ENST00000666252	64530_at
ENSG00000124507	ENST00000244458	60187_at
ENSG00000124507	ENST00000374043	60187_at
ENSG00000124507	ENST00000493633	60187_at
ENSG00000124507	ENST00000486120	60187_at
ENSG00000124507	ENST00000487760	60187_at
ENSG00000124507	ENST00000620693	60187_at
ENSG00000124507	ENST00000538621	60187_at
ENSG00000236665	ENST00000428335	53411_at
ENSG00000282815	ENST00000632600	66752_at
ENSG00000104408	ENST00000677696	61054_at
ENSG00000104408	ENST00000677447	61054_at
ENSG00000104408	ENST00000676548	61054_at
ENSG00000104408	ENST00000676487	61054_at
ENSG00000104408	ENST00000677215	59102_at
ENSG00000104408	ENST00000678472	59102_at
ENSG00000104408	ENST00000522088	59102_at
ENSG00000196821	ENST00000374023	64061_at
ENSG00000196821	ENST00000374026	64061_at
ENSG00000131711	ENST00000296755	64897_at
ENSG00000111711	ENST00000542038	56591_at
ENSG00000111711	ENST00000540141	56591_at
ENSG00000111711	ENST00000229314	56591_at
ENSG00000111711	ENST00000229314	64490_at
ENSG00000111711	ENST00000539663	56591_at
ENSG00000111711	ENST00000539025	56591_at
ENSG00000111711	ENST00000542194	56591_at
ENSG00000169925	ENST00000303407	51789_s_at
ENSG00000169925	ENST00000473349	51789_s_at
ENSG00000169925	ENST00000494743	59825_at
ENSG00000066427	ENST00000642417	56787_at
ENSG00000066427	ENST00000644486	56787_at
ENSG00000066427	ENST00000511362	59141_r_at
ENSG00000066427	ENST00000511362	59137_i_at
ENSG00000066427	ENST00000429774	56787_at
ENSG00000066427	ENST00000545170	56787_at
ENSG00000066427	ENST00000393287	56787_at
ENSG00000163644	ENST00000513546	56110_at
ENSG00000163644	ENST00000514204	56110_at
ENSG00000200469	ENST00000363599	56110_at
ENSG00000171388	ENST00000429967	60846_at
ENSG00000005486	ENST00000006777	65943_at
ENSG00000005486	ENST00000454791	65943_at
ENSG00000005486	ENST00000468304	65943_at
ENSG00000005486	ENST00000428119	65943_at
ENSG00000005486	ENST00000467406	65943_at
ENSG00000005486	ENST00000318622	65943_at
ENSG00000255644	ENST00000542489	56241_at
ENSG00000105520	ENST00000251473	64899_at
ENSG00000105520	ENST00000591608	64899_at
ENSG00000105520	ENST00000588360	64899_at
ENSG00000138646	ENST00000264350	61371_at
ENSG00000138646	ENST00000508159	61371_at
ENSG00000138646	ENST00000510223	61371_at
ENSG00000138646	ENST00000502913	61371_at
ENSG00000049883	ENST00000380639	53955_at
ENSG00000156697	ENST00000394422	59733_s_at
ENSG00000156697	ENST00000425117	59733_s_at
ENSG00000287542	ENST00000512194	63102_at
ENSG00000285122	ENST00000598772	60386_at
ENSG00000285122	ENST00000597259	60386_at
ENSG00000138641	ENST00000402738	63102_at
ENSG00000138641	ENST00000264345	63102_at
ENSG00000111726	ENST00000229329	65156_at
ENSG00000111726	ENST00000229329	57054_f_at
ENSG00000111726	ENST00000534981	65156_at
ENSG00000111726	ENST00000534981	57054_f_at
ENSG00000260274	ENST00000563278	57743_at
ENSG00000248019	ENST00000652855	63102_at
ENSG00000111728	ENST00000536558	50035_at
ENSG00000130508	ENST00000252804	65963_at
ENSG00000130508	ENST00000493654	65963_at
ENSG00000083312	ENST00000337273	64950_at
ENSG00000083312	ENST00000337273	61278_at
ENSG00000083312	ENST00000503084	61278_at
ENSG00000160345	ENST00000429260	59437_at
ENSG00000160345	ENST00000371789	59437_at
ENSG00000160345	ENST00000371791	59437_at
ENSG00000160345	ENST00000371786	59437_at
ENSG00000189077	ENST00000439537	63349_r_at
ENSG00000104412	ENST00000220853	57951_at
ENSG00000104412	ENST00000220853	54415_at
ENSG00000104412	ENST00000520294	54415_at
ENSG00000104412	ENST00000519450	54415_at
ENSG00000235978	ENST00000449914	57753_at
ENSG00000235978	ENST00000496600	57753_at
ENSG00000235978	ENST00000489771	57753_at
ENSG00000270720	ENST00000603220	63250_r_at
ENSG00000122136	ENST00000537747	54812_r_at
ENSG00000164841	ENST00000297459	58011_r_at
ENSG00000120526	ENST00000239690	63419_at
ENSG00000120526	ENST00000679027	63419_at
ENSG00000120526	ENST00000677182	63419_at
ENSG00000120526	ENST00000678168	63419_at
ENSG00000120526	ENST00000676990	63419_at
ENSG00000120526	ENST00000678094	63419_at
ENSG00000120526	ENST00000519607	63419_at
ENSG00000157107	ENST00000430046	56662_at
ENSG00000127952	ENST00000359697	49191_at
ENSG00000127952	ENST00000359697	48894_s_at
ENSG00000127952	ENST00000340062	49191_at
ENSG00000127952	ENST00000340062	48894_s_at
ENSG00000127952	ENST00000430497	48894_s_at
ENSG00000127952	ENST00000438695	49191_at
ENSG00000127952	ENST00000438695	48894_s_at
ENSG00000127952	ENST00000431581	49191_at
ENSG00000127952	ENST00000431581	48894_s_at
ENSG00000127952	ENST00000454618	48894_s_at
ENSG00000127952	ENST00000451157	49191_at
ENSG00000127952	ENST00000451157	48894_s_at
ENSG00000127952	ENST00000474328	48894_s_at
ENSG00000127952	ENST00000360591	49191_at
ENSG00000127952	ENST00000360591	48894_s_at
ENSG00000127952	ENST00000248600	49191_at
ENSG00000127952	ENST00000248600	48894_s_at
ENSG00000134108	ENST00000455168	63321_at
ENSG00000134108	ENST00000256496	63321_at
ENSG00000134108	ENST00000419534	63321_at
ENSG00000120533	ENST00000517311	64389_at
ENSG00000120533	ENST00000522407	64389_at
ENSG00000120533	ENST00000521688	64389_at
ENSG00000120533	ENST00000523335	64389_at
ENSG00000120533	ENST00000517756	64389_at
ENSG00000120533	ENST00000523707	64389_at
ENSG00000120533	ENST00000521619	64389_at
ENSG00000120533	ENST00000518118	64389_at
ENSG00000177830	ENST00000323578	63323_at
ENSG00000177830	ENST00000454838	63323_at
ENSG00000177830	ENST00000449825	63323_at
ENSG00000177830	ENST00000534207	63323_at
ENSG00000177830	ENST00000429789	63323_at
ENSG00000177830	ENST00000528581	63323_at
ENSG00000177830	ENST00000436108	63323_at
ENSG00000177830	ENST00000524538	63323_at
ENSG00000177830	ENST00000528521	63323_at
ENSG00000177830	ENST00000526714	63323_at
ENSG00000177830	ENST00000528534	52013_at
ENSG00000267477	ENST00000585656	49013_at
ENSG00000161914	ENST00000590548	49013_at
ENSG00000251324	ENST00000506196	53006_at
ENSG00000205038	ENST00000378402	66523_at
ENSG00000205038	ENST00000378402	54362_at
ENSG00000130159	ENST00000588998	49013_at
ENSG00000130159	ENST00000270517	49013_at
ENSG00000130159	ENST00000252440	49013_at
ENSG00000130159	ENST00000592571	49013_at
ENSG00000130159	ENST00000417981	49013_at
ENSG00000130159	ENST00000585898	49013_at
ENSG00000130159	ENST00000591104	49013_at
ENSG00000164331	ENST00000296785	63646_s_at
ENSG00000164331	ENST00000296785	61697_at
ENSG00000164331	ENST00000296785	63647_r_at
ENSG00000164331	ENST00000505301	63646_s_at
ENSG00000164331	ENST00000505301	61697_at
ENSG00000164331	ENST00000505301	63647_r_at
ENSG00000164331	ENST00000515249	63646_s_at
ENSG00000164331	ENST00000515249	61697_at
ENSG00000164331	ENST00000515249	63647_r_at
ENSG00000226258	ENST00000424366	61196_at
ENSG00000226258	ENST00000452244	61196_at
ENSG00000164338	ENST00000543251	51273_at
ENSG00000164338	ENST00000296792	51273_at
ENSG00000196277	ENST00000471242	53615_at
ENSG00000106211	ENST00000676398	63673_at
ENSG00000106211	ENST00000675488	63673_at
ENSG00000106211	ENST00000675624	63673_at
ENSG00000106211	ENST00000674560	63673_at
ENSG00000106211	ENST00000675733	63673_at
ENSG00000106211	ENST00000248553	63673_at
ENSG00000106211	ENST00000674965	63673_at
ENSG00000106211	ENST00000674638	63673_at
ENSG00000106211	ENST00000674547	63673_at
ENSG00000106211	ENST00000675226	63673_at
ENSG00000106211	ENST00000675538	63673_at
ENSG00000106211	ENST00000676231	63673_at
ENSG00000106211	ENST00000675134	63673_at
ENSG00000106211	ENST00000675906	63673_at
ENSG00000106211	ENST00000447574	63673_at
ENSG00000106211	ENST00000674650	63673_at
ENSG00000106211	ENST00000675417	63673_at
ENSG00000106211	ENST00000676195	63673_at
ENSG00000106211	ENST00000429938	63673_at
ENSG00000139163	ENST00000266517	65639_at
ENSG00000139163	ENST00000266517	65640_at
ENSG00000184305	ENST00000504150	66537_at
ENSG00000184305	ENST00000510519	66537_at
ENSG00000007866	ENST00000402886	63960_at
ENSG00000007866	ENST00000338863	63960_at
ENSG00000170027	ENST00000307630	63282_f_at
ENSG00000170027	ENST00000307630	65826_at
ENSG00000187653	ENST00000402089	51008_f_at
ENSG00000134532	ENST00000451604	64195_at
ENSG00000214944	ENST00000437974	61706_at
ENSG00000214944	ENST00000426542	61706_at
ENSG00000214944	ENST00000512883	61706_at
ENSG00000214944	ENST00000545377	61706_at
ENSG00000214944	ENST00000513042	61706_at
ENSG00000186487	ENST00000470954	54640_at
ENSG00000186487	ENST00000602387	54640_at
ENSG00000186487	ENST00000649810	54640_at
ENSG00000186487	ENST00000650081	54640_at
ENSG00000071282	ENST00000157600	49418_at
ENSG00000140374	ENST00000559075	52589_at
ENSG00000221930	ENST00000592932	64884_at
ENSG00000221930	ENST00000408950	64884_at
ENSG00000117983	ENST00000529681	60740_at
ENSG00000256120	ENST00000662250	66456_at
ENSG00000256120	ENST00000540733	66456_at
ENSG00000256120	ENST00000660859	66456_at
ENSG00000256120	ENST00000665769	66456_at
ENSG00000256120	ENST00000656072	66456_at
ENSG00000256120	ENST00000659871	66456_at
ENSG00000256120	ENST00000655279	66456_at
ENSG00000256120	ENST00000670751	66456_at
ENSG00000256120	ENST00000668312	66456_at
ENSG00000256120	ENST00000662701	66456_at
ENSG00000256120	ENST00000662701	62054_at
ENSG00000256120	ENST00000668875	66456_at
ENSG00000256120	ENST00000668226	66456_at
ENSG00000256120	ENST00000665959	66456_at
ENSG00000256120	ENST00000661840	66456_at
ENSG00000256120	ENST00000666329	66456_at
ENSG00000256120	ENST00000666329	62054_at
ENSG00000256120	ENST00000657983	66456_at
ENSG00000256120	ENST00000654390	66456_at
ENSG00000256120	ENST00000539583	66456_at
ENSG00000049860	ENST00000511181	64507_at
ENSG00000049860	ENST00000513079	57929_at
ENSG00000049860	ENST00000510820	57929_at
ENSG00000078902	ENST00000527085	61980_r_at
ENSG00000078902	ENST00000527085	61979_i_at
ENSG00000196274	ENST00000360440	52589_at
ENSG00000140386	ENST00000563290	59521_at
ENSG00000140386	ENST00000538941	59521_at
ENSG00000140386	ENST00000562948	59521_at
ENSG00000140386	ENST00000563246	59521_at
ENSG00000140386	ENST00000324767	59521_at
ENSG00000164794	ENST00000524391	55820_at
ENSG00000164794	ENST00000297404	55820_at
ENSG00000127951	ENST00000248598	62189_at
ENSG00000242852	ENST00000397732	60616_at
ENSG00000196826	ENST00000428311	60616_at
ENSG00000253434	ENST00000524236	64865_at
ENSG00000164346	ENST00000610426	51284_at
ENSG00000164796	ENST00000343508	52751_r_at
ENSG00000138696	ENST00000515059	53771_at
ENSG00000138696	ENST00000672698	53771_at
ENSG00000138696	ENST00000440890	53771_at
ENSG00000134602	ENST00000481105	54316_at
ENSG00000134602	ENST00000354719	54316_at
ENSG00000134602	ENST00000394334	54316_at
ENSG00000134602	ENST00000394335	54316_at
ENSG00000134602	ENST00000496850	54316_at
ENSG00000206573	ENST00000668063	64406_at
ENSG00000206573	ENST00000522525	64406_at
ENSG00000206573	ENST00000660363	64406_at
ENSG00000206573	ENST00000665983	64406_at
ENSG00000206573	ENST00000481221	64406_at
ENSG00000206573	ENST00000664441	64406_at
ENSG00000206573	ENST00000520447	64406_at
ENSG00000206573	ENST00000664273	64406_at
ENSG00000206573	ENST00000660127	64406_at
ENSG00000206573	ENST00000518437	64406_at
ENSG00000206573	ENST00000522221	64406_at
ENSG00000206573	ENST00000489616	64406_at
ENSG00000130559	ENST00000492174	62630_at
ENSG00000176928	ENST00000322348	66529_at
ENSG00000176928	ENST00000652361	66529_at
ENSG00000134077	ENST00000452837	64211_at
ENSG00000134077	ENST00000345094	64211_at
ENSG00000134077	ENST00000515662	64211_at
ENSG00000134077	ENST00000416603	64211_at
ENSG00000134077	ENST00000484006	64211_at
ENSG00000134077	ENST00000464045	64211_at
ENSG00000182168	ENST00000453304	60091_at
ENSG00000182168	ENST00000610318	60091_at
ENSG00000118307	ENST00000395987	63574_at
ENSG00000118307	ENST00000556006	63574_at
ENSG00000118307	ENST00000354189	63574_at
ENSG00000118307	ENST00000320267	63574_at
ENSG00000118307	ENST00000395990	63574_at
ENSG00000118307	ENST00000554533	63574_at
ENSG00000118307	ENST00000545133	63574_at
ENSG00000118307	ENST00000674567	63574_at
ENSG00000118307	ENST00000676236	63574_at
ENSG00000123728	ENST00000620646	60271_at
ENSG00000123728	ENST00000342983	60271_at
ENSG00000123728	ENST00000370874	60271_at
ENSG00000123728	ENST00000460462	60271_at
ENSG00000107187	ENST00000371746	62432_at
ENSG00000107187	ENST00000371748	62432_at
ENSG00000107187	ENST00000619587	62432_at
ENSG00000107187	ENST00000645419	62432_at
ENSG00000076770	ENST00000370857	61355_at
ENSG00000076770	ENST00000370857	54913_at
ENSG00000076770	ENST00000370857	61720_at
ENSG00000076770	ENST00000370853	61720_at
ENSG00000076770	ENST00000370849	61720_at
ENSG00000076770	ENST00000370839	61720_at
ENSG00000076770	ENST00000370844	61720_at
ENSG00000076770	ENST00000442191	61720_at
ENSG00000076770	ENST00000465964	61720_at
ENSG00000076770	ENST00000394311	61355_at
ENSG00000076770	ENST00000394311	54913_at
ENSG00000076770	ENST00000394311	61720_at
ENSG00000076770	ENST00000538204	61355_at
ENSG00000076770	ENST00000538204	54913_at
ENSG00000076770	ENST00000538204	61720_at
ENSG00000165661	ENST00000358701	61673_at
ENSG00000140391	ENST00000267970	64686_at
ENSG00000182208	ENST00000531976	65522_at
ENSG00000182208	ENST00000329957	65522_at
ENSG00000182208	ENST00000526462	65522_at
ENSG00000182208	ENST00000614710	65522_at
ENSG00000214293	ENST00000659053	53623_at
ENSG00000214293	ENST00000440088	53623_at
ENSG00000214293	ENST00000665948	53623_at
ENSG00000214293	ENST00000430801	53623_at
ENSG00000214293	ENST00000663454	53623_at
ENSG00000214293	ENST00000664660	53623_at
ENSG00000104447	ENST00000395715	56679_at
ENSG00000104447	ENST00000640765	56679_at
ENSG00000187257	ENST00000334955	57707_at
ENSG00000187257	ENST00000445288	57707_at
ENSG00000113163	ENST00000644072	49009_at
ENSG00000113163	ENST00000380494	49009_at
ENSG00000113163	ENST00000642556	49009_at
ENSG00000113163	ENST00000646713	49009_at
ENSG00000113163	ENST00000644516	49009_at
ENSG00000113163	ENST00000645866	49009_at
ENSG00000113163	ENST00000642225	49009_at
ENSG00000227232	ENST00000488147	65767_at
ENSG00000278267	ENST00000619216	65767_at
ENSG00000140382	ENST00000336216	49087_at
ENSG00000140382	ENST00000381714	49087_at
ENSG00000140382	ENST00000558288	49087_at
ENSG00000237613	ENST00000417324	61722_at
ENSG00000237613	ENST00000461467	61722_at
ENSG00000006576	ENST00000415251	59929_at
ENSG00000006576	ENST00000450574	59929_at
ENSG00000006576	ENST00000468351	59929_at
ENSG00000076716	ENST00000370828	52756_at
ENSG00000268903	ENST00000494149	65794_f_at
ENSG00000268903	ENST00000494149	65795_r_at
ENSG00000268903	ENST00000494149	62705_at
ENSG00000239906	ENST00000493797	64629_f_at
ENSG00000096070	ENST00000357641	63334_at
ENSG00000096070	ENST00000339717	63334_at
ENSG00000096070	ENST00000534694	63334_at
ENSG00000096070	ENST00000449261	63334_at
ENSG00000096070	ENST00000532330	63334_at
ENSG00000096070	ENST00000441123	63334_at
ENSG00000096070	ENST00000441730	63334_at
ENSG00000147677	ENST00000521861	63611_r_at
ENSG00000279457	ENST00000623083	65767_at
ENSG00000279457	ENST00000623083	65766_at
ENSG00000273874	ENST00000612080	65767_at
ENSG00000228463	ENST00000442116	63833_at
ENSG00000228463	ENST00000448958	63833_at
ENSG00000228463	ENST00000441866	63833_at
ENSG00000228463	ENST00000634344	63833_at
ENSG00000228463	ENST00000450734	63833_at
ENSG00000169783	ENST00000355300	62317_r_at
ENSG00000169783	ENST00000561030	62317_r_at
ENSG00000237094	ENST00000601814	64629_f_at
ENSG00000237094	ENST00000601814	64628_at
ENSG00000237094	ENST00000642074	64629_f_at
ENSG00000237094	ENST00000642074	64628_at
ENSG00000237094	ENST00000423728	64629_f_at
ENSG00000237094	ENST00000616311	64629_f_at
ENSG00000237094	ENST00000601486	64629_f_at
ENSG00000237094	ENST00000616947	64629_f_at
ENSG00000237094	ENST00000432964	64629_f_at
ENSG00000237094	ENST00000608420	64629_f_at
ENSG00000259666	ENST00000558887	62377_at
ENSG00000259666	ENST00000668886	62377_at
ENSG00000147679	ENST00000517814	66586_at
ENSG00000280359	ENST00000624158	60331_at
ENSG00000250575	ENST00000514436	65794_f_at
ENSG00000250575	ENST00000514436	65795_r_at
ENSG00000250575	ENST00000514436	62705_at
ENSG00000224908	ENST00000445940	65934_at
ENSG00000105576	ENST00000425528	63849_at
ENSG00000105576	ENST00000356861	63849_at
ENSG00000105576	ENST00000450764	63849_at
ENSG00000105576	ENST00000588151	57196_f_at
ENSG00000228327	ENST00000506640	65794_f_at
ENSG00000228327	ENST00000506640	65795_r_at
ENSG00000228327	ENST00000506640	62705_at
ENSG00000165704	ENST00000298556	53029_at
ENSG00000151247	ENST00000450253	56158_r_at
ENSG00000246695	ENST00000545729	52645_at
ENSG00000246695	ENST00000546134	62764_at
ENSG00000246695	ENST00000542086	62764_at
ENSG00000246695	ENST00000535436	62764_at
ENSG00000246695	ENST00000500102	62764_at
ENSG00000246695	ENST00000537801	62764_at
ENSG00000246695	ENST00000656802	62764_at
ENSG00000246695	ENST00000660703	62764_at
ENSG00000246695	ENST00000671391	52645_at
ENSG00000246695	ENST00000658700	62764_at
ENSG00000246695	ENST00000670839	62764_at
ENSG00000246695	ENST00000669929	62764_at
ENSG00000246695	ENST00000663256	62764_at
ENSG00000246695	ENST00000671454	62764_at
ENSG00000228794	ENST00000624927	60654_at
ENSG00000228794	ENST00000669922	49561_at
ENSG00000228794	ENST00000670780	49561_at
ENSG00000228794	ENST00000670824	49561_at
ENSG00000170965	ENST00000359237	65168_at
ENSG00000170965	ENST00000476971	65168_at
ENSG00000170965	ENST00000473897	65168_at
ENSG00000156504	ENST00000370790	64703_at
ENSG00000156504	ENST00000486347	64703_at
ENSG00000156504	ENST00000465128	64703_at
ENSG00000156504	ENST00000343004	64703_at
ENSG00000163719	ENST00000353332	63523_at
ENSG00000163719	ENST00000296003	63523_at
ENSG00000163719	ENST00000447144	63523_at
ENSG00000163719	ENST00000430020	63523_at
ENSG00000163719	ENST00000351233	63523_at
ENSG00000163719	ENST00000416864	63523_at
ENSG00000163719	ENST00000437997	63523_at
ENSG00000163719	ENST00000480578	63523_at
ENSG00000123094	ENST00000538081	61047_at
ENSG00000123094	ENST00000405154	66553_at
ENSG00000123094	ENST00000541490	66553_at
ENSG00000149043	ENST00000430303	55233_at
ENSG00000149043	ENST00000417052	55233_at
ENSG00000149043	ENST00000479276	55233_at
ENSG00000149043	ENST00000490707	55233_at
ENSG00000149043	ENST00000479089	55233_at
ENSG00000149043	ENST00000381968	55233_at
