Gene stable ID	Transcript stable ID	AFFY MOE430A probe
ENSMUSG00000020594	ENSMUST00000178015	1418016_at
ENSMUSG00000020594	ENSMUST00000178015	1418015_at
ENSMUSG00000020594	ENSMUST00000168361	1418017_at
ENSMUSG00000020594	ENSMUST00000168361	1418016_at
ENSMUSG00000020594	ENSMUST00000168361	1418015_at
ENSMUSG00000007029	ENSMUST00000087315	1448472_at
ENSMUSG00000007029	ENSMUST00000173584	1448472_at
ENSMUSG00000007029	ENSMUST00000172637	1448472_at
ENSMUSG00000007029	ENSMUST00000172999	1448472_at
ENSMUSG00000007029	ENSMUST00000173142	1448472_at
ENSMUSG00000007029	ENSMUST00000173302	1448472_at
ENSMUSG00000007029	ENSMUST00000174084	1448472_at
ENSMUSG00000058172	ENSMUST00000076906	1451859_at
ENSMUSG00000022186	ENSMUST00000110690	1436750_a_at
ENSMUSG00000022186	ENSMUST00000110690	1449059_a_at
ENSMUSG00000022186	ENSMUST00000110690	1428140_at
ENSMUSG00000022186	ENSMUST00000110690	1455804_x_at
ENSMUSG00000022186	ENSMUST00000138927	1436750_a_at
ENSMUSG00000022186	ENSMUST00000138927	1449059_a_at
ENSMUSG00000022186	ENSMUST00000138927	1455804_x_at
ENSMUSG00000022186	ENSMUST00000124591	1436750_a_at
ENSMUSG00000022186	ENSMUST00000124591	1449059_a_at
ENSMUSG00000022186	ENSMUST00000124591	1428140_at
ENSMUSG00000022186	ENSMUST00000124591	1455804_x_at
ENSMUSG00000022186	ENSMUST00000133130	1436750_a_at
ENSMUSG00000022186	ENSMUST00000133130	1449059_a_at
ENSMUSG00000022186	ENSMUST00000133130	1428140_at
ENSMUSG00000022186	ENSMUST00000133130	1455804_x_at
ENSMUSG00000068074	ENSMUST00000089105	1420751_at
ENSMUSG00000108925	ENSMUST00000207731	1456071_a_at
ENSMUSG00000062400	ENSMUST00000074637	1425237_at
ENSMUSG00000057855	ENSMUST00000185581	1427842_at
ENSMUSG00000057855	ENSMUST00000079151	1427842_at
ENSMUSG00000084174	ENSMUST00000119180	1451228_a_at
ENSMUSG00000084174	ENSMUST00000119180	1434803_a_at
ENSMUSG00000010936	ENSMUST00000213003	1416231_at
ENSMUSG00000010936	ENSMUST00000034190	1416231_at
ENSMUSG00000010936	ENSMUST00000212829	1416231_at
ENSMUSG00000010110	ENSMUST00000177322	1449679_s_at
ENSMUSG00000010110	ENSMUST00000177322	1448267_at
ENSMUSG00000010110	ENSMUST00000176381	1449679_s_at
ENSMUSG00000010110	ENSMUST00000176381	1448267_at
ENSMUSG00000010110	ENSMUST00000175872	1449679_s_at
ENSMUSG00000010110	ENSMUST00000175872	1448267_at
ENSMUSG00000010110	ENSMUST00000010254	1449679_s_at
ENSMUSG00000010110	ENSMUST00000010254	1448267_at
ENSMUSG00000010110	ENSMUST00000073430	1449679_s_at
ENSMUSG00000010110	ENSMUST00000073430	1448267_at
ENSMUSG00000010110	ENSMUST00000176013	1449679_s_at
ENSMUSG00000010110	ENSMUST00000176013	1448267_at
ENSMUSG00000010110	ENSMUST00000176182	1449679_s_at
ENSMUSG00000010110	ENSMUST00000176182	1448267_at
ENSMUSG00000010110	ENSMUST00000176404	1449679_s_at
ENSMUSG00000010110	ENSMUST00000176404	1448267_at
ENSMUSG00000010110	ENSMUST00000176968	1449679_s_at
ENSMUSG00000010110	ENSMUST00000176968	1448267_at
ENSMUSG00000084941	ENSMUST00000152576	1429739_a_at
ENSMUSG00000063049	ENSMUST00000146625	1419111_at
ENSMUSG00000063049	ENSMUST00000080353	1419111_at
ENSMUSG00000063049	ENSMUST00000125536	1419111_at
ENSMUSG00000091296	ENSMUST00000170249	1417906_at
ENSMUSG00000091296	ENSMUST00000226595	1417906_at
ENSMUSG00000030600	ENSMUST00000190954	1421364_at
ENSMUSG00000030600	ENSMUST00000189877	1421364_at
ENSMUSG00000030600	ENSMUST00000191267	1421364_at
ENSMUSG00000030600	ENSMUST00000108288	1421364_at
ENSMUSG00000030600	ENSMUST00000055110	1421364_at
ENSMUSG00000004552	ENSMUST00000073350	1418989_at
ENSMUSG00000004552	ENSMUST00000112411	1418989_at
ENSMUSG00000009030	ENSMUST00000009174	1425149_a_at
ENSMUSG00000009030	ENSMUST00000009174	1423599_a_at
ENSMUSG00000009030	ENSMUST00000112940	1425149_a_at
ENSMUSG00000009030	ENSMUST00000112940	1423599_a_at
ENSMUSG00000009030	ENSMUST00000147703	1423599_a_at
ENSMUSG00000022297	ENSMUST00000179165	1417301_at
ENSMUSG00000022297	ENSMUST00000179165	1448662_at
ENSMUSG00000022297	ENSMUST00000022906	1417301_at
ENSMUSG00000022297	ENSMUST00000022906	1448662_at
ENSMUSG00000029657	ENSMUST00000201452	1423566_a_at
ENSMUSG00000029657	ENSMUST00000202361	1423566_a_at
ENSMUSG00000029657	ENSMUST00000202361	1425993_a_at
ENSMUSG00000029657	ENSMUST00000074846	1423566_a_at
ENSMUSG00000029657	ENSMUST00000074846	1425993_a_at
ENSMUSG00000029657	ENSMUST00000202089	1423566_a_at
ENSMUSG00000029657	ENSMUST00000202089	1425993_a_at
ENSMUSG00000029657	ENSMUST00000201877	1423566_a_at
ENSMUSG00000029657	ENSMUST00000201877	1425993_a_at
ENSMUSG00000029657	ENSMUST00000202137	1423566_a_at
ENSMUSG00000072381	ENSMUST00000097146	1448740_at
ENSMUSG00000057417	ENSMUST00000234395	1447456_x_at
ENSMUSG00000057417	ENSMUST00000234395	1459725_s_at
ENSMUSG00000057417	ENSMUST00000115428	1447456_x_at
ENSMUSG00000057417	ENSMUST00000115428	1459725_s_at
ENSMUSG00000025020	ENSMUST00000169141	1425277_at
ENSMUSG00000025020	ENSMUST00000025993	1425277_at
ENSMUSG00000025020	ENSMUST00000166496	1425277_at
ENSMUSG00000096278	ENSMUST00000088598	1459725_s_at
ENSMUSG00000096278	ENSMUST00000234110	1459725_s_at
ENSMUSG00000096278	ENSMUST00000168272	1459725_s_at
ENSMUSG00000020747	ENSMUST00000093912	1426984_at
ENSMUSG00000020747	ENSMUST00000103033	1426984_at
ENSMUSG00000020747	ENSMUST00000239299	1426984_at
ENSMUSG00000028249	ENSMUST00000029912	1450941_at
ENSMUSG00000028249	ENSMUST00000029912	1423332_at
ENSMUSG00000028249	ENSMUST00000103008	1450941_at
ENSMUSG00000028249	ENSMUST00000103008	1423332_at
ENSMUSG00000038503	ENSMUST00000138803	1416181_at
ENSMUSG00000038503	ENSMUST00000094215	1416181_at
ENSMUSG00000038503	ENSMUST00000130103	1416181_at
ENSMUSG00000038503	ENSMUST00000153377	1416181_at
ENSMUSG00000038503	ENSMUST00000207373	1416181_at
ENSMUSG00000083674	ENSMUST00000119058	1427796_at
ENSMUSG00000083674	ENSMUST00000137929	1427796_at
ENSMUSG00000026563	ENSMUST00000027846	1424427_at
ENSMUSG00000004980	ENSMUST00000069949	1433829_a_at
ENSMUSG00000004980	ENSMUST00000069949	1434047_x_at
ENSMUSG00000004980	ENSMUST00000203954	1433829_a_at
ENSMUSG00000004980	ENSMUST00000203954	1434047_x_at
ENSMUSG00000004980	ENSMUST00000203954	1433830_at
ENSMUSG00000004980	ENSMUST00000204158	1433829_a_at
ENSMUSG00000004980	ENSMUST00000204158	1434047_x_at
ENSMUSG00000004980	ENSMUST00000204158	1433830_at
ENSMUSG00000004980	ENSMUST00000204885	1420365_a_at
ENSMUSG00000004980	ENSMUST00000204885	1433829_a_at
ENSMUSG00000004980	ENSMUST00000204885	1434047_x_at
ENSMUSG00000004980	ENSMUST00000204885	1433830_at
ENSMUSG00000004980	ENSMUST00000204188	1420365_a_at
ENSMUSG00000004980	ENSMUST00000203220	1420365_a_at
ENSMUSG00000004980	ENSMUST00000114459	1420365_a_at
ENSMUSG00000004980	ENSMUST00000204090	1420365_a_at
ENSMUSG00000004980	ENSMUST00000204090	1433829_a_at
ENSMUSG00000004980	ENSMUST00000204090	1434047_x_at
ENSMUSG00000004980	ENSMUST00000204090	1433830_at
ENSMUSG00000004980	ENSMUST00000203253	1420365_a_at
ENSMUSG00000004980	ENSMUST00000203253	1433830_at
ENSMUSG00000004980	ENSMUST00000204902	1420365_a_at
ENSMUSG00000004980	ENSMUST00000090002	1433829_a_at
ENSMUSG00000004980	ENSMUST00000090002	1434047_x_at
ENSMUSG00000004980	ENSMUST00000090002	1433830_at
ENSMUSG00000029467	ENSMUST00000179939	1427250_at
ENSMUSG00000029467	ENSMUST00000179939	1416551_at
ENSMUSG00000029467	ENSMUST00000179939	1452363_a_at
ENSMUSG00000029467	ENSMUST00000177974	1416551_at
ENSMUSG00000029467	ENSMUST00000177974	1452363_a_at
ENSMUSG00000029467	ENSMUST00000031423	1427250_at
ENSMUSG00000096445	ENSMUST00000068580	1459725_s_at
ENSMUSG00000034290	ENSMUST00000040992	1460744_at
ENSMUSG00000034290	ENSMUST00000040992	1424094_at
ENSMUSG00000100347	ENSMUST00000187459	1425330_a_at
ENSMUSG00000100347	ENSMUST00000187459	1451669_at
ENSMUSG00000025189	ENSMUST00000165311	1420354_at
ENSMUSG00000025189	ENSMUST00000225191	1420354_at
ENSMUSG00000021681	ENSMUST00000022189	1425354_a_at
ENSMUSG00000075012	ENSMUST00000099678	1422733_at
ENSMUSG00000075012	ENSMUST00000099678	1450728_at
ENSMUSG00000074619	ENSMUST00000099123	1419016_at
ENSMUSG00000044921	ENSMUST00000219445	1427942_at
ENSMUSG00000044921	ENSMUST00000055355	1427942_at
ENSMUSG00000025759	ENSMUST00000026859	1452335_at
ENSMUSG00000025759	ENSMUST00000204054	1452335_at
ENSMUSG00000047281	ENSMUST00000057311	1448612_at
ENSMUSG00000046312	ENSMUST00000054920	1435417_at
ENSMUSG00000038650	ENSMUST00000210314	1451201_s_at
ENSMUSG00000038650	ENSMUST00000106033	1451201_s_at
ENSMUSG00000038650	ENSMUST00000167493	1451201_s_at
ENSMUSG00000038650	ENSMUST00000209378	1451201_s_at
ENSMUSG00000038650	ENSMUST00000210979	1451201_s_at
ENSMUSG00000008036	ENSMUST00000086112	1433612_at
ENSMUSG00000008036	ENSMUST00000205607	1433612_at
ENSMUSG00000008036	ENSMUST00000205590	1433612_at
ENSMUSG00000008036	ENSMUST00000205673	1433612_at
ENSMUSG00000008036	ENSMUST00000141496	1433612_at
ENSMUSG00000109894	ENSMUST00000210286	1423789_at
ENSMUSG00000022262	ENSMUST00000067048	1421434_at
ENSMUSG00000032641	ENSMUST00000046255	1421756_a_at
ENSMUSG00000032641	ENSMUST00000066107	1421756_a_at
ENSMUSG00000032641	ENSMUST00000215088	1421756_a_at
ENSMUSG00000032641	ENSMUST00000111932	1421756_a_at
ENSMUSG00000032641	ENSMUST00000203409	1421756_a_at
ENSMUSG00000032641	ENSMUST00000204880	1421756_a_at
ENSMUSG00000032641	ENSMUST00000165392	1421756_a_at
ENSMUSG00000032641	ENSMUST00000116515	1421756_a_at
ENSMUSG00000048574	ENSMUST00000155338	1416076_at
ENSMUSG00000048574	ENSMUST00000155338	1419943_s_at
ENSMUSG00000039477	ENSMUST00000152247	1427267_at
ENSMUSG00000039477	ENSMUST00000151477	1427267_at
ENSMUSG00000039477	ENSMUST00000200371	1427267_at
ENSMUSG00000051790	ENSMUST00000056484	1455143_at
ENSMUSG00000051790	ENSMUST00000108634	1455143_at
ENSMUSG00000025885	ENSMUST00000074157	1452298_a_at
ENSMUSG00000025885	ENSMUST00000121875	1452298_a_at
ENSMUSG00000025885	ENSMUST00000154986	1452298_a_at
ENSMUSG00000026034	ENSMUST00000156931	1426124_a_at
ENSMUSG00000026034	ENSMUST00000139787	1426124_a_at
ENSMUSG00000026034	ENSMUST00000141570	1426124_a_at
ENSMUSG00000026034	ENSMUST00000123580	1426124_a_at
ENSMUSG00000026034	ENSMUST00000034868	1426124_a_at
ENSMUSG00000026034	ENSMUST00000148330	1426124_a_at
ENSMUSG00000026034	ENSMUST00000151338	1426124_a_at
ENSMUSG00000026034	ENSMUST00000129303	1426124_a_at
ENSMUSG00000030492	ENSMUST00000118383	1448783_at
ENSMUSG00000030492	ENSMUST00000118969	1448783_at
ENSMUSG00000030492	ENSMUST00000147026	1448783_at
ENSMUSG00000030492	ENSMUST00000032703	1448783_at
ENSMUSG00000035455	ENSMUST00000047689	1422430_at
ENSMUSG00000035455	ENSMUST00000109664	1422430_at
ENSMUSG00000035455	ENSMUST00000152345	1460746_at
ENSMUSG00000035455	ENSMUST00000123815	1460746_at
ENSMUSG00000035455	ENSMUST00000171080	1422430_at
ENSMUSG00000035455	ENSMUST00000171938	1422430_at
ENSMUSG00000107741	ENSMUST00000203919	1452477_at
ENSMUSG00000107741	ENSMUST00000203535	1452477_at
ENSMUSG00000095653	ENSMUST00000225144	1425220_x_at
ENSMUSG00000095653	ENSMUST00000178828	1425220_x_at
ENSMUSG00000094027	ENSMUST00000225881	1439771_s_at
ENSMUSG00000094027	ENSMUST00000177561	1439771_s_at
ENSMUSG00000022668	ENSMUST00000162512	1455781_at
ENSMUSG00000063846	ENSMUST00000223770	1425160_at
ENSMUSG00000063846	ENSMUST00000079524	1425160_at
ENSMUSG00000095071	ENSMUST00000181748	1425220_x_at
ENSMUSG00000095071	ENSMUST00000179905	1425220_x_at
ENSMUSG00000031787	ENSMUST00000034239	1426665_at
ENSMUSG00000031787	ENSMUST00000212968	1426665_at
ENSMUSG00000031787	ENSMUST00000212895	1426665_at
ENSMUSG00000031787	ENSMUST00000212565	1426665_at
ENSMUSG00000049460	ENSMUST00000057361	1460168_at
ENSMUSG00000094796	ENSMUST00000225029	1435840_x_at
ENSMUSG00000094796	ENSMUST00000081558	1435840_x_at
ENSMUSG00000024395	ENSMUST00000025254	1424408_at
ENSMUSG00000024395	ENSMUST00000223753	1424408_at
ENSMUSG00000024395	ENSMUST00000225125	1424408_at
ENSMUSG00000024395	ENSMUST00000224328	1424408_at
ENSMUSG00000078180	ENSMUST00000078729	1426660_x_at
ENSMUSG00000078180	ENSMUST00000078729	1426659_a_at
ENSMUSG00000078180	ENSMUST00000078729	1437975_a_at
ENSMUSG00000078180	ENSMUST00000078729	1437976_x_at
ENSMUSG00000095821	ENSMUST00000223967	1451852_at
ENSMUSG00000095821	ENSMUST00000178349	1451852_at
ENSMUSG00000110126	ENSMUST00000211473	1426657_s_at
ENSMUSG00000110126	ENSMUST00000211473	1437621_x_at
ENSMUSG00000110126	ENSMUST00000211473	1456471_x_at
ENSMUSG00000110126	ENSMUST00000211473	1454714_x_at
ENSMUSG00000074063	ENSMUST00000152420	1424022_at
ENSMUSG00000074063	ENSMUST00000098365	1424022_at
ENSMUSG00000074063	ENSMUST00000145604	1424022_at
ENSMUSG00000074063	ENSMUST00000144381	1424022_at
ENSMUSG00000024873	ENSMUST00000025805	1417524_at
ENSMUSG00000024873	ENSMUST00000235638	1417524_at
ENSMUSG00000054612	ENSMUST00000081510	1421309_at
ENSMUSG00000026003	ENSMUST00000027153	1448987_at
ENSMUSG00000026003	ENSMUST00000027153	1448988_at
ENSMUSG00000021248	ENSMUST00000222529	1424708_at
ENSMUSG00000021248	ENSMUST00000222529	1454688_x_at
ENSMUSG00000021248	ENSMUST00000222529	1439462_x_at
ENSMUSG00000021248	ENSMUST00000222529	1439444_x_at
ENSMUSG00000021248	ENSMUST00000222529	1424707_at
ENSMUSG00000021248	ENSMUST00000040766	1424708_at
ENSMUSG00000021248	ENSMUST00000040766	1454688_x_at
ENSMUSG00000021248	ENSMUST00000040766	1439462_x_at
ENSMUSG00000021248	ENSMUST00000040766	1439444_x_at
ENSMUSG00000021248	ENSMUST00000222585	1424708_at
ENSMUSG00000058368	ENSMUST00000078422	1421691_at
ENSMUSG00000062433	ENSMUST00000082065	1449919_at
ENSMUSG00000059632	ENSMUST00000072280	1427211_at
ENSMUSG00000034139	ENSMUST00000039047	1425152_s_at
ENSMUSG00000110275	ENSMUST00000211731	1434624_x_at
ENSMUSG00000024875	ENSMUST00000237603	1423939_a_at
ENSMUSG00000024875	ENSMUST00000237603	1423940_at
ENSMUSG00000024875	ENSMUST00000238093	1423939_a_at
ENSMUSG00000024875	ENSMUST00000238093	1423940_at
ENSMUSG00000024875	ENSMUST00000025811	1423939_a_at
ENSMUSG00000024875	ENSMUST00000025811	1423940_at
ENSMUSG00000024875	ENSMUST00000235773	1423940_at
ENSMUSG00000024875	ENSMUST00000237025	1423939_a_at
ENSMUSG00000024875	ENSMUST00000236687	1423939_a_at
ENSMUSG00000024875	ENSMUST00000236687	1423940_at
ENSMUSG00000031715	ENSMUST00000043359	1424205_at
ENSMUSG00000031715	ENSMUST00000043359	1424207_at
ENSMUSG00000031715	ENSMUST00000043359	1424206_at
ENSMUSG00000031715	ENSMUST00000122807	1424207_at
ENSMUSG00000053110	ENSMUST00000086580	1416487_a_at
ENSMUSG00000053110	ENSMUST00000086580	1448363_at
ENSMUSG00000053110	ENSMUST00000065353	1416487_a_at
ENSMUSG00000053110	ENSMUST00000065353	1448363_at
ENSMUSG00000053110	ENSMUST00000174604	1416487_a_at
ENSMUSG00000053110	ENSMUST00000173264	1416487_a_at
ENSMUSG00000053110	ENSMUST00000173085	1416487_a_at
ENSMUSG00000053110	ENSMUST00000174577	1416487_a_at
ENSMUSG00000010342	ENSMUST00000060835	1419240_at
ENSMUSG00000010342	ENSMUST00000131973	1419240_at
ENSMUSG00000010342	ENSMUST00000100657	1419240_at
ENSMUSG00000010342	ENSMUST00000124255	1419240_at
ENSMUSG00000036208	ENSMUST00000048788	1451439_at
ENSMUSG00000036208	ENSMUST00000147804	1451439_at
ENSMUSG00000026341	ENSMUST00000178474	1426392_a_at
ENSMUSG00000026341	ENSMUST00000178474	1452051_at
ENSMUSG00000026341	ENSMUST00000178474	1434968_a_at
ENSMUSG00000026341	ENSMUST00000186008	1426392_a_at
ENSMUSG00000026341	ENSMUST00000186008	1452051_at
ENSMUSG00000026341	ENSMUST00000186008	1434968_a_at
ENSMUSG00000026341	ENSMUST00000191578	1426392_a_at
ENSMUSG00000026341	ENSMUST00000191578	1452051_at
ENSMUSG00000026341	ENSMUST00000191578	1434968_a_at
ENSMUSG00000026341	ENSMUST00000027579	1426392_a_at
ENSMUSG00000026341	ENSMUST00000027579	1452051_at
ENSMUSG00000026341	ENSMUST00000027579	1434968_a_at
ENSMUSG00000031494	ENSMUST00000012847	1426172_a_at
ENSMUSG00000031494	ENSMUST00000208960	1426172_a_at
ENSMUSG00000031494	ENSMUST00000207979	1426172_a_at
ENSMUSG00000031494	ENSMUST00000207906	1426172_a_at
ENSMUSG00000030347	ENSMUST00000032497	1449437_at
ENSMUSG00000030347	ENSMUST00000201520	1449437_at
ENSMUSG00000019822	ENSMUST00000126833	1416999_at
ENSMUSG00000019822	ENSMUST00000143470	1416999_at
ENSMUSG00000019822	ENSMUST00000019965	1416999_at
ENSMUSG00000019822	ENSMUST00000141542	1416999_at
ENSMUSG00000019822	ENSMUST00000122997	1416999_at
ENSMUSG00000019822	ENSMUST00000155411	1416999_at
ENSMUSG00000019822	ENSMUST00000147367	1416999_at
ENSMUSG00000019822	ENSMUST00000132170	1416999_at
ENSMUSG00000019822	ENSMUST00000147738	1416999_at
ENSMUSG00000005649	ENSMUST00000005791	1421780_a_at
ENSMUSG00000005649	ENSMUST00000005791	1451826_at
ENSMUSG00000023932	ENSMUST00000024727	1428092_at
ENSMUSG00000023932	ENSMUST00000024727	1460429_at
ENSMUSG00000023932	ENSMUST00000232900	1428092_at
ENSMUSG00000031066	ENSMUST00000033383	1426539_at
ENSMUSG00000031066	ENSMUST00000149960	1426539_at
ENSMUSG00000068394	ENSMUST00000089776	1427496_at
ENSMUSG00000003527	ENSMUST00000232423	1416821_at
ENSMUSG00000003527	ENSMUST00000232423	1416822_at
ENSMUSG00000003527	ENSMUST00000003621	1416821_at
ENSMUSG00000003527	ENSMUST00000003621	1416822_at
ENSMUSG00000003527	ENSMUST00000232366	1416821_at
ENSMUSG00000003527	ENSMUST00000232366	1416822_at
ENSMUSG00000031788	ENSMUST00000169353	1416199_at
ENSMUSG00000031788	ENSMUST00000034240	1416199_at
ENSMUSG00000031788	ENSMUST00000169748	1416199_at
ENSMUSG00000031788	ENSMUST00000212656	1416199_at
ENSMUSG00000058643	ENSMUST00000076099	1420791_x_at
ENSMUSG00000029716	ENSMUST00000198866	1459994_x_at
ENSMUSG00000029716	ENSMUST00000198866	1425381_a_at
ENSMUSG00000029716	ENSMUST00000199054	1459994_x_at
ENSMUSG00000029716	ENSMUST00000199054	1425381_a_at
ENSMUSG00000029716	ENSMUST00000196471	1459994_x_at
ENSMUSG00000029716	ENSMUST00000196471	1425381_a_at
ENSMUSG00000029716	ENSMUST00000198783	1459994_x_at
ENSMUSG00000029716	ENSMUST00000198783	1425381_a_at
ENSMUSG00000029716	ENSMUST00000199069	1459994_x_at
ENSMUSG00000029716	ENSMUST00000199069	1425381_a_at
ENSMUSG00000029716	ENSMUST00000031729	1459994_x_at
ENSMUSG00000029716	ENSMUST00000031729	1425381_a_at
ENSMUSG00000002580	ENSMUST00000002655	1449412_at
ENSMUSG00000030125	ENSMUST00000112475	1432083_a_at
ENSMUSG00000030125	ENSMUST00000132492	1432083_a_at
ENSMUSG00000030125	ENSMUST00000032218	1432083_a_at
ENSMUSG00000112046	ENSMUST00000218458	1426162_a_at
ENSMUSG00000112046	ENSMUST00000219699	1426162_a_at
ENSMUSG00000062312	ENSMUST00000058295	1424919_at
ENSMUSG00000062312	ENSMUST00000136032	1424919_at
ENSMUSG00000026251	ENSMUST00000073252	1420761_at
ENSMUSG00000026251	ENSMUST00000186373	1420761_at
ENSMUSG00000097119	ENSMUST00000233940	1424516_at
ENSMUSG00000097119	ENSMUST00000233940	1424515_at
ENSMUSG00000097119	ENSMUST00000181149	1424516_at
ENSMUSG00000097119	ENSMUST00000181149	1424515_at
ENSMUSG00000097162	ENSMUST00000181189	1439962_at
ENSMUSG00000097162	ENSMUST00000209166	1439962_at
ENSMUSG00000097162	ENSMUST00000209164	1439962_at
ENSMUSG00000029672	ENSMUST00000165576	1417953_at
ENSMUSG00000029672	ENSMUST00000165576	1448904_at
ENSMUSG00000029672	ENSMUST00000163963	1417953_at
ENSMUSG00000029672	ENSMUST00000081288	1417953_at
ENSMUSG00000029672	ENSMUST00000164669	1417953_at
ENSMUSG00000076612	ENSMUST00000103416	1425385_a_at
ENSMUSG00000076612	ENSMUST00000195192	1425385_a_at
ENSMUSG00000027925	ENSMUST00000029533	1450811_at
ENSMUSG00000063229	ENSMUST00000048209	1419737_a_at
ENSMUSG00000063229	ENSMUST00000210815	1419737_a_at
ENSMUSG00000063229	ENSMUST00000209548	1419737_a_at
ENSMUSG00000063229	ENSMUST00000005051	1419737_a_at
ENSMUSG00000063229	ENSMUST00000209984	1419737_a_at
ENSMUSG00000075273	ENSMUST00000099996	1423672_at
ENSMUSG00000040488	ENSMUST00000038618	1436665_a_at
ENSMUSG00000040488	ENSMUST00000121175	1436665_a_at
ENSMUSG00000040488	ENSMUST00000118583	1436665_a_at
ENSMUSG00000040488	ENSMUST00000134464	1436665_a_at
ENSMUSG00000040488	ENSMUST00000125455	1436665_a_at
ENSMUSG00000040488	ENSMUST00000148594	1436665_a_at
ENSMUSG00000040488	ENSMUST00000108369	1436665_a_at
ENSMUSG00000107002	ENSMUST00000202722	1417002_at
ENSMUSG00000107002	ENSMUST00000202722	1448540_a_at
ENSMUSG00000107002	ENSMUST00000202722	1417003_at
ENSMUSG00000031903	ENSMUST00000212963	1423704_at
ENSMUSG00000031903	ENSMUST00000212963	1422341_s_at
ENSMUSG00000031903	ENSMUST00000034377	1423704_at
ENSMUSG00000031903	ENSMUST00000034377	1422341_s_at
ENSMUSG00000031903	ENSMUST00000212059	1423704_at
ENSMUSG00000031903	ENSMUST00000212059	1422341_s_at
ENSMUSG00000035041	ENSMUST00000117422	1424688_at
ENSMUSG00000037548	ENSMUST00000236519	1449580_s_at
ENSMUSG00000037548	ENSMUST00000236519	1419744_at
ENSMUSG00000037548	ENSMUST00000041982	1449580_s_at
ENSMUSG00000037548	ENSMUST00000041982	1419744_at
ENSMUSG00000037548	ENSMUST00000171231	1449580_s_at
ENSMUSG00000037548	ENSMUST00000171231	1419744_at
ENSMUSG00000045973	ENSMUST00000107796	1433816_at
ENSMUSG00000045973	ENSMUST00000107796	1454712_at
ENSMUSG00000045973	ENSMUST00000132815	1454712_at
ENSMUSG00000045973	ENSMUST00000153904	1454712_at
ENSMUSG00000045973	ENSMUST00000151516	1454712_at
ENSMUSG00000045973	ENSMUST00000134714	1427425_at
ENSMUSG00000045973	ENSMUST00000116341	1433816_at
ENSMUSG00000045973	ENSMUST00000116341	1454712_at
ENSMUSG00000023456	ENSMUST00000172132	1452927_x_at
ENSMUSG00000023456	ENSMUST00000172132	1435659_a_at
ENSMUSG00000023456	ENSMUST00000172132	1415918_a_at
ENSMUSG00000023456	ENSMUST00000154883	1452927_x_at
ENSMUSG00000023456	ENSMUST00000154883	1435659_a_at
ENSMUSG00000023456	ENSMUST00000154883	1415918_a_at
ENSMUSG00000023456	ENSMUST00000133251	1452927_x_at
ENSMUSG00000023456	ENSMUST00000133251	1435659_a_at
ENSMUSG00000023456	ENSMUST00000133251	1415918_a_at
ENSMUSG00000023456	ENSMUST00000139716	1452927_x_at
ENSMUSG00000023456	ENSMUST00000139716	1435659_a_at
ENSMUSG00000023456	ENSMUST00000139716	1415918_a_at
ENSMUSG00000023456	ENSMUST00000239432	1452927_x_at
ENSMUSG00000023456	ENSMUST00000239432	1435659_a_at
ENSMUSG00000023456	ENSMUST00000239432	1415918_a_at
ENSMUSG00000026851	ENSMUST00000028205	1423789_at
ENSMUSG00000022887	ENSMUST00000089883	1419677_at
ENSMUSG00000022887	ENSMUST00000229619	1438603_x_at
ENSMUSG00000022887	ENSMUST00000229619	1425985_s_at
ENSMUSG00000022887	ENSMUST00000229619	1438602_s_at
ENSMUSG00000022887	ENSMUST00000230040	1455346_at
ENSMUSG00000041164	ENSMUST00000012612	1460739_at
