Gene stable ID	Transcript stable ID	AFFY Zebrafish probe
ENSDARG00000075395	ENSDART00000108820	Dr.7184.1.A1_at
ENSDARG00000075395	ENSDART00000149692	Dr.7184.1.A1_at
ENSDARG00000005774	ENSDART00000154000	Dr.5335.1.S1_at
ENSDARG00000005774	ENSDART00000156077	Dr.5335.1.S1_at
ENSDARG00000005774	ENSDART00000102148	Dr.5335.1.S2_at
ENSDARG00000005774	ENSDART00000102148	Dr.5335.1.S1_at
ENSDARG00000034982	ENSDART00000125781	Dr.17330.1.A1_at
ENSDARG00000034982	ENSDART00000156795	Dr.17330.1.A1_at
ENSDARG00000055809	ENSDART00000061165	Dr.25009.4.A1_at
ENSDARG00000037383	ENSDART00000132602	Dr.8176.1.S1_at
ENSDARG00000037383	ENSDART00000054395	Dr.8176.1.S1_at
ENSDARG00000034503	ENSDART00000148788	DrAffx.2.2.S1_at
ENSDARG00000034503	ENSDART00000148788	Dr.6754.1.A1_at
ENSDARG00000034503	ENSDART00000098004	DrAffx.2.2.S1_at
ENSDARG00000034503	ENSDART00000098004	Dr.6754.1.A1_at
ENSDARG00000036299	ENSDART00000052731	Dr.85.1.S1_at
ENSDARG00000036299	ENSDART00000173516	Dr.85.1.S1_at
ENSDARG00000036299	ENSDART00000191382	Dr.85.1.S1_at
ENSDARG00000037307	ENSDART00000136909	Dr.18431.1.S1_at
ENSDARG00000037307	ENSDART00000131287	Dr.18431.1.S1_at
ENSDARG00000037307	ENSDART00000054266	Dr.18431.1.S1_at
ENSDARG00000037307	ENSDART00000191162	Dr.18431.1.S1_at
ENSDARG00000037307	ENSDART00000179754	Dr.18431.1.S1_at
ENSDARG00000030155	ENSDART00000039887	Dr.749.2.S1_at
ENSDARG00000030155	ENSDART00000121984	Dr.749.2.S1_at
ENSDARG00000078249	ENSDART00000110290	Dr.15514.1.A1_at
ENSDARG00000078249	ENSDART00000153759	Dr.15514.1.A1_at
ENSDARG00000056583	ENSDART00000151756	Dr.15123.1.A1_at
ENSDARG00000056583	ENSDART00000079104	Dr.15123.1.A1_at
ENSDARG00000002830	ENSDART00000046384	Dr.5674.1.A1_at
ENSDARG00000002830	ENSDART00000182975	Dr.5674.1.A1_at
ENSDARG00000007566	ENSDART00000002824	Dr.11450.1.S1_at
ENSDARG00000074125	ENSDART00000133475	Dr.15010.1.S1_at
ENSDARG00000074125	ENSDART00000112582	Dr.15010.1.S1_at
ENSDARG00000003526	ENSDART00000020655	Dr.20156.1.S1_at
ENSDARG00000003526	ENSDART00000141477	Dr.20156.1.S1_at
ENSDARG00000019986	ENSDART00000147502	Dr.848.1.S1_at
ENSDARG00000062385	ENSDART00000090191	Dr.9036.1.A1_at
ENSDARG00000062385	ENSDART00000163251	Dr.9036.1.A1_at
ENSDARG00000004308	ENSDART00000021533	Dr.15871.1.S1_at
ENSDARG00000026712	ENSDART00000034536	Dr.5030.1.S1_at
ENSDARG00000103785	ENSDART00000172651	Dr.25239.1.S1_at
ENSDARG00000041600	ENSDART00000060978	Dr.22632.1.A1_at
ENSDARG00000025404	ENSDART00000032118	Dr.10006.1.A1_at
ENSDARG00000058371	ENSDART00000129044	Dr.1434.1.S1_at
ENSDARG00000058371	ENSDART00000144280	Dr.1434.1.S1_at
ENSDARG00000019096	ENSDART00000040013	Dr.642.1.S1_at
ENSDARG00000019096	ENSDART00000124414	Dr.642.1.S1_at
ENSDARG00000017126	ENSDART00000016271	Dr.12240.1.A1_a_at
ENSDARG00000017126	ENSDART00000016271	Dr.12240.1.A1_x_at
ENSDARG00000017126	ENSDART00000177181	Dr.12240.1.A1_a_at
ENSDARG00000017126	ENSDART00000177181	Dr.12240.1.A1_x_at
ENSDARG00000029768	ENSDART00000150191	Dr.20873.1.A1_at
ENSDARG00000045927	ENSDART00000148995	Dr.13603.1.A1_at
ENSDARG00000076508	ENSDART00000155949	Dr.26085.1.A1_at
ENSDARG00000062506	ENSDART00000135597	Dr.24473.2.S1_at
ENSDARG00000062506	ENSDART00000135597	Dr.24473.3.S1_at
ENSDARG00000062506	ENSDART00000135597	Dr.24473.1.A1_at
ENSDARG00000062506	ENSDART00000141873	Dr.24473.2.S1_at
ENSDARG00000062506	ENSDART00000141873	Dr.24473.3.S1_at
ENSDARG00000062506	ENSDART00000141873	Dr.24473.1.A1_at
ENSDARG00000062506	ENSDART00000187986	Dr.24473.2.S1_at
ENSDARG00000062506	ENSDART00000187986	Dr.24473.3.S1_at
ENSDARG00000062506	ENSDART00000187986	Dr.24473.1.A1_at
ENSDARG00000062506	ENSDART00000090446	Dr.24473.2.S1_at
ENSDARG00000062506	ENSDART00000090446	Dr.24473.3.S1_at
ENSDARG00000062506	ENSDART00000090446	Dr.24473.1.A1_at
ENSDARG00000062506	ENSDART00000169080	Dr.24473.2.S1_at
ENSDARG00000062506	ENSDART00000169080	Dr.24473.3.S1_at
ENSDARG00000062506	ENSDART00000169080	Dr.24473.1.A1_at
ENSDARG00000039213	ENSDART00000057290	Dr.3408.1.A1_at
ENSDARG00000088753	ENSDART00000097872	Dr.12493.1.S1_a_at
ENSDARG00000012078	ENSDART00000102576	Dr.3336.1.S1_at
ENSDARG00000012078	ENSDART00000192679	Dr.3336.1.S1_at
ENSDARG00000013721	ENSDART00000134267	Dr.25486.1.S1_at
ENSDARG00000013721	ENSDART00000091868	Dr.25486.1.S1_at
ENSDARG00000040059	ENSDART00000058587	Dr.8146.1.S1_at
ENSDARG00000074424	ENSDART00000179363	Dr.18814.1.A1_at
ENSDARG00000018691	ENSDART00000045942	Dr.5175.1.A1_at
ENSDARG00000018691	ENSDART00000125352	Dr.5175.1.A1_at
ENSDARG00000018890	ENSDART00000191845	Dr.1930.1.S1_at
ENSDARG00000018890	ENSDART00000012018	Dr.1930.1.S1_at
ENSDARG00000016301	ENSDART00000019573	Dr.6173.1.S1_at
ENSDARG00000101392	ENSDART00000160770	Dr.15603.1.A1_at
ENSDARG00000101392	ENSDART00000170484	Dr.15603.1.A1_at
ENSDARG00000029292	ENSDART00000048655	Dr.20974.1.S1_at
ENSDARG00000029292	ENSDART00000131613	Dr.20974.1.S1_at
ENSDARG00000039222	ENSDART00000151725	DrAffx.1.21.S1_at
ENSDARG00000039222	ENSDART00000124917	DrAffx.1.21.S1_at
ENSDARG00000039222	ENSDART00000057297	DrAffx.1.21.S1_at
ENSDARG00000012019	ENSDART00000136733	Dr.620.1.S1_at
ENSDARG00000012019	ENSDART00000047680	Dr.620.1.S1_at
ENSDARG00000012019	ENSDART00000005499	Dr.620.1.S1_at
ENSDARG00000001313	ENSDART00000001444	Dr.9746.13.S1_at
ENSDARG00000002267	ENSDART00000015139	Dr.3905.1.S1_at
ENSDARG00000036500	ENSDART00000053026	Dr.14775.2.A1_at
ENSDARG00000036500	ENSDART00000053026	Dr.14775.1.A1_at
ENSDARG00000005541	ENSDART00000016382	Dr.3690.1.S1_at
ENSDARG00000061282	ENSDART00000154045	Dr.12007.2.S1_at
ENSDARG00000061282	ENSDART00000154045	Dr.12007.3.S1_at
ENSDARG00000061282	ENSDART00000154045	Dr.11233.1.A1_at
ENSDARG00000061282	ENSDART00000155137	Dr.12007.1.A1_at
ENSDARG00000061282	ENSDART00000156647	Dr.12007.2.S1_at
ENSDARG00000061282	ENSDART00000156647	Dr.12007.1.A1_at
ENSDARG00000061282	ENSDART00000087247	Dr.12007.2.S1_at
ENSDARG00000061282	ENSDART00000087247	Dr.12007.3.S1_at
ENSDARG00000061282	ENSDART00000087247	Dr.11233.1.A1_at
ENSDARG00000038687	ENSDART00000134122	Dr.13012.1.S1_at
ENSDARG00000038687	ENSDART00000188288	Dr.13012.1.S1_at
ENSDARG00000034610	ENSDART00000145502	Dr.19722.1.A1_at
ENSDARG00000034610	ENSDART00000126095	Dr.19722.1.A1_at
ENSDARG00000034610	ENSDART00000042850	Dr.19722.1.A1_at
ENSDARG00000034610	ENSDART00000172547	Dr.19722.1.A1_at
ENSDARG00000008142	ENSDART00000044776	Dr.3691.1.A1_at
ENSDARG00000089456	ENSDART00000149047	Dr.2834.1.S1_at
ENSDARG00000105096	ENSDART00000166809	Dr.15538.1.A1_at
ENSDARG00000015906	ENSDART00000006505	Dr.8325.1.S1_at
ENSDARG00000070746	ENSDART00000104160	Dr.14518.1.S1_at
ENSDARG00000070746	ENSDART00000190605	Dr.14518.1.S1_at
ENSDARG00000100773	ENSDART00000160781	Dr.2820.1.S1_at
ENSDARG00000078308	ENSDART00000052423	Dr.13009.2.S1_at
ENSDARG00000078308	ENSDART00000052423	Dr.13009.1.A1_at
ENSDARG00000078308	ENSDART00000189676	Dr.13009.1.A1_at
ENSDARG00000068006	ENSDART00000129772	Dr.23443.1.A1_at
ENSDARG00000078041	ENSDART00000108906	Dr.12499.1.A1_at
ENSDARG00000003732	ENSDART00000143374	Dr.8080.1.S1_at
ENSDARG00000003732	ENSDART00000056457	Dr.8080.1.S1_at
ENSDARG00000095241	ENSDART00000136287	Dr.13099.1.A1_at
ENSDARG00000095241	ENSDART00000190593	Dr.13099.1.A1_at
ENSDARG00000095241	ENSDART00000182425	Dr.13099.1.A1_at
ENSDARG00000098317	ENSDART00000163359	Dr.12889.1.S1_at
ENSDARG00000098317	ENSDART00000186156	Dr.12889.1.S1_at
ENSDARG00000004105	ENSDART00000003701	Dr.594.1.S1_at
ENSDARG00000004105	ENSDART00000190702	Dr.594.1.S1_at
ENSDARG00000004105	ENSDART00000190702	Dr.12289.1.S1_at
ENSDARG00000004105	ENSDART00000191183	Dr.594.1.S1_at
ENSDARG00000004105	ENSDART00000191183	Dr.12289.1.S1_at
ENSDARG00000004105	ENSDART00000192502	Dr.594.1.S1_at
ENSDARG00000004105	ENSDART00000192502	Dr.12289.1.S1_at
ENSDARG00000004105	ENSDART00000184003	Dr.594.1.S1_at
ENSDARG00000004105	ENSDART00000184003	Dr.12289.1.S1_at
ENSDARG00000020228	ENSDART00000148353	Dr.18812.1.S1_at
ENSDARG00000020228	ENSDART00000148353	Dr.4739.1.A1_at
ENSDARG00000020228	ENSDART00000151801	Dr.18812.1.S1_at
ENSDARG00000020228	ENSDART00000146007	Dr.18812.1.S1_at
ENSDARG00000020228	ENSDART00000141292	Dr.18812.1.S1_at
ENSDARG00000000212	ENSDART00000105808	Dr.20008.2.A1_at
ENSDARG00000008105	ENSDART00000007857	Dr.25461.1.A1_at
ENSDARG00000008105	ENSDART00000193509	Dr.25461.1.A1_at
ENSDARG00000100236	ENSDART00000171181	Dr.14417.1.A1_at
ENSDARG00000100236	ENSDART00000160941	Dr.14417.1.A1_at
ENSDARG00000004325	ENSDART00000047020	Dr.16035.1.S1_at
ENSDARG00000004325	ENSDART00000137574	Dr.16035.1.S1_at
ENSDARG00000059322	ENSDART00000140200	Dr.1783.1.A1_at
ENSDARG00000059322	ENSDART00000082411	Dr.1783.1.A1_at
ENSDARG00000059322	ENSDART00000187411	Dr.1783.1.A1_at
ENSDARG00000003235	ENSDART00000023123	Dr.4121.1.A1_at
ENSDARG00000059035	ENSDART00000149703	Dr.13867.1.A1_at
ENSDARG00000021924	ENSDART00000010477	Dr.20198.1.S1_a_at
ENSDARG00000021924	ENSDART00000010477	Dr.20198.2.S1_x_at
ENSDARG00000001578	ENSDART00000001830	Dr.7863.1.A1_at
ENSDARG00000002656	ENSDART00000142806	Dr.13085.1.A1_at
ENSDARG00000091931	ENSDART00000150184	Dr.15915.1.S1_at
ENSDARG00000007711	ENSDART00000167130	Dr.3991.1.A1_at
ENSDARG00000007711	ENSDART00000022506	Dr.3991.1.A1_at
ENSDARG00000020574	ENSDART00000043932	Dr.20010.7.S1_at
ENSDARG00000020574	ENSDART00000129561	Dr.20010.7.S1_at
ENSDARG00000020574	ENSDART00000162546	Dr.20010.7.S1_at
ENSDARG00000040131	ENSDART00000140543	Dr.21642.1.A1_at
ENSDARG00000040131	ENSDART00000075953	Dr.21642.1.A1_at
ENSDARG00000016350	ENSDART00000006344	Dr.6923.1.S1_at
ENSDARG00000075743	ENSDART00000115031	Dr.25033.1.A1_at
ENSDARG00000031511	ENSDART00000041114	Dr.7341.1.A1_at
ENSDARG00000031511	ENSDART00000171281	Dr.7341.1.A1_at
ENSDARG00000062058	ENSDART00000134251	Dr.13058.1.A1_at
ENSDARG00000062058	ENSDART00000089232	Dr.13058.1.A1_at
ENSDARG00000079306	ENSDART00000113567	Dr.26335.1.A1_at
ENSDARG00000013979	ENSDART00000006373	Dr.1866.1.S1_at
ENSDARG00000008969	ENSDART00000011701	Dr.5462.1.S1_at
ENSDARG00000015126	ENSDART00000013743	Dr.11280.1.S1_at
ENSDARG00000039217	ENSDART00000130492	Dr.366.1.S1_at
ENSDARG00000039217	ENSDART00000151213	Dr.366.1.S1_at
ENSDARG00000039217	ENSDART00000191909	Dr.366.1.S1_at
ENSDARG00000060430	ENSDART00000139980	Dr.12210.1.A1_at
ENSDARG00000086740	ENSDART00000129568	Dr.10186.1.A1_at
ENSDARG00000013505	ENSDART00000139003	Dr.14652.1.A1_at
ENSDARG00000013505	ENSDART00000025770	Dr.14652.1.A1_at
ENSDARG00000039422	ENSDART00000057599	Dr.12956.1.S1_at
ENSDARG00000004932	ENSDART00000144318	Dr.8138.1.S1_at
ENSDARG00000004932	ENSDART00000003736	Dr.8138.1.S1_at
ENSDARG00000013095	ENSDART00000017148	Dr.7271.1.S1_at
ENSDARG00000057598	ENSDART00000080306	Dr.14787.1.A1_at
ENSDARG00000057598	ENSDART00000177971	Dr.14787.1.A1_at
ENSDARG00000031683	ENSDART00000060680	Dr.12986.3.S1_a_at
ENSDARG00000031683	ENSDART00000060680	Dr.12986.1.A1_a_at
ENSDARG00000031683	ENSDART00000043298	Dr.12986.3.S1_a_at
ENSDARG00000031683	ENSDART00000043298	Dr.12986.2.S1_at
ENSDARG00000031683	ENSDART00000043298	Dr.12986.1.A1_at
ENSDARG00000031683	ENSDART00000043298	Dr.12986.1.A1_a_at
ENSDARG00000070426	ENSDART00000103330	Dr.24239.1.S1_at
ENSDARG00000051955	ENSDART00000121545	Dr.24649.1.S1_at
ENSDARG00000051955	ENSDART00000121545	Dr.23720.1.A1_at
ENSDARG00000054010	ENSDART00000151261	Dr.19086.1.S1_at
ENSDARG00000054010	ENSDART00000151261	Dr.7716.1.S1_at
ENSDARG00000070607	ENSDART00000103862	Dr.14812.1.S1_at
ENSDARG00000026820	ENSDART00000145907	Dr.20996.1.S1_at
ENSDARG00000026820	ENSDART00000097770	Dr.20996.1.S1_at
ENSDARG00000062797	ENSDART00000133325	Dr.22741.1.A1_at
ENSDARG00000062797	ENSDART00000091151	Dr.22741.1.A1_at
ENSDARG00000039423	ENSDART00000057600	Dr.12956.2.S1_at
ENSDARG00000091519	ENSDART00000135922	Dr.18644.1.A1_at
ENSDARG00000007693	ENSDART00000016597	Dr.24507.1.S1_at
ENSDARG00000007693	ENSDART00000143133	Dr.24507.1.S1_at
ENSDARG00000007693	ENSDART00000192514	Dr.24507.1.S1_at
ENSDARG00000078216	ENSDART00000124257	Dr.248.1.A1_at
ENSDARG00000078216	ENSDART00000098692	Dr.248.1.A1_at
ENSDARG00000040008	ENSDART00000058530	Dr.8196.1.S1_at
ENSDARG00000040008	ENSDART00000098859	Dr.8196.1.S1_at
ENSDARG00000031483	ENSDART00000131508	Dr.371.1.S1_at
ENSDARG00000031483	ENSDART00000168795	Dr.371.1.S1_at
ENSDARG00000070494	ENSDART00000103510	Dr.12.1.S1_at
ENSDARG00000070494	ENSDART00000103510	Dr.12.1.S2_at
ENSDARG00000070494	ENSDART00000165904	Dr.12.1.S1_at
ENSDARG00000041376	ENSDART00000060657	Dr.12650.1.S1_at
ENSDARG00000041376	ENSDART00000184764	Dr.12650.1.S1_at
ENSDARG00000102477	ENSDART00000162889	Dr.9711.2.A1_at
ENSDARG00000102477	ENSDART00000169872	Dr.9711.2.A1_at
ENSDARG00000102477	ENSDART00000169451	Dr.9711.2.A1_at
ENSDARG00000027397	ENSDART00000033316	Dr.14661.1.S1_at
ENSDARG00000027397	ENSDART00000033316	Dr.17360.1.S1_at
ENSDARG00000057006	ENSDART00000079594	Dr.4120.1.A1_at
ENSDARG00000038360	ENSDART00000055961	Dr.16865.1.S1_at
ENSDARG00000038360	ENSDART00000055961	Dr.16865.2.S1_at
ENSDARG00000020217	ENSDART00000017304	Dr.62.1.S1_at
ENSDARG00000003216	ENSDART00000011967	Dr.1260.1.S1_at
ENSDARG00000003216	ENSDART00000182856	Dr.1260.1.S1_at
ENSDARG00000030161	ENSDART00000145201	Dr.486.2.S1_at
ENSDARG00000030161	ENSDART00000145201	Dr.486.1.S1_at
ENSDARG00000030161	ENSDART00000039827	Dr.486.2.S1_at
ENSDARG00000030161	ENSDART00000039827	Dr.486.1.S1_at
ENSDARG00000029596	ENSDART00000047055	Dr.5109.1.A1_at
ENSDARG00000045518	ENSDART00000142819	Dr.13610.1.S1_at
ENSDARG00000045518	ENSDART00000066936	Dr.13610.1.S1_at
ENSDARG00000000103	ENSDART00000150939	Dr.9142.1.S1_at
ENSDARG00000000103	ENSDART00000151114	Dr.9142.1.S1_at
ENSDARG00000044545	ENSDART00000145013	Dr.6046.2.S1_x_at
ENSDARG00000044545	ENSDART00000145013	Dr.6046.1.S1_x_at
ENSDARG00000044545	ENSDART00000145013	Dr.6046.1.S1_a_at
ENSDARG00000002330	ENSDART00000019078	Dr.25698.1.S1_at
ENSDARG00000002330	ENSDART00000019078	Dr.9994.1.A1_at
ENSDARG00000002330	ENSDART00000144982	Dr.25698.1.S1_at
ENSDARG00000002330	ENSDART00000132313	Dr.9994.1.A1_at
ENSDARG00000034705	ENSDART00000131386	Dr.14522.1.S1_at
ENSDARG00000034705	ENSDART00000132702	Dr.14522.1.S1_at
ENSDARG00000034705	ENSDART00000040761	Dr.14522.1.S1_at
ENSDARG00000034705	ENSDART00000183161	Dr.14522.1.S1_at
ENSDARG00000034705	ENSDART00000189515	Dr.14522.1.S1_at
ENSDARG00000038151	ENSDART00000151626	Dr.19030.1.A1_at
ENSDARG00000038151	ENSDART00000151150	Dr.19030.1.A1_at
ENSDARG00000056307	ENSDART00000078781	Dr.7909.1.S1_at
ENSDARG00000056307	ENSDART00000140834	Dr.7909.1.S1_at
ENSDARG00000056307	ENSDART00000151599	Dr.7909.1.S1_at
ENSDARG00000037867	ENSDART00000055186	Dr.24952.2.S1_a_at
ENSDARG00000033597	ENSDART00000152705	Dr.20106.1.S1_at
ENSDARG00000033597	ENSDART00000152705	Dr.26351.1.A1_at
ENSDARG00000039980	ENSDART00000142202	Dr.14688.1.S1_at
ENSDARG00000039980	ENSDART00000058491	Dr.14688.1.S1_at
ENSDARG00000039980	ENSDART00000171806	Dr.14688.1.S1_at
ENSDARG00000017397	ENSDART00000109259	Dr.12644.1.S1_at
ENSDARG00000017397	ENSDART00000109259	Dr.23828.1.A1_at
ENSDARG00000077089	ENSDART00000190779	Dr.13183.1.A1_at
ENSDARG00000077089	ENSDART00000110746	Dr.13183.1.A1_at
ENSDARG00000077089	ENSDART00000193226	Dr.13183.1.A1_at
ENSDARG00000013561	ENSDART00000006417	Dr.10215.2.S1_at
ENSDARG00000013561	ENSDART00000006417	Dr.10215.1.A1_at
ENSDARG00000058358	ENSDART00000081215	Dr.1282.1.S1_at
ENSDARG00000058358	ENSDART00000137533	Dr.1282.1.S1_at
ENSDARG00000008491	ENSDART00000002075	Dr.22231.1.A1_at
ENSDARG00000008491	ENSDART00000174420	Dr.22231.1.A1_at
ENSDARG00000036489	ENSDART00000099046	Dr.11660.1.A1_at
ENSDARG00000030805	ENSDART00000050585	Dr.12648.1.A1_at
ENSDARG00000089230	ENSDART00000129955	Dr.20.2.S1_at
ENSDARG00000089230	ENSDART00000129955	Dr.25616.1.A1_at
ENSDARG00000040812	ENSDART00000133409	Dr.12333.1.A1_at
ENSDARG00000040812	ENSDART00000059820	Dr.12333.1.A1_at
ENSDARG00000102320	ENSDART00000159851	Dr.4420.1.S1_at
ENSDARG00000102320	ENSDART00000158956	Dr.4420.1.S1_at
ENSDARG00000033928	ENSDART00000103724	Dr.18727.1.A1_at
ENSDARG00000033928	ENSDART00000103724	Dr.2779.1.A1_at
ENSDARG00000032919	ENSDART00000122520	Dr.7190.1.A1_at
ENSDARG00000032919	ENSDART00000162356	Dr.7190.1.A1_at
ENSDARG00000069184	ENSDART00000135256	Dr.2534.1.A1_at
ENSDARG00000076815	ENSDART00000111462	Dr.25592.1.A1_at
ENSDARG00000076815	ENSDART00000141744	Dr.25592.1.A1_at
ENSDARG00000092362	ENSDART00000111042	Dr.20198.1.S1_a_at
ENSDARG00000092362	ENSDART00000111042	Dr.20198.2.S1_x_at
ENSDARG00000020133	ENSDART00000014166	Dr.10032.1.S1_at
ENSDARG00000020133	ENSDART00000179266	Dr.10032.1.S1_at
ENSDARG00000094749	ENSDART00000138463	Dr.18644.1.A1_at
ENSDARG00000094749	ENSDART00000166243	Dr.18644.1.A1_at
ENSDARG00000059056	ENSDART00000082067	Dr.8140.1.S1_at
ENSDARG00000052644	ENSDART00000152974	Dr.13585.2.S1_at
ENSDARG00000052644	ENSDART00000074540	Dr.13585.2.S1_at
ENSDARG00000052644	ENSDART00000178562	Dr.13585.2.S1_at
ENSDARG00000052644	ENSDART00000178562	Dr.13585.1.A1_at
ENSDARG00000011219	ENSDART00000026767	DrAffx.1.41.S1_at
ENSDARG00000029688	ENSDART00000124762	Dr.20198.1.S1_a_at
ENSDARG00000029688	ENSDART00000124762	Dr.20198.2.S1_x_at
ENSDARG00000018621	ENSDART00000025146	Dr.22170.1.A1_at
ENSDARG00000030871	ENSDART00000043843	Dr.5064.1.S1_at
ENSDARG00000070658	ENSDART00000103955	Dr.14513.1.S1_at
ENSDARG00000070658	ENSDART00000103955	Dr.14513.2.A1_at
ENSDARG00000040988	ENSDART00000060056	Dr.4157.1.S1_at
ENSDARG00000059871	ENSDART00000173687	Dr.6319.1.A1_at
ENSDARG00000044280	ENSDART00000025241	Dr.9850.1.A1_at
ENSDARG00000103699	ENSDART00000162225	Dr.1964.1.A1_at
ENSDARG00000103699	ENSDART00000162225	Dr.19015.1.A1_at
ENSDARG00000103699	ENSDART00000158790	Dr.19015.1.A1_at
ENSDARG00000103699	ENSDART00000168173	Dr.19015.1.A1_at
ENSDARG00000103699	ENSDART00000167211	Dr.19015.1.A1_at
ENSDARG00000103699	ENSDART00000163874	Dr.1964.1.A1_at
ENSDARG00000103699	ENSDART00000163874	Dr.19015.1.A1_at
ENSDARG00000071259	ENSDART00000153913	Dr.5984.1.A1_at
ENSDARG00000059746	ENSDART00000083395	Dr.7688.1.A1_at
ENSDARG00000069099	ENSDART00000127371	Dr.13739.1.S1_at
ENSDARG00000069099	ENSDART00000100276	Dr.13739.1.S1_at
ENSDARG00000069099	ENSDART00000138478	Dr.13739.1.S1_at
ENSDARG00000002933	ENSDART00000015333	Dr.17548.1.S1_at
ENSDARG00000035595	ENSDART00000144232	Dr.13784.2.S1_at
ENSDARG00000035595	ENSDART00000144232	Dr.13784.1.A1_at
ENSDARG00000035595	ENSDART00000144232	Dr.26366.1.A1_at
ENSDARG00000035595	ENSDART00000183051	Dr.13784.2.S1_at
ENSDARG00000035595	ENSDART00000183051	Dr.13784.1.A1_at
ENSDARG00000098646	ENSDART00000159594	Dr.5222.1.S1_at
ENSDARG00000045926	ENSDART00000142705	Dr.12552.1.S1_at
ENSDARG00000045926	ENSDART00000067510	Dr.12552.1.S1_at
ENSDARG00000070455	ENSDART00000147438	Dr.14788.1.A1_at
ENSDARG00000039145	ENSDART00000057179	Dr.23077.1.A1_at
ENSDARG00000039145	ENSDART00000192236	Dr.23077.1.A1_at
ENSDARG00000039145	ENSDART00000171563	Dr.23077.1.A1_at
ENSDARG00000018524	ENSDART00000003929	Dr.11290.1.A1_at
ENSDARG00000018524	ENSDART00000003929	Dr.25482.1.A1_at
ENSDARG00000067795	ENSDART00000097648	Dr.25400.1.A1_at
ENSDARG00000067795	ENSDART00000138200	Dr.25400.1.A1_at
ENSDARG00000067795	ENSDART00000142782	Dr.25400.1.A1_at
ENSDARG00000094995	ENSDART00000141146	Dr.18644.1.A1_at
ENSDARG00000094995	ENSDART00000168553	Dr.18644.1.A1_at
ENSDARG00000070824	ENSDART00000104298	Dr.15175.1.S1_at
ENSDARG00000074201	ENSDART00000144281	Dr.955.1.A1_at
ENSDARG00000074201	ENSDART00000135820	Dr.955.1.A1_at
ENSDARG00000019062	ENSDART00000152870	Dr.10390.1.S1_at
ENSDARG00000019062	ENSDART00000145852	Dr.10390.1.S1_at
ENSDARG00000019062	ENSDART00000010329	Dr.10390.1.S1_at
ENSDARG00000014676	ENSDART00000082071	Dr.2410.1.A1_at
ENSDARG00000014676	ENSDART00000184700	Dr.2410.1.A1_at
ENSDARG00000014676	ENSDART00000188127	Dr.2410.1.A1_at
ENSDARG00000101064	ENSDART00000173338	Dr.17247.1.A1_at
ENSDARG00000051889	ENSDART00000073597	Dr.6433.1.A1_at
ENSDARG00000021455	ENSDART00000129151	Dr.12982.1.A1_at
ENSDARG00000021455	ENSDART00000191023	Dr.25232.1.A1_at
ENSDARG00000021455	ENSDART00000191023	Dr.12982.1.A1_at
ENSDARG00000021455	ENSDART00000130734	Dr.25232.1.A1_at
ENSDARG00000021455	ENSDART00000130734	Dr.12982.1.A1_at
ENSDARG00000017803	ENSDART00000018228	Dr.4934.1.A1_at
ENSDARG00000017803	ENSDART00000018228	Dr.8166.1.S1_at
ENSDARG00000058646	ENSDART00000143847	Dr.5278.1.A1_at
ENSDARG00000058646	ENSDART00000081543	Dr.5278.1.A1_at
ENSDARG00000075726	ENSDART00000135924	Dr.14424.1.A1_at
ENSDARG00000063219	ENSDART00000092138	Dr.15903.1.S1_at
ENSDARG00000063219	ENSDART00000092112	Dr.15903.1.S1_at
ENSDARG00000063219	ENSDART00000151400	Dr.15903.1.S1_at
ENSDARG00000092133	ENSDART00000131658	Dr.18644.1.A1_at
ENSDARG00000092133	ENSDART00000143799	Dr.18644.1.A1_at
ENSDARG00000075178	ENSDART00000114759	Dr.13438.1.A1_at
ENSDARG00000069745	ENSDART00000101726	Dr.25578.1.A1_at
ENSDARG00000069745	ENSDART00000146673	Dr.25578.1.A1_at
ENSDARG00000039521	ENSDART00000155956	Dr.14962.1.S1_at
ENSDARG00000039521	ENSDART00000155956	Dr.23526.1.A1_at
ENSDARG00000039521	ENSDART00000190814	Dr.14962.1.S1_at
ENSDARG00000039521	ENSDART00000190814	Dr.23526.1.A1_at
ENSDARG00000036194	ENSDART00000148319	Dr.8202.2.S1_a_at
ENSDARG00000036194	ENSDART00000052569	Dr.8202.2.S1_a_at
ENSDARG00000036194	ENSDART00000137652	Dr.8202.2.S1_a_at
ENSDARG00000036194	ENSDART00000186872	Dr.8202.2.S1_a_at
ENSDARG00000036194	ENSDART00000181864	Dr.8202.2.S1_a_at
ENSDARG00000067781	ENSDART00000097626	Dr.15745.1.S1_at
ENSDARG00000045487	ENSDART00000066898	Dr.953.2.S1_at
ENSDARG00000045487	ENSDART00000174400	Dr.953.2.S1_at
ENSDARG00000077139	ENSDART00000138402	Dr.4077.1.A1_at
ENSDARG00000077139	ENSDART00000145734	Dr.4077.1.A1_at
ENSDARG00000077139	ENSDART00000133706	Dr.4077.1.A1_at
ENSDARG00000077139	ENSDART00000138754	Dr.4077.1.A1_at
ENSDARG00000077139	ENSDART00000113176	Dr.4077.1.A1_at
ENSDARG00000070108	ENSDART00000058586	Dr.2066.1.A1_at
ENSDARG00000012194	ENSDART00000013079	Dr.11540.1.A1_at
ENSDARG00000100536	ENSDART00000166351	Dr.4910.1.A1_at
ENSDARG00000096247	ENSDART00000151762	Dr.22479.1.A1_at
ENSDARG00000087413	ENSDART00000121826	Dr.16787.1.A1_at
