Gene stable ID	Transcript stable ID	AFFY HuGeneFL probe
ENSG00000149925	ENST00000569798	X12447_at
ENSG00000149925	ENST00000395240	X12447_at
ENSG00000149925	ENST00000562679	X12447_at
ENSG00000149925	ENST00000564688	X12447_at
ENSG00000149925	ENST00000566146	X12447_at
ENSG00000149925	ENST00000566130	X12447_at
ENSG00000188488	ENST00000553780	M68516_rna1_at
ENSG00000188488	ENST00000554866	M68516_rna1_at
ENSG00000188488	ENST00000329597	M68516_rna1_at
ENSG00000188488	ENST00000554276	M68516_rna1_at
ENSG00000109475	ENST00000394667	L38941_at
ENSG00000109475	ENST00000502534	L38941_at
ENSG00000109475	ENST00000394665	L38941_at
ENSG00000109475	ENST00000503574	L38941_at
ENSG00000109475	ENST00000506397	L38941_at
ENSG00000109475	ENST00000394668	L38941_at
ENSG00000109475	ENST00000504231	L38941_at
ENSG00000110713	ENST00000397004	U41815_at
ENSG00000110713	ENST00000397007	U41815_at
ENSG00000273259	ENST00000553947	X68733_rna1_at
ENSG00000196136	ENST00000393080	X68733_rna1_at
ENSG00000196136	ENST00000556388	X68733_rna1_at
ENSG00000196136	ENST00000393078	X68733_rna1_at
ENSG00000196136	ENST00000467132	X68733_rna1_at
ENSG00000196136	ENST00000556968	X68733_rna1_at
ENSG00000196136	ENST00000482740	X68733_rna1_at
ENSG00000251495	ENST00000510729	X52851_rna1_at
ENSG00000186468	ENST00000651545	D14530_at
ENSG00000186468	ENST00000296674	D14530_at
ENSG00000186468	ENST00000510210	D14530_at
ENSG00000186468	ENST00000512493	D14530_at
ENSG00000186468	ENST00000507980	D14530_at
ENSG00000186468	ENST00000504293	D14530_at
ENSG00000186468	ENST00000503605	D14530_at
ENSG00000239269	ENST00000488229	U43901_rna1_s_at
ENSG00000182492	ENST00000331595	J04599_at
ENSG00000182492	ENST00000472615	J04599_at
ENSG00000182492	ENST00000480756	J04599_at
ENSG00000196639	ENST00000438284	Z34897_at
ENSG00000196639	ENST00000431010	Z34897_at
ENSG00000196639	ENST00000397056	Z34897_at
ENSG00000067842	ENST00000349466	U57971_s_at
ENSG00000067842	ENST00000370186	U57971_s_at
ENSG00000067842	ENST00000359149	U57971_s_at
ENSG00000067842	ENST00000496610	U57971_s_at
ENSG00000067842	ENST00000263519	U57971_s_at
ENSG00000057294	ENST00000340811	X97675_rna1_at
ENSG00000057294	ENST00000070846	X97675_rna1_at
ENSG00000057294	ENST00000546769	X97675_rna1_at
ENSG00000152422	ENST00000338635	U40622_at
ENSG00000152422	ENST00000396027	U40622_at
ENSG00000152422	ENST00000511817	U40622_at
ENSG00000152422	ENST00000282268	U40622_at
ENSG00000038427	ENST00000265077	U16306_at
ENSG00000038427	ENST00000512590	U16306_at
ENSG00000038427	ENST00000513016	U16306_at
ENSG00000038427	ENST00000505615	U16306_at
ENSG00000038427	ENST00000342785	U16306_at
ENSG00000038427	ENST00000343200	U16306_at
ENSG00000075142	ENST00000265729	M32886_at
ENSG00000075142	ENST00000419179	M32886_at
ENSG00000075142	ENST00000472930	M32886_at
ENSG00000075142	ENST00000490437	M32886_at
ENSG00000149923	ENST00000563732	X70218_at
ENSG00000149923	ENST00000279387	X70218_at
ENSG00000149923	ENST00000567040	X70218_at
ENSG00000149923	ENST00000563200	X70218_at
ENSG00000149923	ENST00000566749	X70218_at
ENSG00000149923	ENST00000562664	X70218_at
ENSG00000149923	ENST00000627746	X70218_at
ENSG00000149923	ENST00000562222	X70218_at
ENSG00000149923	ENST00000561610	X70218_at
ENSG00000130829	ENST00000370167	Y08302_at
ENSG00000130829	ENST00000342782	Y08302_at
ENSG00000145681	ENST00000274341	U43328_at
ENSG00000112658	ENST00000265354	J03161_at
ENSG00000144560	ENST00000273038	D50911_at
ENSG00000144560	ENST00000430365	D50911_at
ENSG00000134324	ENST00000396097	D80010_at
ENSG00000134324	ENST00000425416	D80010_at
ENSG00000134324	ENST00000475922	D80010_at
ENSG00000134324	ENST00000404113	D80010_at
ENSG00000134324	ENST00000256720	D80010_at
ENSG00000134324	ENST00000674199	D80010_at
ENSG00000138794	ENST00000352981	U20536_s_at
ENSG00000138794	ENST00000265164	U20536_s_at
ENSG00000138794	ENST00000507550	U20536_s_at
ENSG00000138794	ENST00000505117	U20536_s_at
ENSG00000138794	ENST00000510324	U20536_s_at
ENSG00000127184	ENST00000247655	X16560_at
ENSG00000127184	ENST00000511472	X16560_at
ENSG00000127184	ENST00000505430	X16560_at
ENSG00000127184	ENST00000509578	X16560_at
ENSG00000127184	ENST00000515763	X16560_at
ENSG00000127184	ENST00000513124	X16560_at
ENSG00000127184	ENST00000510447	X16560_at
ENSG00000155897	ENST00000286355	Z35309_at
ENSG00000155897	ENST00000377928	Z35309_at
ENSG00000130821	ENST00000253122	U36341_rna1_at
ENSG00000130821	ENST00000253122	U41163_s_at
ENSG00000130821	ENST00000430077	U41163_s_at
ENSG00000130821	ENST00000485324	U36341_rna1_at
ENSG00000130821	ENST00000485324	U41163_s_at
ENSG00000130821	ENST00000413787	U41163_s_at
ENSG00000130821	ENST00000442457	U41163_s_at
ENSG00000130821	ENST00000457723	U41163_s_at
ENSG00000205403	ENST00000504853	Y00318_at
ENSG00000205403	ENST00000394635	Y00318_at
ENSG00000205403	ENST00000512148	Y00318_at
ENSG00000205403	ENST00000515512	Y00318_at
ENSG00000205403	ENST00000394634	Y00318_at
ENSG00000145715	ENST00000274376	M23379_at
ENSG00000145715	ENST00000515800	M23379_at
ENSG00000145715	ENST00000456692	M23379_at
ENSG00000102882	ENST00000263025	X60188_at
ENSG00000102882	ENST00000466521	X60188_at
ENSG00000102882	ENST00000484663	X60188_at
ENSG00000102882	ENST00000322266	X60188_at
ENSG00000102882	ENST00000490298	X60188_at
ENSG00000102882	ENST00000485579	X60188_at
ENSG00000102882	ENST00000494643	X60188_at
ENSG00000185825	ENST00000458587	X81817_at
ENSG00000185825	ENST00000345046	X81817_at
ENSG00000185825	ENST00000647529	X81817_at
ENSG00000185825	ENST00000645377	X81817_at
ENSG00000185825	ENST00000672675	X81817_at
ENSG00000185825	ENST00000646514	X81817_at
ENSG00000185825	ENST00000645006	X81817_at
ENSG00000132294	ENST00000254624	D63477_at
ENSG00000132294	ENST00000519656	D63477_at
ENSG00000180245	ENST00000317735	AF012270_at
ENSG00000180245	ENST00000650907	AF012270_at
ENSG00000180245	ENST00000652276	AF012270_at
ENSG00000138798	ENST00000509793	X04571_at
ENSG00000138798	ENST00000652245	X04571_at
ENSG00000138798	ENST00000265171	X04571_at
ENSG00000138798	ENST00000509996	X04571_at
ENSG00000138798	ENST00000544918	X04571_at
ENSG00000138798	ENST00000537316	X04571_at
ENSG00000101986	ENST00000218104	U52111_rna3_at
ENSG00000198753	ENST00000538966	U52111_rna4_at
ENSG00000198753	ENST00000361971	U52111_rna4_at
ENSG00000198753	ENST00000485980	U52111_rna4_at
ENSG00000198753	ENST00000448847	U52111_rna4_at
ENSG00000198753	ENST00000469190	U52111_rna4_at
ENSG00000198753	ENST00000472415	U52111_rna4_at
ENSG00000104957	ENST00000586600	X13956_at
ENSG00000104957	ENST00000221554	X13956_at
ENSG00000104957	ENST00000593174	X13956_at
ENSG00000104957	ENST00000586666	X13956_at
ENSG00000104957	ENST00000587019	X13956_at
ENSG00000104957	ENST00000585844	X13956_at
ENSG00000104957	ENST00000589669	X13956_at
ENSG00000184343	ENST00000489426	U52111_rna4_at
ENSG00000071575	ENST00000155926	D87119_at
ENSG00000071575	ENST00000381465	D87119_at
ENSG00000134480	ENST00000645953	U11791_at
ENSG00000134480	ENST00000505587	U11791_at
ENSG00000134480	ENST00000510921	U11791_at
ENSG00000134480	ENST00000508855	U11791_at
ENSG00000134480	ENST00000256897	U11791_at
ENSG00000134480	ENST00000504878	U11791_at
ENSG00000134480	ENST00000511207	U11791_at
ENSG00000134480	ENST00000504115	U11791_at
ENSG00000157152	ENST00000620175	U40215_at
ENSG00000102879	ENST00000563778	X89109_s_at
ENSG00000102879	ENST00000219150	X89109_s_at
ENSG00000102879	ENST00000568763	X89109_s_at
ENSG00000102879	ENST00000570045	X89109_s_at
ENSG00000102879	ENST00000565497	X89109_s_at
ENSG00000102879	ENST00000570244	X89109_s_at
ENSG00000102879	ENST00000567034	X89109_s_at
ENSG00000102879	ENST00000564768	X89109_s_at
ENSG00000102879	ENST00000562129	X89109_s_at
ENSG00000138792	ENST00000265162	L12468_at
ENSG00000177105	ENST00000351018	X61587_at
ENSG00000177105	ENST00000396979	X61587_at
ENSG00000173208	ENST00000308666	U28150_at
ENSG00000129295	ENST00000620350	U60666_at
ENSG00000129295	ENST00000618342	U60666_at
ENSG00000129295	ENST00000519595	U60666_at
ENSG00000129295	ENST00000522789	U60666_at
ENSG00000129295	ENST00000518642	U60666_at
ENSG00000129295	ENST00000250173	U60666_at
ENSG00000129295	ENST00000522597	U60666_at
ENSG00000132016	ENST00000588115	L17327_at
ENSG00000132016	ENST00000586783	L17327_at
ENSG00000132016	ENST00000346736	L17327_at
ENSG00000132016	ENST00000591586	L17327_at
ENSG00000132016	ENST00000586500	L17327_at
ENSG00000067829	ENST00000370092	Z68129_cds1_at
ENSG00000067829	ENST00000454076	Z68129_cds1_at
ENSG00000067829	ENST00000370093	Z68129_cds1_at
ENSG00000067829	ENST00000217901	Z68129_cds1_at
ENSG00000067829	ENST00000427365	Z68129_cds1_at
ENSG00000067829	ENST00000619865	Z68129_cds1_at
ENSG00000067829	ENST00000444450	Z68129_cds1_at
ENSG00000167323	ENST00000300737	U52426_at
ENSG00000167323	ENST00000526156	U52426_at
ENSG00000167323	ENST00000616714	U52426_at
ENSG00000157150	ENST00000287814	U76456_at
ENSG00000100721	ENST00000402399	X82240_rna1_at
ENSG00000100721	ENST00000554012	X82240_rna1_at
ENSG00000100721	ENST00000556450	X82240_rna1_at
ENSG00000100721	ENST00000557043	X82240_rna1_at
ENSG00000100721	ENST00000554119	X82240_rna1_at
ENSG00000100721	ENST00000555886	X82240_rna1_at
ENSG00000100721	ENST00000553467	X82240_rna1_at
ENSG00000100721	ENST00000556156	X82240_rna1_at
ENSG00000169594	ENST00000345382	L03427_at
ENSG00000164093	ENST00000645131	U69961_at
ENSG00000164093	ENST00000644743	U69961_at
ENSG00000164093	ENST00000394595	U69961_at
ENSG00000164093	ENST00000355080	U69961_at
ENSG00000164093	ENST00000644488	U69961_at
ENSG00000164093	ENST00000354925	U69961_at
ENSG00000164093	ENST00000607868	U69961_at
ENSG00000164093	ENST00000511837	U69961_at
ENSG00000164093	ENST00000556049	U69961_at
ENSG00000164093	ENST00000511990	U69961_at
ENSG00000164093	ENST00000614423	U69961_at
ENSG00000164093	ENST00000613094	U69961_at
ENSG00000164093	ENST00000616641	U69961_at
ENSG00000140600	ENST00000427482	X99664_at
ENSG00000140600	ENST00000563901	X99664_at
ENSG00000140600	ENST00000324537	X99664_at
ENSG00000140600	ENST00000564054	X99664_at
ENSG00000140600	ENST00000467735	X99664_at
ENSG00000180879	ENST00000320857	Z69043_s_at
ENSG00000180879	ENST00000370087	Z69043_s_at
ENSG00000180879	ENST00000482902	Z69043_s_at
ENSG00000180879	ENST00000460616	Z69043_s_at
ENSG00000180879	ENST00000370086	Z69043_s_at
ENSG00000180879	ENST00000370085	Z69043_s_at
ENSG00000180879	ENST00000471724	Z69043_s_at
ENSG00000180879	ENST00000471880	Z69043_s_at
ENSG00000180879	ENST00000486204	Z69043_s_at
ENSG00000180879	ENST00000485612	Z69043_s_at
ENSG00000180879	ENST00000447375	Z69043_s_at
ENSG00000168398	ENST00000542454	X86163_at
ENSG00000168398	ENST00000554311	X86163_at
ENSG00000258788	ENST00000555221	X54941_at
ENSG00000132170	ENST00000397010	L40904_at
ENSG00000132170	ENST00000309576	L40904_at
ENSG00000132170	ENST00000397015	L40904_at
ENSG00000132170	ENST00000643888	L40904_at
ENSG00000132170	ENST00000643197	L40904_at
ENSG00000132170	ENST00000644622	L40904_at
ENSG00000132170	ENST00000652431	L40904_at
ENSG00000132170	ENST00000652098	L40904_at
ENSG00000132170	ENST00000651735	L40904_at
ENSG00000132170	ENST00000397026	L40904_at
ENSG00000132170	ENST00000397000	L40904_at
ENSG00000132170	ENST00000287820	L40904_at
ENSG00000132170	ENST00000397023	L40904_at
ENSG00000132170	ENST00000396999	L40904_at
ENSG00000213599	ENST00000568997	U20499_at
ENSG00000213599	ENST00000565342	U20499_at
ENSG00000213599	ENST00000561824	U20499_at
ENSG00000213599	ENST00000569959	U20499_at
ENSG00000213599	ENST00000567520	U20499_at
ENSG00000213599	ENST00000566712	U20499_at
ENSG00000132005	ENST00000254325	X58964_at
ENSG00000132005	ENST00000588520	X58964_at
ENSG00000167325	ENST00000532170	X59543_at
ENSG00000167325	ENST00000300738	X59543_at
ENSG00000167325	ENST00000533349	X59543_at
ENSG00000167325	ENST00000534285	X59543_at
ENSG00000167325	ENST00000533495	X59543_at
ENSG00000198910	ENST00000361981	U52112_rna1_at
ENSG00000198910	ENST00000370060	U52112_rna1_at
ENSG00000198910	ENST00000370055	U52112_rna1_at
ENSG00000198910	ENST00000370058	U52112_rna1_at
ENSG00000198910	ENST00000491983	U52112_rna1_at
ENSG00000261052	ENST00000567309	U20499_at
ENSG00000261052	ENST00000338971	U20499_at
ENSG00000261052	ENST00000395138	U20499_at
ENSG00000261052	ENST00000563322	U20499_at
ENSG00000261052	ENST00000569485	U20499_at
ENSG00000261052	ENST00000562257	U20499_at
ENSG00000261052	ENST00000563638	U20499_at
ENSG00000261052	ENST00000561549	U20499_at
ENSG00000261052	ENST00000561533	U20499_at
ENSG00000127989	ENST00000419292	Y09615_at
ENSG00000127989	ENST00000351870	Y09615_at
ENSG00000127989	ENST00000406735	Y09615_at
ENSG00000127989	ENST00000456229	Y09615_at
ENSG00000127989	ENST00000442961	Y09615_at
ENSG00000127989	ENST00000425936	Y09615_at
ENSG00000042832	ENST00000220616	X05615_at
ENSG00000042832	ENST00000523756	X05615_at
ENSG00000042832	ENST00000519178	X05615_at
ENSG00000042832	ENST00000519543	X05615_at
ENSG00000042832	ENST00000521107	X05615_at
ENSG00000042832	ENST00000522691	X05615_at
ENSG00000127914	ENST00000356239	AC000066_at
ENSG00000127914	ENST00000493453	AC000066_at
ENSG00000127914	ENST00000359028	AC000066_at
ENSG00000090060	ENST00000216277	X76770_at
ENSG00000090060	ENST00000553689	X76770_at
ENSG00000090060	ENST00000392990	X76770_at
ENSG00000090060	ENST00000555626	X76770_at
ENSG00000090060	ENST00000556787	X76770_at
ENSG00000090060	ENST00000556283	X76770_at
ENSG00000090060	ENST00000554135	X76770_at
ENSG00000090060	ENST00000556459	X76770_at
ENSG00000018236	ENST00000551295	Z21488_at
ENSG00000018236	ENST00000348761	Z21488_at
ENSG00000018236	ENST00000548481	Z21488_at
ENSG00000018236	ENST00000347616	Z21488_at
ENSG00000072062	ENST00000677971	X07767_at
ENSG00000072062	ENST00000677951	X07767_at
ENSG00000072062	ENST00000308677	X07767_at
ENSG00000072062	ENST00000350356	X07767_at
ENSG00000072062	ENST00000590853	X07767_at
ENSG00000072062	ENST00000679067	M80335_at
ENSG00000072062	ENST00000587533	M80335_at
ENSG00000072062	ENST00000536649	M80335_at
ENSG00000072062	ENST00000593092	M80335_at
ENSG00000198064	ENST00000520915	D86974_at
ENSG00000198064	ENST00000520915	AC002045_xpt2_s_at
ENSG00000198064	ENST00000543463	D86974_at
ENSG00000198064	ENST00000543463	AC002045_xpt2_s_at
ENSG00000198064	ENST00000562937	AC002045_xpt2_s_at
ENSG00000132109	ENST00000533692	M62800_at
ENSG00000132109	ENST00000254436	M62800_at
ENSG00000180209	ENST00000563718	M21812_at
ENSG00000180209	ENST00000568749	M21812_at
ENSG00000180209	ENST00000322861	M21812_at
ENSG00000180209	ENST00000566955	M21812_at
ENSG00000155926	ENST00000338087	D89077_at
ENSG00000155926	ENST00000427060	D89077_at
ENSG00000126895	ENST00000370049	L22206_at
ENSG00000126895	ENST00000337474	L22206_at
ENSG00000126895	ENST00000430697	L22206_at
ENSG00000126895	ENST00000646375	L22206_at
ENSG00000126895	ENST00000434679	L22206_at
ENSG00000123146	ENST00000357355	U76764_s_at
ENSG00000123146	ENST00000242786	U76764_s_at
ENSG00000001630	ENST00000003100	U23942_at
ENSG00000089820	ENST00000393721	X78817_at
ENSG00000089820	ENST00000370028	X78817_at
ENSG00000089820	ENST00000420383	X78817_at
ENSG00000089820	ENST00000350060	X78817_at
ENSG00000089820	ENST00000494397	X78817_at
ENSG00000089820	ENST00000466928	X78817_at
ENSG00000089820	ENST00000370016	X78817_at
ENSG00000089820	ENST00000470209	X78817_at
ENSG00000089820	ENST00000494302	X78817_at
ENSG00000089820	ENST00000404127	X78817_at
ENSG00000089820	ENST00000494813	X77588_s_at
ENSG00000081189	ENST00000504921	L08895_at
ENSG00000081189	ENST00000504921	S57212_s_at
ENSG00000081189	ENST00000340208	L08895_at
ENSG00000081189	ENST00000340208	S57212_s_at
ENSG00000081189	ENST00000424173	L08895_at
ENSG00000081189	ENST00000424173	S57212_s_at
ENSG00000081189	ENST00000637481	L08895_at
ENSG00000081189	ENST00000637481	S57212_s_at
ENSG00000081189	ENST00000636998	L08895_at
ENSG00000081189	ENST00000636998	S57212_s_at
ENSG00000081189	ENST00000625674	L08895_at
ENSG00000081189	ENST00000625674	S57212_s_at
ENSG00000081189	ENST00000437473	L08895_at
ENSG00000081189	ENST00000437473	S57212_s_at
ENSG00000081189	ENST00000625585	L08895_at
ENSG00000081189	ENST00000625585	S57212_s_at
ENSG00000081189	ENST00000514028	L08895_at
ENSG00000081189	ENST00000514028	S57212_s_at
ENSG00000081189	ENST00000510942	L08895_at
ENSG00000081189	ENST00000510942	S57212_s_at
ENSG00000081189	ENST00000506554	L08895_at
ENSG00000081189	ENST00000506554	S57212_s_at
ENSG00000081189	ENST00000637732	L08895_at
ENSG00000081189	ENST00000637732	S57212_s_at
ENSG00000081189	ENST00000514015	S57212_s_at
ENSG00000081189	ENST00000629612	S57212_s_at
ENSG00000081189	ENST00000636143	L08895_at
ENSG00000081189	ENST00000636143	S57212_s_at
ENSG00000081189	ENST00000636294	S57212_s_at
ENSG00000081189	ENST00000627659	S57212_s_at
ENSG00000081189	ENST00000508569	S57212_s_at
ENSG00000081189	ENST00000627170	S57212_s_at
ENSG00000081189	ENST00000627717	S57212_s_at
ENSG00000081189	ENST00000503554	S57212_s_at
ENSG00000081189	ENST00000626391	S57212_s_at
ENSG00000081189	ENST00000628656	S57212_s_at
ENSG00000081189	ENST00000510980	S57212_s_at
ENSG00000285772	ENST00000422722	U23942_at
ENSG00000015153	ENST00000327791	U72209_at
ENSG00000015153	ENST00000534854	U72209_at
ENSG00000015153	ENST00000380790	U72209_at
ENSG00000015153	ENST00000550315	U72209_at
ENSG00000015153	ENST00000552109	U72209_at
ENSG00000015153	ENST00000547622	U72209_at
ENSG00000015153	ENST00000547351	U72209_at
ENSG00000015153	ENST00000551528	U72209_at
ENSG00000015153	ENST00000546972	U72209_at
ENSG00000015153	ENST00000547724	U72209_at
ENSG00000015153	ENST00000548917	U72209_at
ENSG00000100749	ENST00000216639	AB000449_at
ENSG00000100749	ENST00000555067	AB000449_at
ENSG00000100749	ENST00000555402	AB000449_at
ENSG00000001631	ENST00000394507	U90268_at
ENSG00000285498	ENST00000644706	U01317_cds6_at
ENSG00000123136	ENST00000587730	U90426_at
ENSG00000123136	ENST00000324340	U90426_at
ENSG00000123136	ENST00000589318	U90426_at
ENSG00000123136	ENST00000588692	U90426_at
ENSG00000123136	ENST00000242776	U90426_at
ENSG00000123136	ENST00000592927	U90426_at
ENSG00000123136	ENST00000592391	U90426_at
ENSG00000123136	ENST00000588542	U90426_at
ENSG00000123136	ENST00000589675	U90426_at
ENSG00000123136	ENST00000454233	U90426_at
ENSG00000244734	ENST00000335295	M25079_s_at
ENSG00000244734	ENST00000647020	M25079_s_at
ENSG00000244734	ENST00000633227	M25079_s_at
ENSG00000244734	ENST00000475226	M25079_s_at
ENSG00000244734	ENST00000485743	M25079_s_at
ENSG00000244734	ENST00000380315	M25079_s_at
ENSG00000244734	ENST00000380315	U01317_cds6_at
ENSG00000079785	ENST00000381341	X70649_at
ENSG00000079785	ENST00000434671	X70649_at
ENSG00000079785	ENST00000677302	X70649_at
ENSG00000079785	ENST00000678755	X70649_at
ENSG00000079785	ENST00000676759	X70649_at
ENSG00000079785	ENST00000478695	X70649_at
ENSG00000079785	ENST00000678786	X70649_at
ENSG00000079785	ENST00000678536	X70649_at
ENSG00000079785	ENST00000679227	X70649_at
ENSG00000079785	ENST00000676937	X70649_at
ENSG00000079785	ENST00000676916	X70649_at
ENSG00000079785	ENST00000617198	X70649_at
ENSG00000079785	ENST00000233084	X70649_at
ENSG00000079785	ENST00000677437	X70649_at
ENSG00000079785	ENST00000678137	X70649_at
ENSG00000079785	ENST00000678594	X70649_at
ENSG00000079785	ENST00000677355	X70649_at
ENSG00000079785	ENST00000470674	X70649_at
ENSG00000079785	ENST00000676635	X70649_at
ENSG00000079785	ENST00000677552	X70649_at
ENSG00000079785	ENST00000621973	X70649_at
ENSG00000079785	ENST00000678391	X70649_at
ENSG00000079785	ENST00000677649	X70649_at
ENSG00000179918	ENST00000478753	U43286_at
ENSG00000223609	ENST00000292901	M25079_s_at
ENSG00000223609	ENST00000650601	U01317_cds4_at
ENSG00000223609	ENST00000650601	M25079_s_at
ENSG00000223609	ENST00000643122	U01317_cds4_at
ENSG00000223609	ENST00000643122	M25079_s_at
ENSG00000223609	ENST00000417377	U01317_cds4_at
ENSG00000223609	ENST00000429817	U01317_cds4_at
ENSG00000223609	ENST00000429817	M25079_s_at
ENSG00000005844	ENST00000678203	Y00796_at
ENSG00000005844	ENST00000677830	Y00796_at
ENSG00000005844	ENST00000358164	Y00796_at
ENSG00000005844	ENST00000356798	Y00796_at
ENSG00000005844	ENST00000676652	Y00796_at
ENSG00000005844	ENST00000679323	Y00796_at
ENSG00000005844	ENST00000678574	Y00796_at
ENSG00000005844	ENST00000564632	Y00796_at
ENSG00000197696	ENST00000360476	M21551_rna1_at
