Gene stable ID	Transcript stable ID	AFFY Rhesus probe
ENSMMUG00000022154	ENSMMUT00000031173	MmugDNA.24065.1.S1_at
ENSMMUG00000022154	ENSMMUT00000031173	Mmu.5386.1.S1_at
ENSMMUG00000022154	ENSMMUT00000031173	MmugDNA.33157.1.S1_at
ENSMMUG00000022154	ENSMMUT00000031173	MmuSTS.3127.1.S1_at
ENSMMUG00000013892	ENSMMUT00000094184	MmugDNA.11224.1.S1_at
ENSMMUG00000000275	ENSMMUT00000084695	MmugDNA.7432.1.S1_at
ENSMMUG00000061972	ENSMMUT00000081269	MmugDNA.12691.1.S1_at
ENSMMUG00000016193	ENSMMUT00000046083	MmugDNA.27122.1.S1_s_at
ENSMMUG00000027055	ENSMMUT00000036756	MmugDNA.2962.1.S1_at
ENSMMUG00000020912	ENSMMUT00000053702	MmuSTS.2191.1.S1_at
ENSMMUG00000020912	ENSMMUT00000053702	MmugDNA.17894.1.S1_at
ENSMMUG00000019720	ENSMMUT00000063347	MmugDNA.24449.1.S1_at
ENSMMUG00000019720	ENSMMUT00000063347	MmugDNA.2626.1.S1_at
ENSMMUG00000019720	ENSMMUT00000063347	MmugDNA.2265.1.S1_at
ENSMMUG00000006952	ENSMMUT00000009729	MmugDNA.23564.1.S1_s_at
ENSMMUG00000006952	ENSMMUT00000009729	MmugDNA.23564.1.S1_at
ENSMMUG00000006952	ENSMMUT00000009729	MmugDNA.34049.1.S1_at
ENSMMUG00000056960	ENSMMUT00000092611	Mmu.4940.1.S1_at
ENSMMUG00000056960	ENSMMUT00000092611	MmugDNA.494.1.S1_at
ENSMMUG00000016741	ENSMMUT00000081069	MmugDNA.40790.1.S1_at
ENSMMUG00000016741	ENSMMUT00000081069	MmugDNA.2058.1.S1_s_at
ENSMMUG00000016741	ENSMMUT00000081069	MmugDNA.27052.1.S1_at
ENSMMUG00000016741	ENSMMUT00000081069	MmugDNA.35903.1.S1_at
ENSMMUG00000016741	ENSMMUT00000081069	MmugDNA.2058.1.S1_at
ENSMMUG00000016741	ENSMMUT00000081069	MmugDNA.40790.1.S1_s_at
ENSMMUG00000016741	ENSMMUT00000081069	MmugDNA.28438.1.S1_at
ENSMMUG00000011471	ENSMMUT00000016062	MmugDNA.7275.1.S1_at
ENSMMUG00000005323	ENSMMUT00000057379	Mmu.2810.1.S1_at
ENSMMUG00000004915	ENSMMUT00000095938	MmugDNA.31313.1.S1_at
ENSMMUG00000002361	ENSMMUT00000046620	MmugDNA.2138.1.S1_s_at
ENSMMUG00000002361	ENSMMUT00000046620	MmugDNA.2138.1.S1_at
ENSMMUG00000007685	ENSMMUT00000102333	MmugDNA.42152.1.S1_at
ENSMMUG00000008253	ENSMMUT00000090833	Mmu.11403.1.S1_at
ENSMMUG00000008253	ENSMMUT00000090833	MmugDNA.38138.1.S1_at
ENSMMUG00000008253	ENSMMUT00000090833	Mmu.11403.1.S1_x_at
ENSMMUG00000004843	ENSMMUT00000063194	MmugDNA.27237.1.S1_at
ENSMMUG00000000670	ENSMMUT00000109161	MmugDNA.12262.1.S1_at
ENSMMUG00000000670	ENSMMUT00000109161	MmugDNA.42201.1.S1_at
ENSMMUG00000051529	ENSMMUT00000088857	MmugDNA.14963.1.S1_at
ENSMMUG00000016775	ENSMMUT00000023573	MmugDNA.25907.1.S1_at
ENSMMUG00000016775	ENSMMUT00000023573	MmugDNA.1327.1.S1_at
ENSMMUG00000006494	ENSMMUT00000078536	MmugDNA.39171.1.S1_at
ENSMMUG00000018994	ENSMMUT00000055339	MmuSTS.974.1.S1_at
ENSMMUG00000018994	ENSMMUT00000055339	MmugDNA.35625.1.S1_s_at
ENSMMUG00000018994	ENSMMUT00000055339	MmugDNA.35627.1.S1_at
ENSMMUG00000022665	ENSMMUT00000077922	MmugDNA.35590.1.S1_at
ENSMMUG00000014073	ENSMMUT00000099193	MmugDNA.1279.1.S1_at
ENSMMUG00000005906	ENSMMUT00000073730	MmugDNA.14670.1.S1_at
ENSMMUG00000031826	ENSMMUT00000083795	MmuSTS.2566.1.S1_at
ENSMMUG00000011292	ENSMMUT00000046291	MmugDNA.14660.1.S1_at
ENSMMUG00000011292	ENSMMUT00000046291	Mmu.5593.1.S1_at
ENSMMUG00000014214	ENSMMUT00000019527	MmugDNA.9730.1.S1_at
ENSMMUG00000014214	ENSMMUT00000019527	MmugDNA.29468.1.S1_x_at
ENSMMUG00000020558	ENSMMUT00000097732	MmuSTS.4372.1.S1_at
ENSMMUG00000020558	ENSMMUT00000097732	MmugDNA.5616.1.S1_at
ENSMMUG00000055471	ENSMMUT00000091409	MmugDNA.17793.1.S1_at
ENSMMUG00000020711	ENSMMUT00000029136	MmugDNA.13766.1.S1_at
ENSMMUG00000020711	ENSMMUT00000029136	MmugDNA.12929.1.S1_at
ENSMMUG00000020711	ENSMMUT00000029136	MmugDNA.42788.1.S1_at
ENSMMUG00000056458	ENSMMUT00000105432	MmugDNA.23889.1.S1_s_at
ENSMMUG00000064998	ENSMMUT00000094637	MmugDNA.28521.1.S1_at
ENSMMUG00000062273	ENSMMUT00000096981	MmugDNA.11307.1.S1_at
ENSMMUG00000022518	ENSMMUT00000078097	MmuSTS.136.1.S1_at
ENSMMUG00000022518	ENSMMUT00000078097	MmugDNA.3776.1.S1_at
ENSMMUG00000064364	ENSMMUT00000107977	MmugDNA.17269.1.S1_at
ENSMMUG00000064364	ENSMMUT00000107977	MmugDNA.20323.1.S1_at
ENSMMUG00000055471	ENSMMUT00000087360	MmugDNA.17793.1.S1_at
ENSMMUG00000013296	ENSMMUT00000018667	MmugDNA.32775.1.S1_at
ENSMMUG00000013296	ENSMMUT00000018667	MmugDNA.1463.1.S1_s_at
ENSMMUG00000016203	ENSMMUT00000059876	MmugDNA.20093.1.S1_at
ENSMMUG00000005314	ENSMMUT00000007483	MmugDNA.22940.1.S1_at
ENSMMUG00000005314	ENSMMUT00000007483	MmuSTS.4317.1.S1_at
ENSMMUG00000011459	ENSMMUT00000058708	MmugDNA.988.1.S1_at
ENSMMUG00000002742	ENSMMUT00000003897	MmuSTS.1040.1.S1_at
ENSMMUG00000017897	ENSMMUT00000055961	MmugDNA.27493.1.S1_at
ENSMMUG00000017897	ENSMMUT00000055961	MmugDNA.9620.1.S1_at
ENSMMUG00000023598	ENSMMUT00000068058	MmugDNA.31661.1.S1_at
ENSMMUG00000023598	ENSMMUT00000068058	MmuSTS.2198.1.S1_at
ENSMMUG00000020912	ENSMMUT00000058071	MmuSTS.2191.1.S1_at
ENSMMUG00000020912	ENSMMUT00000058071	MmugDNA.17894.1.S1_at
ENSMMUG00000018706	ENSMMUT00000026297	MmugDNA.16950.1.S1_at
ENSMMUG00000011471	ENSMMUT00000068852	MmugDNA.7275.1.S1_at
ENSMMUG00000001186	ENSMMUT00000087171	MmuSTS.3405.1.S1_at
ENSMMUG00000001186	ENSMMUT00000087171	MmugDNA.32466.1.S1_at
ENSMMUG00000015218	ENSMMUT00000099802	MmugDNA.3358.1.S1_at
ENSMMUG00000012818	ENSMMUT00000069465	MmugDNA.1470.1.S1_at
ENSMMUG00000012818	ENSMMUT00000069465	MmugDNA.15553.1.S1_at
ENSMMUG00000017287	ENSMMUT00000024302	MmugDNA.27151.1.S1_at
ENSMMUG00000017287	ENSMMUT00000024302	MmugDNA.14055.1.S1_at
ENSMMUG00000017287	ENSMMUT00000024302	MmugDNA.27150.1.S1_at
ENSMMUG00000003890	ENSMMUT00000005511	MmuSTS.4190.1.S1_at
ENSMMUG00000007870	ENSMMUT00000064481	MmugDNA.12973.1.S1_at
ENSMMUG00000020234	ENSMMUT00000100119	MmugDNA.27469.1.S1_at
ENSMMUG00000020234	ENSMMUT00000100119	MmugDNA.22110.1.S1_at
ENSMMUG00000029510	ENSMMUT00000040221	MmugDNA.41462.1.S1_at
ENSMMUG00000019720	ENSMMUT00000095797	MmugDNA.24449.1.S1_at
ENSMMUG00000019720	ENSMMUT00000095797	MmugDNA.2626.1.S1_at
ENSMMUG00000007103	ENSMMUT00000108823	MmugDNA.33059.1.S1_at
ENSMMUG00000007103	ENSMMUT00000108823	MmugDNA.38418.1.S1_at
ENSMMUG00000018371	ENSMMUT00000025823	MmugDNA.8279.1.S1_at
ENSMMUG00000054207	ENSMMUT00000096246	MmugDNA.28331.1.S1_at
ENSMMUG00000054207	ENSMMUT00000096246	MmunewRS.363.1.S1_at
ENSMMUG00000012472	ENSMMUT00000080893	MmugDNA.2255.1.S1_at
ENSMMUG00000021515	ENSMMUT00000060844	MmugDNA.38579.1.S1_at
ENSMMUG00000040655	ENSMMUT00000072908	MmugDNA.24909.1.S1_at
ENSMMUG00000040655	ENSMMUT00000072908	MmugDNA.24909.1.S1_s_at
ENSMMUG00000004844	ENSMMUT00000038576	MmugDNA.18793.1.S1_at
ENSMMUG00000054207	ENSMMUT00000095412	MmugDNA.28331.1.S1_at
ENSMMUG00000054207	ENSMMUT00000095412	MmunewRS.363.1.S1_at
ENSMMUG00000007534	ENSMMUT00000086373	MmugDNA.7752.1.S1_at
ENSMMUG00000008253	ENSMMUT00000109979	Mmu.11403.1.S1_at
ENSMMUG00000008253	ENSMMUT00000109979	MmugDNA.38138.1.S1_at
ENSMMUG00000008253	ENSMMUT00000109979	Mmu.11403.1.S1_x_at
ENSMMUG00000056557	ENSMMUT00000095189	MmugDNA.13714.1.S1_at
ENSMMUG00000008154	ENSMMUT00000045608	MmugDNA.14408.1.S1_at
ENSMMUG00000009472	ENSMMUT00000063057	MmuSTS.3445.1.S1_at
ENSMMUG00000012463	ENSMMUT00000017473	MmugDNA.10235.1.S1_at
ENSMMUG00000037980	ENSMMUT00000057924	MmugDNA.41458.1.S1_at
ENSMMUG00000037980	ENSMMUT00000057924	MmugDNA.22652.1.S1_s_at
ENSMMUG00000007500	ENSMMUT00000010495	MmugDNA.27895.1.S1_at
ENSMMUG00000007500	ENSMMUT00000010495	MmuSTS.1199.1.S1_at
ENSMMUG00000059401	ENSMMUT00000083259	MmugDNA.43434.1.S1_at
ENSMMUG00000005323	ENSMMUT00000007490	Mmu.2810.1.S1_at
ENSMMUG00000005323	ENSMMUT00000007490	MmuSTS.142.1.S1_at
ENSMMUG00000062273	ENSMMUT00000094070	MmugDNA.11307.1.S1_at
ENSMMUG00000014293	ENSMMUT00000093039	MmugDNA.34026.1.S1_at
ENSMMUG00000031826	ENSMMUT00000046342	MmuSTS.2566.1.S1_at
ENSMMUG00000002183	ENSMMUT00000003083	MmugDNA.37149.1.S1_s_at
ENSMMUG00000002183	ENSMMUT00000003083	MmugDNA.6874.1.S1_at
ENSMMUG00000002183	ENSMMUT00000003083	MmugDNA.37149.1.S1_at
ENSMMUG00000018994	ENSMMUT00000066547	MmuSTS.974.1.S1_at
ENSMMUG00000018994	ENSMMUT00000066547	MmugDNA.35625.1.S1_s_at
ENSMMUG00000018994	ENSMMUT00000066547	MmugDNA.35627.1.S1_at
ENSMMUG00000002361	ENSMMUT00000003347	MmugDNA.2138.1.S1_s_at
ENSMMUG00000002361	ENSMMUT00000003347	MmugDNA.2138.1.S1_at
ENSMMUG00000008780	ENSMMUT00000012264	MmuSTS.3248.1.S1_at
ENSMMUG00000064364	ENSMMUT00000094740	MmugDNA.17269.1.S1_at
ENSMMUG00000064364	ENSMMUT00000094740	MmugDNA.20323.1.S1_at
ENSMMUG00000055056	ENSMMUT00000080136	MmugDNA.23889.1.S1_s_at
ENSMMUG00000007844	ENSMMUT00000095056	MmugDNA.776.1.S1_at
ENSMMUG00000007844	ENSMMUT00000095056	Mmu.4140.1.S1_at
ENSMMUG00000007844	ENSMMUT00000095056	MmugDNA.3986.1.S1_at
ENSMMUG00000007844	ENSMMUT00000095056	MmugDNA.3986.1.S1_s_at
ENSMMUG00000007844	ENSMMUT00000095056	MmugDNA.776.1.S1_s_at
ENSMMUG00000056960	ENSMMUT00000092725	Mmu.4940.1.S1_at
ENSMMUG00000014077	ENSMMUT00000019761	MmugDNA.1322.1.S1_at
ENSMMUG00000014077	ENSMMUT00000019761	MmugDNA.1322.1.S1_s_at
ENSMMUG00000004215	ENSMMUT00000005984	MmugDNA.26517.1.S1_at
ENSMMUG00000004215	ENSMMUT00000005984	MmugDNA.42142.1.S1_at
ENSMMUG00000004215	ENSMMUT00000005984	MmugDNA.21019.1.S1_at
ENSMMUG00000021984	ENSMMUT00000025128	MmugDNA.39621.1.S1_at
ENSMMUG00000009160	ENSMMUT00000012812	MmugDNA.43218.1.S1_at
ENSMMUG00000009160	ENSMMUT00000012812	MmugDNA.43219.1.S1_at
ENSMMUG00000020234	ENSMMUT00000106971	MmugDNA.27469.1.S1_at
ENSMMUG00000020234	ENSMMUT00000106971	MmugDNA.22110.1.S1_at
ENSMMUG00000017894	ENSMMUT00000025145	MmugDNA.7932.1.S1_at
ENSMMUG00000049705	ENSMMUT00000033353	MmugDNA.17793.1.S1_at
ENSMMUG00000000376	ENSMMUT00000000543	MmugDNA.34559.1.S1_at
ENSMMUG00000000376	ENSMMUT00000000543	MmuSTS.3820.1.S1_at
ENSMMUG00000004915	ENSMMUT00000006936	MmugDNA.31313.1.S1_at
ENSMMUG00000004249	ENSMMUT00000006027	MmuSTS.923.1.S1_at
ENSMMUG00000022665	ENSMMUT00000059007	MmugDNA.2085.1.S1_at
ENSMMUG00000022665	ENSMMUT00000059007	MmugDNA.35590.1.S1_at
ENSMMUG00000011956	ENSMMUT00000064707	MmugDNA.26426.1.S1_at
ENSMMUG00000002742	ENSMMUT00000076391	MmuSTS.1040.1.S1_at
ENSMMUG00000000275	ENSMMUT00000000406	MmugDNA.20665.1.S1_at
ENSMMUG00000000275	ENSMMUT00000000406	MmugDNA.7432.1.S1_at
ENSMMUG00000016203	ENSMMUT00000022768	MmugDNA.20093.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041033	MmugDNA.40790.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041033	MmugDNA.2058.1.S1_s_at
ENSMMUG00000016741	ENSMMUT00000041033	MmugDNA.27052.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041033	MmugDNA.35903.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041033	MmugDNA.2058.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041033	MmugDNA.40790.1.S1_s_at
ENSMMUG00000016741	ENSMMUT00000041033	MmugDNA.28438.1.S1_at
ENSMMUG00000004215	ENSMMUT00000095425	MmugDNA.42142.1.S1_at
ENSMMUG00000004215	ENSMMUT00000095425	MmugDNA.21019.1.S1_at
ENSMMUG00000007738	ENSMMUT00000010839	MmugDNA.6190.1.S1_at
ENSMMUG00000007738	ENSMMUT00000010839	MmugDNA.32647.1.S1_s_at
ENSMMUG00000007738	ENSMMUT00000010839	MmugDNA.12703.1.S1_at
ENSMMUG00000064364	ENSMMUT00000083573	MmugDNA.17269.1.S1_at
ENSMMUG00000064364	ENSMMUT00000083573	MmugDNA.20323.1.S1_at
ENSMMUG00000012562	ENSMMUT00000080212	MmugDNA.11197.1.S1_at
ENSMMUG00000020540	ENSMMUT00000105127	MmugDNA.43498.1.S1_at
ENSMMUG00000020540	ENSMMUT00000105127	MmugDNA.11603.1.S1_s_at
ENSMMUG00000020558	ENSMMUT00000097190	MmuSTS.4372.1.S1_at
ENSMMUG00000020558	ENSMMUT00000097190	MmugDNA.5616.1.S1_at
ENSMMUG00000020912	ENSMMUT00000029407	MmuSTS.2191.1.S1_at
ENSMMUG00000020912	ENSMMUT00000029407	MmugDNA.17894.1.S1_at
ENSMMUG00000008253	ENSMMUT00000091011	Mmu.11403.1.S1_at
ENSMMUG00000008253	ENSMMUT00000091011	MmugDNA.38138.1.S1_at
ENSMMUG00000008253	ENSMMUT00000091011	Mmu.11403.1.S1_x_at
ENSMMUG00000014396	ENSMMUT00000100362	MmugDNA.31810.1.S1_at
ENSMMUG00000014396	ENSMMUT00000100362	MmugDNA.36035.1.S1_s_at
ENSMMUG00000014396	ENSMMUT00000100362	MmugDNA.39998.1.S1_at
ENSMMUG00000011831	ENSMMUT00000016574	MmugDNA.5119.1.S1_at
ENSMMUG00000011831	ENSMMUT00000016574	MmugDNA.2185.1.S1_at
ENSMMUG00000011831	ENSMMUT00000016574	MmugDNA.31156.1.S1_s_at
ENSMMUG00000007870	ENSMMUT00000011026	MmugDNA.12973.1.S1_at
ENSMMUG00000011292	ENSMMUT00000015801	MmugDNA.14660.1.S1_at
ENSMMUG00000011292	ENSMMUT00000015801	Mmu.5593.1.S1_at
ENSMMUG00000011428	ENSMMUT00000109093	MmugDNA.13172.1.S1_at
ENSMMUG00000011428	ENSMMUT00000109093	MmugDNA.32884.1.S1_at
ENSMMUG00000011471	ENSMMUT00000088360	MmugDNA.7275.1.S1_at
ENSMMUG00000000107	ENSMMUT00000009811	MmunewRS.899.1.S1_at
ENSMMUG00000000107	ENSMMUT00000009811	MmugDNA.9216.1.S1_s_at
ENSMMUG00000007685	ENSMMUT00000010764	MmugDNA.42152.1.S1_at
ENSMMUG00000007685	ENSMMUT00000010764	MmugDNA.24160.1.S1_at
ENSMMUG00000062273	ENSMMUT00000081883	MmugDNA.11307.1.S1_at
ENSMMUG00000013742	ENSMMUT00000006227	MmugDNA.42699.1.S1_at
ENSMMUG00000005323	ENSMMUT00000093017	Mmu.2810.1.S1_at
ENSMMUG00000005323	ENSMMUT00000093017	MmuSTS.142.1.S1_at
ENSMMUG00000021984	ENSMMUT00000104779	MmugDNA.39621.1.S1_at
ENSMMUG00000020234	ENSMMUT00000103932	MmugDNA.22110.1.S1_at
ENSMMUG00000019720	ENSMMUT00000042877	MmugDNA.24449.1.S1_at
ENSMMUG00000019720	ENSMMUT00000042877	MmugDNA.2626.1.S1_at
ENSMMUG00000005906	ENSMMUT00000008261	MmugDNA.14670.1.S1_at
ENSMMUG00000031826	ENSMMUT00000067181	MmuSTS.2566.1.S1_at
ENSMMUG00000008605	ENSMMUT00000100785	MmugDNA.30674.1.S1_at
ENSMMUG00000008605	ENSMMUT00000100785	MmugDNA.25270.1.S1_at
ENSMMUG00000008605	ENSMMUT00000100785	MmuSTS.1781.1.S1_at
ENSMMUG00000008605	ENSMMUT00000100785	MmugDNA.25270.1.S1_s_at
ENSMMUG00000008605	ENSMMUT00000100785	MmugDNA.39628.1.S1_at
ENSMMUG00000002079	ENSMMUT00000002940	MmugDNA.9002.1.S1_at
ENSMMUG00000009255	ENSMMUT00000012932	MmugDNA.39821.1.S1_at
ENSMMUG00000016353	ENSMMUT00000022960	MmugDNA.26169.1.S1_at
ENSMMUG00000026982	ENSMMUT00000036683	MmugDNA.40875.1.S1_at
ENSMMUG00000012472	ENSMMUT00000017486	MmugDNA.2255.1.S1_at
ENSMMUG00000007831	ENSMMUT00000044120	MmugDNA.34627.1.S1_at
ENSMMUG00000007831	ENSMMUT00000044120	MmugDNA.15401.1.S1_at
ENSMMUG00000064364	ENSMMUT00000087394	MmugDNA.17269.1.S1_at
ENSMMUG00000064364	ENSMMUT00000087394	MmugDNA.20323.1.S1_at
ENSMMUG00000020712	ENSMMUT00000094529	MmugDNA.19131.1.S1_at
ENSMMUG00000020712	ENSMMUT00000094529	MmugDNA.19132.1.S1_at
ENSMMUG00000000152	ENSMMUT00000097040	MmugDNA.7910.1.S1_at
ENSMMUG00000000152	ENSMMUT00000097040	MmugDNA.28977.1.S1_at
ENSMMUG00000000152	ENSMMUT00000097040	MmugDNA.14679.1.S1_at
ENSMMUG00000005987	ENSMMUT00000046891	MmugDNA.26330.1.S1_at
ENSMMUG00000005987	ENSMMUT00000046891	MmugDNA.12328.1.S1_at
ENSMMUG00000007103	ENSMMUT00000098246	MmugDNA.33059.1.S1_at
ENSMMUG00000007103	ENSMMUT00000098246	MmugDNA.38418.1.S1_at
ENSMMUG00000063469	ENSMMUT00000093202	MmugDNA.12866.1.S1_at
ENSMMUG00000018486	ENSMMUT00000025995	MmugDNA.24107.1.S1_at
ENSMMUG00000064773	ENSMMUT00000107464	MmugDNA.25869.1.S1_at
ENSMMUG00000006048	ENSMMUT00000008451	MmugDNA.18872.1.S1_at
ENSMMUG00000006048	ENSMMUT00000008451	MmugDNA.28156.1.S1_at
ENSMMUG00000003310	ENSMMUT00000004680	MmugDNA.39789.1.S1_at
ENSMMUG00000003310	ENSMMUT00000004680	MmugDNA.39788.1.S1_at
ENSMMUG00000003310	ENSMMUT00000004680	MmugDNA.39787.1.S1_at
ENSMMUG00000018931	ENSMMUT00000060356	MmugDNA.31353.1.S1_at
ENSMMUG00000018931	ENSMMUT00000060356	MmugDNA.35061.1.S1_at
ENSMMUG00000018931	ENSMMUT00000060356	MmugDNA.31353.1.S1_s_at
ENSMMUG00000008569	ENSMMUT00000080138	MmugDNA.10109.1.S1_at
ENSMMUG00000008569	ENSMMUT00000080138	MmugDNA.7834.1.S1_at
ENSMMUG00000002409	ENSMMUT00000096371	MmugDNA.18868.1.S1_at
ENSMMUG00000007959	ENSMMUT00000011136	MmugDNA.31085.1.S1_at
ENSMMUG00000007959	ENSMMUT00000011136	MmugDNA.17985.1.S1_at
ENSMMUG00000021777	ENSMMUT00000030641	MmuSTS.729.1.S1_at
ENSMMUG00000051891	ENSMMUT00000107318	MmugDNA.2428.1.S1_at
ENSMMUG00000051891	ENSMMUT00000107318	MmugDNA.4359.1.S1_at
ENSMMUG00000050137	ENSMMUT00000082227	MmugDNA.38554.1.S1_at
ENSMMUG00000050137	ENSMMUT00000082227	MmugDNA.10539.1.S1_s_at
ENSMMUG00000018630	ENSMMUT00000072282	MmugDNA.6823.1.S1_s_at
ENSMMUG00000018630	ENSMMUT00000072282	MmugDNA.9989.1.S1_at
ENSMMUG00000018630	ENSMMUT00000072282	MmugDNA.24307.1.S1_s_at
ENSMMUG00000029787	ENSMMUT00000108879	MmugDNA.3320.1.S1_at
ENSMMUG00000029787	ENSMMUT00000108879	MmugDNA.22102.1.S1_at
ENSMMUG00000029787	ENSMMUT00000108879	MmugDNA.15481.1.S1_at
ENSMMUG00000029787	ENSMMUT00000108879	MmuSTS.4454.1.S1_at
ENSMMUG00000000107	ENSMMUT00000107340	MmugDNA.39849.1.S1_at
ENSMMUG00000000107	ENSMMUT00000107340	MmunewRS.899.1.S1_at
ENSMMUG00000021984	ENSMMUT00000079282	MmugDNA.39621.1.S1_at
ENSMMUG00000011459	ENSMMUT00000063433	MmugDNA.22021.1.S1_at
ENSMMUG00000011459	ENSMMUT00000063433	MmugDNA.988.1.S1_at
ENSMMUG00000014396	ENSMMUT00000020200	MmugDNA.31810.1.S1_at
ENSMMUG00000014396	ENSMMUT00000020200	MmugDNA.36035.1.S1_s_at
ENSMMUG00000014396	ENSMMUT00000020200	MmugDNA.39998.1.S1_at
ENSMMUG00000011831	ENSMMUT00000102122	MmugDNA.5119.1.S1_at
ENSMMUG00000011831	ENSMMUT00000102122	MmugDNA.2185.1.S1_at
ENSMMUG00000011831	ENSMMUT00000102122	MmugDNA.31156.1.S1_s_at
ENSMMUG00000013296	ENSMMUT00000081810	MmugDNA.1463.1.S1_s_at
ENSMMUG00000013804	ENSMMUT00000061629	MmugDNA.12155.1.S1_at
ENSMMUG00000013804	ENSMMUT00000061629	MmugDNA.8867.1.S1_at
ENSMMUG00000013804	ENSMMUT00000061629	MmugDNA.3100.1.S1_at
ENSMMUG00000022665	ENSMMUT00000031888	MmugDNA.2085.1.S1_at
ENSMMUG00000022665	ENSMMUT00000031888	MmugDNA.35590.1.S1_at
ENSMMUG00000020234	ENSMMUT00000082670	MmugDNA.27469.1.S1_at
ENSMMUG00000020234	ENSMMUT00000082670	MmugDNA.22110.1.S1_at
ENSMMUG00000002742	ENSMMUT00000107406	MmuSTS.1040.1.S1_at
ENSMMUG00000015218	ENSMMUT00000098336	MmugDNA.3358.1.S1_at
ENSMMUG00000010393	ENSMMUT00000039263	MmuSTS.3610.1.S1_at
ENSMMUG00000010393	ENSMMUT00000039263	MmuSTS.3610.1.S1_x_at
ENSMMUG00000004844	ENSMMUT00000038575	MmugDNA.18793.1.S1_at
ENSMMUG00000014078	ENSMMUT00000019762	MmugDNA.8756.1.S1_at
ENSMMUG00000002999	ENSMMUT00000004249	MmugDNA.20965.1.S1_at
ENSMMUG00000039484	ENSMMUT00000070133	MmuSTS.1057.1.S1_at
ENSMMUG00000012993	ENSMMUT00000018229	MmugDNA.11588.1.S1_at
ENSMMUG00000009160	ENSMMUT00000070252	MmugDNA.43218.1.S1_at
ENSMMUG00000009160	ENSMMUT00000070252	MmugDNA.43219.1.S1_at
ENSMMUG00000020326	ENSMMUT00000028590	MmugDNA.33051.1.S1_at
ENSMMUG00000020326	ENSMMUT00000028590	MmugDNA.6799.1.S1_at
ENSMMUG00000009617	ENSMMUT00000013431	MmugDNA.24524.1.S1_at
ENSMMUG00000009617	ENSMMUT00000013431	MmugDNA.18510.1.S1_at
ENSMMUG00000020558	ENSMMUT00000089354	MmuSTS.4372.1.S1_at
ENSMMUG00000020558	ENSMMUT00000089354	MmugDNA.5616.1.S1_at
ENSMMUG00000006395	ENSMMUT00000107543	MmuSTS.2510.1.S1_at
ENSMMUG00000023750	ENSMMUT00000033429	MmugDNA.22777.1.S1_at
ENSMMUG00000023750	ENSMMUT00000033429	MmuSTS.820.1.S1_at
ENSMMUG00000023750	ENSMMUT00000033429	MmugDNA.7512.1.S1_at
ENSMMUG00000020712	ENSMMUT00000029137	MmugDNA.19131.1.S1_at
ENSMMUG00000012818	ENSMMUT00000017984	MmugDNA.1470.1.S1_at
ENSMMUG00000012818	ENSMMUT00000017984	MmugDNA.15553.1.S1_at
ENSMMUG00000004475	ENSMMUT00000058575	MmuSTS.1520.1.S1_at
ENSMMUG00000005482	ENSMMUT00000007723	MmugDNA.18497.1.S1_s_at
ENSMMUG00000005482	ENSMMUT00000007723	MmugDNA.36656.1.S1_at
ENSMMUG00000005482	ENSMMUT00000007723	MmugDNA.36654.1.S1_at
ENSMMUG00000005482	ENSMMUT00000007723	MmugDNA.18497.1.S1_at
ENSMMUG00000005482	ENSMMUT00000007723	MmugDNA.43023.1.S1_at
ENSMMUG00000005482	ENSMMUT00000007723	MmugDNA.36653.1.S1_at
ENSMMUG00000005482	ENSMMUT00000007723	MmugDNA.42558.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041032	MmugDNA.40790.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041032	MmugDNA.2058.1.S1_s_at
ENSMMUG00000016741	ENSMMUT00000041032	MmugDNA.27052.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041032	MmugDNA.35903.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041032	MmugDNA.2058.1.S1_at
ENSMMUG00000016741	ENSMMUT00000041032	MmugDNA.40790.1.S1_s_at
ENSMMUG00000016741	ENSMMUT00000041032	MmugDNA.28438.1.S1_at
ENSMMUG00000002361	ENSMMUT00000003346	MmugDNA.2138.1.S1_s_at
ENSMMUG00000002361	ENSMMUT00000003346	MmugDNA.2138.1.S1_at
ENSMMUG00000002361	ENSMMUT00000003346	MmuSTS.1072.1.S1_at
ENSMMUG00000053320	ENSMMUT00000081866	MmugDNA.37200.1.S1_at
ENSMMUG00000016442	ENSMMUT00000108279	MmugDNA.9521.1.S1_at
ENSMMUG00000007103	ENSMMUT00000009916	MmugDNA.33059.1.S1_at
ENSMMUG00000007103	ENSMMUT00000009916	MmugDNA.38418.1.S1_at
ENSMMUG00000021984	ENSMMUT00000082115	MmugDNA.39621.1.S1_at
ENSMMUG00000041867	ENSMMUT00000067296	MmugDNA.13432.1.S1_at
ENSMMUG00000000107	ENSMMUT00000038539	MmugDNA.39849.1.S1_at
ENSMMUG00000000107	ENSMMUT00000038539	MmunewRS.899.1.S1_at
ENSMMUG00000000107	ENSMMUT00000038539	MmugDNA.9216.1.S1_s_at
