Gene stable ID	Transcript stable ID	AFFY HG U95D probe
ENSG00000166181	ENST00000378852	74579_s_at
ENSG00000166181	ENST00000526394	85945_at
ENSG00000166181	ENST00000532267	85945_at
ENSG00000166181	ENST00000529932	85945_at
ENSG00000109536	ENST00000507103	78478_r_at
ENSG00000109536	ENST00000505327	78478_r_at
ENSG00000249462	ENST00000506434	77089_at
ENSG00000240758	ENST00000493710	89299_at
ENSG00000272601	ENST00000478818	89299_at
ENSG00000052841	ENST00000299240	68165_at
ENSG00000052841	ENST00000039989	68165_at
ENSG00000052841	ENST00000526774	68165_at
ENSG00000052841	ENST00000525029	68165_at
ENSG00000052841	ENST00000533072	71793_at
ENSG00000273270	ENST00000608477	83641_at
ENSG00000248362	ENST00000512300	86136_at
ENSG00000235661	ENST00000533531	77781_at
ENSG00000283341	ENST00000664853	78672_at
ENSG00000175203	ENST00000678990	91437_at
ENSG00000175203	ENST00000549712	91437_at
ENSG00000178172	ENST00000514389	71533_at
ENSG00000178172	ENST00000325630	71533_at
ENSG00000178172	ENST00000621437	71533_at
ENSG00000214510	ENST00000512953	75452_at
ENSG00000214510	ENST00000511106	75452_at
ENSG00000214510	ENST00000398450	75452_at
ENSG00000145868	ENST00000340253	84568_i_at
ENSG00000145868	ENST00000394370	84568_i_at
ENSG00000145868	ENST00000509699	84568_i_at
ENSG00000145868	ENST00000513826	84568_i_at
ENSG00000145868	ENST00000502571	84568_i_at
ENSG00000145868	ENST00000296701	84568_i_at
ENSG00000244953	ENST00000501541	79429_at
ENSG00000272156	ENST00000606436	85229_at
ENSG00000178021	ENST00000317802	83838_at
ENSG00000104835	ENST00000594259	75337_s_at
ENSG00000104835	ENST00000221431	75337_s_at
ENSG00000104835	ENST00000594171	75337_s_at
ENSG00000104835	ENST00000430193	75337_s_at
ENSG00000104835	ENST00000597490	75337_s_at
ENSG00000111906	ENST00000608532	71065_at
ENSG00000135253	ENST00000610776	68081_at
ENSG00000135253	ENST00000611280	68081_at
ENSG00000135253	ENST00000613019	68081_at
ENSG00000135253	ENST00000620378	68081_at
ENSG00000135547	ENST00000368365	79699_at
ENSG00000135547	ENST00000368364	79699_at
ENSG00000115306	ENST00000356805	74748_s_at
ENSG00000115306	ENST00000467371	74748_s_at
ENSG00000115306	ENST00000615901	74748_s_at
ENSG00000269547	ENST00000599996	75337_s_at
ENSG00000272899	ENST00000609480	83351_at
ENSG00000168872	ENST00000562509	89678_r_at
ENSG00000168872	ENST00000565195	89678_r_at
ENSG00000168872	ENST00000569244	89678_r_at
ENSG00000168872	ENST00000566574	79895_at
ENSG00000066651	ENST00000334379	86095_at
ENSG00000066651	ENST00000461129	86095_at
ENSG00000066651	ENST00000479748	86095_at
ENSG00000066651	ENST00000368332	86095_at
ENSG00000066651	ENST00000648977	86095_at
ENSG00000066651	ENST00000468097	86095_at
ENSG00000066651	ENST00000444121	86095_at
ENSG00000066651	ENST00000446681	86095_at
ENSG00000066651	ENST00000444229	73109_at
ENSG00000066651	ENST00000444229	69118_at
ENSG00000135506	ENST00000315970	84062_at
ENSG00000135506	ENST00000257966	84062_at
ENSG00000135506	ENST00000435406	84062_at
ENSG00000135506	ENST00000389142	84062_at
ENSG00000135506	ENST00000549307	84062_at
ENSG00000135506	ENST00000546916	84062_at
ENSG00000146374	ENST00000356698	78860_at
ENSG00000214595	ENST00000673912	86463_at
ENSG00000214595	ENST00000356458	86463_at
ENSG00000214595	ENST00000673695	86463_at
ENSG00000175274	ENST00000524774	83729_at
ENSG00000175274	ENST00000531928	83729_at
ENSG00000175274	ENST00000525667	83729_at
ENSG00000175274	ENST00000532921	83729_at
ENSG00000175274	ENST00000525683	83729_at
ENSG00000175274	ENST00000525138	83729_at
ENSG00000175274	ENST00000533443	83729_at
ENSG00000175274	ENST00000530035	83729_at
ENSG00000175274	ENST00000527685	83729_at
ENSG00000175274	ENST00000627720	83729_at
ENSG00000019485	ENST00000622142	91944_at
ENSG00000230359	ENST00000635637	78921_i_at
ENSG00000230359	ENST00000491343	78921_i_at
ENSG00000254651	ENST00000534604	69017_at
ENSG00000063322	ENST00000599417	91019_at
ENSG00000063322	ENST00000615911	91019_at
ENSG00000063322	ENST00000315588	91019_at
ENSG00000063322	ENST00000594368	91019_at
ENSG00000249669	ENST00000505254	80546_at
ENSG00000249669	ENST00000602964	80546_at
ENSG00000255447	ENST00000534128	79515_at
ENSG00000279569	ENST00000623414	71172_at
ENSG00000196235	ENST00000599117	74385_s_at
ENSG00000196235	ENST00000402194	74385_s_at
ENSG00000196235	ENST00000432763	74385_s_at
ENSG00000196235	ENST00000359191	74385_s_at
ENSG00000196235	ENST00000598725	74385_s_at
ENSG00000196235	ENST00000593727	74385_s_at
ENSG00000196235	ENST00000598520	74385_s_at
ENSG00000196235	ENST00000598520	68953_at
ENSG00000196235	ENST00000599335	68953_at
ENSG00000204178	ENST00000374343	75716_at
ENSG00000204178	ENST00000647928	75716_at
ENSG00000204178	ENST00000399766	75716_at
ENSG00000183111	ENST00000333677	77251_r_at
ENSG00000155846	ENST00000309241	81760_at
ENSG00000121680	ENST00000532681	69517_at
ENSG00000273805	ENST00000619560	69150_at
ENSG00000162994	ENST00000401408	76007_at
ENSG00000162994	ENST00000428621	76007_at
ENSG00000162994	ENST00000494539	76007_at
ENSG00000257259	ENST00000648243	77830_at
ENSG00000257259	ENST00000550678	77830_at
ENSG00000257259	ENST00000654861	77830_at
ENSG00000113721	ENST00000261799	74696_r_at
ENSG00000113721	ENST00000520851	74696_r_at
ENSG00000113721	ENST00000520579	74696_r_at
ENSG00000176401	ENST00000326282	78795_at
ENSG00000118596	ENST00000547379	83649_r_at
ENSG00000118596	ENST00000547379	91958_at
ENSG00000118596	ENST00000261187	83649_r_at
ENSG00000118596	ENST00000261187	91958_at
ENSG00000149091	ENST00000524984	75242_f_at
ENSG00000149091	ENST00000529698	91775_at
ENSG00000149091	ENST00000527211	91775_at
ENSG00000149091	ENST00000534802	91775_at
ENSG00000149091	ENST00000532941	91775_at
ENSG00000247324	ENST00000500612	88744_at
ENSG00000247324	ENST00000567341	88744_at
ENSG00000011083	ENST00000230671	68835_at
ENSG00000157429	ENST00000567225	90643_at
ENSG00000198673	ENST00000549379	82739_at
ENSG00000198673	ENST00000552075	82739_at
ENSG00000198673	ENST00000549456	82739_at
ENSG00000198673	ENST00000550060	82739_at
ENSG00000198673	ENST00000548541	82739_at
ENSG00000198673	ENST00000500610	82739_at
ENSG00000198673	ENST00000547075	82738_at
ENSG00000198673	ENST00000547941	82739_at
ENSG00000135655	ENST00000550632	82079_r_at
ENSG00000135655	ENST00000312635	78173_at
ENSG00000135655	ENST00000548524	67717_at
ENSG00000107679	ENST00000368988	72972_at
ENSG00000162997	ENST00000563365	81735_at
ENSG00000162997	ENST00000295112	81735_at
ENSG00000162997	ENST00000579162	81735_at
ENSG00000140832	ENST00000268485	89147_at
ENSG00000140832	ENST00000567501	89147_at
ENSG00000197245	ENST00000374268	69115_at
ENSG00000106477	ENST00000223208	70918_at
ENSG00000106477	ENST00000675649	70918_at
ENSG00000106477	ENST00000541543	70918_at
ENSG00000106477	ENST00000675596	70918_at
ENSG00000106477	ENST00000485736	70918_at
ENSG00000106477	ENST00000676312	70918_at
ENSG00000106477	ENST00000675542	70918_at
ENSG00000106477	ENST00000675168	70918_at
ENSG00000106477	ENST00000675328	70918_at
ENSG00000106477	ENST00000674630	70918_at
ENSG00000106477	ENST00000675813	70918_at
ENSG00000106477	ENST00000674539	70918_at
ENSG00000106477	ENST00000676243	70918_at
ENSG00000106477	ENST00000676115	70918_at
ENSG00000106477	ENST00000480206	70918_at
ENSG00000106477	ENST00000675721	70918_at
ENSG00000106477	ENST00000675962	70918_at
ENSG00000106477	ENST00000675803	77902_at
ENSG00000106477	ENST00000484549	70918_at
ENSG00000106477	ENST00000484549	77902_at
ENSG00000106477	ENST00000603513	70918_at
ENSG00000106477	ENST00000492389	70918_at
ENSG00000106477	ENST00000675494	67988_at
ENSG00000106477	ENST00000489512	67988_at
ENSG00000106477	ENST00000469826	77902_at
ENSG00000061987	ENST00000641654	81205_at
ENSG00000061987	ENST00000393630	81205_at
ENSG00000061987	ENST00000552115	83801_at
ENSG00000271973	ENST00000607025	76894_at
ENSG00000013275	ENST00000601194	68405_at
ENSG00000146376	ENST00000368149	90328_at
ENSG00000146376	ENST00000368149	90575_at
ENSG00000146376	ENST00000368149	77334_at
ENSG00000146376	ENST00000483367	90575_at
ENSG00000146376	ENST00000483367	77334_at
ENSG00000146376	ENST00000463225	90575_at
ENSG00000146376	ENST00000463225	77334_at
ENSG00000187187	ENST00000651981	76729_at
ENSG00000187187	ENST00000347077	76729_at
ENSG00000070814	ENST00000513538	84119_at
ENSG00000070814	ENST00000394269	84119_at
ENSG00000110492	ENST00000405308	75242_f_at
ENSG00000110492	ENST00000441869	75242_f_at
ENSG00000110492	ENST00000490240	75242_f_at
ENSG00000110492	ENST00000359803	75242_f_at
ENSG00000110492	ENST00000533952	75242_f_at
ENSG00000110492	ENST00000395566	75242_f_at
ENSG00000110492	ENST00000533283	75242_f_at
ENSG00000110492	ENST00000481047	75242_f_at
ENSG00000110492	ENST00000395565	75242_f_at
ENSG00000110492	ENST00000489525	75242_f_at
ENSG00000110492	ENST00000407067	75242_f_at
ENSG00000224424	ENST00000435419	91245_at
ENSG00000224424	ENST00000655796	91245_at
ENSG00000224424	ENST00000431705	91245_at
ENSG00000224424	ENST00000665061	91245_at
ENSG00000224424	ENST00000412171	91245_at
ENSG00000224424	ENST00000669166	91245_at
ENSG00000224424	ENST00000416209	91245_at
ENSG00000174521	ENST00000311308	89653_f_at
ENSG00000174521	ENST00000593586	89653_f_at
ENSG00000105219	ENST00000430325	71136_at
ENSG00000105219	ENST00000221818	71136_at
ENSG00000105221	ENST00000483166	75878_at
ENSG00000110497	ENST00000314845	67932_at
ENSG00000110497	ENST00000533727	67932_at
ENSG00000110497	ENST00000534300	67932_at
ENSG00000110497	ENST00000458649	67932_at
ENSG00000110497	ENST00000528950	67932_at
ENSG00000110497	ENST00000524783	67932_at
ENSG00000110497	ENST00000526606	67932_at
ENSG00000142669	ENST00000270792	89930_s_at
ENSG00000142669	ENST00000319041	89930_s_at
ENSG00000256162	ENST00000541421	78559_at
ENSG00000115355	ENST00000336838	82472_at
ENSG00000115355	ENST00000436346	82472_at
ENSG00000115355	ENST00000263630	82472_at
ENSG00000115355	ENST00000643413	82472_at
ENSG00000115355	ENST00000413716	82472_at
ENSG00000115355	ENST00000643375	82472_at
ENSG00000115355	ENST00000644512	82472_at
ENSG00000115355	ENST00000647401	82472_at
ENSG00000115355	ENST00000444458	82472_at
ENSG00000115355	ENST00000646285	82472_at
ENSG00000115355	ENST00000647396	82472_at
ENSG00000115355	ENST00000644809	82472_at
ENSG00000115355	ENST00000642563	82472_at
ENSG00000115355	ENST00000643265	82472_at
ENSG00000115355	ENST00000645969	82472_at
ENSG00000115355	ENST00000644415	82472_at
ENSG00000115355	ENST00000645311	82472_at
ENSG00000115355	ENST00000646796	82472_at
ENSG00000115355	ENST00000643873	82472_at
ENSG00000115355	ENST00000643103	82472_at
ENSG00000115355	ENST00000647291	82472_at
ENSG00000115355	ENST00000644456	82472_at
ENSG00000115355	ENST00000645450	82472_at
ENSG00000115355	ENST00000645860	82472_at
ENSG00000115355	ENST00000644825	82472_at
ENSG00000079819	ENST00000525193	90856_at
ENSG00000079819	ENST00000527659	90856_at
ENSG00000079819	ENST00000529208	90856_at
ENSG00000079819	ENST00000527017	90856_at
ENSG00000175224	ENST00000526508	71895_at
ENSG00000175224	ENST00000524625	71895_at
ENSG00000175224	ENST00000359513	71895_at
ENSG00000164587	ENST00000519855	78774_at
ENSG00000273211	ENST00000609473	74467_at
ENSG00000070614	ENST00000624156	72510_at
ENSG00000176092	ENST00000475866	86668_at
ENSG00000176092	ENST00000308182	86668_at
ENSG00000176092	ENST00000640960	86668_at
ENSG00000102984	ENST00000561700	69616_at
ENSG00000105223	ENST00000594908	75376_at
ENSG00000105223	ENST00000359274	75376_at
ENSG00000105223	ENST00000599353	75376_at
ENSG00000105223	ENST00000480030	75376_at
ENSG00000178149	ENST00000441576	91611_at
ENSG00000178149	ENST00000460505	91611_at
ENSG00000178149	ENST00000341949	91611_at
ENSG00000178149	ENST00000498794	91611_at
ENSG00000178149	ENST00000440857	91611_at
ENSG00000178149	ENST00000313778	91611_at
ENSG00000178149	ENST00000467457	91611_at
ENSG00000178149	ENST00000484831	91611_at
ENSG00000178149	ENST00000420952	91611_at
ENSG00000178149	ENST00000496568	91611_at
ENSG00000178149	ENST00000492585	91611_at
ENSG00000285106	ENST00000643779	91587_at
ENSG00000285106	ENST00000643452	91587_at
ENSG00000145901	ENST00000520931	82061_r_at
ENSG00000145901	ENST00000520931	82059_i_at
ENSG00000145901	ENST00000315050	82061_r_at
ENSG00000145901	ENST00000315050	82059_i_at
ENSG00000145901	ENST00000610535	82059_i_at
ENSG00000145901	ENST00000521591	82061_r_at
ENSG00000145901	ENST00000521591	82059_i_at
ENSG00000145901	ENST00000521423	89794_at
ENSG00000145901	ENST00000521001	69657_at
ENSG00000145901	ENST00000389378	82061_r_at
ENSG00000145901	ENST00000389378	82059_i_at
ENSG00000102967	ENST00000572887	71779_at
ENSG00000102967	ENST00000571392	71779_at
ENSG00000102967	ENST00000219240	71779_at
ENSG00000233559	ENST00000447430	76361_at
ENSG00000226380	ENST00000432045	91587_at
ENSG00000226380	ENST00000447307	91587_at
ENSG00000275652	ENST00000617519	75376_at
ENSG00000105227	ENST00000676316	89201_at
ENSG00000105227	ENST00000676076	89201_at
ENSG00000105227	ENST00000673881	89201_at
ENSG00000105227	ENST00000674773	89201_at
ENSG00000105227	ENST00000291825	89201_at
ENSG00000105227	ENST00000324001	89201_at
ENSG00000105227	ENST00000674005	89201_at
ENSG00000105227	ENST00000676260	89201_at
ENSG00000105227	ENST00000675517	89201_at
ENSG00000128585	ENST00000352689	79984_at
ENSG00000128585	ENST00000498778	79984_at
ENSG00000179988	ENST00000497219	76181_at
ENSG00000184575	ENST00000332707	86857_r_at
ENSG00000236753	ENST00000656518	88641_at
ENSG00000236753	ENST00000656389	88641_at
ENSG00000188816	ENST00000339992	85349_at
ENSG00000188816	ENST00000339992	82932_at
ENSG00000131558	ENST00000393161	72841_at
ENSG00000131558	ENST00000486013	72841_at
ENSG00000131558	ENST00000253861	72841_at
ENSG00000131558	ENST00000462055	72841_at
ENSG00000131558	ENST00000486409	72841_at
ENSG00000131558	ENST00000479839	72841_at
ENSG00000117713	ENST00000324856	72306_r_at
ENSG00000117713	ENST00000457599	72306_r_at
ENSG00000118520	ENST00000672052	78251_at
ENSG00000118520	ENST00000469293	78251_at
ENSG00000118520	ENST00000498260	78251_at
ENSG00000118520	ENST00000484820	78251_at
ENSG00000258539	ENST00000494792	72820_at
ENSG00000205060	ENST00000378509	87338_at
ENSG00000205060	ENST00000416907	87338_at
ENSG00000205060	ENST00000470969	87338_at
ENSG00000189319	ENST00000337318	72820_at
ENSG00000189319	ENST00000392754	72820_at
ENSG00000189319	ENST00000280780	72820_at
ENSG00000112282	ENST00000354577	84917_at
ENSG00000203791	ENST00000652548	77517_at
ENSG00000203791	ENST00000466270	77517_at
ENSG00000203791	ENST00000368836	77517_at
ENSG00000272330	ENST00000606707	86581_r_at
ENSG00000175793	ENST00000339276	75288_at
ENSG00000228021	ENST00000607914	67389_at
ENSG00000174106	ENST00000541171	72884_at
ENSG00000174106	ENST00000308330	72884_at
ENSG00000180658	ENST00000315453	69805_at
ENSG00000197594	ENST00000650437	71432_at
ENSG00000197594	ENST00000459624	71432_at
ENSG00000196436	ENST00000429990	74948_at
ENSG00000255866	ENST00000545750	89167_at
ENSG00000255866	ENST00000668827	89167_at
ENSG00000079931	ENST00000392401	84965_at
ENSG00000079950	ENST00000367941	83441_r_at
ENSG00000079950	ENST00000367941	83202_at
ENSG00000186335	ENST00000335244	89396_at
ENSG00000186335	ENST00000518617	89396_at
ENSG00000186335	ENST00000518280	89396_at
ENSG00000077312	ENST00000601253	85973_at
ENSG00000077312	ENST00000599362	85973_at
ENSG00000077312	ENST00000599570	85973_at
ENSG00000077312	ENST00000598452	85973_at
ENSG00000146856	ENST00000436302	76216_at
ENSG00000146856	ENST00000476700	88198_r_at
ENSG00000146856	ENST00000494702	86734_at
ENSG00000123643	ENST00000520701	80203_at
ENSG00000123643	ENST00000520701	80205_at
ENSG00000123643	ENST00000429484	80205_at
ENSG00000123643	ENST00000243389	80203_at
ENSG00000123643	ENST00000243389	80205_at
ENSG00000123643	ENST00000521925	80203_at
ENSG00000123643	ENST00000521925	80205_at
ENSG00000123643	ENST00000517628	80203_at
ENSG00000123643	ENST00000522185	80203_at
ENSG00000123643	ENST00000616007	80203_at
ENSG00000123643	ENST00000616007	80205_at
ENSG00000155957	ENST00000544599	77967_at
ENSG00000155957	ENST00000545407	77967_at
ENSG00000155957	ENST00000535812	77967_at
ENSG00000168411	ENST00000361070	91407_at
ENSG00000168411	ENST00000571750	91407_at
ENSG00000271795	ENST00000606930	71450_at
ENSG00000113140	ENST00000231061	73938_at
ENSG00000225422	ENST00000417216	74738_r_at
ENSG00000225422	ENST00000417216	74736_f_at
ENSG00000253921	ENST00000518182	90971_at
ENSG00000155561	ENST00000285968	88818_at
ENSG00000155561	ENST00000607647	88818_at
ENSG00000155561	ENST00000477620	88818_at
ENSG00000155561	ENST00000461255	88818_at
ENSG00000203780	ENST00000368693	79584_at
ENSG00000203780	ENST00000417114	79584_at
ENSG00000203780	ENST00000494896	79584_at
ENSG00000203780	ENST00000445510	79584_at
ENSG00000203780	ENST00000368691	79584_at
ENSG00000203780	ENST00000368689	79584_at
ENSG00000126705	ENST00000247087	76724_r_at
ENSG00000126705	ENST00000673934	76724_r_at
ENSG00000126705	ENST00000644989	76724_r_at
ENSG00000126705	ENST00000642416	76724_r_at
ENSG00000126705	ENST00000642245	76724_r_at
ENSG00000126705	ENST00000643308	76724_r_at
ENSG00000126705	ENST00000487743	76724_r_at
ENSG00000126705	ENST00000374011	76724_r_at
ENSG00000112319	ENST00000430974	85598_at
ENSG00000272606	ENST00000608113	79015_at
ENSG00000280152	ENST00000624205	70194_at
ENSG00000153774	ENST00000612761	71403_s_at
ENSG00000153774	ENST00000569341	71403_s_at
ENSG00000181072	ENST00000480591	79758_at
ENSG00000105323	ENST00000352456	74659_at
ENSG00000105323	ENST00000595018	74659_at
ENSG00000105323	ENST00000378215	74659_at
ENSG00000105323	ENST00000392006	74659_at
ENSG00000105323	ENST00000595196	74659_at
ENSG00000105323	ENST00000602130	74659_at
ENSG00000105323	ENST00000617305	74659_at
ENSG00000105323	ENST00000593587	74659_at
ENSG00000105323	ENST00000263367	74659_at
ENSG00000105323	ENST00000599614	74659_at
ENSG00000105323	ENST00000595806	74659_at
ENSG00000111530	ENST00000540319	68781_at
ENSG00000183196	ENST00000332272	71951_at
ENSG00000183196	ENST00000649824	71951_at
ENSG00000183196	ENST00000649341	71951_at
ENSG00000183196	ENST00000390664	71951_at
ENSG00000150760	ENST00000473861	87247_at
ENSG00000157680	ENST00000453654	68653_at
ENSG00000127334	ENST00000344096	73984_r_at
ENSG00000127334	ENST00000393555	73984_r_at
ENSG00000127334	ENST00000537632	73984_r_at
ENSG00000276408	ENST00000621911	80717_f_at
ENSG00000188916	ENST00000522781	80639_at
ENSG00000188916	ENST00000424811	80639_at
ENSG00000188916	ENST00000614311	80639_at
ENSG00000122787	ENST00000468877	91184_at
ENSG00000055147	ENST00000351797	81275_at
ENSG00000122779	ENST00000343526	83662_at
ENSG00000122779	ENST00000415680	83662_at
ENSG00000166848	ENST00000653858	77482_at
ENSG00000166848	ENST00000564671	77482_at
ENSG00000260223	ENST00000564561	76980_at
ENSG00000148773	ENST00000368653	69540_at
ENSG00000148773	ENST00000368654	69540_at
ENSG00000108001	ENST00000440978	84224_at
ENSG00000108001	ENST00000368648	84224_at
ENSG00000108001	ENST00000675373	84224_at
ENSG00000108001	ENST00000355311	84224_at
ENSG00000164574	ENST00000297107	81050_s_at
ENSG00000164574	ENST00000297107	81047_at
ENSG00000164574	ENST00000520647	81050_s_at
ENSG00000164574	ENST00000520647	81047_at
ENSG00000164574	ENST00000377661	81050_s_at
ENSG00000164574	ENST00000377661	81047_at
ENSG00000164574	ENST00000517958	81050_s_at
ENSG00000164574	ENST00000517958	81047_at
ENSG00000130768	ENST00000548116	71270_at
ENSG00000158156	ENST00000481387	71270_at
ENSG00000158156	ENST00000674618	71270_at
ENSG00000113196	ENST00000231121	80907_at
ENSG00000231971	ENST00000417483	73446_at
ENSG00000231971	ENST00000656511	73446_at
ENSG00000231971	ENST00000655225	73446_at
