Gene stable ID	Transcript stable ID	AFFY HG Focus probe
ENSG00000177595	ENST00000525028	219019_at
ENSG00000177595	ENST00000524486	219019_at
ENSG00000177595	ENST00000411829	219019_at
ENSG00000177595	ENST00000347755	219019_at
ENSG00000177595	ENST00000531286	219019_at
ENSG00000177595	ENST00000527357	219019_at
ENSG00000177595	ENST00000534525	219019_at
ENSG00000177595	ENST00000527812	219019_at
ENSG00000134538	ENST00000256958	210366_at
ENSG00000270800	ENST00000639725	221579_s_at
ENSG00000270800	ENST00000639725	200095_x_at
ENSG00000270800	ENST00000639725	200817_x_at
ENSG00000270800	ENST00000639877	221579_s_at
ENSG00000270800	ENST00000639877	200817_x_at
ENSG00000270800	ENST00000605528	221579_s_at
ENSG00000270800	ENST00000605528	200817_x_at
ENSG00000270800	ENST00000494077	200817_x_at
ENSG00000152591	ENST00000651931	221681_s_at
ENSG00000152592	ENST00000339673	208175_s_at
ENSG00000152592	ENST00000282479	208175_s_at
ENSG00000084453	ENST00000307378	207308_at
ENSG00000084453	ENST00000544020	207308_at
ENSG00000084453	ENST00000544290	207308_at
ENSG00000029559	ENST00000226284	207370_at
ENSG00000152595	ENST00000395102	221150_at
ENSG00000152595	ENST00000497649	221150_at
ENSG00000152595	ENST00000508016	221150_at
ENSG00000152595	ENST00000361056	221150_at
ENSG00000152595	ENST00000560249	221150_at
ENSG00000152595	ENST00000540395	221150_at
ENSG00000152595	ENST00000424957	221150_at
ENSG00000205583	ENST00000487154	221191_at
ENSG00000140092	ENST00000556961	203088_at
ENSG00000140092	ENST00000267620	203088_at
ENSG00000140092	ENST00000342058	203088_at
ENSG00000140092	ENST00000556154	203088_at
ENSG00000140092	ENST00000554121	203088_at
ENSG00000124614	ENST00000464218	200095_x_at
ENSG00000124614	ENST00000464218	200817_x_at
ENSG00000124614	ENST00000467531	200095_x_at
ENSG00000124614	ENST00000467531	200817_x_at
ENSG00000124614	ENST00000621356	200095_x_at
ENSG00000124614	ENST00000621356	200817_x_at
ENSG00000124614	ENST00000344700	200095_x_at
ENSG00000124614	ENST00000344700	200817_x_at
ENSG00000124614	ENST00000644700	200095_x_at
ENSG00000124614	ENST00000644700	200817_x_at
ENSG00000124614	ENST00000648437	200095_x_at
ENSG00000124614	ENST00000648437	200817_x_at
ENSG00000124614	ENST00000644393	200095_x_at
ENSG00000124614	ENST00000644393	200817_x_at
ENSG00000131844	ENST00000340941	209623_at
ENSG00000183918	ENST00000635645	210116_at
ENSG00000183918	ENST00000371139	210116_at
ENSG00000183918	ENST00000647259	210116_at
ENSG00000177600	ENST00000321153	200909_s_at
ENSG00000177600	ENST00000530797	200909_s_at
ENSG00000177600	ENST00000524867	200909_s_at
ENSG00000177600	ENST00000526222	200909_s_at
ENSG00000118785	ENST00000237623	209875_s_at
ENSG00000118785	ENST00000395080	209875_s_at
ENSG00000118785	ENST00000513981	209875_s_at
ENSG00000118785	ENST00000509334	209875_s_at
ENSG00000118785	ENST00000508233	209875_s_at
ENSG00000118785	ENST00000360804	209875_s_at
ENSG00000118785	ENST00000509659	209875_s_at
ENSG00000118785	ENST00000614857	209875_s_at
ENSG00000009694	ENST00000371130	205728_at
ENSG00000009694	ENST00000422452	205728_at
ENSG00000172554	ENST00000308624	220487_at
ENSG00000172554	ENST00000407292	220487_at
ENSG00000172554	ENST00000471239	220487_at
ENSG00000121351	ENST00000240652	207062_at
ENSG00000121351	ENST00000542023	207062_at
ENSG00000121351	ENST00000537593	207062_at
ENSG00000121350	ENST00000240651	213878_at
ENSG00000121350	ENST00000538582	213878_at
ENSG00000160293	ENST00000406606	205536_at
ENSG00000160293	ENST00000371850	205536_at
ENSG00000160293	ENST00000371851	205536_at
ENSG00000100815	ENST00000267622	209778_at
ENSG00000100815	ENST00000554357	209778_at
ENSG00000124664	ENST00000374037	213441_x_at
ENSG00000124664	ENST00000544425	213441_x_at
ENSG00000104408	ENST00000678042	208697_s_at
ENSG00000104408	ENST00000678773	208697_s_at
ENSG00000104408	ENST00000677409	208697_s_at
ENSG00000104408	ENST00000220849	208697_s_at
ENSG00000104408	ENST00000678937	208697_s_at
ENSG00000104408	ENST00000523674	208697_s_at
ENSG00000104408	ENST00000677674	208697_s_at
ENSG00000104408	ENST00000676892	208697_s_at
ENSG00000104408	ENST00000677084	208697_s_at
ENSG00000104408	ENST00000676706	208697_s_at
ENSG00000104408	ENST00000518100	208697_s_at
ENSG00000104408	ENST00000677501	208697_s_at
ENSG00000104408	ENST00000676698	208697_s_at
ENSG00000104408	ENST00000677040	208697_s_at
ENSG00000104408	ENST00000519627	208697_s_at
ENSG00000104408	ENST00000519030	208697_s_at
ENSG00000104408	ENST00000518345	208697_s_at
ENSG00000104408	ENST00000522445	208697_s_at
ENSG00000104408	ENST00000678023	208697_s_at
ENSG00000104408	ENST00000678334	208697_s_at
ENSG00000104408	ENST00000677965	208697_s_at
ENSG00000104408	ENST00000676642	208697_s_at
ENSG00000104408	ENST00000677614	208697_s_at
ENSG00000104408	ENST00000678797	208697_s_at
ENSG00000104408	ENST00000678901	208697_s_at
ENSG00000104408	ENST00000677524	208697_s_at
ENSG00000104408	ENST00000679198	208697_s_at
ENSG00000104408	ENST00000676663	208697_s_at
ENSG00000104408	ENST00000521614	208697_s_at
ENSG00000104408	ENST00000678004	208697_s_at
ENSG00000104408	ENST00000678881	208697_s_at
ENSG00000104408	ENST00000677590	208697_s_at
ENSG00000104408	ENST00000677272	208697_s_at
ENSG00000104408	ENST00000677317	208697_s_at
ENSG00000104408	ENST00000676530	208697_s_at
ENSG00000104408	ENST00000677696	208697_s_at
ENSG00000104408	ENST00000519517	208697_s_at
ENSG00000127957	ENST00000394921	214473_x_at
ENSG00000127957	ENST00000430602	214473_x_at
ENSG00000127957	ENST00000418756	214473_x_at
ENSG00000127957	ENST00000529061	214473_x_at
ENSG00000127957	ENST00000533167	214473_x_at
ENSG00000127957	ENST00000437568	214473_x_at
ENSG00000140400	ENST00000562067	203668_at
ENSG00000140400	ENST00000564929	203668_at
ENSG00000140400	ENST00000569482	203668_at
ENSG00000140400	ENST00000565683	203668_at
ENSG00000140400	ENST00000563622	203668_at
ENSG00000140400	ENST00000267978	203668_at
ENSG00000140400	ENST00000561693	203668_at
ENSG00000140400	ENST00000566099	203668_at
ENSG00000140400	ENST00000566569	203668_at
ENSG00000140400	ENST00000563528	203668_at
ENSG00000140400	ENST00000567163	203668_at
ENSG00000140400	ENST00000564570	203668_at
ENSG00000140400	ENST00000618257	203668_at
ENSG00000164326	ENST00000296777	206339_at
ENSG00000164326	ENST00000513096	206339_at
ENSG00000124562	ENST00000244520	201342_at
ENSG00000124562	ENST00000374018	201342_at
ENSG00000124562	ENST00000374017	201342_at
ENSG00000124562	ENST00000474635	201342_at
ENSG00000102038	ENST00000617310	203874_s_at
ENSG00000102038	ENST00000371122	203874_s_at
ENSG00000102038	ENST00000371123	203874_s_at
ENSG00000102038	ENST00000371121	203874_s_at
ENSG00000131711	ENST00000296755	214577_at
ENSG00000130173	ENST00000591200	220437_at
ENSG00000130173	ENST00000252453	220437_at
ENSG00000130173	ENST00000587543	220437_at
ENSG00000130173	ENST00000616433	220437_at
ENSG00000118762	ENST00000237596	203688_at
ENSG00000127946	ENST00000336926	205425_at
ENSG00000127946	ENST00000434438	205425_at
ENSG00000235106	ENST00000603928	203245_s_at
ENSG00000235106	ENST00000432807	203245_s_at
ENSG00000235106	ENST00000624381	203245_s_at
ENSG00000169925	ENST00000303407	203825_at
ENSG00000169925	ENST00000473349	203825_at
ENSG00000066427	ENST00000647161	205415_s_at
ENSG00000066427	ENST00000644486	205415_s_at
ENSG00000066427	ENST00000359366	205415_s_at
ENSG00000066427	ENST00000502250	205415_s_at
ENSG00000066427	ENST00000503767	205415_s_at
ENSG00000066427	ENST00000340660	205415_s_at
ENSG00000066427	ENST00000532032	205415_s_at
ENSG00000066427	ENST00000555381	205415_s_at
ENSG00000066427	ENST00000554592	205415_s_at
ENSG00000066427	ENST00000556898	205415_s_at
ENSG00000066427	ENST00000557311	205415_s_at
ENSG00000066427	ENST00000553488	205415_s_at
ENSG00000066427	ENST00000556958	205415_s_at
ENSG00000066427	ENST00000556374	205415_s_at
ENSG00000066427	ENST00000553491	205415_s_at
ENSG00000066427	ENST00000553686	205415_s_at
ENSG00000066427	ENST00000554214	205415_s_at
ENSG00000066427	ENST00000556288	205415_s_at
ENSG00000066427	ENST00000556274	205415_s_at
ENSG00000066427	ENST00000555958	205415_s_at
ENSG00000066427	ENST00000553570	205415_s_at
ENSG00000066427	ENST00000554994	205415_s_at
ENSG00000066427	ENST00000556671	205415_s_at
ENSG00000066427	ENST00000554350	205415_s_at
ENSG00000066427	ENST00000556220	205415_s_at
ENSG00000066427	ENST00000553287	205415_s_at
ENSG00000066427	ENST00000553309	205415_s_at
ENSG00000066427	ENST00000554491	205415_s_at
ENSG00000066427	ENST00000553498	205415_s_at
ENSG00000066427	ENST00000556315	205415_s_at
ENSG00000066427	ENST00000554672	205415_s_at
ENSG00000066427	ENST00000429774	205415_s_at
ENSG00000066427	ENST00000620536	205415_s_at
ENSG00000066427	ENST00000545170	205415_s_at
ENSG00000066427	ENST00000393287	205415_s_at
ENSG00000066427	ENST00000617719	205415_s_at
ENSG00000064995	ENST00000650109	209358_at
ENSG00000064995	ENST00000361288	209358_at
ENSG00000064995	ENST00000420584	209358_at
ENSG00000118777	ENST00000650821	209735_at
ENSG00000118777	ENST00000515655	209735_at
ENSG00000118777	ENST00000237612	209735_at
ENSG00000105514	ENST00000222120	208466_at
ENSG00000105514	ENST00000589655	208466_at
ENSG00000177697	ENST00000524748	204306_s_at
ENSG00000177697	ENST00000397420	204306_s_at
ENSG00000177697	ENST00000397421	204306_s_at
ENSG00000177697	ENST00000322008	204306_s_at
ENSG00000177697	ENST00000529810	204306_s_at
ENSG00000177697	ENST00000645878	204306_s_at
ENSG00000177697	ENST00000526693	204306_s_at
ENSG00000177697	ENST00000532045	204306_s_at
ENSG00000177697	ENST00000527341	204306_s_at
ENSG00000177697	ENST00000530726	204306_s_at
ENSG00000177697	ENST00000528011	204306_s_at
ENSG00000177697	ENST00000530320	204306_s_at
ENSG00000177697	ENST00000532075	204306_s_at
ENSG00000115705	ENST00000497517	210342_s_at
ENSG00000115705	ENST00000329066	210342_s_at
ENSG00000115705	ENST00000382201	210342_s_at
ENSG00000115705	ENST00000382198	210342_s_at
ENSG00000115705	ENST00000422464	210342_s_at
ENSG00000115705	ENST00000446278	210342_s_at
ENSG00000115705	ENST00000469607	210342_s_at
ENSG00000115705	ENST00000425083	210342_s_at
ENSG00000115705	ENST00000345913	210342_s_at
ENSG00000115705	ENST00000346956	210342_s_at
ENSG00000111713	ENST00000261195	214621_at
ENSG00000186350	ENST00000481739	202449_s_at
ENSG00000186350	ENST00000356384	202449_s_at
ENSG00000285854	ENST00000647960	214621_at
ENSG00000111716	ENST00000542765	201030_x_at
ENSG00000111716	ENST00000470985	201030_x_at
ENSG00000111716	ENST00000396076	201030_x_at
ENSG00000111716	ENST00000350669	201030_x_at
ENSG00000111716	ENST00000673047	201030_x_at
ENSG00000130635	ENST00000371817	203325_s_at
ENSG00000130635	ENST00000618395	203325_s_at
ENSG00000106178	ENST00000222902	221463_at
ENSG00000106178	ENST00000416943	221463_at
ENSG00000122121	ENST00000371106	216910_at
ENSG00000124678	ENST00000412155	220378_at
ENSG00000124678	ENST00000373979	220378_at
ENSG00000124678	ENST00000504758	220378_at
ENSG00000124678	ENST00000505911	220378_at
ENSG00000124678	ENST00000455706	220378_at
ENSG00000124678	ENST00000444780	220378_at
ENSG00000124678	ENST00000311875	220378_at
ENSG00000124678	ENST00000373974	220378_at
ENSG00000124678	ENST00000512012	220378_at
ENSG00000124678	ENST00000418521	220378_at
ENSG00000124678	ENST00000427376	220378_at
ENSG00000124678	ENST00000611141	220378_at
ENSG00000124678	ENST00000244645	220378_at
ENSG00000124678	ENST00000673754	220378_at
ENSG00000121361	ENST00000240662	205304_s_at
ENSG00000121361	ENST00000665145	205304_s_at
ENSG00000121361	ENST00000667884	205304_s_at
ENSG00000121361	ENST00000657855	205304_s_at
ENSG00000069431	ENST00000261200	208562_s_at
ENSG00000069431	ENST00000544039	208562_s_at
ENSG00000069431	ENST00000261201	208562_s_at
ENSG00000138646	ENST00000264350	219863_at
ENSG00000138646	ENST00000508159	219863_at
ENSG00000138646	ENST00000510223	219863_at
ENSG00000138646	ENST00000502913	219863_at
ENSG00000177700	ENST00000322028	202586_at
ENSG00000187266	ENST00000222139	396_f_at
ENSG00000187266	ENST00000222139	37986_at
ENSG00000187266	ENST00000592375	396_f_at
ENSG00000187266	ENST00000592375	37986_at
ENSG00000187266	ENST00000588681	396_f_at
ENSG00000187266	ENST00000588681	37986_at
ENSG00000187266	ENST00000588859	396_f_at
ENSG00000187266	ENST00000588859	37986_at
ENSG00000187266	ENST00000591958	396_f_at
ENSG00000187266	ENST00000591958	37986_at
ENSG00000187266	ENST00000586890	396_f_at
ENSG00000187266	ENST00000586890	37986_at
ENSG00000187266	ENST00000590927	396_f_at
ENSG00000187266	ENST00000590927	37986_at
ENSG00000156697	ENST00000394422	221514_at
ENSG00000156697	ENST00000425117	221514_at
ENSG00000287542	ENST00000512194	206183_s_at
ENSG00000138641	ENST00000402738	206183_s_at
ENSG00000138641	ENST00000264345	206183_s_at
ENSG00000214063	ENST00000397411	209264_s_at
ENSG00000214063	ENST00000397396	209264_s_at
ENSG00000214063	ENST00000397397	209264_s_at
ENSG00000214063	ENST00000397408	209264_s_at
ENSG00000214063	ENST00000525334	209264_s_at
ENSG00000214063	ENST00000397406	209264_s_at
ENSG00000214063	ENST00000409543	209264_s_at
ENSG00000214063	ENST00000525201	209264_s_at
ENSG00000214063	ENST00000397404	209264_s_at
ENSG00000214063	ENST00000532375	209264_s_at
ENSG00000214063	ENST00000346501	209264_s_at
ENSG00000214063	ENST00000464987	209264_s_at
ENSG00000214063	ENST00000409531	209264_s_at
ENSG00000214063	ENST00000527644	209264_s_at
ENSG00000214063	ENST00000468468	209264_s_at
ENSG00000214063	ENST00000529566	209264_s_at
ENSG00000214063	ENST00000494815	209264_s_at
ENSG00000111726	ENST00000229329	218111_s_at
ENSG00000111726	ENST00000534981	218111_s_at
ENSG00000111726	ENST00000535610	218111_s_at
ENSG00000111726	ENST00000537658	218111_s_at
ENSG00000111728	ENST00000396037	210073_at
ENSG00000111728	ENST00000261197	210073_at
ENSG00000111728	ENST00000545494	210073_at
ENSG00000111728	ENST00000508924	210073_at
ENSG00000111728	ENST00000540824	210073_at
ENSG00000160339	ENST00000291744	207804_s_at
ENSG00000160339	ENST00000350339	207804_s_at
ENSG00000102034	ENST00000335997	31845_at
ENSG00000102034	ENST00000308167	31845_at
ENSG00000102034	ENST00000615377	31845_at
ENSG00000085265	ENST00000371806	205237_at
ENSG00000130558	ENST00000277415	205591_at
ENSG00000130558	ENST00000392991	205591_at
ENSG00000156709	ENST00000675050	205512_s_at
ENSG00000156709	ENST00000676229	205512_s_at
ENSG00000156709	ENST00000674957	205512_s_at
ENSG00000156709	ENST00000674546	205512_s_at
ENSG00000156709	ENST00000460436	205512_s_at
ENSG00000156709	ENST00000535724	205512_s_at
ENSG00000156709	ENST00000527892	205512_s_at
ENSG00000156709	ENST00000346424	205512_s_at
ENSG00000156709	ENST00000675857	205512_s_at
ENSG00000156709	ENST00000675427	205512_s_at
ENSG00000156709	ENST00000675092	205512_s_at
ENSG00000156709	ENST00000287295	205512_s_at
ENSG00000156709	ENST00000416073	205512_s_at
ENSG00000156709	ENST00000676328	205512_s_at
ENSG00000156709	ENST00000674997	205512_s_at
ENSG00000156709	ENST00000676436	205512_s_at
ENSG00000156709	ENST00000319908	205512_s_at
ENSG00000156709	ENST00000674582	205512_s_at
ENSG00000156709	ENST00000676048	205512_s_at
ENSG00000156709	ENST00000675240	205512_s_at
ENSG00000156709	ENST00000674591	205512_s_at
ENSG00000156709	ENST00000675111	205512_s_at
ENSG00000156709	ENST00000674555	205512_s_at
ENSG00000156709	ENST00000674722	205512_s_at
ENSG00000156709	ENST00000675037	205512_s_at
ENSG00000156709	ENST00000674601	205512_s_at
ENSG00000083312	ENST00000337273	221829_s_at
ENSG00000083312	ENST00000506351	221829_s_at
ENSG00000083312	ENST00000503084	221829_s_at
ENSG00000169410	ENST00000618819	202958_at
ENSG00000169410	ENST00000306726	202958_at
ENSG00000130175	ENST00000591462	200707_at
ENSG00000130175	ENST00000592741	200707_at
ENSG00000130175	ENST00000677123	200707_at
ENSG00000130175	ENST00000587327	200707_at
ENSG00000130175	ENST00000589838	200707_at
ENSG00000130175	ENST00000585540	200707_at
ENSG00000130175	ENST00000586486	200707_at
ENSG00000130175	ENST00000587290	200707_at
ENSG00000130175	ENST00000590098	200707_at
ENSG00000130175	ENST00000592435	200707_at
ENSG00000260269	ENST00000566032	207438_s_at
ENSG00000260269	ENST00000565138	207438_s_at
ENSG00000260269	ENST00000567875	207438_s_at
ENSG00000260269	ENST00000568707	207438_s_at
ENSG00000169371	ENST00000567134	207438_s_at
ENSG00000169371	ENST00000308588	207438_s_at
ENSG00000169371	ENST00000564644	207438_s_at
ENSG00000169371	ENST00000564675	207438_s_at
ENSG00000169371	ENST00000567437	207438_s_at
ENSG00000160349	ENST00000263598	207930_at
ENSG00000160349	ENST00000371781	207930_at
ENSG00000122136	ENST00000537747	220848_x_at
ENSG00000122136	ENST00000340780	220959_s_at
ENSG00000122136	ENST00000340780	220848_x_at
ENSG00000122136	ENST00000471886	220959_s_at
ENSG00000122136	ENST00000471886	220848_x_at
ENSG00000122136	ENST00000371776	220959_s_at
ENSG00000122136	ENST00000371776	220848_x_at
ENSG00000122136	ENST00000539850	220959_s_at
ENSG00000122136	ENST00000539850	220848_x_at
ENSG00000122136	ENST00000619164	220959_s_at
ENSG00000122136	ENST00000619164	220848_x_at
ENSG00000134107	ENST00000256495	201170_s_at
ENSG00000145335	ENST00000336904	204466_s_at
ENSG00000145335	ENST00000673766	204466_s_at
ENSG00000145335	ENST00000673718	204466_s_at
ENSG00000145335	ENST00000674129	204466_s_at
ENSG00000145335	ENST00000345009	204466_s_at
ENSG00000145335	ENST00000394986	204466_s_at
ENSG00000145335	ENST00000394991	204466_s_at
ENSG00000145335	ENST00000508895	204466_s_at
ENSG00000145335	ENST00000611107	204466_s_at
ENSG00000145335	ENST00000420646	204466_s_at
ENSG00000145335	ENST00000618500	204466_s_at
ENSG00000145335	ENST00000394989	204466_s_at
ENSG00000122133	ENST00000371768	206859_s_at
ENSG00000122133	ENST00000479141	206859_s_at
ENSG00000122133	ENST00000371766	206859_s_at
ENSG00000122133	ENST00000277508	206859_s_at
ENSG00000122133	ENST00000433563	206859_s_at
ENSG00000122133	ENST00000418284	206859_s_at
ENSG00000122133	ENST00000454923	206859_s_at
ENSG00000122133	ENST00000611414	206859_s_at
ENSG00000174417	ENST00000518632	211438_at
ENSG00000174417	ENST00000311762	211438_at
ENSG00000127952	ENST00000359697	218321_x_at
ENSG00000127952	ENST00000340062	218321_x_at
ENSG00000127952	ENST00000430497	218321_x_at
ENSG00000127952	ENST00000438695	218321_x_at
ENSG00000127952	ENST00000431581	218321_x_at
ENSG00000127952	ENST00000454618	218321_x_at
ENSG00000127952	ENST00000360591	218321_x_at
ENSG00000127952	ENST00000248600	218321_x_at
ENSG00000173546	ENST00000308508	204736_s_at
ENSG00000196361	ENST00000359227	206338_at
ENSG00000065029	ENST00000229405	207494_s_at
ENSG00000065029	ENST00000373953	207494_s_at
ENSG00000065029	ENST00000339411	207494_s_at
ENSG00000065029	ENST00000479226	207494_s_at
ENSG00000247993	ENST00000514661	213972_at
ENSG00000145741	ENST00000335895	211939_x_at
ENSG00000145741	ENST00000676862	211939_x_at
ENSG00000145741	ENST00000678135	211939_x_at
ENSG00000145741	ENST00000514360	211939_x_at
ENSG00000145741	ENST00000380591	211939_x_at
ENSG00000145741	ENST00000679077	211939_x_at
ENSG00000145741	ENST00000677654	211939_x_at
ENSG00000145741	ENST00000508901	211939_x_at
ENSG00000145741	ENST00000510787	211939_x_at
ENSG00000145741	ENST00000507081	211939_x_at
ENSG00000145741	ENST00000676856	211939_x_at
ENSG00000145741	ENST00000514505	211939_x_at
ENSG00000145741	ENST00000509708	211939_x_at
ENSG00000146701	ENST00000315758	209036_s_at
ENSG00000146701	ENST00000443006	209036_s_at
