Gene stable ID	Transcript stable ID	AFFY RAE230A probe
ENSRNOG00000021215	ENSRNOT00000028807	1372829_at
ENSRNOG00000016714	ENSRNOT00000038017	1374099_at
ENSRNOG00000010105	ENSRNOT00000013393	1375170_at
ENSRNOG00000010265	ENSRNOT00000014151	1370071_at
ENSRNOG00000020995	ENSRNOT00000028494	1368709_at
ENSRNOG00000061795	ENSRNOT00000084410	1374549_at
ENSRNOG00000022922	ENSRNOT00000036728	1372289_at
ENSRNOG00000013634	ENSRNOT00000018341	1374468_at
ENSRNOG00000020444	ENSRNOT00000027785	1369416_at
ENSRNOG00000010624	ENSRNOT00000089599	1373888_at
ENSRNOG00000010624	ENSRNOT00000089599	1390517_at
ENSRNOG00000019164	ENSRNOT00000031115	1367472_at
ENSRNOG00000022922	ENSRNOT00000090426	1372289_at
ENSRNOG00000013712	ENSRNOT00000065847	1389557_at
ENSRNOG00000026604	ENSRNOT00000090440	1374763_at
ENSRNOG00000002511	ENSRNOT00000003519	1369216_a_at
ENSRNOG00000002948	ENSRNOT00000003977	1369698_at
ENSRNOG00000009605	ENSRNOT00000012829	1388967_at
ENSRNOG00000009605	ENSRNOT00000012829	1389985_at
ENSRNOG00000006116	ENSRNOT00000008813	1383519_at
ENSRNOG00000006116	ENSRNOT00000008813	1369006_at
ENSRNOG00000046316	ENSRNOT00000070805	1371399_at
ENSRNOG00000005268	ENSRNOT00000007032	1388223_at
ENSRNOG00000023400	ENSRNOT00000039215	1374718_at
ENSRNOG00000042480	ENSRNOT00000067861	1374057_at
ENSRNOG00000026604	ENSRNOT00000060969	1374763_at
ENSRNOG00000010624	ENSRNOT00000066302	1373888_at
ENSRNOG00000002948	ENSRNOT00000051497	1369698_at
ENSRNOG00000045791	ENSRNOT00000073140	1367480_at
ENSRNOG00000008615	ENSRNOT00000011485	1372755_at
ENSRNOG00000000665	ENSRNOT00000052202	1367674_at
ENSRNOG00000009903	ENSRNOT00000013452	1369748_at
ENSRNOG00000053502	ENSRNOT00000089359	1373541_at
ENSRNOG00000003129	ENSRNOT00000058308	1384517_at
ENSRNOG00000003129	ENSRNOT00000058308	1373950_at
ENSRNOG00000009700	ENSRNOT00000013184	1387025_at
ENSRNOG00000005988	ENSRNOT00000008164	1371733_at
ENSRNOG00000006527	ENSRNOT00000009705	1368170_at
ENSRNOG00000003304	ENSRNOT00000004435	1368788_at
ENSRNOG00000015797	ENSRNOT00000021216	1389739_at
ENSRNOG00000017427	ENSRNOT00000023469	1367970_at
ENSRNOG00000020255	ENSRNOT00000033015	1375441_at
ENSRNOG00000054429	ENSRNOT00000078007	1382048_at
ENSRNOG00000054429	ENSRNOT00000078007	1374431_at
ENSRNOG00000017427	ENSRNOT00000063986	1387015_at
ENSRNOG00000017427	ENSRNOT00000063986	1367970_at
ENSRNOG00000020255	ENSRNOT00000091896	1375441_at
ENSRNOG00000029237	ENSRNOT00000025701	1368628_at
ENSRNOG00000021828	ENSRNOT00000029829	1398769_at
ENSRNOG00000007900	ENSRNOT00000010989	1372980_at
ENSRNOG00000017427	ENSRNOT00000064506	1387015_at
ENSRNOG00000017427	ENSRNOT00000064506	1367970_at
ENSRNOG00000017349	ENSRNOT00000023706	1375226_at
ENSRNOG00000020202	ENSRNOT00000027459	1387966_at
ENSRNOG00000020202	ENSRNOT00000027459	1374871_at
ENSRNOG00000047673	ENSRNOT00000071328	1367990_at
ENSRNOG00000061822	ENSRNOT00000080710	1372037_at
ENSRNOG00000009355	ENSRNOT00000012611	1386986_at
ENSRNOG00000005387	ENSRNOT00000007367	1371583_at
ENSRNOG00000009355	ENSRNOT00000086541	1386986_at
ENSRNOG00000017311	ENSRNOT00000023329	1389572_at
ENSRNOG00000017311	ENSRNOT00000087067	1389572_at
ENSRNOG00000005387	ENSRNOT00000087033	1371583_at
ENSRNOG00000001272	ENSRNOT00000081445	1374053_at
ENSRNOG00000025462	ENSRNOT00000067022	1390451_at
ENSRNOG00000019048	ENSRNOT00000025794	1370172_at
ENSRNOG00000019048	ENSRNOT00000025794	1370173_at
ENSRNOG00000020497	ENSRNOT00000027836	1376762_at
ENSRNOG00000001272	ENSRNOT00000064637	1374053_at
ENSRNOG00000060179	ENSRNOT00000090442	1368395_at
ENSRNOG00000009161	ENSRNOT00000012545	1368099_at
ENSRNOG00000015825	ENSRNOT00000021245	1375008_at
ENSRNOG00000058866	ENSRNOT00000082288	1368450_at
ENSRNOG00000015583	ENSRNOT00000020941	1388785_at
ENSRNOG00000015583	ENSRNOT00000020941	1372514_s_at
ENSRNOG00000056237	ENSRNOT00000084150	1388622_at
ENSRNOG00000000814	ENSRNOT00000001079	1370024_at
ENSRNOG00000058866	ENSRNOT00000079535	1368450_at
ENSRNOG00000004976	ENSRNOT00000006676	1390479_at
ENSRNOG00000018452	ENSRNOT00000025162	1369330_at
ENSRNOG00000047943	ENSRNOT00000080613	1372792_at
ENSRNOG00000029238	ENSRNOT00000040981	1389753_at
ENSRNOG00000029238	ENSRNOT00000040981	1376519_at
ENSRNOG00000029238	ENSRNOT00000040981	1385606_at
ENSRNOG00000058866	ENSRNOT00000091789	1368450_at
ENSRNOG00000006130	ENSRNOT00000061878	1399153_at
ENSRNOG00000006130	ENSRNOT00000061878	1388823_at
ENSRNOG00000017295	ENSRNOT00000023527	1376486_at
ENSRNOG00000047943	ENSRNOT00000071180	1372792_at
ENSRNOG00000017295	ENSRNOT00000085042	1376486_at
ENSRNOG00000008212	ENSRNOT00000011556	1388897_at
ENSRNOG00000004883	ENSRNOT00000066014	1371544_at
ENSRNOG00000004883	ENSRNOT00000085646	1371544_at
ENSRNOG00000007988	ENSRNOT00000010778	1370353_at
ENSRNOG00000007988	ENSRNOT00000010778	1375565_at
ENSRNOG00000022980	ENSRNOT00000059169	1371296_at
ENSRNOG00000022980	ENSRNOT00000059169	1388294_at
ENSRNOG00000002532	ENSRNOT00000003420	1394007_at
ENSRNOG00000001575	ENSRNOT00000085629	1387309_a_at
ENSRNOG00000014061	ENSRNOT00000018889	1368124_at
ENSRNOG00000001575	ENSRNOT00000051060	1387309_a_at
ENSRNOG00000001575	ENSRNOT00000042581	1387309_a_at
ENSRNOG00000000279	ENSRNOT00000000304	1376264_at
ENSRNOG00000027936	ENSRNOT00000029810	1390138_at
ENSRNOG00000025634	ENSRNOT00000034102	1390368_at
ENSRNOG00000045931	ENSRNOT00000073507	1374030_at
ENSRNOG00000001575	ENSRNOT00000050073	1387309_a_at
ENSRNOG00000014664	ENSRNOT00000061385	1390147_at
ENSRNOG00000001575	ENSRNOT00000081066	1387309_a_at
ENSRNOG00000054209	ENSRNOT00000090850	1372642_at
ENSRNOG00000009596	ENSRNOT00000063831	1380980_at
ENSRNOG00000009596	ENSRNOT00000063831	1390315_a_at
ENSRNOG00000009596	ENSRNOT00000063831	1376414_x_at
ENSRNOG00000009596	ENSRNOT00000063831	1380979_a_at
ENSRNOG00000018509	ENSRNOT00000025019	1369527_at
ENSRNOG00000006652	ENSRNOT00000009100	1373319_at
ENSRNOG00000023360	ENSRNOT00000031891	1373195_at
ENSRNOG00000020083	ENSRNOT00000027220	1374524_at
ENSRNOG00000014072	ENSRNOT00000019574	1388555_at
ENSRNOG00000019534	ENSRNOT00000064254	1369982_at
ENSRNOG00000052354	ENSRNOT00000078475	1376998_a_at
ENSRNOG00000031034	ENSRNOT00000045604	1367640_at
ENSRNOG00000007784	ENSRNOT00000010380	1372137_at
ENSRNOG00000019534	ENSRNOT00000085125	1371493_at
ENSRNOG00000019534	ENSRNOT00000085125	1369982_at
ENSRNOG00000018647	ENSRNOT00000025213	1371720_at
ENSRNOG00000012762	ENSRNOT00000017063	1374642_at
ENSRNOG00000021611	ENSRNOT00000033200	1368571_at
ENSRNOG00000018395	ENSRNOT00000064171	1390492_a_at
ENSRNOG00000046891	ENSRNOT00000072429	1386929_at
ENSRNOG00000046891	ENSRNOT00000072429	AFFX_Rat_Hexokinase_3_at
ENSRNOG00000046891	ENSRNOT00000072429	AFFX_Rat_Hexokinase_5_at
ENSRNOG00000002724	ENSRNOT00000078448	1369978_at
ENSRNOG00000021611	ENSRNOT00000091328	1368571_at
ENSRNOG00000016275	ENSRNOT00000022113	1367598_at
ENSRNOG00000012602	ENSRNOT00000065576	1374517_at
ENSRNOG00000042086	ENSRNOT00000004249	1369004_at
ENSRNOG00000025534	ENSRNOT00000029272	1368510_at
ENSRNOG00000002724	ENSRNOT00000003697	1369978_at
ENSRNOG00000012602	ENSRNOT00000086365	1374517_at
ENSRNOG00000014087	ENSRNOT00000066032	1389374_at
ENSRNOG00000059660	ENSRNOT00000090095	1377008_at
ENSRNOG00000049127	ENSRNOT00000071330	1373505_at
ENSRNOG00000059660	ENSRNOT00000088572	1377008_at
ENSRNOG00000018395	ENSRNOT00000070819	1390492_a_at
ENSRNOG00000048847	ENSRNOT00000074885	1376017_at
ENSRNOG00000007219	ENSRNOT00000009556	1388850_at
ENSRNOG00000007219	ENSRNOT00000009556	1372701_at
ENSRNOG00000014969	ENSRNOT00000086766	1389190_at
ENSRNOG00000014969	ENSRNOT00000048843	1389190_at
ENSRNOG00000016274	ENSRNOT00000021772	1377433_at
ENSRNOG00000018797	ENSRNOT00000025460	1373328_at
ENSRNOG00000056257	ENSRNOT00000089944	1370771_at
ENSRNOG00000029726	ENSRNOT00000047139	1386985_at
ENSRNOG00000008490	ENSRNOT00000011855	1371745_at
ENSRNOG00000054212	ENSRNOT00000090547	1369172_at
ENSRNOG00000056084	ENSRNOT00000088136	1367744_at
ENSRNOG00000029939	ENSRNOT00000046369	1372273_at
ENSRNOG00000020583	ENSRNOT00000027944	1387885_at
ENSRNOG00000012366	ENSRNOT00000055583	1371820_at
ENSRNOG00000049708	ENSRNOT00000047120	1379183_at
ENSRNOG00000051432	ENSRNOT00000084979	1376475_at
ENSRNOG00000048133	ENSRNOT00000060987	1370761_at
ENSRNOG00000013074	ENSRNOT00000067940	1369695_at
ENSRNOG00000013074	ENSRNOT00000067940	1377223_at
ENSRNOG00000049708	ENSRNOT00000081282	1379183_at
ENSRNOG00000004829	ENSRNOT00000006406	1372338_at
ENSRNOG00000021161	ENSRNOT00000028737	1388740_at
ENSRNOG00000012100	ENSRNOT00000081178	1372793_at
ENSRNOG00000006901	ENSRNOT00000009067	1372071_at
ENSRNOG00000017307	ENSRNOT00000080927	1373152_at
ENSRNOG00000012100	ENSRNOT00000016217	1372793_at
ENSRNOG00000017307	ENSRNOT00000023239	1373152_at
ENSRNOG00000024845	ENSRNOT00000034074	1373609_at
ENSRNOG00000016070	ENSRNOT00000080207	1369165_at
ENSRNOG00000005765	ENSRNOT00000007887	1372628_at
ENSRNOG00000024845	ENSRNOT00000083086	1373609_at
ENSRNOG00000020386	ENSRNOT00000085690	1372785_at
ENSRNOG00000016070	ENSRNOT00000046700	1369165_at
ENSRNOG00000053494	ENSRNOT00000090206	1370405_at
ENSRNOG00000048961	ENSRNOT00000070957	1368511_at
ENSRNOG00000016070	ENSRNOT00000079004	1369165_at
ENSRNOG00000004723	ENSRNOT00000006297	1367494_at
ENSRNOG00000013663	ENSRNOT00000018688	1373309_at
ENSRNOG00000060103	ENSRNOT00000091999	1373458_at
ENSRNOG00000016368	ENSRNOT00000022046	1368716_at
ENSRNOG00000005061	ENSRNOT00000007298	1370879_at
ENSRNOG00000005061	ENSRNOT00000007298	1373645_at
ENSRNOG00000021035	ENSRNOT00000028555	1367623_at
ENSRNOG00000028941	ENSRNOT00000040983	1373264_at
ENSRNOG00000058234	ENSRNOT00000084680	1398832_at
ENSRNOG00000003587	ENSRNOT00000068601	1373882_at
ENSRNOG00000003587	ENSRNOT00000068601	1387709_at
ENSRNOG00000005336	ENSRNOT00000007392	1375808_at
ENSRNOG00000048056	ENSRNOT00000065052	1368620_at
ENSRNOG00000011927	ENSRNOT00000048781	1368581_at
ENSRNOG00000011927	ENSRNOT00000048781	1368580_at
ENSRNOG00000011927	ENSRNOT00000048781	1372180_at
ENSRNOG00000005336	ENSRNOT00000070981	1375808_at
ENSRNOG00000004751	ENSRNOT00000006321	1399049_at
ENSRNOG00000037060	ENSRNOT00000055805	1375775_at
ENSRNOG00000014850	ENSRNOT00000020103	1368243_at
ENSRNOG00000011647	ENSRNOT00000015612	1367661_at
ENSRNOG00000014850	ENSRNOT00000091378	1368243_at
ENSRNOG00000012098	ENSRNOT00000016175	1374681_at
ENSRNOG00000012098	ENSRNOT00000016175	1368729_a_at
ENSRNOG00000012098	ENSRNOT00000016175	1368730_a_at
ENSRNOG00000012098	ENSRNOT00000016175	1387302_at
ENSRNOG00000020495	ENSRNOT00000087522	1372735_at
ENSRNOG00000012098	ENSRNOT00000043851	1374681_at
ENSRNOG00000012098	ENSRNOT00000043851	1368729_a_at
ENSRNOG00000012098	ENSRNOT00000043851	1368730_a_at
ENSRNOG00000012098	ENSRNOT00000043851	1387302_at
ENSRNOG00000012098	ENSRNOT00000035722	1374681_at
ENSRNOG00000012098	ENSRNOT00000035722	1368729_a_at
ENSRNOG00000012098	ENSRNOT00000035722	1368730_a_at
ENSRNOG00000012098	ENSRNOT00000035722	1387302_at
ENSRNOG00000012098	ENSRNOT00000046192	1374681_at
ENSRNOG00000012098	ENSRNOT00000046192	1368729_a_at
ENSRNOG00000012098	ENSRNOT00000046192	1368730_a_at
ENSRNOG00000012098	ENSRNOT00000046192	1387302_at
ENSRNOG00000000165	ENSRNOT00000000178	1369467_a_at
ENSRNOG00000000165	ENSRNOT00000081239	1369467_a_at
ENSRNOG00000052273	ENSRNOT00000079643	1373833_at
ENSRNOG00000013491	ENSRNOT00000017984	1399053_at
ENSRNOG00000000165	ENSRNOT00000033656	1369467_a_at
ENSRNOG00000054378	ENSRNOT00000091717	1368568_at
ENSRNOG00000011404	ENSRNOT00000015374	1367718_at
ENSRNOG00000021405	ENSRNOT00000040325	1370241_at
ENSRNOG00000020876	ENSRNOT00000028328	1369122_at
ENSRNOG00000021294	ENSRNOT00000038093	1369550_at
ENSRNOG00000056476	ENSRNOT00000078303	1382997_at
ENSRNOG00000020876	ENSRNOT00000087061	1369122_at
ENSRNOG00000018781	ENSRNOT00000025385	1374313_at
ENSRNOG00000001376	ENSRNOT00000052075	1371479_at
ENSRNOG00000056760	ENSRNOT00000042118	1371262_at
ENSRNOG00000056760	ENSRNOT00000078126	1371262_at
ENSRNOG00000056760	ENSRNOT00000090584	1371262_at
ENSRNOG00000008629	ENSRNOT00000011551	1372812_at
ENSRNOG00000008629	ENSRNOT00000011551	1375962_at
ENSRNOG00000049330	ENSRNOT00000083245	1398983_at
ENSRNOG00000007446	ENSRNOT00000009797	1367536_at
ENSRNOG00000049330	ENSRNOT00000075242	1398983_at
ENSRNOG00000014456	ENSRNOT00000040461	1373866_at
ENSRNOG00000048932	ENSRNOT00000073536	1372734_at
ENSRNOG00000018839	ENSRNOT00000082611	1368972_at
ENSRNOG00000018839	ENSRNOT00000082611	1370687_a_at
ENSRNOG00000005634	ENSRNOT00000007449	1376787_at
ENSRNOG00000005634	ENSRNOT00000007449	1393841_at
ENSRNOG00000049330	ENSRNOT00000088544	1398983_at
ENSRNOG00000003506	ENSRNOT00000005046	1375438_at
ENSRNOG00000003506	ENSRNOT00000005046	1370031_at
ENSRNOG00000003506	ENSRNOT00000005046	1374900_at
ENSRNOG00000018839	ENSRNOT00000042145	1368972_at
ENSRNOG00000018839	ENSRNOT00000042145	1370687_a_at
ENSRNOG00000011194	ENSRNOT00000078220	1367976_at
ENSRNOG00000018839	ENSRNOT00000090914	1370687_a_at
ENSRNOG00000017127	ENSRNOT00000058943	1398830_at
ENSRNOG00000018044	ENSRNOT00000024362	1387271_at
ENSRNOG00000058517	ENSRNOT00000087468	1373177_x_at
ENSRNOG00000011194	ENSRNOT00000085267	1367976_at
ENSRNOG00000011194	ENSRNOT00000015393	1367976_at
ENSRNOG00000008575	ENSRNOT00000059136	1368413_at
ENSRNOG00000018089	ENSRNOT00000024671	1371718_at
ENSRNOG00000006983	ENSRNOT00000089228	1370413_at
ENSRNOG00000024085	ENSRNOT00000077483	1398562_at
ENSRNOG00000017612	ENSRNOT00000024020	1372806_at
ENSRNOG00000011582	ENSRNOT00000015609	1370055_at
ENSRNOG00000008575	ENSRNOT00000082905	1368413_at
ENSRNOG00000006983	ENSRNOT00000009578	1370413_at
ENSRNOG00000013456	ENSRNOT00000018487	1368855_at
ENSRNOG00000024085	ENSRNOT00000031866	1398562_at
ENSRNOG00000013456	ENSRNOT00000086385	1368855_at
ENSRNOG00000010146	ENSRNOT00000013468	1371947_at
ENSRNOG00000015192	ENSRNOT00000077337	1388877_at
ENSRNOG00000019840	ENSRNOT00000026914	1376133_at
ENSRNOG00000018795	ENSRNOT00000025421	1398324_at
ENSRNOG00000015192	ENSRNOT00000020451	1388877_at
ENSRNOG00000009042	ENSRNOT00000012270	1367474_at
ENSRNOG00000009042	ENSRNOT00000084350	1367474_at
ENSRNOG00000027468	ENSRNOT00000029208	1387968_at
ENSRNOG00000058920	ENSRNOT00000091946	1372265_at
ENSRNOG00000008048	ENSRNOT00000010689	1369029_at
ENSRNOG00000027468	ENSRNOT00000090641	1387968_at
ENSRNOG00000008048	ENSRNOT00000056727	1369029_at
ENSRNOG00000027992	ENSRNOT00000002215	1368699_at
ENSRNOG00000008048	ENSRNOT00000087190	1372725_at
ENSRNOG00000007029	ENSRNOT00000010061	1368852_at
ENSRNOG00000007029	ENSRNOT00000010061	1398819_at
ENSRNOG00000008048	ENSRNOT00000086524	1369029_at
ENSRNOG00000008048	ENSRNOT00000089624	1372725_at
ENSRNOG00000025011	ENSRNOT00000022593	1375527_at
ENSRNOG00000025011	ENSRNOT00000022593	1369426_at
ENSRNOG00000003797	ENSRNOT00000005089	1373929_at
ENSRNOG00000025011	ENSRNOT00000087722	1375527_at
ENSRNOG00000025011	ENSRNOT00000087722	1369426_at
ENSRNOG00000059947	ENSRNOT00000086633	1376062_at
ENSRNOG00000059947	ENSRNOT00000086633	1367849_at
ENSRNOG00000033824	ENSRNOT00000044419	1387670_at
ENSRNOG00000000800	ENSRNOT00000087342	1371988_at
ENSRNOG00000060530	ENSRNOT00000088330	1388286_a_at
ENSRNOG00000060530	ENSRNOT00000088330	1388400_at
ENSRNOG00000008237	ENSRNOT00000043216	1389698_at
ENSRNOG00000008237	ENSRNOT00000043216	1369331_a_at
ENSRNOG00000033824	ENSRNOT00000088589	1369666_at
ENSRNOG00000033824	ENSRNOT00000088589	1387670_at
ENSRNOG00000002908	ENSRNOT00000003878	1370303_at
ENSRNOG00000053430	ENSRNOT00000080656	1369437_at
ENSRNOG00000053430	ENSRNOT00000080656	1389067_at
ENSRNOG00000000800	ENSRNOT00000057422	1371988_at
ENSRNOG00000039850	ENSRNOT00000077233	1371948_at
ENSRNOG00000021276	ENSRNOT00000028904	1398270_at
ENSRNOG00000021276	ENSRNOT00000028904	1368945_at
ENSRNOG00000050748	ENSRNOT00000075386	1375580_at
ENSRNOG00000033824	ENSRNOT00000090323	1387670_at
ENSRNOG00000039850	ENSRNOT00000068743	1371948_at
ENSRNOG00000048967	ENSRNOT00000073595	1381341_at
ENSRNOG00000055221	ENSRNOT00000080859	1388211_s_at
ENSRNOG00000055221	ENSRNOT00000080859	1398250_at
ENSRNOG00000029893	ENSRNOT00000040080	1388192_at
ENSRNOG00000048635	ENSRNOT00000036807	1388050_at
ENSRNOG00000011871	ENSRNOT00000061882	1375205_at
ENSRNOG00000033748	ENSRNOT00000041683	1375181_at
ENSRNOG00000020167	ENSRNOT00000027345	1371711_at
ENSRNOG00000020167	ENSRNOT00000027345	1371481_at
ENSRNOG00000019802	ENSRNOT00000088829	1389099_at
ENSRNOG00000019802	ENSRNOT00000026814	1389099_at
ENSRNOG00000012012	ENSRNOT00000016027	1374854_at
ENSRNOG00000008237	ENSRNOT00000067281	1389698_at
ENSRNOG00000008237	ENSRNOT00000067281	1369331_a_at
ENSRNOG00000024181	ENSRNOT00000024767	1387162_at
ENSRNOG00000055765	ENSRNOT00000088205	1376402_a_at
ENSRNOG00000027271	ENSRNOT00000029782	1398871_at
ENSRNOG00000024309	ENSRNOT00000032026	1371321_at
ENSRNOG00000046647	ENSRNOT00000072803	1373367_at
ENSRNOG00000006508	ENSRNOT00000008698	1389114_at
ENSRNOG00000008237	ENSRNOT00000078274	1369331_a_at
ENSRNOG00000008237	ENSRNOT00000064755	1389698_at
ENSRNOG00000008237	ENSRNOT00000064755	1369331_a_at
ENSRNOG00000014191	ENSRNOT00000044562	1390148_a_at
ENSRNOG00000020294	ENSRNOT00000027492	1370858_at
ENSRNOG00000048878	ENSRNOT00000075038	1371496_at
ENSRNOG00000012303	ENSRNOT00000016893	1371492_at
ENSRNOG00000023850	ENSRNOT00000039729	1371509_at
ENSRNOG00000006217	ENSRNOT00000008303	1389643_at
ENSRNOG00000000549	ENSRNOT00000000660	1374602_at
ENSRNOG00000020305	ENSRNOT00000027502	1367554_at
ENSRNOG00000020305	ENSRNOT00000072584	1367554_at
ENSRNOG00000000111	ENSRNOT00000000123	1373639_at
ENSRNOG00000014079	ENSRNOT00000019465	1387354_at
ENSRNOG00000014079	ENSRNOT00000019465	1368835_at
ENSRNOG00000014079	ENSRNOT00000019465	1392777_at
ENSRNOG00000014079	ENSRNOT00000019465	1372757_at
ENSRNOG00000016206	ENSRNOT00000022176	1374729_at
ENSRNOG00000058365	ENSRNOT00000045433	1388234_at
ENSRNOG00000015550	ENSRNOT00000020926	1367851_at
ENSRNOG00000046636	ENSRNOT00000074109	1374832_at
ENSRNOG00000000888	ENSRNOT00000001190	1374436_at
ENSRNOG00000033835	ENSRNOT00000064039	1368292_at
ENSRNOG00000033835	ENSRNOT00000047921	1368292_at
ENSRNOG00000017170	ENSRNOT00000023195	1376196_a_at
ENSRNOG00000047606	ENSRNOT00000039850	1368482_at
ENSRNOG00000038610	ENSRNOT00000058917	1367557_s_at
ENSRNOG00000014079	ENSRNOT00000080522	1387354_at
ENSRNOG00000023622	ENSRNOT00000039271	1387847_at
ENSRNOG00000029571	ENSRNOT00000047530	1390281_a_at
ENSRNOG00000054008	ENSRNOT00000089602	1368907_at
ENSRNOG00000029571	ENSRNOT00000086939	1390281_a_at
ENSRNOG00000006391	ENSRNOT00000008585	1379438_at
ENSRNOG00000054008	ENSRNOT00000080012	1368907_at
ENSRNOG00000000903	ENSRNOT00000001211	1367754_s_at
ENSRNOG00000000903	ENSRNOT00000001211	1368916_at
ENSRNOG00000047213	ENSRNOT00000071560	1372311_at
ENSRNOG00000033529	ENSRNOT00000022496	1369502_a_at
ENSRNOG00000033529	ENSRNOT00000022496	1370359_at
ENSRNOG00000047782	ENSRNOT00000092095	1372604_at
ENSRNOG00000047782	ENSRNOT00000074888	1372604_at
ENSRNOG00000017352	ENSRNOT00000023379	1375299_at
ENSRNOG00000009143	ENSRNOT00000049756	1398374_at
ENSRNOG00000007023	ENSRNOT00000009221	1385072_at
ENSRNOG00000007023	ENSRNOT00000009221	1379250_at
ENSRNOG00000002828	ENSRNOT00000003780	1368132_at
ENSRNOG00000008106	ENSRNOT00000011082	1388695_at
ENSRNOG00000032845	ENSRNOT00000064243	1369141_at
ENSRNOG00000009222	ENSRNOT00000012328	1374143_at
ENSRNOG00000018448	ENSRNOT00000024867	1373756_at
ENSRNOG00000008941	ENSRNOT00000011925	1368851_at
ENSRNOG00000018996	ENSRNOT00000044991	1378535_at
ENSRNOG00000018996	ENSRNOT00000044991	1385808_at
ENSRNOG00000054838	ENSRNOT00000082470	1372413_at
ENSRNOG00000009799	ENSRNOT00000013134	1372270_at
ENSRNOG00000020500	ENSRNOT00000027793	1373425_at
ENSRNOG00000018847	ENSRNOT00000025664	1367878_at
ENSRNOG00000018845	ENSRNOT00000068110	1389641_at
ENSRNOG00000018845	ENSRNOT00000061682	1389641_at
ENSRNOG00000020500	ENSRNOT00000085817	1370921_at
ENSRNOG00000012199	ENSRNOT00000016236	1375153_at
ENSRNOG00000000190	ENSRNOT00000000206	1369307_at
ENSRNOG00000020500	ENSRNOT00000027815	1370921_at
ENSRNOG00000006335	ENSRNOT00000008510	1390526_at
ENSRNOG00000002382	ENSRNOT00000078231	1371700_at
ENSRNOG00000001130	ENSRNOT00000066810	1369015_at
ENSRNOG00000006623	ENSRNOT00000008987	1374061_at
ENSRNOG00000007349	ENSRNOT00000065188	1374018_at
ENSRNOG00000002382	ENSRNOT00000003268	1371700_at
ENSRNOG00000004685	ENSRNOT00000079095	1398375_at
ENSRNOG00000036659	ENSRNOT00000054915	1383654_a_at
ENSRNOG00000048389	ENSRNOT00000072297	1370106_at
ENSRNOG00000001130	ENSRNOT00000001493	1369015_at
ENSRNOG00000019108	ENSRNOT00000025812	1373123_at
ENSRNOG00000031834	ENSRNOT00000079283	1390037_at
ENSRNOG00000014341	ENSRNOT00000067170	1376274_at
ENSRNOG00000004685	ENSRNOT00000061921	1398375_at
ENSRNOG00000031834	ENSRNOT00000048807	1390037_at
ENSRNOG00000049151	ENSRNOT00000075648	1367968_at
ENSRNOG00000019441	ENSRNOT00000026306	1387988_at
ENSRNOG00000010934	ENSRNOT00000014866	1370088_at
ENSRNOG00000058609	ENSRNOT00000089082	1376924_a_at
ENSRNOG00000058609	ENSRNOT00000089082	1382864_at
ENSRNOG00000013957	ENSRNOT00000018741	1370794_at
ENSRNOG00000013413	ENSRNOT00000091814	1371257_at
ENSRNOG00000013413	ENSRNOT00000018137	1371257_at
ENSRNOG00000032070	ENSRNOT00000044174	1368676_at
ENSRNOG00000054479	ENSRNOT00000080712	1374938_at
ENSRNOG00000011156	ENSRNOT00000015570	1369827_at
ENSRNOG00000039971	ENSRNOT00000061422	1389659_at
ENSRNOG00000019670	ENSRNOT00000026726	1374793_at
ENSRNOG00000024594	ENSRNOT00000066477	1372086_at
ENSRNOG00000014338	ENSRNOT00000020206	1371754_at
ENSRNOG00000005620	ENSRNOT00000046135	1370090_at
ENSRNOG00000005620	ENSRNOT00000046135	1390797_at
ENSRNOG00000050582	ENSRNOT00000075405	1370327_at
ENSRNOG00000032832	ENSRNOT00000013119	1368713_at
ENSRNOG00000011756	ENSRNOT00000015638	1383570_at
ENSRNOG00000011756	ENSRNOT00000015638	1373311_at
ENSRNOG00000053869	ENSRNOT00000090468	1373656_at
ENSRNOG00000053869	ENSRNOT00000090468	1377401_at
ENSRNOG00000002320	ENSRNOT00000059516	1373294_at
ENSRNOG00000001492	ENSRNOT00000047289	1387564_at
ENSRNOG00000001324	ENSRNOT00000001791	1370710_at
ENSRNOG00000003724	ENSRNOT00000004947	1399047_at
ENSRNOG00000031651	ENSRNOT00000051584	1385889_at
ENSRNOG00000000164	ENSRNOT00000000177	1370010_at
ENSRNOG00000042503	ENSRNOT00000016965	1371041_at
ENSRNOG00000046379	ENSRNOT00000071712	1367834_at
ENSRNOG00000018719	ENSRNOT00000064662	1374408_at
ENSRNOG00000007081	ENSRNOT00000009634	1369973_at
ENSRNOG00000058645	ENSRNOT00000084563	1373401_at
ENSRNOG00000010610	ENSRNOT00000014229	1376191_at
ENSRNOG00000010610	ENSRNOT00000014229	1387631_at
ENSRNOG00000019749	ENSRNOT00000026752	1371764_at
ENSRNOG00000018532	ENSRNOT00000025020	1377042_at
ENSRNOG00000010681	ENSRNOT00000044232	1368785_a_at
