Gene stable ID	Transcript stable ID	AFFY DrosGenome1 probe
FBgn0034835	FBtr0071999	152134_at
FBgn0031258	FBtr0310034	145533_at
FBgn0031258	FBtr0310035	145533_at
FBgn0263750	FBtr0344372	149551_at
FBgn0263750	FBtr0310402	149551_at
FBgn0263750	FBtr0344371	149551_at
FBgn0031645	FBtr0336832	151989_at
FBgn0031645	FBtr0077391	151989_at
FBgn0003231	FBtr0100289	152056_at
FBgn0003231	FBtr0081253	152056_at
FBgn0065096	FBtr0091700	146489_at
FBgn0031968	FBtr0300184	145998_at
FBgn0031968	FBtr0300185	145998_at
FBgn0031968	FBtr0306336	145998_at
FBgn0031968	FBtr0079531	145998_at
FBgn0031657	FBtr0078994	141350_at
FBgn0042111	FBtr0085123	154798_at
FBgn0042111	FBtr0333327	154798_at
FBgn0042111	FBtr0085122	154798_at
FBgn0033609	FBtr0088180	142619_at
FBgn0033609	FBtr0088180	141454_at
FBgn0033609	FBtr0088179	141454_at
FBgn0033609	FBtr0088178	141454_at
FBgn0035148	FBtr0072559	153575_at
FBgn0025720	FBtr0086318	154183_at
FBgn0025720	FBtr0086317	154183_at
FBgn0025720	FBtr0086319	154183_at
FBgn0025720	FBtr0336634	154183_at
FBgn0260237	FBtr0300646	152012_at
FBgn0031283	FBtr0078040	142616_at
FBgn0003275	FBtr0078787	143745_at
FBgn0000559	FBtr0332966	143143_at
FBgn0000559	FBtr0085912	143143_at
FBgn0000559	FBtr0085911	143143_at
FBgn0086251	FBtr0333084	141689_at
FBgn0086251	FBtr0333085	141689_at
FBgn0086251	FBtr0081502	141689_at
FBgn0037265	FBtr0308820	149287_at
FBgn0037265	FBtr0078861	149287_at
FBgn0026432	FBtr0076061	142197_at
FBgn0031142	FBtr0077269	142841_at
FBgn0017578	FBtr0075018	153406_at
FBgn0017578	FBtr0345391	153406_at
FBgn0017578	FBtr0310276	153406_at
FBgn0037783	FBtr0082176	149611_at
FBgn0039059	FBtr0084400	150429_at
FBgn0030196	FBtr0333306	144795_at
FBgn0030196	FBtr0346350	144795_at
FBgn0030196	FBtr0071465	144795_at
FBgn0033935	FBtr0087487	154186_at
FBgn0039520	FBtr0085184	150733_at
FBgn0259734	FBtr0343357	144721_at
FBgn0259734	FBtr0343357	144722_at
FBgn0259734	FBtr0302905	144721_at
FBgn0259734	FBtr0302905	144722_at
FBgn0259734	FBtr0300000	144722_at
FBgn0259734	FBtr0300001	144721_at
FBgn0259734	FBtr0300001	144722_at
FBgn0259734	FBtr0302906	144722_at
FBgn0259734	FBtr0302907	144722_at
FBgn0086679	FBtr0347577	149515_at
FBgn0086679	FBtr0081887	149515_at
FBgn0086679	FBtr0347576	149515_at
FBgn0031217	FBtr0078104	145510_at
FBgn0000635	FBtr0070667	151528_at
FBgn0000635	FBtr0336882	142330_at
FBgn0000635	FBtr0336884	142330_at
FBgn0000635	FBtr0343523	142330_at
FBgn0000635	FBtr0070665	142330_at
FBgn0000635	FBtr0070666	151528_at
FBgn0283659	FBtr0080727	144313_at
FBgn0283659	FBtr0303561	144313_at
FBgn0041210	FBtr0301298	144995_at
FBgn0041210	FBtr0308576	144995_at
FBgn0041210	FBtr0333332	144995_at
FBgn0041210	FBtr0073798	144995_at
FBgn0041210	FBtr0301299	144995_at
FBgn0041210	FBtr0333331	144995_at
FBgn0041210	FBtr0333333	144995_at
FBgn0041210	FBtr0333334	144995_at
FBgn0259195	FBtr0299679	145127_s_at
FBgn0259195	FBtr0299679	145128_i_at
FBgn0259195	FBtr0299679	145129_r_at
FBgn0085433	FBtr0112668	153923_at
FBgn0085433	FBtr0112668	152850_at
FBgn0085433	FBtr0112667	149952_at
FBgn0085433	FBtr0112667	152850_at
FBgn0085433	FBtr0112669	153923_at
FBgn0085433	FBtr0112669	152850_at
FBgn0038303	FBtr0083138	155113_at
FBgn0036544	FBtr0334071	148833_at
FBgn0036544	FBtr0334070	148833_at
FBgn0036544	FBtr0089527	148833_at
FBgn0039117	FBtr0084462	154153_at
FBgn0039117	FBtr0334895	154153_at
FBgn0021872	FBtr0310044	152228_at
FBgn0021872	FBtr0310045	152228_at
FBgn0025355	FBtr0076203	153797_at
FBgn0039734	FBtr0085551	153418_at
FBgn0039734	FBtr0085550	153418_at
FBgn0030720	FBtr0074138	154194_at
FBgn0044028	FBtr0075435	148840_at
FBgn0030996	FBtr0074671	145354_at
FBgn0030996	FBtr0336701	145354_at
FBgn0033463	FBtr0088450	146910_at
FBgn0033463	FBtr0331955	146910_at
FBgn0033463	FBtr0302176	146910_at
FBgn0263256	FBtr0330321	146008_at
FBgn0263256	FBtr0308299	146008_at
FBgn0038508	FBtr0303755	150073_at
FBgn0024958	FBtr0084327	142834_at
FBgn0031804	FBtr0473626	145893_at
FBgn0025383	FBtr0070257	144056_at
FBgn0266580	FBtr0335270	151321_at
FBgn0266580	FBtr0335270	154094_at
FBgn0266580	FBtr0086044	151321_at
FBgn0266580	FBtr0086044	154094_at
FBgn0037566	FBtr0081832	154580_at
FBgn0044049	FBtr0076372	148493_at
FBgn0003890	FBtr0334906	150762_at
FBgn0003890	FBtr0300611	150762_at
FBgn0033519	FBtr0329868	146947_at
FBgn0033519	FBtr0088316	146947_at
FBgn0033519	FBtr0329867	146947_at
FBgn0284247	FBtr0343249	143132_at
FBgn0284247	FBtr0078045	143132_at
FBgn0003227	FBtr0083193	151050_at
FBgn0003227	FBtr0083193	149977_at
FBgn0003227	FBtr0334595	151050_at
FBgn0003227	FBtr0334595	149977_at
FBgn0063373	FBtr0086857	151217_at
FBgn0004832	FBtr0070670	143515_at
FBgn0250843	FBtr0343606	143314_at
FBgn0250843	FBtr0079948	143314_at
FBgn0037638	FBtr0081921	154054_at
FBgn0037638	FBtr0081922	154054_at
FBgn0039937	FBtr0089251	151000_at
FBgn0010278	FBtr0072242	141661_at
FBgn0283479	FBtr0331821	141375_at
FBgn0283479	FBtr0078396	141375_at
FBgn0032243	FBtr0302038	151611_at
FBgn0032243	FBtr0302038	142536_at
FBgn0032243	FBtr0080018	151611_at
FBgn0032243	FBtr0080018	142536_at
FBgn0032243	FBtr0331642	151611_at
FBgn0032243	FBtr0331642	142536_at
FBgn0032243	FBtr0302039	151611_at
FBgn0032243	FBtr0302039	142536_at
FBgn0031610	FBtr0077442	154618_at
FBgn0039219	FBtr0084745	152529_at
FBgn0260399	FBtr0331352	154706_at
FBgn0260399	FBtr0083674	154706_at
FBgn0023395	FBtr0074998	143981_at
FBgn0065087	FBtr0091665	153596_at
FBgn0030313	FBtr0332616	144885_at
FBgn0030313	FBtr0073511	144885_at
FBgn0051030	FBtr0110834	150875_at
FBgn0051030	FBtr0085579	150875_at
FBgn0037855	FBtr0302935	142704_at
FBgn0037855	FBtr0082329	142704_at
FBgn0039911	FBtr0089080	152871_at
FBgn0039911	FBtr0089079	152871_at
FBgn0261838	FBtr0303402	143269_at
FBgn0034849	FBtr0072038	147766_at
FBgn0034849	FBtr0329860	147766_at
FBgn0052087	FBtr0076117	148598_at
FBgn0039641	FBtr0085412	150808_at
FBgn0027518	FBtr0085543	154050_at
FBgn0027518	FBtr0330297	154050_at
FBgn0033679	FBtr0088022	152990_at
FBgn0033110	FBtr0336684	142388_at
FBgn0031159	FBtr0100609	145460_at
FBgn0031159	FBtr0100609	145458_at
FBgn0031159	FBtr0100609	152438_at
FBgn0031159	FBtr0100609	145461_at
FBgn0039638	FBtr0085414	153804_at
FBgn0261686	FBtr0303086	146941_at
FBgn0261686	FBtr0303085	146941_at
FBgn0261686	FBtr0303084	146941_at
FBgn0032507	FBtr0080474	152166_at
FBgn0053696	FBtr0091684	148481_at
FBgn0039349	FBtr0100570	152837_at
FBgn0039349	FBtr0084891	152837_at
FBgn0039349	FBtr0300728	152837_at
FBgn0039349	FBtr0100571	152837_at
FBgn0039349	FBtr0100569	152837_at
FBgn0085456	FBtr0303231	148425_at
FBgn0259715	FBtr0299968	145897_at
FBgn0016984	FBtr0342801	141344_at
FBgn0016984	FBtr0344196	141344_at
FBgn0016984	FBtr0071563	141344_at
FBgn0027581	FBtr0087678	152052_at
FBgn0027581	FBtr0330618	152052_at
FBgn0027581	FBtr0330617	152052_at
FBgn0037082	FBtr0331822	141519_at
FBgn0037082	FBtr0078397	141519_at
FBgn0037016	FBtr0078245	142478_at
FBgn0037016	FBtr0078245	151587_at
FBgn0004428	FBtr0072630	143467_f_at
FBgn0031663	FBtr0079048	142851_at
FBgn0085491	FBtr0112768	148392_at
FBgn0010100	FBtr0343871	154269_at
FBgn0010100	FBtr0081473	154269_at
FBgn0010100	FBtr0300425	154269_at
FBgn0010100	FBtr0346587	154269_at
FBgn0259726	FBtr0299993	151873_at
FBgn0259726	FBtr0299992	151873_at
FBgn0000043	FBtr0086029	AFFX-Dros-ACTIN_5_at
FBgn0000043	FBtr0086029	143059_at
FBgn0000043	FBtr0086029	AFFX-Dros-ACTIN_3_at
FBgn0000043	FBtr0086029	AFFX-Dros-ACTIN_M_r_at
FBgn0030367	FBtr0073640	144914_at
FBgn0032908	FBtr0306031	153838_at
FBgn0033027	FBtr0086075	146645_at
FBgn0033027	FBtr0302019	146645_at
FBgn0031601	FBtr0077435	145757_at
FBgn0002306	FBtr0081571	155083_at
FBgn0002306	FBtr0334884	155083_at
FBgn0002306	FBtr0081570	155083_at
FBgn0002306	FBtr0334885	155083_at
FBgn0031111	FBtr0340362	145426_at
FBgn0031111	FBtr0077326	145426_at
FBgn0263353	FBtr0113195	149353_at
FBgn0263353	FBtr0308953	149353_at
FBgn0031390	FBtr0334814	155165_at
FBgn0031390	FBtr0301660	155165_at
FBgn0031390	FBtr0077853	155165_at
FBgn0033793	FBtr0087780	151827_at
FBgn0033112	FBtr0300358	146700_at
FBgn0033112	FBtr0310521	146700_at
FBgn0037107	FBtr0333393	149194_at
FBgn0037107	FBtr0301161	149194_at
FBgn0263316	FBtr0302027	149692_at
FBgn0262617	FBtr0305352	149626_at
FBgn0262617	FBtr0305352	142491_at
FBgn0262617	FBtr0337049	149626_at
FBgn0262617	FBtr0305355	149627_at
FBgn0262617	FBtr0305355	149626_at
FBgn0262617	FBtr0305357	151594_at
FBgn0262617	FBtr0305357	149626_at
FBgn0262617	FBtr0305357	142491_at
FBgn0262617	FBtr0305351	151594_at
FBgn0262617	FBtr0305351	149626_at
FBgn0262617	FBtr0305351	142491_at
FBgn0262617	FBtr0305351	153627_at
FBgn0262617	FBtr0305353	149626_at
FBgn0262617	FBtr0305353	142491_at
FBgn0262617	FBtr0305356	149626_at
FBgn0262617	FBtr0305356	153627_at
FBgn0262617	FBtr0305354	149626_at
FBgn0262617	FBtr0305354	142491_at
FBgn0262617	FBtr0305354	153627_at
FBgn0262617	FBtr0337050	149627_at
FBgn0262617	FBtr0337050	149626_at
FBgn0262617	FBtr0337050	153627_at
FBgn0032731	FBtr0340322	141598_at
FBgn0032731	FBtr0081185	141598_at
FBgn0034510	FBtr0086295	147545_at
FBgn0036340	FBtr0075883	148693_at
FBgn0051708	FBtr0079776	146065_at
FBgn0051708	FBtr0079776	146066_at
FBgn0051708	FBtr0079776	146064_at
FBgn0051708	FBtr0303881	146065_at
FBgn0051708	FBtr0303881	146066_at
FBgn0051708	FBtr0303881	146064_at
FBgn0051708	FBtr0079777	146065_at
FBgn0051708	FBtr0079777	146066_at
FBgn0051708	FBtr0079777	146064_at
FBgn0016081	FBtr0333858	141794_at
FBgn0016081	FBtr0333858	148480_at
FBgn0016081	FBtr0333858	148482_at
FBgn0016081	FBtr0076417	141794_at
FBgn0016081	FBtr0076417	148480_at
FBgn0016081	FBtr0076417	148482_at
FBgn0016081	FBtr0333860	141794_at
FBgn0016081	FBtr0333860	148480_at
FBgn0016081	FBtr0333860	148482_at
FBgn0016081	FBtr0306240	141794_at
FBgn0016081	FBtr0306240	148480_at
FBgn0016081	FBtr0306240	148482_at
FBgn0016081	FBtr0306241	141794_at
FBgn0016081	FBtr0306241	148480_at
FBgn0016081	FBtr0306241	148482_at
FBgn0016081	FBtr0306242	141794_at
FBgn0016081	FBtr0306242	148480_at
FBgn0016081	FBtr0306242	148482_at
FBgn0016081	FBtr0333859	141794_at
FBgn0016081	FBtr0333859	148480_at
FBgn0016081	FBtr0333859	148482_at
FBgn0016081	FBtr0301435	141794_at
FBgn0016081	FBtr0301435	148480_at
FBgn0016081	FBtr0301435	148482_at
FBgn0037892	FBtr0082384	149682_at
FBgn0034300	FBtr0113092	142629_at
FBgn0034300	FBtr0113092	151652_at
FBgn0034300	FBtr0086732	142629_at
FBgn0034300	FBtr0086732	151652_at
FBgn0034300	FBtr0346952	142629_at
FBgn0034300	FBtr0346952	151652_at
FBgn0034300	FBtr0329994	142629_at
FBgn0034300	FBtr0329994	151652_at
FBgn0037715	FBtr0334656	149569_at
FBgn0037715	FBtr0082109	149569_at
FBgn0037715	FBtr0082110	149569_at
FBgn0037715	FBtr0334657	149569_at
FBgn0015024	FBtr0340408	143778_at
FBgn0015024	FBtr0345162	143778_at
FBgn0015024	FBtr0300380	143778_at
FBgn0015024	FBtr0345163	143778_at
FBgn0015024	FBtr0073682	143778_at
FBgn0015024	FBtr0073680	143778_at
FBgn0038390	FBtr0083213	149992_at
FBgn0031882	FBtr0079428	145938_at
FBgn0031882	FBtr0079427	145938_at
FBgn0031882	FBtr0079426	145938_at
FBgn0031882	FBtr0309323	145938_at
FBgn0034153	FBtr0345493	147328_at
FBgn0034153	FBtr0087081	147328_at
FBgn0004181	FBtr0072454	152049_at
FBgn0004181	FBtr0333174	152049_at
FBgn0037051	FBtr0078323	154210_at
FBgn0037051	FBtr0305502	154210_at
FBgn0037051	FBtr0305502	144007_at
FBgn0036211	FBtr0302136	152426_at
FBgn0036211	FBtr0076079	152426_at
FBgn0036211	FBtr0301135	152426_at
FBgn0036211	FBtr0110869	152426_at
FBgn0036211	FBtr0076078	152426_at
FBgn0036211	FBtr0343994	152426_at
FBgn0036211	FBtr0110868	152426_at
FBgn0028965	FBtr0080427	146307_at
FBgn0030120	FBtr0071328	144750_at
FBgn0051354	FBtr0082636	149782_at
FBgn0051354	FBtr0082636	151036_f_at
FBgn0037418	FBtr0078614	149384_at
FBgn0039215	FBtr0089916	141667_at
FBgn0039215	FBtr0089915	150518_at
FBgn0039215	FBtr0089915	141667_at
FBgn0027359	FBtr0073482	144179_at
FBgn0027359	FBtr0343640	144179_at
FBgn0030799	FBtr0074339	151846_at
FBgn0037660	FBtr0081995	154006_at
FBgn0039635	FBtr0085366	152185_at
FBgn0039635	FBtr0085369	152185_at
FBgn0010612	FBtr0305994	146216_at
FBgn0010612	FBtr0110872	146216_at
FBgn0010612	FBtr0080167	146216_at
FBgn0039613	FBtr0085330	142206_s_at
FBgn0033347	FBtr0088678	153077_at
FBgn0033347	FBtr0339308	153077_at
FBgn0036948	FBtr0074859	142733_at
FBgn0034205	FBtr0086990	147359_at
FBgn0039690	FBtr0085474	154922_at
FBgn0039690	FBtr0085475	154922_at
FBgn0039690	FBtr0330296	154922_at
FBgn0039690	FBtr0333821	154922_at
FBgn0039690	FBtr0333820	154922_at
FBgn0086071	FBtr0114347	148094_at
FBgn0052187	FBtr0075169	148975_at
FBgn0030300	FBtr0073498	144876_at
FBgn0030300	FBtr0073497	144876_at
FBgn0037889	FBtr0082357	149677_s_at
FBgn0038666	FBtr0304689	142867_at
FBgn0038666	FBtr0304690	142867_at
FBgn0038666	FBtr0083721	142867_at
FBgn0016054	FBtr0081404	143866_at
FBgn0016054	FBtr0336829	143866_at
FBgn0016054	FBtr0336830	143866_at
FBgn0016054	FBtr0081405	143866_at
FBgn0001112	FBtr0081596	143178_at
FBgn0001112	FBtr0472596	143178_at
FBgn0030385	FBtr0336964	144932_at
FBgn0023096	FBtr0273418	146418_at
FBgn0052694	FBtr0071411	144778_at
FBgn0052694	FBtr0071412	144778_at
FBgn0052694	FBtr0307381	144778_at
FBgn0052694	FBtr0307382	144777_at
FBgn0052694	FBtr0071410	144777_at
FBgn0052694	FBtr0340479	144778_at
FBgn0052694	FBtr0340479	144777_at
FBgn0032788	FBtr0081240	146497_at
FBgn0036715	FBtr0309231	148945_at
FBgn0036715	FBtr0075239	148945_at
FBgn0036715	FBtr0075240	148945_at
FBgn0000551	FBtr0078408	143140_at
FBgn0000551	FBtr0344634	143140_at
FBgn0037680	FBtr0082019	154990_at
FBgn0037680	FBtr0082018	154990_at
FBgn0037680	FBtr0082017	154990_at
FBgn0033547	FBtr0332886	153640_at
FBgn0033547	FBtr0088221	153640_at
FBgn0067782	FBtr0090034	150263_at
FBgn0051712	FBtr0079896	153569_at
FBgn0051712	FBtr0331636	153569_at
FBgn0032139	FBtr0335502	146099_at
FBgn0032139	FBtr0079863	146099_at
FBgn0031990	FBtr0339673	153985_at
FBgn0031990	FBtr0079641	153985_at
FBgn0031990	FBtr0302595	153985_at
FBgn0031990	FBtr0344863	153985_at
FBgn0031201	FBtr0077343	145495_at
FBgn0031561	FBtr0345610	145731_at
FBgn0031561	FBtr0077546	145731_at
FBgn0050440	FBtr0086076	142888_at
FBgn0050440	FBtr0086076	146644_at
FBgn0052152	FBtr0346507	148851_at
FBgn0052152	FBtr0346508	148851_at
FBgn0026150	FBtr0304931	153980_at
FBgn0026150	FBtr0080956	153980_at
FBgn0039560	FBtr0335012	152125_at
FBgn0039560	FBtr0085252	152125_at
FBgn0039560	FBtr0085253	152125_at
FBgn0039560	FBtr0335013	152125_at
FBgn0039560	FBtr0301143	152125_at
FBgn0037115	FBtr0078429	149199_at
FBgn0028572	FBtr0332214	141655_at
FBgn0028572	FBtr0332212	141655_at
FBgn0028572	FBtr0332215	141655_at
FBgn0028572	FBtr0079012	141655_at
FBgn0028572	FBtr0100259	141655_at
FBgn0028572	FBtr0339791	141655_at
FBgn0028572	FBtr0339792	141655_at
FBgn0028572	FBtr0332213	141655_at
FBgn0028572	FBtr0079013	141655_at
FBgn0028572	FBtr0100263	141655_at
FBgn0028572	FBtr0100260	141655_at
FBgn0037313	FBtr0335000	149322_at
FBgn0037313	FBtr0078785	149322_at
FBgn0033667	FBtr0088054	147047_at
FBgn0036762	FBtr0331810	141356_at
FBgn0036762	FBtr0075140	141356_at
FBgn0029664	FBtr0070568	153783_at
FBgn0029664	FBtr0331609	153783_at
FBgn0052698	FBtr0071386	153025_at
FBgn0052698	FBtr0071386	144767_at
FBgn0052698	FBtr0307489	153025_at
FBgn0052698	FBtr0307489	144767_at
FBgn0052698	FBtr0336923	153025_at
FBgn0052698	FBtr0336923	144767_at
FBgn0052698	FBtr0346170	153025_at
FBgn0052698	FBtr0346170	144767_at
FBgn0083030	FBtr0113553	154503_at
FBgn0034083	FBtr0302084	153986_at
FBgn0026015	FBtr0070930	144107_at
FBgn0026015	FBtr0340028	144107_at
FBgn0036913	FBtr0332151	149075_at
FBgn0036913	FBtr0332149	149075_at
FBgn0036913	FBtr0332148	149075_at
FBgn0036913	FBtr0332150	149075_at
FBgn0025726	FBtr0334487	154453_at
FBgn0025726	FBtr0089246	154453_at
FBgn0025726	FBtr0344971	153267_at
FBgn0025726	FBtr0344971	154453_at
FBgn0025726	FBtr0089245	154453_at
FBgn0025726	FBtr0089247	154453_at
FBgn0025726	FBtr0308806	154453_at
FBgn0025726	FBtr0308805	154453_at
FBgn0004556	FBtr0075347	142656_at
FBgn0031973	FBtr0079549	146000_at
FBgn0029121	FBtr0077083	155164_at
FBgn0085383	FBtr0346762	150766_at
FBgn0085383	FBtr0346762	150767_at
FBgn0085383	FBtr0346762	150768_at
FBgn0085383	FBtr0344296	150766_at
FBgn0085383	FBtr0344296	150767_at
FBgn0085383	FBtr0344296	150768_at
FBgn0085383	FBtr0304916	150766_at
FBgn0085383	FBtr0304916	150767_at
FBgn0085383	FBtr0304916	150768_at
FBgn0085383	FBtr0304917	150766_at
FBgn0085383	FBtr0304917	150767_at
FBgn0085383	FBtr0304917	150768_at
FBgn0261804	FBtr0303280	146433_at
FBgn0261804	FBtr0303280	146432_at
FBgn0261804	FBtr0303280	146431_at
FBgn0261804	FBtr0343817	146433_at
FBgn0261804	FBtr0343817	146432_at
FBgn0261804	FBtr0343817	146431_at
FBgn0037153	FBtr0301492	149225_at
FBgn0037153	FBtr0301492	149224_at
FBgn0037153	FBtr0301492	152348_at
FBgn0037153	FBtr0333219	149225_at
FBgn0037153	FBtr0333219	149224_at
FBgn0037153	FBtr0333219	152348_at
FBgn0039768	FBtr0085626	150887_at
FBgn0004867	FBtr0345436	154228_at
FBgn0004867	FBtr0330682	154228_at
FBgn0004867	FBtr0079905	154228_at
FBgn0021800	FBtr0077498	152038_at
FBgn0021800	FBtr0077497	152038_at
FBgn0034413	FBtr0086597	147475_at
FBgn0031239	FBtr0078142	145521_at
FBgn0031239	FBtr0308252	145521_at
FBgn0037406	FBtr0078588	149372_at
FBgn0032455	FBtr0089908	142601_at
FBgn0011829	FBtr0081495	143697_at
FBgn0011829	FBtr0081495	146577_at
FBgn0011829	FBtr0081494	143697_at
FBgn0011829	FBtr0081494	146577_at
FBgn0011829	FBtr0081493	143697_at
FBgn0011829	FBtr0081493	146577_at
FBgn0267585	FBtr0347015	153781_at
FBgn0267585	FBtr0347016	153781_at
FBgn0029710	FBtr0070676	144478_at
FBgn0027494	FBtr0085194	154603_at
FBgn0040467	FBtr0333472	144733_at
FBgn0040467	FBtr0071302	144733_at
FBgn0016070	FBtr0290103	142680_at
FBgn0016070	FBtr0290103	154516_at
FBgn0016070	FBtr0076549	142680_at
FBgn0016070	FBtr0076549	154516_at
FBgn0016070	FBtr0076551	142680_at
FBgn0016070	FBtr0076551	154516_at
FBgn0016070	FBtr0076550	142680_at
FBgn0016070	FBtr0076550	154516_at
FBgn0016070	FBtr0290104	142680_at
FBgn0016070	FBtr0290104	154516_at
FBgn0015299	FBtr0079590	143794_at
FBgn0036179	FBtr0307115	148587_at
FBgn0036179	FBtr0110884	148587_at
FBgn0026754	FBtr0087076	144101_at
FBgn0038989	FBtr0084266	150379_at
FBgn0032451	FBtr0080397	153299_at
FBgn0032451	FBtr0329924	153299_at
FBgn0005677	FBtr0080877	143574_at
FBgn0005677	FBtr0080875	143574_at
FBgn0005677	FBtr0080878	143574_at
FBgn0005677	FBtr0100400	143574_at
FBgn0005677	FBtr0100399	143574_at
FBgn0005677	FBtr0080876	143574_at
FBgn0038426	FBtr0083316	150013_at
FBgn0035831	FBtr0076763	148370_at
FBgn0031771	FBtr0343129	153326_at
FBgn0031771	FBtr0079216	153326_at
FBgn0036353	FBtr0075865	154382_at
FBgn0036353	FBtr0075864	154382_at
FBgn0005674	FBtr0084511	154996_at
FBgn0005674	FBtr0084512	154996_at
FBgn0265598	FBtr0340366	153199_at
FBgn0265598	FBtr0340367	153199_at
FBgn0265598	FBtr0340364	153199_at
FBgn0265598	FBtr0340365	153199_at
FBgn0265598	FBtr0340363	145310_at
FBgn0265598	FBtr0340363	153199_at
FBgn0052813	FBtr0330319	151685_r_at
FBgn0052813	FBtr0330319	151367_at
FBgn0052813	FBtr0330319	142790_at
FBgn0052813	FBtr0330319	151684_i_at
FBgn0052813	FBtr0342736	151685_r_at
FBgn0052813	FBtr0342736	142790_at
FBgn0052813	FBtr0342736	151684_i_at
FBgn0052813	FBtr0342735	151685_r_at
FBgn0052813	FBtr0342735	142790_at
FBgn0052813	FBtr0342735	151684_i_at
FBgn0052813	FBtr0070219	151685_r_at
FBgn0052813	FBtr0070219	142790_at
FBgn0052813	FBtr0070219	151684_i_at
FBgn0052813	FBtr0342737	151685_r_at
FBgn0052813	FBtr0342737	142790_at
FBgn0052813	FBtr0342737	151684_i_at
FBgn0052813	FBtr0330317	151685_r_at
FBgn0052813	FBtr0330317	142790_at
FBgn0052813	FBtr0330317	151684_i_at
FBgn0052813	FBtr0070222	151685_r_at
FBgn0052813	FBtr0070222	151367_at
FBgn0052813	FBtr0070222	142790_at
FBgn0052813	FBtr0070222	151684_i_at
FBgn0052813	FBtr0330318	151685_r_at
FBgn0052813	FBtr0330318	142790_at
FBgn0052813	FBtr0330318	151684_i_at
FBgn0052813	FBtr0330320	151685_r_at
FBgn0052813	FBtr0330320	151367_at
FBgn0052813	FBtr0330320	142790_at
FBgn0052813	FBtr0330320	151684_i_at
FBgn0034907	FBtr0343269	147807_at
FBgn0034907	FBtr0072123	147807_at
FBgn0284254	FBtr0087278	154966_at
FBgn0014011	FBtr0332800	153313_at
FBgn0014011	FBtr0076867	153313_at
FBgn0033326	FBtr0307023	146831_at
FBgn0038371	FBtr0083190	149980_at
FBgn0022943	FBtr0083551	143966_at
FBgn0284408	FBtr0342817	142467_at
FBgn0284408	FBtr0342817	144405_at
FBgn0284408	FBtr0342808	142467_at
FBgn0284408	FBtr0342808	144405_at
FBgn0284408	FBtr0342819	142467_at
FBgn0284408	FBtr0342819	144405_at
FBgn0284408	FBtr0342807	151581_i_at
FBgn0284408	FBtr0342807	151582_r_at
FBgn0284408	FBtr0342807	144405_at
FBgn0284408	FBtr0342809	142467_at
FBgn0284408	FBtr0342809	144405_at
FBgn0284408	FBtr0342813	142467_at
FBgn0284408	FBtr0342813	144405_at
FBgn0284408	FBtr0342821	142467_at
FBgn0284408	FBtr0342821	144405_at
FBgn0284408	FBtr0342816	142467_at
FBgn0284408	FBtr0342816	144405_at
FBgn0284408	FBtr0342818	142467_at
FBgn0284408	FBtr0342818	144405_at
FBgn0284408	FBtr0342815	142467_at
FBgn0284408	FBtr0342815	144405_at
FBgn0284408	FBtr0342805	142467_at
FBgn0284408	FBtr0342826	142467_at
FBgn0284408	FBtr0342826	144405_at
FBgn0284408	FBtr0342824	142467_at
FBgn0284408	FBtr0342824	144405_at
FBgn0284408	FBtr0342812	142467_at
FBgn0284408	FBtr0342812	144405_at
FBgn0284408	FBtr0342820	142467_at
FBgn0284408	FBtr0342820	144405_at
FBgn0284408	FBtr0342825	142467_at
FBgn0284408	FBtr0342825	144405_at
FBgn0284408	FBtr0342823	151581_i_at
FBgn0284408	FBtr0342823	151582_r_at
FBgn0284408	FBtr0342823	142467_at
FBgn0284408	FBtr0342823	144405_at
FBgn0284408	FBtr0342811	142467_at
FBgn0284408	FBtr0342811	144405_at
FBgn0284408	FBtr0342806	142467_at
FBgn0284408	FBtr0342806	144405_at
FBgn0284408	FBtr0342810	142467_at
FBgn0284408	FBtr0342814	142467_at
FBgn0284408	FBtr0342814	144405_at
FBgn0284408	FBtr0342822	142467_at
FBgn0284408	FBtr0342822	144405_at
FBgn0034814	FBtr0071984	147737_at
FBgn0032080	FBtr0079786	146054_at
FBgn0032080	FBtr0332188	146054_at
FBgn0034713	FBtr0071773	147667_at
FBgn0035425	FBtr0073093	154425_at
FBgn0035425	FBtr0073094	154425_at
FBgn0043005	FBtr0113347	143798_at
FBgn0002873	FBtr0308328	154460_at
FBgn0002873	FBtr0332622	154460_at
FBgn0002873	FBtr0308325	154460_at
FBgn0002873	FBtr0308327	154460_at
FBgn0039591	FBtr0085305	150778_at
FBgn0037412	FBtr0334866	149378_at
FBgn0037412	FBtr0078615	149378_at
FBgn0032049	FBtr0079701	152369_at
FBgn0032049	FBtr0343427	152369_at
FBgn0027585	FBtr0290115	152017_at
FBgn0027585	FBtr0088711	152017_at
FBgn0027585	FBtr0088712	152017_at
FBgn0027585	FBtr0339338	152017_at
FBgn0027585	FBtr0088713	152017_at
FBgn0038564	FBtr0083539	150112_at
FBgn0000719	FBtr0333181	141493_at
FBgn0000719	FBtr0333180	141493_at
FBgn0000719	FBtr0333179	141493_at
FBgn0000719	FBtr0100538	141493_at
FBgn0000719	FBtr0077342	141493_at
FBgn0000719	FBtr0333182	141493_at
FBgn0004379	FBtr0076499	143452_at
FBgn0004379	FBtr0333886	143452_at
