Gene stable ID	Transcript stable ID	AFFY Drosophila 2 probe
FBgn0013576	FBtr0078811	1635703_s_at
FBgn0013576	FBtr0078811	1632983_s_at
FBgn0013576	FBtr0306695	1635703_s_at
FBgn0013576	FBtr0306695	1632983_s_at
FBgn0013576	FBtr0273434	1635703_s_at
FBgn0013576	FBtr0273434	1632983_s_at
FBgn0013576	FBtr0078812	1635703_s_at
FBgn0013576	FBtr0078812	1632983_s_at
FBgn0013576	FBtr0100197	1635703_s_at
FBgn0013576	FBtr0100197	1632983_s_at
FBgn0013576	FBtr0078814	1635703_s_at
FBgn0036980	FBtr0330158	1624530_at
FBgn0036980	FBtr0078185	1624530_at
FBgn0036980	FBtr0330157	1624530_at
FBgn0038799	FBtr0083888	1633405_s_at
FBgn0038799	FBtr0083889	1633405_s_at
FBgn0015522	FBtr0086799	1628075_at
FBgn0031654	FBtr0345335	1639196_at
FBgn0031654	FBtr0079055	1639196_at
FBgn0030912	FBtr0344255	1640327_at
FBgn0030912	FBtr0074579	1640327_at
FBgn0039205	FBtr0084679	1638216_at
FBgn0039205	FBtr0334337	1638216_at
FBgn0015001	FBtr0088125	1632540_at
FBgn0261648	FBtr0343619	1627881_at
FBgn0261648	FBtr0089913	1627881_at
FBgn0045443	FBtr0332553	1640330_at
FBgn0045443	FBtr0332552	1640330_at
FBgn0030354	FBtr0073596	1623513_at
FBgn0030354	FBtr0342744	1623513_at
FBgn0025578	FBtr0072430	1627051_at
FBgn0039357	FBtr0084933	1626701_at
FBgn0262023	FBtr0303853	1638145_at
FBgn0033184	FBtr0088981	1634444_at
FBgn0052983	FBtr0079737	1640128_at
FBgn0046876	FBtr0078618	1623289_at
FBgn0015582	FBtr0088176	1636137_at
FBgn0034379	FBtr0086607	1627132_at
FBgn0034379	FBtr0340389	1627132_at
FBgn0047178	FBtr0075647	1632593_at
FBgn0038510	FBtr0113244	1628499_at
FBgn0029751	FBtr0070757	1629163_at
FBgn0032172	FBtr0303901	1639519_at
FBgn0032172	FBtr0303901	1636547_at
FBgn0032172	FBtr0079890	1639519_at
FBgn0032172	FBtr0079890	1636547_at
FBgn0032172	FBtr0309210	1639519_at
FBgn0032172	FBtr0309210	1636547_at
FBgn0032172	FBtr0329986	1639519_at
FBgn0032172	FBtr0309211	1639519_at
FBgn0032172	FBtr0309211	1636547_at
FBgn0032172	FBtr0309209	1639519_at
FBgn0032172	FBtr0309209	1636547_at
FBgn0037010	FBtr0331566	1628240_at
FBgn0037010	FBtr0078214	1628240_at
FBgn0026755	FBtr0079242	1640109_at
FBgn0034054	FBtr0087201	1632519_at
FBgn0266489	FBtr0344528	1625281_at
FBgn0053556	FBtr0113469	1622970_at
FBgn0053556	FBtr0113469	1628923_at
FBgn0053556	FBtr0091533	1622970_at
FBgn0053556	FBtr0091533	1628923_at
FBgn0264089	FBtr0330731	1631881_a_at
FBgn0264089	FBtr0330734	1631881_a_at
FBgn0264089	FBtr0330732	1631881_a_at
FBgn0264089	FBtr0330730	1631881_a_at
FBgn0264089	FBtr0330729	1631881_a_at
FBgn0264089	FBtr0330733	1631881_a_at
FBgn0002962	FBtr0335019	1632713_at
FBgn0002962	FBtr0083732	1632713_at
FBgn0019928	FBtr0087664	1626222_at
FBgn0030137	FBtr0071371	1639941_at
FBgn0030271	FBtr0307187	1639774_at
FBgn0030271	FBtr0073438	1639774_at
FBgn0046253	FBtr0273227	1635921_at
FBgn0023171	FBtr0088884	1624030_at
FBgn0023171	FBtr0088883	1624030_at
FBgn0026756	FBtr0081372	1630616_at
FBgn0033065	FBtr0345485	1634143_at
FBgn0033065	FBtr0085987	1634143_at
FBgn0003654	FBtr0089400	1628129_a_at
FBgn0003654	FBtr0089409	1628129_a_at
FBgn0003654	FBtr0089405	1628129_a_at
FBgn0003654	FBtr0089397	1628129_a_at
FBgn0003654	FBtr0089403	1628129_a_at
FBgn0003654	FBtr0089402	1628129_a_at
FBgn0003654	FBtr0089399	1628129_a_at
FBgn0003654	FBtr0089406	1628129_a_at
FBgn0003654	FBtr0089401	1628129_a_at
FBgn0003654	FBtr0089408	1628129_a_at
FBgn0003654	FBtr0089398	1628129_a_at
FBgn0003654	FBtr0089404	1628129_a_at
FBgn0003654	FBtr0340361	1628129_a_at
FBgn0003654	FBtr0340360	1628129_a_at
FBgn0003654	FBtr0089407	1628129_a_at
FBgn0030943	FBtr0074601	1629345_at
FBgn0004913	FBtr0100159	1623086_at
FBgn0004913	FBtr0078837	1623086_at
FBgn0027356	FBtr0333100	1627410_at
FBgn0027356	FBtr0333099	1627410_at
FBgn0027356	FBtr0087828	1627410_at
FBgn0005631	FBtr0343013	1626774_s_at
FBgn0005631	FBtr0071922	1626774_s_at
FBgn0285971	FBtr0332008	1636844_at
FBgn0285971	FBtr0079674	1636844_at
FBgn0050046	FBtr0339627	1628232_at
FBgn0050046	FBtr0087895	1628232_at
FBgn0034636	FBtr0071692	1626470_at
FBgn0034636	FBtr0308642	1626470_at
FBgn0042104	FBtr0273255	1629431_at
FBgn0030897	FBtr0074545	1639292_at
FBgn0030897	FBtr0100239	1639292_at
FBgn0030897	FBtr0335120	1639292_at
FBgn0030897	FBtr0335119	1639292_at
FBgn0032033	FBtr0331995	1636190_at
FBgn0032033	FBtr0079720	1636190_at
FBgn0011817	FBtr0076758	1624300_s_at
FBgn0011817	FBtr0474156	1624300_s_at
FBgn0011817	FBtr0076757	1624300_s_at
FBgn0011817	FBtr0076755	1624300_s_at
FBgn0011817	FBtr0076754	1624300_s_at
FBgn0011817	FBtr0076759	1624300_s_at
FBgn0011817	FBtr0333223	1624300_s_at
FBgn0011817	FBtr0076756	1624300_s_at
FBgn0263741	FBtr0310390	1635920_at
FBgn0024194	FBtr0073029	1630808_at
FBgn0032282	FBtr0336851	1630669_at
FBgn0032282	FBtr0080130	1630669_at
FBgn0261953	FBtr0078419	1631372_a_at
FBgn0261953	FBtr0333466	1631372_a_at
FBgn0261953	FBtr0333468	1631372_a_at
FBgn0261953	FBtr0333465	1631372_a_at
FBgn0261953	FBtr0078418	1631372_a_at
FBgn0261953	FBtr0333467	1631372_a_at
FBgn0085484	FBtr0112761	1627596_at
FBgn0037448	FBtr0344269	1633788_s_at
FBgn0037448	FBtr0081673	1633788_s_at
FBgn0037448	FBtr0339333	1633788_s_at
FBgn0037448	FBtr0339332	1633788_s_at
FBgn0037448	FBtr0344704	1633788_s_at
FBgn0037448	FBtr0081672	1633788_s_at
FBgn0037448	FBtr0081674	1633788_s_at
FBgn0037448	FBtr0308039	1633788_s_at
FBgn0037448	FBtr0339334	1633788_s_at
FBgn0037448	FBtr0344268	1633788_s_at
FBgn0037448	FBtr0308038	1633788_s_at
FBgn0037448	FBtr0308037	1633788_s_at
FBgn0261111	FBtr0076834	1623357_at
FBgn0264975	FBtr0071208	1637463_a_at
FBgn0264975	FBtr0071208	1626001_at
FBgn0264975	FBtr0301764	1637463_a_at
FBgn0264975	FBtr0301764	1636146_at
FBgn0264975	FBtr0301764	1626001_at
FBgn0264975	FBtr0333523	1637463_a_at
FBgn0264975	FBtr0333523	1626001_at
FBgn0264975	FBtr0333522	1637463_a_at
FBgn0264975	FBtr0333522	1636146_at
FBgn0264975	FBtr0071209	1637463_a_at
FBgn0264975	FBtr0071209	1636146_at
FBgn0264975	FBtr0071209	1626001_at
FBgn0264975	FBtr0071207	1637463_a_at
FBgn0264975	FBtr0071207	1636146_at
FBgn0264975	FBtr0071207	1626001_at
FBgn0264975	FBtr0301763	1637463_a_at
FBgn0264975	FBtr0301763	1626001_at
FBgn0264975	FBtr0301762	1637463_a_at
FBgn0264975	FBtr0301762	1636146_at
FBgn0264975	FBtr0301762	1626001_at
FBgn0264975	FBtr0305914	1637463_a_at
FBgn0264975	FBtr0305914	1636146_at
FBgn0264975	FBtr0305914	1626001_at
FBgn0031497	FBtr0077667	1638642_at
FBgn0031497	FBtr0335480	1638642_at
FBgn0261842	FBtr0433511	1636471_at
FBgn0261842	FBtr0433511	1627603_at
FBgn0261842	FBtr0433511	1637723_at
FBgn0261842	FBtr0433511	1628932_at
FBgn0261842	FBtr0303406	1636471_at
FBgn0261842	FBtr0303406	1627603_at
FBgn0261842	FBtr0303406	1637723_at
FBgn0261842	FBtr0303406	1628932_at
FBgn0259876	FBtr0299507	1629902_at
FBgn0259876	FBtr0301325	1629902_at
FBgn0051542	FBtr0332159	1622956_at
FBgn0051542	FBtr0332159	1636644_at
FBgn0051542	FBtr0078786	1622956_at
FBgn0032269	FBtr0304115	1627807_at
FBgn0032269	FBtr0080132	1627807_at
FBgn0011828	FBtr0072953	1640097_at
FBgn0011828	FBtr0072952	1640097_at
FBgn0011828	FBtr0072951	1640097_at
FBgn0011828	FBtr0072954	1640097_at
FBgn0011828	FBtr0072950	1629847_at
FBgn0050172	FBtr0345934	1638088_at
FBgn0050172	FBtr0072193	1638088_at
FBgn0039451	FBtr0339242	1627700_at
FBgn0039451	FBtr0085046	1627700_at
FBgn0030944	FBtr0074615	1632736_at
FBgn0000182	FBtr0080803	1631632_s_at
FBgn0000182	FBtr0080804	1631632_s_at
FBgn0000182	FBtr0080805	1631632_s_at
FBgn0085408	FBtr0290253	1629937_a_at
FBgn0085408	FBtr0112614	1630913_at
FBgn0085408	FBtr0112614	1629937_a_at
FBgn0085408	FBtr0112614	1627487_at
FBgn0085408	FBtr0112616	1629937_a_at
FBgn0085408	FBtr0339991	1630913_at
FBgn0085408	FBtr0339991	1629937_a_at
FBgn0085408	FBtr0339991	1627487_at
FBgn0031519	FBtr0331372	1624312_at
FBgn0031519	FBtr0077603	1624312_at
FBgn0261526	FBtr0301608	1632244_s_at
FBgn0261526	FBtr0301608	1641323_at
FBgn0261526	FBtr0301519	1632244_s_at
FBgn0261526	FBtr0301519	1641323_at
FBgn0261526	FBtr0301517	1632244_s_at
FBgn0261526	FBtr0333587	1632244_s_at
FBgn0261526	FBtr0333587	1641323_at
FBgn0261526	FBtr0333586	1632244_s_at
FBgn0261526	FBtr0333586	1641323_at
FBgn0261526	FBtr0301520	1632244_s_at
FBgn0261526	FBtr0301518	1632244_s_at
FBgn0029995	FBtr0301736	1628078_at
FBgn0011660	FBtr0087388	1641382_at
FBgn0050296	FBtr0342838	1639028_a_at
FBgn0050296	FBtr0301893	1639028_a_at
FBgn0050296	FBtr0310056	1639028_a_at
FBgn0050296	FBtr0071527	1639028_a_at
FBgn0050296	FBtr0113369	1639028_a_at
FBgn0050296	FBtr0342839	1639028_a_at
FBgn0050296	FBtr0342839	1625717_s_at
FBgn0050296	FBtr0301900	1639028_a_at
FBgn0050296	FBtr0301897	1639028_a_at
FBgn0050296	FBtr0301902	1639028_a_at
FBgn0050296	FBtr0301896	1639028_a_at
FBgn0050296	FBtr0301895	1639028_a_at
FBgn0050296	FBtr0301898	1639028_a_at
FBgn0050296	FBtr0113371	1639028_a_at
FBgn0050296	FBtr0301901	1639028_a_at
FBgn0050296	FBtr0301894	1639028_a_at
FBgn0050296	FBtr0301892	1639028_a_at
FBgn0050296	FBtr0310057	1639028_a_at
FBgn0050296	FBtr0310057	1625717_s_at
FBgn0050296	FBtr0071528	1639028_a_at
FBgn0050296	FBtr0301899	1639028_a_at
FBgn0038366	FBtr0083180	1641527_at
FBgn0038385	FBtr0083201	1625473_at
FBgn0028946	FBtr0080781	1631444_a_at
FBgn0028946	FBtr0080781	1623275_at
FBgn0000233	FBtr0071379	1633396_at
FBgn0027619	FBtr0339425	1633287_at
FBgn0027619	FBtr0088387	1633287_at
FBgn0037986	FBtr0301723	1633160_a_at
FBgn0037454	FBtr0081705	1628736_at
FBgn0038597	FBtr0083574	1627104_at
FBgn0036036	FBtr0076402	1632139_at
FBgn0266098	FBtr0344652	1628143_a_at
FBgn0266098	FBtr0344652	1640258_at
FBgn0266098	FBtr0344652	1623921_at
FBgn0266098	FBtr0344651	1630980_at
FBgn0266098	FBtr0344651	1628143_a_at
FBgn0266098	FBtr0344651	1640258_at
FBgn0266098	FBtr0344651	1627082_at
FBgn0266098	FBtr0344651	1623921_at
FBgn0266098	FBtr0344650	1628143_a_at
FBgn0266098	FBtr0344650	1640258_at
FBgn0266098	FBtr0344650	1623921_at
FBgn0266098	FBtr0344649	1628143_a_at
FBgn0266098	FBtr0344649	1640258_at
FBgn0266098	FBtr0344649	1623921_at
FBgn0266098	FBtr0344648	1628143_a_at
FBgn0266098	FBtr0344648	1640258_at
FBgn0266098	FBtr0344648	1623921_at
FBgn0266098	FBtr0344647	1628143_a_at
FBgn0266098	FBtr0344647	1640258_at
FBgn0266098	FBtr0344647	1623921_at
FBgn0266098	FBtr0344668	1630980_at
FBgn0266098	FBtr0344668	1628143_a_at
FBgn0266098	FBtr0344668	1627082_at
FBgn0266098	FBtr0344668	1623921_at
FBgn0001108	FBtr0075756	1626483_at
FBgn0032878	FBtr0081396	1625635_at
FBgn0261808	FBtr0113218	1636103_a_at
FBgn0261808	FBtr0335220	1636103_a_at
FBgn0261808	FBtr0113219	1636103_a_at
FBgn0261808	FBtr0335218	1636103_a_at
FBgn0261808	FBtr0113220	1636103_a_at
FBgn0261808	FBtr0335219	1636103_a_at
FBgn0261547	FBtr0302650	1632154_at
FBgn0261547	FBtr0302650	1628915_s_at
FBgn0261547	FBtr0302649	1628915_s_at
FBgn0261547	FBtr0302648	1628915_s_at
FBgn0261547	FBtr0302647	1628915_s_at
FBgn0261547	FBtr0302651	1632154_at
FBgn0261547	FBtr0302651	1628915_s_at
FBgn0002735	FBtr0084955	1626048_at
FBgn0035793	FBtr0305073	1630483_a_at
FBgn0035793	FBtr0076792	1630483_a_at
FBgn0035793	FBtr0290026	1630483_a_at
FBgn0035793	FBtr0332143	1630483_a_at
FBgn0035793	FBtr0332141	1630483_a_at
FBgn0035793	FBtr0076791	1630483_a_at
FBgn0035793	FBtr0332142	1630483_a_at
FBgn0035793	FBtr0290025	1630483_a_at
FBgn0031907	FBtr0079439	1641446_s_at
FBgn0031907	FBtr0079440	1641446_s_at
FBgn0031907	FBtr0302587	1641446_s_at
FBgn0031907	FBtr0334838	1641446_s_at
FBgn0031907	FBtr0345288	1641446_s_at
FBgn0086134	FBtr0082590	1635872_at
FBgn0029114	FBtr0075607	1637481_at
FBgn0052695	FBtr0346169	1627241_at
FBgn0052695	FBtr0346169	1641434_at
FBgn0052695	FBtr0343033	1641434_at
FBgn0052695	FBtr0071398	1641434_at
FBgn0026428	FBtr0074008	1632277_a_at
FBgn0026428	FBtr0307383	1632277_a_at
FBgn0026428	FBtr0301774	1632277_a_at
FBgn0026428	FBtr0074010	1632277_a_at
FBgn0026428	FBtr0330405	1632277_a_at
FBgn0026428	FBtr0074009	1632277_a_at
FBgn0030100	FBtr0071306	1630523_at
FBgn0086442	FBtr0336841	1640497_at
FBgn0086442	FBtr0081142	1640497_at
FBgn0086442	FBtr0336840	1640497_at
FBgn0032839	FBtr0081350	1633147_at
FBgn0028969	FBtr0070371	1628472_at
FBgn0028969	FBtr0301926	1628472_at
FBgn0032456	FBtr0090018	1636634_a_at
FBgn0032456	FBtr0090013	1636634_a_at
FBgn0032456	FBtr0090014	1636634_a_at
FBgn0032456	FBtr0090020	1636634_a_at
FBgn0032456	FBtr0090019	1636634_a_at
FBgn0032456	FBtr0090027	1636634_a_at
FBgn0032456	FBtr0090025	1636634_a_at
FBgn0032456	FBtr0090023	1636634_a_at
FBgn0032456	FBtr0090028	1636634_a_at
FBgn0032456	FBtr0090015	1636634_a_at
FBgn0032456	FBtr0090026	1636634_a_at
FBgn0032456	FBtr0090016	1636634_a_at
FBgn0032456	FBtr0090024	1636634_a_at
FBgn0032456	FBtr0090021	1636634_a_at
FBgn0032456	FBtr0090029	1636634_a_at
FBgn0032456	FBtr0090022	1636634_a_at
FBgn0032456	FBtr0090017	1636634_a_at
FBgn0033598	FBtr0088112	1624283_at
FBgn0040211	FBtr0080201	1633492_at
FBgn0033629	FBtr0088151	1629058_a_at
FBgn0000552	FBtr0081688	1636944_at
FBgn0024319	FBtr0087116	1623711_at
FBgn0024319	FBtr0445749	1623711_at
FBgn0024319	FBtr0445750	1623711_at
FBgn0052636	FBtr0347127	1630120_s_at
FBgn0052636	FBtr0347127	1625207_at
FBgn0037445	FBtr0081730	1635001_at
FBgn0037445	FBtr0330193	1635001_at
FBgn0037445	FBtr0330192	1635001_at
FBgn0036921	FBtr0074896	1633804_at
FBgn0036921	FBtr0331800	1633804_at
FBgn0003733	FBtr0339117	1638587_at
FBgn0003733	FBtr0088938	1638587_at
FBgn0086907	FBtr0335141	1626241_at
FBgn0086907	FBtr0080888	1626241_at
FBgn0031969	FBtr0344860	1634913_s_at
FBgn0031969	FBtr0114550	1634913_s_at
FBgn0031969	FBtr0344861	1634913_s_at
FBgn0031969	FBtr0331674	1634913_s_at
FBgn0031969	FBtr0300183	1634913_s_at
FBgn0026570	FBtr0072915	1627507_at
FBgn0026570	FBtr0346076	1627507_at
FBgn0024245	FBtr0081224	1636380_at
FBgn0024245	FBtr0336820	1636380_at
FBgn0085407	FBtr0112611	1632817_at
FBgn0085407	FBtr0112611	1637519_at
FBgn0085407	FBtr0301525	1632773_a_at
FBgn0085407	FBtr0301525	1632817_at
FBgn0085407	FBtr0112612	1632773_a_at
FBgn0085407	FBtr0112612	1632817_at
FBgn0085407	FBtr0342658	1632817_at
FBgn0085407	FBtr0342658	1637519_at
FBgn0032664	FBtr0081033	1641138_at
FBgn0000163	FBtr0343764	1629227_at
FBgn0000163	FBtr0074388	1629227_at
FBgn0000163	FBtr0343763	1629227_at
FBgn0000163	FBtr0111000	1629227_at
FBgn0024985	FBtr0332291	1624881_at
FBgn0024985	FBtr0332291	1637625_s_at
FBgn0024985	FBtr0070225	1624881_at
FBgn0024985	FBtr0070225	1637625_s_at
FBgn0024985	FBtr0332292	1624881_at
FBgn0024985	FBtr0332292	1637625_s_at
FBgn0038504	FBtr0083447	1633592_a_at
FBgn0038504	FBtr0083447	1627802_s_at
FBgn0038504	FBtr0083448	1633592_a_at
FBgn0038504	FBtr0083448	1627802_s_at
FBgn0038504	FBtr0339531	1633592_a_at
FBgn0038504	FBtr0339531	1627802_s_at
FBgn0023180	FBtr0088482	1627090_at
FBgn0045482	FBtr0071965	1633708_at
FBgn0037503	FBtr0081534	1639181_at
FBgn0038147	FBtr0303263	1634960_at
FBgn0038147	FBtr0082762	1634960_at
FBgn0038147	FBtr0303262	1634960_at
FBgn0037125	FBtr0078433	1626692_at
FBgn0029709	FBtr0070675	1623771_at
FBgn0029709	FBtr0343566	1623771_at
FBgn0037845	FBtr0082298	1623916_at
FBgn0025821	FBtr0082427	1629316_at
FBgn0028744	FBtr0089550	1636468_a_at
FBgn0029686	FBtr0345711	1628362_s_at
FBgn0029686	FBtr0345711	1636371_at
FBgn0029686	FBtr0070613	1628362_s_at
FBgn0029686	FBtr0070613	1636371_at
FBgn0004369	FBtr0085424	1637204_at
FBgn0004369	FBtr0085424	1632003_a_at
FBgn0004369	FBtr0085423	1632003_a_at
FBgn0004369	FBtr0303148	1630017_at
FBgn0004369	FBtr0303148	1637204_at
FBgn0004369	FBtr0303148	1624710_at
FBgn0004369	FBtr0303148	1628770_at
FBgn0004369	FBtr0303148	1632003_a_at
FBgn0004369	FBtr0085422	1637204_at
FBgn0004369	FBtr0085422	1632003_a_at
FBgn0004369	FBtr0303454	1637204_at
FBgn0004369	FBtr0303454	1632003_a_at
FBgn0043069	FBtr0337059	1636736_s_at
FBgn0043069	FBtr0337059	1632011_at
FBgn0043069	FBtr0083367	1636736_s_at
FBgn0043069	FBtr0083367	1632011_at
FBgn0036624	FBtr0333596	1641440_a_at
FBgn0036624	FBtr0075387	1641440_a_at
FBgn0036624	FBtr0075386	1641440_a_at
FBgn0260447	FBtr0299927	1624738_at
FBgn0036768	FBtr0075143	1641629_at
FBgn0033737	FBtr0087952	1640782_at
FBgn0054010	FBtr0100065	1637173_at
FBgn0038006	FBtr0308561	1623727_at
FBgn0052064	FBtr0076288	1638296_at
FBgn0036482	FBtr0075654	1633230_a_at
FBgn0036482	FBtr0075653	1633230_a_at
FBgn0034611	FBtr0071591	1622950_a_at
FBgn0034611	FBtr0342884	1622950_a_at
FBgn0034611	FBtr0071590	1622950_a_at
FBgn0034611	FBtr0071589	1622950_a_at
FBgn0038865	FBtr0084028	1631523_at
FBgn0260760	FBtr0301257	1625147_at
FBgn0032026	FBtr0307092	1629309_at
FBgn0032026	FBtr0079608	1629309_at
FBgn0039172	FBtr0305044	1641646_at
FBgn0266421	FBtr0073535	1634199_at
FBgn0266421	FBtr0343586	1634199_at
FBgn0035103	FBtr0334069	1641167_s_at
FBgn0035103	FBtr0072534	1641167_s_at
FBgn0035103	FBtr0072536	1641167_s_at
FBgn0035103	FBtr0072535	1641167_s_at
FBgn0035103	FBtr0301890	1641167_s_at
FBgn0031018	FBtr0074710	1625292_at
FBgn0030904	FBtr0473620	1623718_at
FBgn0036078	FBtr0076300	1638525_at
FBgn0029853	FBtr0070895	1636231_at
FBgn0031469	FBtr0273251	1635418_at
FBgn0031469	FBtr0273251	1639643_at
FBgn0040907	FBtr0070655	1623683_at
FBgn0266074	FBtr0343445	1623400_at
FBgn0050486	FBtr0087817	1635680_at
FBgn0037151	FBtr0078484	1628660_at
FBgn0000120	FBtr0340229	1636163_at
FBgn0000120	FBtr0081030	1636163_at
FBgn0000120	FBtr0307350	1636163_at
FBgn0040682	FBtr0346146	1639750_at
FBgn0040682	FBtr0334908	1639750_at
FBgn0040682	FBtr0305000	1639750_at
FBgn0020645	FBtr0076995	1625866_at
FBgn0020645	FBtr0076995	1629340_s_at
FBgn0029804	FBtr0070836	1637432_at
FBgn0037439	FBtr0081717	1640068_at
FBgn0011570	FBtr0077881	1630572_at
FBgn0011570	FBtr0331630	1630572_at
FBgn0030648	FBtr0310061	1633367_at
FBgn0030648	FBtr0310061	1631096_a_at
FBgn0030648	FBtr0310061	1632665_a_at
FBgn0030648	FBtr0310060	1631096_a_at
FBgn0030648	FBtr0310060	1632665_a_at
FBgn0030648	FBtr0074039	1631096_a_at
FBgn0030648	FBtr0074039	1632665_a_at
FBgn0030648	FBtr0074040	1633367_at
FBgn0030648	FBtr0074040	1631096_a_at
FBgn0030648	FBtr0074040	1634931_at
FBgn0267033	FBtr0346007	1632900_at
FBgn0267033	FBtr0346003	1638749_at
FBgn0267033	FBtr0346003	1632900_at
FBgn0267033	FBtr0346003	1635908_at
FBgn0267033	FBtr0346004	1638749_at
FBgn0267033	FBtr0346004	1632900_at
FBgn0267033	FBtr0346005	1638406_at
FBgn0267033	FBtr0346005	1638749_at
FBgn0267033	FBtr0346005	1632900_at
FBgn0267033	FBtr0346006	1638749_at
FBgn0267033	FBtr0346006	1632900_at
FBgn0267033	FBtr0346002	1632900_at
FBgn0267033	FBtr0346002	1635908_at
FBgn0267033	FBtr0346001	1632081_s_at
FBgn0267033	FBtr0346001	1631487_s_at
FBgn0267033	FBtr0346001	1632900_at
FBgn0267033	FBtr0346001	1635908_at
FBgn0262514	FBtr0290022	1623034_at
FBgn0262514	FBtr0290022	1640104_at
FBgn0032791	FBtr0081243	1632616_at
FBgn0032791	FBtr0331324	1632616_at
FBgn0032535	FBtr0080554	1636007_at
FBgn0263571	FBtr0309725	1630680_at
FBgn0031566	FBtr0077537	1634381_a_at
FBgn0031566	FBtr0077538	1634381_a_at
FBgn0265017	FBtr0334810	1634566_at
FBgn0265017	FBtr0334810	1635721_at
FBgn0036474	FBtr0310278	1636839_a_at
FBgn0036474	FBtr0075659	1636839_a_at
FBgn0037589	FBtr0445396	1632239_at
FBgn0033648	FBtr0088080	1628545_at
FBgn0043362	FBtr0079144	1632057_at
FBgn0027057	FBtr0075074	1624386_at
FBgn0033351	FBtr0088676	1626469_at
FBgn0058160	FBtr0301797	1636647_s_at
FBgn0058160	FBtr0301804	1636647_s_at
FBgn0058160	FBtr0301802	1636647_s_at
FBgn0058160	FBtr0113813	1636647_s_at
FBgn0058160	FBtr0301803	1636647_s_at
FBgn0058160	FBtr0333380	1636647_s_at
FBgn0050410	FBtr0301852	1627655_at
FBgn0050410	FBtr0305675	1627655_at
FBgn0050280	FBtr0473598	1638128_at
FBgn0036373	FBtr0075810	1635755_a_at
FBgn0036373	FBtr0075811	1635755_a_at
FBgn0040931	FBtr0340342	1625847_at
FBgn0040931	FBtr0071343	1625847_at
FBgn0039017	FBtr0084308	1637484_at
FBgn0038871	FBtr0084107	1635181_at
FBgn0038871	FBtr0347217	1635181_at
FBgn0050185	FBtr0072060	1630451_at
FBgn0051077	FBtr0301977	1627982_at
FBgn0000241	FBtr0072117	1629540_a_at
FBgn0000241	FBtr0072117	1628293_a_at
FBgn0000241	FBtr0346612	1629540_a_at
FBgn0000241	FBtr0346612	1628293_a_at
FBgn0038775	FBtr0083874	1628191_at
FBgn0038549	FBtr0083526	1624963_at
FBgn0267347	FBtr0335140	1641317_at
FBgn0267347	FBtr0080887	1641317_at
FBgn0267347	FBtr0305565	1641317_at
FBgn0034734	FBtr0071833	1630247_at
FBgn0053964	FBtr0100005	1638169_s_at
FBgn0053964	FBtr0100005	1631278_a_at
FBgn0053830	FBtr0091834	1626867_at
FBgn0053830	FBtr0091834	1638308_s_at
FBgn0004436	FBtr0306106	1630287_at
FBgn0004436	FBtr0078849	1630287_at
FBgn0053889	FBtr0091893	1635715_at
FBgn0032075	FBtr0079755	1629358_s_at
FBgn0032075	FBtr0273420	1629358_s_at
FBgn0032075	FBtr0079756	1629358_s_at
FBgn0051482	FBtr0081679	1639598_at
FBgn0029807	FBtr0070833	1624088_at
FBgn0003218	FBtr0331716	1639574_a_at
FBgn0003218	FBtr0331716	1634099_at
FBgn0003218	FBtr0340289	1639574_a_at
FBgn0003218	FBtr0301532	1639574_a_at
FBgn0003218	FBtr0301534	1639574_a_at
FBgn0003218	FBtr0100195	1639574_a_at
FBgn0003218	FBtr0100195	1634099_at
FBgn0003218	FBtr0301533	1639574_a_at
FBgn0003218	FBtr0100194	1639574_a_at
FBgn0003218	FBtr0100194	1634099_at
FBgn0003218	FBtr0331717	1639574_a_at
FBgn0003218	FBtr0301535	1639574_a_at
FBgn0003218	FBtr0073823	1639574_a_at
FBgn0003218	FBtr0073822	1639574_a_at
FBgn0003218	FBtr0073822	1634099_at
FBgn0051636	FBtr0343865	1630168_at
FBgn0051636	FBtr0079324	1630168_at
FBgn0283682	FBtr0080232	1632251_s_at
FBgn0283682	FBtr0080231	1632251_s_at
FBgn0033141	FBtr0300063	1640921_at
FBgn0033141	FBtr0345466	1640921_at
FBgn0085315	FBtr0335422	1640600_at
FBgn0085315	FBtr0112482	1640600_at
FBgn0266101	FBtr0343560	1633611_s_at
FBgn0266101	FBtr0343558	1623266_at
FBgn0266101	FBtr0343556	1633611_s_at
FBgn0266101	FBtr0343557	1633611_s_at
FBgn0266101	FBtr0343559	1623266_at
FBgn0266101	FBtr0343555	1633611_s_at
FBgn0050018	FBtr0304706	1633295_a_at
FBgn0035677	FBtr0332063	1633296_at
FBgn0035677	FBtr0332061	1633296_at
FBgn0035677	FBtr0332062	1633296_at
FBgn0035677	FBtr0332064	1633296_at
FBgn0025683	FBtr0078153	1641004_a_at
FBgn0025683	FBtr0078155	1641004_a_at
FBgn0025683	FBtr0100379	1641004_a_at
FBgn0025683	FBtr0078154	1641004_a_at
FBgn0050016	FBtr0088241	1626600_at
FBgn0033658	FBtr0088062	1641005_at
FBgn0052082	FBtr0076216	1623773_at
FBgn0031673	FBtr0079035	1628422_s_at
FBgn0031673	FBtr0301906	1628422_s_at
FBgn0031673	FBtr0079034	1628422_s_at
FBgn0031673	FBtr0079033	1628422_s_at
FBgn0031673	FBtr0301905	1628422_s_at
FBgn0031673	FBtr0333539	1628422_s_at
FBgn0031673	FBtr0301907	1628422_s_at
