Gene stable ID	Transcript stable ID	AFFY HG U95A probe
ENSG00000066468	ENST00000604236	1143_s_at
ENSG00000066468	ENST00000604236	1363_at
ENSG00000066468	ENST00000604236	34354_at
ENSG00000066468	ENST00000604236	1970_s_at
ENSG00000066468	ENST00000604236	1145_g_at
ENSG00000066468	ENST00000369059	1143_s_at
ENSG00000066468	ENST00000369059	34354_at
ENSG00000066468	ENST00000369059	1970_s_at
ENSG00000066468	ENST00000369059	1145_g_at
ENSG00000066468	ENST00000467584	1143_s_at
ENSG00000066468	ENST00000467584	34354_at
ENSG00000066468	ENST00000467584	1970_s_at
ENSG00000066468	ENST00000429361	1970_s_at
ENSG00000066468	ENST00000346997	1143_s_at
ENSG00000066468	ENST00000346997	34354_at
ENSG00000066468	ENST00000346997	1970_s_at
ENSG00000066468	ENST00000346997	1145_g_at
ENSG00000066468	ENST00000457416	1143_s_at
ENSG00000066468	ENST00000457416	34354_at
ENSG00000066468	ENST00000457416	1970_s_at
ENSG00000066468	ENST00000457416	1145_g_at
ENSG00000066468	ENST00000360144	1145_g_at
ENSG00000066468	ENST00000369056	1145_g_at
ENSG00000066468	ENST00000369058	1145_g_at
ENSG00000066468	ENST00000336553	1145_g_at
ENSG00000066468	ENST00000490349	1145_g_at
ENSG00000066468	ENST00000359354	1144_at
ENSG00000066468	ENST00000359354	1145_g_at
ENSG00000066468	ENST00000357555	1143_s_at
ENSG00000066468	ENST00000357555	1363_at
ENSG00000066468	ENST00000357555	1145_g_at
ENSG00000066468	ENST00000613048	1143_s_at
ENSG00000066468	ENST00000613048	1363_at
ENSG00000066468	ENST00000613048	34354_at
ENSG00000066468	ENST00000613048	1970_s_at
ENSG00000066468	ENST00000613048	1145_g_at
ENSG00000066468	ENST00000369061	1143_s_at
ENSG00000066468	ENST00000369061	1363_at
ENSG00000066468	ENST00000369061	34354_at
ENSG00000066468	ENST00000369061	1970_s_at
ENSG00000066468	ENST00000369061	1145_g_at
ENSG00000066468	ENST00000351936	1143_s_at
ENSG00000066468	ENST00000351936	34354_at
ENSG00000066468	ENST00000351936	1970_s_at
ENSG00000066468	ENST00000351936	1145_g_at
ENSG00000114650	ENST00000320017	37656_at
ENSG00000114650	ENST00000441517	37656_at
ENSG00000114650	ENST00000265565	37656_at
ENSG00000114650	ENST00000648151	37656_at
ENSG00000114650	ENST00000545718	37656_at
ENSG00000114650	ENST00000428413	37656_at
ENSG00000106328	ENST00000478328	37346_at
ENSG00000226232	ENST00000532298	33836_at
ENSG00000226232	ENST00000525562	33836_at
ENSG00000226232	ENST00000526720	33836_at
ENSG00000166326	ENST00000299413	40485_at
ENSG00000166326	ENST00000299413	40487_at
ENSG00000166326	ENST00000299413	40486_g_at
ENSG00000106331	ENST00000341640	31740_s_at
ENSG00000106331	ENST00000341640	31741_at
ENSG00000106331	ENST00000639438	31740_s_at
ENSG00000106331	ENST00000639438	31741_at
ENSG00000106331	ENST00000378740	31740_s_at
ENSG00000106331	ENST00000483494	31740_s_at
ENSG00000106331	ENST00000483494	31741_at
ENSG00000106331	ENST00000463946	31740_s_at
ENSG00000106331	ENST00000463946	31741_at
ENSG00000106331	ENST00000477423	31740_s_at
ENSG00000106331	ENST00000477423	31741_at
ENSG00000106331	ENST00000338516	31740_s_at
ENSG00000106331	ENST00000611453	31740_s_at
ENSG00000106331	ENST00000611453	31741_at
ENSG00000179912	ENST00000393811	41366_at
ENSG00000179912	ENST00000347140	41366_at
ENSG00000179912	ENST00000402412	41366_at
ENSG00000179912	ENST00000634871	41366_at
ENSG00000179912	ENST00000358907	41366_at
ENSG00000179912	ENST00000441731	41366_at
ENSG00000179915	ENST00000401669	39240_at
ENSG00000179915	ENST00000625672	39240_at
ENSG00000179915	ENST00000406316	39240_at
ENSG00000179915	ENST00000636345	39240_at
ENSG00000179915	ENST00000634764	39240_at
ENSG00000179915	ENST00000634431	39240_at
ENSG00000179915	ENST00000635519	39240_at
ENSG00000179915	ENST00000635164	39240_at
ENSG00000179915	ENST00000412315	39240_at
ENSG00000179915	ENST00000404971	39240_at
ENSG00000179915	ENST00000634412	39240_at
ENSG00000179915	ENST00000342183	39240_at
ENSG00000179915	ENST00000378262	39240_at
ENSG00000179915	ENST00000637906	39240_at
ENSG00000179915	ENST00000484192	39240_at
ENSG00000197157	ENST00000354725	37730_at
ENSG00000197157	ENST00000489417	37730_at
ENSG00000197157	ENST00000485871	37730_at
ENSG00000113649	ENST00000296702	39426_at
ENSG00000113649	ENST00000394421	39426_at
ENSG00000113649	ENST00000506524	39426_at
ENSG00000113649	ENST00000511077	39426_at
ENSG00000104814	ENST00000593196	138_at
ENSG00000104814	ENST00000591517	138_at
ENSG00000104814	ENST00000396857	138_at
ENSG00000104814	ENST00000589130	138_at
ENSG00000104814	ENST00000591921	138_at
ENSG00000164344	ENST00000511608	32353_at
ENSG00000164344	ENST00000264690	32353_at
ENSG00000164344	ENST00000513864	32353_at
ENSG00000164344	ENST00000511406	32353_at
ENSG00000279078	ENST00000623342	36259_at
ENSG00000198523	ENST00000357525	38734_at
ENSG00000174697	ENST00000308868	35895_at
ENSG00000175189	ENST00000309668	35915_at
ENSG00000175104	ENST00000526995	1209_at
ENSG00000175104	ENST00000348124	1209_at
ENSG00000175104	ENST00000529150	1209_at
ENSG00000114646	ENST00000456150	39966_at
ENSG00000114646	ENST00000383738	39966_at
ENSG00000114646	ENST00000264723	39966_at
ENSG00000114646	ENST00000610462	39966_at
ENSG00000111087	ENST00000228682	33474_at
ENSG00000111087	ENST00000543426	33474_at
ENSG00000111087	ENST00000546141	33474_at
ENSG00000111087	ENST00000528467	33474_at
ENSG00000166349	ENST00000299440	1077_at
ENSG00000088926	ENST00000403665	35591_at
ENSG00000088926	ENST00000264691	35591_at
ENSG00000088926	ENST00000503841	35591_at
ENSG00000088926	ENST00000264692	35591_at
ENSG00000175097	ENST00000311485	578_at
ENSG00000175097	ENST00000311485	33595_r_at
ENSG00000175097	ENST00000618712	578_at
ENSG00000175097	ENST00000618712	33595_r_at
ENSG00000175097	ENST00000529083	578_at
ENSG00000175097	ENST00000529083	33595_r_at
ENSG00000111875	ENST00000229595	39806_at
ENSG00000277568	ENST00000613756	39426_at
ENSG00000173473	ENST00000254480	40810_at
ENSG00000173473	ENST00000254480	452_at
ENSG00000173473	ENST00000425518	452_at
ENSG00000156475	ENST00000394409	1384_at
ENSG00000156475	ENST00000530902	1384_at
ENSG00000156475	ENST00000512639	1384_at
ENSG00000178982	ENST00000614624	31492_at
ENSG00000178982	ENST00000593149	31492_at
ENSG00000178982	ENST00000538434	31492_at
ENSG00000178982	ENST00000248342	31492_at
ENSG00000178982	ENST00000545173	31492_at
ENSG00000178982	ENST00000591409	31492_at
ENSG00000178982	ENST00000592558	31492_at
ENSG00000213332	ENST00000515328	37740_r_at
ENSG00000106348	ENST00000469328	40695_at
ENSG00000106348	ENST00000484496	40695_at
ENSG00000106348	ENST00000419067	40695_at
ENSG00000106348	ENST00000338791	40695_at
ENSG00000106348	ENST00000496200	40695_at
ENSG00000106348	ENST00000354269	40695_at
ENSG00000106348	ENST00000626419	40695_at
ENSG00000106348	ENST00000348127	40695_at
ENSG00000083857	ENST00000441802	40454_at
ENSG00000083857	ENST00000500085	40454_at
ENSG00000083857	ENST00000512772	40454_at
ENSG00000083857	ENST00000507105	40454_at
ENSG00000083857	ENST00000509927	40454_at
ENSG00000083857	ENST00000614102	40454_at
ENSG00000132153	ENST00000445061	35355_at
ENSG00000132153	ENST00000395745	35355_at
ENSG00000132153	ENST00000348968	35355_at
ENSG00000132153	ENST00000457607	35355_at
ENSG00000132153	ENST00000474183	35355_at
ENSG00000132153	ENST00000446256	35355_at
ENSG00000132153	ENST00000619982	35355_at
ENSG00000090861	ENST00000675643	36185_at
ENSG00000090861	ENST00000674963	36185_at
ENSG00000090861	ENST00000675917	36185_at
ENSG00000090861	ENST00000674691	36185_at
ENSG00000090861	ENST00000261772	36185_at
ENSG00000090861	ENST00000675270	36185_at
ENSG00000090861	ENST00000676004	36185_at
ENSG00000090861	ENST00000676211	36185_at
ENSG00000090861	ENST00000676040	36185_at
ENSG00000090861	ENST00000675953	36185_at
ENSG00000090861	ENST00000675691	36185_at
ENSG00000090861	ENST00000676209	36185_at
ENSG00000090861	ENST00000675569	36185_at
ENSG00000090861	ENST00000674652	36185_at
ENSG00000090861	ENST00000675133	36185_at
ENSG00000090861	ENST00000675120	36185_at
ENSG00000090861	ENST00000674811	36185_at
ENSG00000090861	ENST00000674512	36185_at
ENSG00000090861	ENST00000675403	36185_at
ENSG00000090861	ENST00000676212	36185_at
ENSG00000090861	ENST00000675045	36185_at
ENSG00000090861	ENST00000675035	36185_at
ENSG00000090861	ENST00000676168	36185_at
ENSG00000090861	ENST00000675588	36185_at
ENSG00000090861	ENST00000675853	36185_at
ENSG00000090861	ENST00000565361	36185_at
ENSG00000090861	ENST00000569825	36185_at
ENSG00000090861	ENST00000675751	36185_at
ENSG00000090861	ENST00000674768	36185_at
ENSG00000090861	ENST00000675297	36185_at
ENSG00000090861	ENST00000674848	36185_at
ENSG00000090861	ENST00000674962	36185_at
ENSG00000090861	ENST00000675371	36185_at
ENSG00000090861	ENST00000675986	36185_at
ENSG00000090861	ENST00000676247	36185_at
ENSG00000130402	ENST00000252699	41753_at
ENSG00000130402	ENST00000440400	41753_at
ENSG00000130402	ENST00000497637	41753_at
ENSG00000130402	ENST00000477174	41753_at
ENSG00000113657	ENST00000398514	36149_at
ENSG00000113657	ENST00000343218	36149_at
ENSG00000221585	ENST00000408658	35355_at
ENSG00000047849	ENST00000429422	243_g_at
ENSG00000047849	ENST00000429422	33850_at
ENSG00000047849	ENST00000429422	32226_at
ENSG00000047849	ENST00000429422	242_at
ENSG00000047849	ENST00000395734	243_g_at
ENSG00000047849	ENST00000395734	33850_at
ENSG00000047849	ENST00000395734	32226_at
ENSG00000047849	ENST00000395734	242_at
ENSG00000047849	ENST00000426837	243_g_at
ENSG00000047849	ENST00000426837	33850_at
ENSG00000047849	ENST00000426837	32226_at
ENSG00000047849	ENST00000426837	242_at
ENSG00000047849	ENST00000360240	243_g_at
ENSG00000047849	ENST00000360240	33850_at
ENSG00000047849	ENST00000360240	32226_at
ENSG00000047849	ENST00000360240	242_at
ENSG00000047849	ENST00000420772	243_g_at
ENSG00000047849	ENST00000420772	32226_at
ENSG00000047849	ENST00000420772	242_at
ENSG00000111885	ENST00000368468	39613_at
ENSG00000166986	ENST00000537638	39342_at
ENSG00000166986	ENST00000545888	39342_at
ENSG00000166986	ENST00000628866	39342_at
ENSG00000166986	ENST00000262027	39342_at
ENSG00000166986	ENST00000548202	39342_at
ENSG00000166986	ENST00000552914	39342_at
ENSG00000166986	ENST00000551805	39342_at
ENSG00000166986	ENST00000547665	39342_at
ENSG00000166986	ENST00000552499	39342_at
ENSG00000166986	ENST00000551172	39342_at
ENSG00000176049	ENST00000507386	39952_at
ENSG00000176049	ENST00000265272	39952_at
ENSG00000176049	ENST00000616793	39952_at
ENSG00000166181	ENST00000531273	41269_r_at
ENSG00000166181	ENST00000531273	33420_g_at
ENSG00000166181	ENST00000378852	41269_r_at
ENSG00000166181	ENST00000378852	33420_g_at
ENSG00000205076	ENST00000378626	38608_at
ENSG00000205076	ENST00000599035	38608_at
ENSG00000178934	ENST00000314980	38608_at
ENSG00000178934	ENST00000600304	38608_at
ENSG00000109536	ENST00000226798	38923_at
ENSG00000152661	ENST00000649003	32531_at
ENSG00000152661	ENST00000649003	2018_at
ENSG00000152661	ENST00000282561	32531_at
ENSG00000152661	ENST00000282561	2018_at
ENSG00000152661	ENST00000650427	32531_at
ENSG00000152661	ENST00000650427	2018_at
ENSG00000152661	ENST00000647564	32531_at
ENSG00000152661	ENST00000647564	2018_at
ENSG00000171747	ENST00000595291	765_s_at
ENSG00000171747	ENST00000307751	765_s_at
ENSG00000171747	ENST00000600070	765_s_at
ENSG00000171747	ENST00000595342	765_s_at
ENSG00000171747	ENST00000597153	765_s_at
ENSG00000218180	ENST00000406156	37740_r_at
ENSG00000164045	ENST00000302506	35407_at
ENSG00000164045	ENST00000302506	1738_at
ENSG00000164045	ENST00000351231	35407_at
ENSG00000164045	ENST00000351231	1738_at
ENSG00000251297	ENST00000428444	31686_at
ENSG00000025156	ENST00000368455	202_at
ENSG00000025156	ENST00000368455	32087_at
ENSG00000025156	ENST00000465214	202_at
ENSG00000025156	ENST00000465214	32087_at
ENSG00000025156	ENST00000452194	202_at
ENSG00000025156	ENST00000452194	32087_at
ENSG00000104823	ENST00000601333	32756_at
ENSG00000104823	ENST00000221418	32756_at
ENSG00000104823	ENST00000594391	32756_at
ENSG00000104823	ENST00000601778	32756_at
ENSG00000104823	ENST00000598707	32756_at
ENSG00000111897	ENST00000339697	33443_at
ENSG00000164266	ENST00000296695	38582_at
ENSG00000164266	ENST00000505722	38582_at
ENSG00000213280	ENST00000393266	31568_at
ENSG00000231884	ENST00000435191	38605_at
ENSG00000164047	ENST00000652295	36710_at
ENSG00000164047	ENST00000296435	36710_at
ENSG00000133710	ENST00000359874	40315_at
ENSG00000133710	ENST00000256084	40315_at
ENSG00000175197	ENST00000547303	1842_at
ENSG00000175197	ENST00000547303	39420_at
ENSG00000175197	ENST00000623876	1842_at
ENSG00000175197	ENST00000623876	39420_at
ENSG00000175197	ENST00000551116	1842_at
ENSG00000175197	ENST00000551116	39420_at
ENSG00000175197	ENST00000346473	1842_at
ENSG00000175197	ENST00000346473	39420_at
ENSG00000175197	ENST00000552740	1842_at
ENSG00000175197	ENST00000552740	39420_at
ENSG00000175197	ENST00000547526	1842_at
ENSG00000175197	ENST00000547526	39420_at
ENSG00000104824	ENST00000647557	35201_at
ENSG00000104824	ENST00000221419	35201_at
ENSG00000104824	ENST00000595443	35201_at
ENSG00000104824	ENST00000595804	35201_at
ENSG00000104824	ENST00000601449	35201_at
ENSG00000104824	ENST00000388749	35201_at
ENSG00000104824	ENST00000595164	35201_at
ENSG00000104824	ENST00000597731	35201_at
ENSG00000104824	ENST00000600873	35201_at
ENSG00000164434	ENST00000368444	35185_at
ENSG00000164434	ENST00000356535	35185_at
ENSG00000285133	ENST00000642841	1842_at
ENSG00000285133	ENST00000642841	39420_at
ENSG00000172594	ENST00000368440	39950_at
ENSG00000172594	ENST00000539041	39950_at
ENSG00000172113	ENST00000451657	35005_at
ENSG00000172113	ENST00000643011	35005_at
ENSG00000172113	ENST00000421967	35005_at
ENSG00000172113	ENST00000643457	35005_at
ENSG00000172113	ENST00000452211	35005_at
ENSG00000172113	ENST00000642710	35005_at
ENSG00000172113	ENST00000444069	35005_at
ENSG00000172113	ENST00000415644	35005_at
ENSG00000172113	ENST00000415053	35005_at
ENSG00000172113	ENST00000418431	35005_at
ENSG00000172113	ENST00000425930	35005_at
ENSG00000172113	ENST00000456495	35005_at
ENSG00000172113	ENST00000494209	35005_at
ENSG00000172113	ENST00000426689	35005_at
ENSG00000128595	ENST00000535011	37345_at
ENSG00000128595	ENST00000542996	37345_at
ENSG00000128595	ENST00000249364	37345_at
ENSG00000128595	ENST00000449187	37345_at
ENSG00000175203	ENST00000551142	38475_at
ENSG00000175203	ENST00000679307	38475_at
ENSG00000175203	ENST00000676646	38475_at
ENSG00000175203	ENST00000548249	38475_at
ENSG00000175203	ENST00000550988	38475_at
ENSG00000175203	ENST00000678505	38475_at
ENSG00000175203	ENST00000676956	38475_at
ENSG00000175203	ENST00000552390	38475_at
ENSG00000175203	ENST00000678521	38475_at
ENSG00000175203	ENST00000678247	38475_at
ENSG00000175203	ENST00000678653	38475_at
ENSG00000175203	ENST00000543672	38475_at
ENSG00000175203	ENST00000678322	38475_at
ENSG00000175203	ENST00000434715	38475_at
ENSG00000175203	ENST00000550201	38475_at
ENSG00000175203	ENST00000549394	38475_at
ENSG00000068878	ENST00000404125	36978_at
ENSG00000068878	ENST00000389993	36978_at
ENSG00000068878	ENST00000476586	36978_at
ENSG00000068878	ENST00000488687	36978_at
ENSG00000157349	ENST00000563392	33393_at
ENSG00000157349	ENST00000563206	33393_at
ENSG00000157349	ENST00000451014	33393_at
ENSG00000157349	ENST00000568625	33393_at
ENSG00000157349	ENST00000562519	33393_at
ENSG00000157349	ENST00000393657	33393_at
ENSG00000157349	ENST00000288071	33393_at
ENSG00000157349	ENST00000355992	33393_at
ENSG00000128617	ENST00000249389	32453_at
ENSG00000111907	ENST00000534000	32136_r_at
ENSG00000111907	ENST00000368388	32136_r_at
ENSG00000111907	ENST00000530868	32136_r_at
ENSG00000111907	ENST00000571678	32136_r_at
ENSG00000164050	ENST00000296440	33783_at
ENSG00000164050	ENST00000485535	33783_at
ENSG00000164050	ENST00000358536	33783_at
ENSG00000164050	ENST00000456774	33783_at
ENSG00000164050	ENST00000483753	33783_at
ENSG00000155980	ENST00000674619	35880_at
ENSG00000155980	ENST00000286452	35880_at
ENSG00000155980	ENST00000455537	35880_at
ENSG00000155980	ENST00000676457	35880_at
ENSG00000155980	ENST00000675882	35880_at
ENSG00000155980	ENST00000675929	35880_at
ENSG00000155980	ENST00000675737	35880_at
ENSG00000155980	ENST00000675697	35880_at
ENSG00000155980	ENST00000676437	35880_at
ENSG00000155980	ENST00000675866	35880_at
ENSG00000128591	ENST00000325888	35330_at
ENSG00000128591	ENST00000346177	35330_at
ENSG00000170634	ENST00000607452	36221_at
ENSG00000104825	ENST00000576510	41065_at
ENSG00000104825	ENST00000572515	41065_at
ENSG00000104825	ENST00000575359	41065_at
ENSG00000104825	ENST00000509705	41065_at
ENSG00000104825	ENST00000313582	41065_at
ENSG00000104825	ENST00000392079	41065_at
ENSG00000151348	ENST00000533608	36593_at
ENSG00000151348	ENST00000533608	36594_s_at
ENSG00000151348	ENST00000358681	36593_at
ENSG00000151348	ENST00000358681	36594_s_at
ENSG00000151348	ENST00000343631	36593_at
ENSG00000151348	ENST00000343631	36594_s_at
ENSG00000151348	ENST00000528159	36593_at
ENSG00000151348	ENST00000528159	36594_s_at
ENSG00000151348	ENST00000395673	36593_at
ENSG00000151348	ENST00000395673	36594_s_at
ENSG00000111906	ENST00000318787	34359_at
ENSG00000111906	ENST00000608295	34359_at
ENSG00000111906	ENST00000609021	34359_at
ENSG00000111906	ENST00000398153	34359_at
ENSG00000111906	ENST00000608461	34359_at
ENSG00000111906	ENST00000608532	34359_at
ENSG00000188672	ENST00000294413	31931_f_at
ENSG00000188672	ENST00000294413	31439_f_at
ENSG00000188672	ENST00000294413	37165_f_at
ENSG00000188672	ENST00000294413	31930_f_at
ENSG00000188672	ENST00000340849	31439_f_at
ENSG00000188672	ENST00000340849	37165_f_at
ENSG00000188672	ENST00000349320	31931_f_at
ENSG00000188672	ENST00000349320	31439_f_at
ENSG00000188672	ENST00000349320	37165_f_at
ENSG00000188672	ENST00000349320	31930_f_at
ENSG00000188672	ENST00000527747	31931_f_at
ENSG00000188672	ENST00000346452	31931_f_at
ENSG00000188672	ENST00000346452	31930_f_at
ENSG00000188672	ENST00000349438	31931_f_at
ENSG00000188672	ENST00000349438	31439_f_at
ENSG00000188672	ENST00000349438	37165_f_at
ENSG00000188672	ENST00000527187	31439_f_at
ENSG00000188672	ENST00000527187	37165_f_at
ENSG00000188672	ENST00000533771	31439_f_at
ENSG00000188672	ENST00000533771	37165_f_at
ENSG00000188672	ENST00000413854	31439_f_at
ENSG00000188672	ENST00000413854	37165_f_at
ENSG00000164270	ENST00000521530	34467_g_at
ENSG00000164270	ENST00000521530	34468_at
ENSG00000164270	ENST00000522588	34467_g_at
ENSG00000164270	ENST00000522588	34468_at
ENSG00000164270	ENST00000521735	34467_g_at
ENSG00000164270	ENST00000521735	34468_at
ENSG00000164270	ENST00000517929	34467_g_at
ENSG00000164270	ENST00000520514	34467_g_at
ENSG00000164270	ENST00000377888	34467_g_at
ENSG00000164270	ENST00000377888	34466_at
ENSG00000164270	ENST00000360693	34467_g_at
ENSG00000164270	ENST00000360693	34466_at
ENSG00000164270	ENST00000524063	34467_g_at
ENSG00000164270	ENST00000524063	34466_at
ENSG00000164270	ENST00000521124	34467_g_at
ENSG00000164270	ENST00000631296	34467_g_at
ENSG00000164270	ENST00000631296	34466_at
ENSG00000164270	ENST00000362016	34467_g_at
ENSG00000164270	ENST00000362016	34466_at
ENSG00000287908	ENST00000474359	40538_at
ENSG00000135502	ENST00000665594	40538_at
ENSG00000135502	ENST00000661867	40538_at
ENSG00000135502	ENST00000440686	40538_at
ENSG00000135502	ENST00000487816	40538_at
ENSG00000135502	ENST00000474791	40538_at
ENSG00000135502	ENST00000483647	40538_at
ENSG00000260537	ENST00000443119	33393_at
ENSG00000128524	ENST00000249289	37395_at
ENSG00000128524	ENST00000492758	37395_at
ENSG00000115306	ENST00000356805	39556_at
ENSG00000115306	ENST00000333896	39452_s_at
ENSG00000115306	ENST00000496323	39452_s_at
ENSG00000115306	ENST00000467371	39556_at
ENSG00000115306	ENST00000615901	39556_at
