Gene stable ID	Transcript stable ID	AFFY HG U95E probe
ENSG00000171848	ENST00000615152	77842_at
ENSG00000181090	ENST00000460843	89907_at
ENSG00000181090	ENST00000462484	82086_at
ENSG00000181090	ENST00000637161	89907_at
ENSG00000181090	ENST00000637261	89907_at
ENSG00000181090	ENST00000494249	89907_at
ENSG00000181090	ENST00000637748	89907_at
ENSG00000181090	ENST00000475564	89907_at
ENSG00000181090	ENST00000472849	89907_at
ENSG00000181090	ENST00000475704	89907_at
ENSG00000241769	ENST00000412882	88707_at
ENSG00000241769	ENST00000618757	88707_at
ENSG00000241769	ENST00000596412	88707_at
ENSG00000241769	ENST00000431025	88707_at
ENSG00000137413	ENST00000372978	76908_at
ENSG00000137413	ENST00000494547	76908_at
ENSG00000137413	ENST00000494547	87690_at
ENSG00000137413	ENST00000494547	87692_at
ENSG00000137413	ENST00000456846	76908_at
ENSG00000137413	ENST00000372982	76908_at
ENSG00000137413	ENST00000472818	76908_at
ENSG00000137413	ENST00000372977	76908_at
ENSG00000137413	ENST00000372977	87690_at
ENSG00000137413	ENST00000372977	87692_at
ENSG00000137413	ENST00000482926	76908_at
ENSG00000137413	ENST00000465926	76908_at
ENSG00000137413	ENST00000482432	76908_at
ENSG00000170456	ENST00000389082	87400_at
ENSG00000197620	ENST00000450602	88064_at
ENSG00000197620	ENST00000441248	88064_at
ENSG00000197620	ENST00000393985	88064_at
ENSG00000197620	ENST00000393985	74814_at
ENSG00000197620	ENST00000423421	88064_at
ENSG00000197620	ENST00000423540	88064_at
ENSG00000197620	ENST00000434353	74814_at
ENSG00000197620	ENST00000514208	74814_at
ENSG00000197620	ENST00000428236	88064_at
ENSG00000197620	ENST00000422892	74814_at
ENSG00000197620	ENST00000359293	88064_at
ENSG00000200388	ENST00000363518	73372_r_at
ENSG00000188112	ENST00000341865	71069_at
ENSG00000117899	ENST00000619987	82883_at
ENSG00000117899	ENST00000619987	71910_at
ENSG00000117899	ENST00000561312	82883_at
ENSG00000117899	ENST00000561312	71910_at
ENSG00000117899	ENST00000422879	82883_at
ENSG00000117899	ENST00000422879	71910_at
ENSG00000117899	ENST00000560244	82883_at
ENSG00000117899	ENST00000560244	71910_at
ENSG00000117899	ENST00000560189	82883_at
ENSG00000117899	ENST00000560189	71910_at
ENSG00000151743	ENST00000281471	88873_at
ENSG00000151743	ENST00000537562	88873_at
ENSG00000283697	ENST00000431993	76505_at
ENSG00000277782	ENST00000620635	80223_r_at
ENSG00000140406	ENST00000267984	86549_r_at
ENSG00000140406	ENST00000267984	86547_i_at
ENSG00000268738	ENST00000598963	84973_at
ENSG00000124496	ENST00000372922	73752_at
ENSG00000124496	ENST00000541110	73752_at
ENSG00000183562	ENST00000332881	75381_at
ENSG00000280789	ENST00000320330	77348_at
ENSG00000171116	ENST00000370416	84973_at
ENSG00000110619	ENST00000526890	69464_at
ENSG00000249042	ENST00000508000	72012_at
ENSG00000249042	ENST00000508000	70600_r_at
ENSG00000249042	ENST00000504300	72012_at
ENSG00000249042	ENST00000504300	70600_r_at
ENSG00000249042	ENST00000666568	70600_r_at
ENSG00000197021	ENST00000462691	74814_at
ENSG00000197021	ENST00000370406	88064_at
ENSG00000197021	ENST00000355203	88064_at
ENSG00000197021	ENST00000370404	88064_at
ENSG00000197021	ENST00000370409	88064_at
ENSG00000174718	ENST00000540924	70347_at
ENSG00000174718	ENST00000312561	77481_at
ENSG00000174718	ENST00000312561	70347_at
ENSG00000174718	ENST00000381054	70347_at
ENSG00000276136	ENST00000616998	84956_at
ENSG00000283463	ENST00000457775	76505_at
ENSG00000258742	ENST00000556466	88340_at
ENSG00000258742	ENST00000557689	88340_at
ENSG00000258742	ENST00000553485	88340_at
ENSG00000257135	ENST00000553181	72614_at
ENSG00000257135	ENST00000547349	72614_at
ENSG00000257135	ENST00000667698	72614_at
ENSG00000146223	ENST00000493763	77427_at
ENSG00000146223	ENST00000493763	89523_r_at
ENSG00000146223	ENST00000483998	77427_at
ENSG00000146223	ENST00000397415	77427_at
ENSG00000146223	ENST00000397415	89523_r_at
ENSG00000146223	ENST00000304734	77427_at
ENSG00000146223	ENST00000487619	88254_at
ENSG00000146223	ENST00000487619	77427_at
ENSG00000146223	ENST00000602561	77427_at
ENSG00000146223	ENST00000462348	77427_at
ENSG00000146223	ENST00000462348	89523_r_at
ENSG00000168672	ENST00000304916	76379_at
ENSG00000168672	ENST00000652209	76379_at
ENSG00000253438	ENST00000524320	75761_r_at
ENSG00000253438	ENST00000524320	75758_i_at
ENSG00000253438	ENST00000645490	75758_i_at
ENSG00000221821	ENST00000408925	90236_at
ENSG00000139132	ENST00000427716	76349_r_at
ENSG00000139132	ENST00000494977	76349_r_at
ENSG00000124587	ENST00000304611	91517_at
ENSG00000124587	ENST00000304611	91658_at
ENSG00000124587	ENST00000244546	91517_at
ENSG00000124587	ENST00000244546	91658_at
ENSG00000214725	ENST00000565014	73653_at
ENSG00000214725	ENST00000398859	73653_at
ENSG00000005469	ENST00000412227	74616_at
ENSG00000143882	ENST00000272238	78137_at
ENSG00000143882	ENST00000381661	78137_at
ENSG00000143882	ENST00000635370	78137_at
ENSG00000143882	ENST00000480289	78137_at
ENSG00000011114	ENST00000355125	90217_at
ENSG00000011114	ENST00000355125	78470_at
ENSG00000011114	ENST00000334746	90217_at
ENSG00000011114	ENST00000334746	78470_at
ENSG00000136997	ENST00000641036	69992_at
ENSG00000133958	ENST00000256339	78558_at
ENSG00000133958	ENST00000555664	78558_at
ENSG00000133958	ENST00000553484	78558_at
ENSG00000133958	ENST00000393151	78558_at
ENSG00000133958	ENST00000554549	78558_at
ENSG00000133958	ENST00000621021	78558_at
ENSG00000188659	ENST00000566205	81141_s_at
ENSG00000188659	ENST00000566861	81143_at
ENSG00000188659	ENST00000566861	81141_s_at
ENSG00000188659	ENST00000562097	81141_s_at
ENSG00000188659	ENST00000565006	81141_s_at
ENSG00000224051	ENST00000464957	73257_at
ENSG00000224051	ENST00000464957	90503_at
ENSG00000224051	ENST00000343938	73257_at
ENSG00000224051	ENST00000343938	90503_at
ENSG00000224051	ENST00000488011	73257_at
ENSG00000278662	ENST00000610657	77356_at
ENSG00000278662	ENST00000619556	77356_at
ENSG00000278662	ENST00000621197	77356_at
ENSG00000237550	ENST00000418824	80574_s_at
ENSG00000237550	ENST00000466501	80574_s_at
ENSG00000197978	ENST00000618348	77356_at
ENSG00000197978	ENST00000618706	77356_at
ENSG00000130032	ENST00000674441	91192_at
ENSG00000130032	ENST00000674441	70749_at
ENSG00000130032	ENST00000652529	70749_at
ENSG00000130032	ENST00000448726	70749_at
ENSG00000130032	ENST00000674374	70749_at
ENSG00000130032	ENST00000674457	91192_at
ENSG00000130032	ENST00000674457	70749_at
ENSG00000130032	ENST00000370353	91192_at
ENSG00000130032	ENST00000370353	70749_at
ENSG00000130032	ENST00000538575	70749_at
ENSG00000174943	ENST00000308768	86393_at
ENSG00000174943	ENST00000568000	86393_at
ENSG00000174943	ENST00000566842	86393_at
ENSG00000174943	ENST00000648037	86393_at
ENSG00000174943	ENST00000561540	86393_at
ENSG00000174943	ENST00000567795	86393_at
ENSG00000174943	ENST00000649581	86393_at
ENSG00000174943	ENST00000568721	86393_at
ENSG00000255769	ENST00000618004	90680_at
ENSG00000255769	ENST00000618004	71946_at
ENSG00000255769	ENST00000618004	90677_g_at
ENSG00000255769	ENST00000614347	71946_at
ENSG00000255769	ENST00000618267	71946_at
ENSG00000247572	ENST00000501927	68923_at
ENSG00000247572	ENST00000505295	68923_at
ENSG00000247572	ENST00000665093	68923_at
ENSG00000124733	ENST00000642555	73038_at
ENSG00000124733	ENST00000244711	73038_at
ENSG00000124733	ENST00000643776	73038_at
ENSG00000124733	ENST00000642748	73038_at
ENSG00000124733	ENST00000645375	73038_at
ENSG00000124733	ENST00000645410	73038_at
ENSG00000279789	ENST00000623731	79312_at
ENSG00000279789	ENST00000623731	74811_r_at
ENSG00000247735	ENST00000450909	80359_at
ENSG00000149932	ENST00000414689	78792_at
ENSG00000149932	ENST00000279396	78792_at
ENSG00000149932	ENST00000575829	78792_at
ENSG00000149932	ENST00000561899	78792_at
ENSG00000149932	ENST00000570255	78792_at
ENSG00000149932	ENST00000566848	78792_at
ENSG00000149932	ENST00000569445	78792_at
ENSG00000149932	ENST00000569481	78792_at
ENSG00000132164	ENST00000254488	87901_r_at
ENSG00000132164	ENST00000254488	77068_at
ENSG00000214575	ENST00000618698	82438_at
ENSG00000214575	ENST00000618698	82893_at
ENSG00000214575	ENST00000614918	82438_at
ENSG00000214575	ENST00000614918	82893_at
ENSG00000214575	ENST00000618449	82438_at
ENSG00000214575	ENST00000618449	82893_at
ENSG00000214575	ENST00000617958	82438_at
ENSG00000214575	ENST00000617958	82893_at
ENSG00000214575	ENST00000615198	82438_at
ENSG00000214575	ENST00000615198	82893_at
ENSG00000214575	ENST00000611163	82438_at
ENSG00000214575	ENST00000611163	82893_at
ENSG00000214575	ENST00000616959	82438_at
ENSG00000214575	ENST00000616959	82893_at
ENSG00000214575	ENST00000617462	82438_at
ENSG00000214575	ENST00000617462	82893_at
ENSG00000214575	ENST00000620182	82438_at
ENSG00000214575	ENST00000620182	82893_at
ENSG00000214575	ENST00000617522	82438_at
ENSG00000214575	ENST00000614977	82438_at
ENSG00000214575	ENST00000614977	82893_at
ENSG00000214575	ENST00000611031	82438_at
ENSG00000214575	ENST00000611031	82893_at
ENSG00000162576	ENST00000309212	82921_at
ENSG00000162576	ENST00000445648	82921_at
ENSG00000162576	ENST00000477278	82921_at
ENSG00000162576	ENST00000464351	82921_at
ENSG00000162576	ENST00000460473	82921_at
ENSG00000124541	ENST00000607394	77833_at
ENSG00000124541	ENST00000607555	77833_at
ENSG00000124260	ENST00000370323	71616_r_at
ENSG00000124260	ENST00000244096	71616_r_at
ENSG00000175756	ENST00000338370	76844_at
ENSG00000175756	ENST00000338370	88103_s_at
ENSG00000175756	ENST00000338370	75854_at
ENSG00000175756	ENST00000338338	75854_at
ENSG00000175756	ENST00000489799	88103_s_at
ENSG00000175756	ENST00000489799	75854_at
ENSG00000175756	ENST00000489799	88105_r_at
ENSG00000175756	ENST00000496905	76844_at
ENSG00000175756	ENST00000496905	88103_s_at
ENSG00000175756	ENST00000496905	75854_at
ENSG00000089737	ENST00000621632	67843_at
ENSG00000089737	ENST00000621632	91159_at
ENSG00000089737	ENST00000555762	91159_at
ENSG00000089737	ENST00000555054	91159_at
ENSG00000089737	ENST00000555324	91159_at
ENSG00000089737	ENST00000330836	91159_at
ENSG00000089737	ENST00000640432	91159_at
ENSG00000184350	ENST00000389832	85724_at
ENSG00000145687	ENST00000320672	73794_at
ENSG00000145687	ENST00000615665	73794_at
ENSG00000155011	ENST00000285311	71137_at
ENSG00000155011	ENST00000510534	71137_at
ENSG00000155011	ENST00000513208	71137_at
ENSG00000155011	ENST00000510463	71137_at
ENSG00000221978	ENST00000480479	67740_at
ENSG00000221978	ENST00000400809	67740_at
ENSG00000221978	ENST00000400809	78196_at
ENSG00000221978	ENST00000482621	67740_at
ENSG00000221978	ENST00000482621	78196_at
ENSG00000221978	ENST00000463260	67740_at
ENSG00000221978	ENST00000496007	67740_at
ENSG00000221978	ENST00000496007	78196_at
ENSG00000221978	ENST00000482365	67740_at
ENSG00000221978	ENST00000408952	67740_at
ENSG00000221978	ENST00000481223	67740_at
ENSG00000221978	ENST00000481223	78196_at
ENSG00000221978	ENST00000418865	67740_at
ENSG00000221978	ENST00000418865	78196_at
ENSG00000221978	ENST00000488340	78196_at
ENSG00000221978	ENST00000471930	78196_at
ENSG00000221978	ENST00000408918	78196_at
ENSG00000221978	ENST00000473872	78196_at
ENSG00000221978	ENST00000425598	78196_at
ENSG00000155016	ENST00000332884	84679_at
ENSG00000155016	ENST00000508453	84679_at
ENSG00000235098	ENST00000520296	89272_at
ENSG00000235098	ENST00000520296	79814_r_at
ENSG00000235098	ENST00000427211	89272_at
ENSG00000235098	ENST00000427211	79814_r_at
ENSG00000235098	ENST00000537107	89272_at
ENSG00000235098	ENST00000537107	79814_r_at
ENSG00000235098	ENST00000454272	89272_at
ENSG00000235098	ENST00000454272	79814_r_at
ENSG00000235098	ENST00000442470	79814_r_at
ENSG00000179403	ENST00000338660	83661_r_at
ENSG00000179403	ENST00000476993	83661_r_at
ENSG00000215915	ENST00000378785	86805_at
ENSG00000215915	ENST00000484537	86805_at
ENSG00000287906	ENST00000659225	87886_at
ENSG00000284740	ENST00000641974	86805_at
ENSG00000284740	ENST00000641679	86805_at
ENSG00000138795	ENST00000379951	90453_at
ENSG00000138795	ENST00000265165	90453_at
ENSG00000285043	ENST00000338110	86570_f_at
ENSG00000285043	ENST00000395248	86570_f_at
ENSG00000285043	ENST00000566897	86570_f_at
ENSG00000153310	ENST00000523509	85096_r_at
ENSG00000153310	ENST00000401979	85096_r_at
ENSG00000153310	ENST00000517654	85096_r_at
ENSG00000153310	ENST00000518879	85096_r_at
ENSG00000153310	ENST00000521223	85096_r_at
ENSG00000153310	ENST00000519020	85096_r_at
ENSG00000153310	ENST00000518167	85096_r_at
ENSG00000153310	ENST00000522361	85096_r_at
ENSG00000153310	ENST00000518285	85096_r_at
ENSG00000149925	ENST00000562168	86570_f_at
ENSG00000149925	ENST00000569545	86570_f_at
ENSG00000149925	ENST00000563060	86570_f_at
ENSG00000149925	ENST00000564521	86570_f_at
ENSG00000149925	ENST00000412304	86570_f_at
ENSG00000149925	ENST00000563987	86570_f_at
ENSG00000149925	ENST00000642816	86570_f_at
ENSG00000149925	ENST00000643777	86570_f_at
ENSG00000149925	ENST00000569798	86570_f_at
ENSG00000149925	ENST00000395240	86570_f_at
ENSG00000149925	ENST00000566846	86570_f_at
ENSG00000149925	ENST00000562679	86570_f_at
ENSG00000149925	ENST00000564688	86570_f_at
ENSG00000149925	ENST00000566146	86570_f_at
ENSG00000149925	ENST00000566130	86570_f_at
ENSG00000149925	ENST00000565355	86570_f_at
ENSG00000152348	ENST00000282185	83873_at
ENSG00000152348	ENST00000282185	75668_at
ENSG00000152348	ENST00000282185	80877_r_at
ENSG00000152348	ENST00000282185	80875_i_at
ENSG00000152348	ENST00000458350	83873_at
ENSG00000152348	ENST00000458350	75668_at
ENSG00000152348	ENST00000458350	80877_r_at
ENSG00000152348	ENST00000458350	80875_i_at
ENSG00000110713	ENST00000324932	88191_at
ENSG00000110713	ENST00000650171	88191_at
ENSG00000110713	ENST00000355260	88191_at
ENSG00000110713	ENST00000429801	88191_at
ENSG00000110713	ENST00000524563	88191_at
ENSG00000110713	ENST00000530345	88191_at
ENSG00000110713	ENST00000359171	88191_at
ENSG00000182492	ENST00000331595	89603_at
ENSG00000182492	ENST00000472615	89603_at
ENSG00000182492	ENST00000480756	89603_at
ENSG00000182492	ENST00000492658	89603_at
ENSG00000196639	ENST00000438284	74590_at
ENSG00000196639	ENST00000431010	74590_at
ENSG00000196639	ENST00000431010	73483_at
ENSG00000196639	ENST00000431010	71189_at
ENSG00000196639	ENST00000397056	74590_at
ENSG00000196639	ENST00000397056	73483_at
ENSG00000196639	ENST00000397056	71189_at
ENSG00000276148	ENST00000612009	91187_s_at
ENSG00000257511	ENST00000550917	91187_s_at
ENSG00000139131	ENST00000324868	71128_r_at
ENSG00000139131	ENST00000548490	71128_r_at
ENSG00000174695	ENST00000502346	86782_r_at
ENSG00000174695	ENST00000511450	86782_r_at
ENSG00000197530	ENST00000520777	70785_at
ENSG00000197530	ENST00000520777	89028_at
ENSG00000197530	ENST00000355826	70785_at
ENSG00000197530	ENST00000355826	89028_at
ENSG00000197530	ENST00000518681	70785_at
ENSG00000197530	ENST00000518681	89028_at
ENSG00000197530	ENST00000505820	70785_at
ENSG00000197530	ENST00000505820	89028_at
ENSG00000197530	ENST00000479659	70785_at
ENSG00000197530	ENST00000479659	89028_at
ENSG00000197530	ENST00000489635	70785_at
ENSG00000197530	ENST00000489635	89028_at
ENSG00000197530	ENST00000511502	70785_at
ENSG00000197530	ENST00000511502	89028_at
ENSG00000197530	ENST00000477990	70785_at
ENSG00000197530	ENST00000514363	70785_at
ENSG00000197530	ENST00000487053	70785_at
ENSG00000197530	ENST00000487053	89028_at
ENSG00000197530	ENST00000502470	70785_at
ENSG00000197530	ENST00000378712	70785_at
ENSG00000197530	ENST00000378712	89028_at
ENSG00000197530	ENST00000507082	70785_at
ENSG00000197530	ENST00000463492	70785_at
ENSG00000197530	ENST00000510793	70785_at
ENSG00000197530	ENST00000504599	70785_at
ENSG00000197530	ENST00000504599	89028_at
ENSG00000197530	ENST00000507229	70785_at
ENSG00000197530	ENST00000378708	89028_at
ENSG00000197530	ENST00000506488	89028_at
ENSG00000197530	ENST00000514234	89028_at
ENSG00000197530	ENST00000473511	89028_at
ENSG00000197530	ENST00000483015	89028_at
ENSG00000197530	ENST00000511910	89028_at
ENSG00000197530	ENST00000470373	89028_at
ENSG00000262919	ENST00000576892	90281_f_at
ENSG00000262919	ENST00000576892	89612_at
ENSG00000262919	ENST00000614851	90281_f_at
ENSG00000262919	ENST00000614851	89612_at
ENSG00000262919	ENST00000440428	90281_f_at
ENSG00000262919	ENST00000440428	89612_at
ENSG00000262919	ENST00000620088	90281_f_at
ENSG00000262919	ENST00000620088	89612_at
ENSG00000262919	ENST00000621629	90281_f_at
ENSG00000262919	ENST00000621629	89612_at
ENSG00000262919	ENST00000429336	90281_f_at
ENSG00000262919	ENST00000614850	90281_f_at
ENSG00000262919	ENST00000621817	89612_at
ENSG00000262919	ENST00000482182	89612_at
ENSG00000264010	ENST00000580105	68393_at
ENSG00000153317	ENST00000521075	69516_at
ENSG00000153317	ENST00000518721	69516_at
ENSG00000153317	ENST00000520927	69516_at
ENSG00000153317	ENST00000524299	69516_at
ENSG00000153317	ENST00000521426	69516_at
ENSG00000153317	ENST00000357668	69516_at
ENSG00000227863	ENST00000663934	79909_i_at
ENSG00000227863	ENST00000663934	79911_r_at
ENSG00000227863	ENST00000654764	79909_i_at
ENSG00000227863	ENST00000654764	79911_r_at
ENSG00000227863	ENST00000661644	79909_i_at
ENSG00000227863	ENST00000661644	79911_r_at
ENSG00000227863	ENST00000665308	79909_i_at
ENSG00000227863	ENST00000665308	79911_r_at
ENSG00000227863	ENST00000654952	79909_i_at
ENSG00000227863	ENST00000654952	79911_r_at
ENSG00000227863	ENST00000663935	79909_i_at
ENSG00000227863	ENST00000663935	79911_r_at
ENSG00000227863	ENST00000655452	79909_i_at
ENSG00000227863	ENST00000655452	79911_r_at
ENSG00000227863	ENST00000655037	79909_i_at
ENSG00000227863	ENST00000655037	79911_r_at
ENSG00000227863	ENST00000667286	79909_i_at
ENSG00000227863	ENST00000667286	79911_r_at
ENSG00000257718	ENST00000551152	79146_at
ENSG00000090238	ENST00000398841	72883_at
ENSG00000090238	ENST00000566595	72883_at
ENSG00000157214	ENST00000287908	76701_at
ENSG00000157214	ENST00000394626	76701_at
ENSG00000157214	ENST00000394622	76701_at
ENSG00000157214	ENST00000394632	76701_at
ENSG00000157214	ENST00000394629	76701_at
ENSG00000157214	ENST00000394621	76701_at
ENSG00000139116	ENST00000547733	91215_at
ENSG00000139116	ENST00000636569	91215_at
ENSG00000139116	ENST00000361961	91215_at
ENSG00000139116	ENST00000551264	91215_at
ENSG00000139116	ENST00000552961	91215_at
ENSG00000139116	ENST00000544797	91215_at
ENSG00000139116	ENST00000361418	91215_at
ENSG00000139116	ENST00000541463	91215_at
ENSG00000127184	ENST00000509578	87838_at
ENSG00000284078	ENST00000637229	87838_at
ENSG00000123739	ENST00000243501	85094_at
ENSG00000123739	ENST00000243501	81967_at
ENSG00000123739	ENST00000502283	81967_at
ENSG00000285330	ENST00000645635	81967_at
ENSG00000145715	ENST00000274376	75775_at
ENSG00000145715	ENST00000515800	75775_at
ENSG00000145715	ENST00000456692	75775_at
ENSG00000186628	ENST00000334574	74234_at
ENSG00000101986	ENST00000218104	89043_at
ENSG00000165959	ENST00000298912	89965_at
ENSG00000165959	ENST00000557215	90875_at
ENSG00000165959	ENST00000557696	90875_at
ENSG00000165959	ENST00000556454	90875_at
ENSG00000165959	ENST00000556454	89965_at
ENSG00000165959	ENST00000556441	90875_at
ENSG00000165959	ENST00000556416	90875_at
ENSG00000105793	ENST00000257659	75180_at
ENSG00000105793	ENST00000417207	75180_at
ENSG00000105793	ENST00000380058	75180_at
ENSG00000105793	ENST00000222511	75180_at
ENSG00000105793	ENST00000474503	75180_at
ENSG00000224184	ENST00000450916	69456_at
ENSG00000171467	ENST00000361428	86485_at
ENSG00000169609	ENST00000304177	88894_at
ENSG00000169609	ENST00000508990	88894_at
