Gene stable ID	Transcript stable ID	AFFY C elegans probe
WBGene00009337	F32F2.1f.1	174513_at
WBGene00009337	F32F2.1g.1	194002_at
WBGene00009337	F32F2.1g.1	174513_at
WBGene00009337	F32F2.1g.2	194002_at
WBGene00009337	F32F2.1h.1	194002_at
WBGene00009337	F32F2.1h.1	174513_at
WBGene00009338	F32G8.2.1	179291_at
WBGene00009339	F32G8.3.1	179203_at
WBGene00009340	F32G8.4.1	191616_at
WBGene00009341	F32H2.4.1	192660_at
WBGene00009342	F32H2.5.1	189768_at
WBGene00009342	F32H2.5.1	174796_at
WBGene00009343	F32H2.6.1	192242_at
WBGene00009344	F32H2.7.1	177447_s_at
WBGene00009345	F32H2.8.1	189695_at
WBGene00009347	F32H5.1.1	192345_s_at
WBGene00009349	F32H5.3a.1	187662_at
WBGene00009349	F32H5.3b.1	187662_at
WBGene00009350	F32H5.4.1	189459_at
WBGene00009352	F33A8.4.1	178231_s_at
WBGene00009353	F33A8.5.1	173535_s_at
WBGene00009354	F33A8.6.1	190294_at
WBGene00009355	F33A8.7.1	177942_at
WBGene00009358	F33C8.4.1	179223_at
WBGene00009360	F33E2.4.1	178646_at
WBGene00009360	F33E2.4.2	178646_at
WBGene00009360	F33E2.4.3	178646_at
WBGene00009361	F33E2.5.1	178690_s_at
WBGene00009361	F33E2.5.2	178690_s_at
WBGene00009362	F33E2.6.1	178579_at
WBGene00009364	F33H1.3.1	186603_at
WBGene00009365	F33H1.4.1	177568_at
WBGene00009365	F33H1.4.1	174067_at
WBGene00009365	F33H1.4.2	177568_at
WBGene00009365	F33H1.4.2	174067_at
WBGene00009366	F33H2.2.1	178350_s_at
WBGene00009366	F33H2.2.1	178349_at
WBGene00009367	F33H2.3.1	193289_at
WBGene00009368	F33H2.5.1	192588_s_at
WBGene00009369	F33H2.6.1	177970_at
WBGene00009370	F33H2.7.1	178039_at
WBGene00009371	F33H2.8a.1	178347_at
WBGene00009371	F33H2.8b.1	178347_at
WBGene00009373	F34D10.3.1	183208_at
WBGene00009374	F34D10.4.1	183765_s_at
WBGene00009375	F34D10.6a.1	189045_at
WBGene00009375	F34D10.6b.1	189045_at
WBGene00009375	F34D10.6b.2	189045_at
WBGene00009378	F34H10.1.1	172908_x_at
WBGene00009379	F34H10.2.1	179848_at
WBGene00009380	F34H10.3.1	175556_at
WBGene00009380	F34H10.3.1	188790_at
WBGene00009380	F34H10.3.2	175556_at
WBGene00009380	F34H10.3.2	188790_at
WBGene00009380	F34H10.3.3	175556_at
WBGene00009380	F34H10.3.3	188790_at
WBGene00009381	F34H10.4.1	187221_at
WBGene00009383	F35B12.3.1	182621_at
WBGene00009384	F35B12.4.1	191198_at
WBGene00009385	F35B12.5a.1	182446_at
WBGene00009385	F35B12.5a.2	182446_at
WBGene00009385	F35B12.5b	182446_at
WBGene00009385	F35B12.5c.1	182446_at
WBGene00009385	F35B12.5c.2	182446_at
WBGene00009386	F35B12.6.1	191213_at
WBGene00009387	F35B12.8.1	188141_at
WBGene00009388	F35B12.9.1	193419_at
WBGene00009390	F35C5.1.1	178072_at
WBGene00009391	F35C5.3.1	178191_at
WBGene00009392	F35C5.4.1	178097_at
WBGene00009393	F35C5.5a.1	194056_s_at
WBGene00009393	F35C5.5b.1	194056_s_at
WBGene00009394	F35C5.6.1	194044_at
WBGene00009394	F35C5.6.2	194044_at
WBGene00009395	F35C5.7.1	194063_at
WBGene00009396	F35C5.8.1	173090_s_at
WBGene00009396	F35C5.8.1	192559_s_at
WBGene00009396	F35C5.8.2	173090_s_at
WBGene00009396	F35C5.8.2	192559_s_at
WBGene00009397	F35C5.9.1	194067_at
WBGene00009398	F35C5.10.1	172474_x_at
WBGene00009399	F35C5.11.1	184057_at
WBGene00009399	F35C5.11.2	184057_at
WBGene00009400	F35C5.12.1	183301_s_at
WBGene00009401	F35C11.2.1	191865_s_at
WBGene00009402	F35C11.3.1	190795_s_at
WBGene00009403	F35C11.4.1	181939_at
WBGene00009404	F35C11.5.1	189509_s_at
WBGene00009405	F35C11.6.1	179993_at
WBGene00009408	F35C12.3a.1	183348_at
WBGene00009408	F35C12.3a.2	183348_at
WBGene00009408	F35C12.3b.1	183348_at
WBGene00009408	F35C12.3b.2	183348_at
WBGene00009408	F35C12.3c.1	183348_at
WBGene00009409	F35E2.1.1	172162_x_at
WBGene00009409	F35E2.1.1	172313_x_at
WBGene00009409	F35E2.1.1	177415_s_at
WBGene00009410	F35E2.2.1	177405_at
WBGene00009411	F35E2.3	177434_at
WBGene00009411	F35E2.3	177533_at
WBGene00009412	F35E2.5.1	177877_at
WBGene00009413	F35E2.6.1	177569_s_at
WBGene00009414	F35E2.7	177683_at
WBGene00009415	F35E2.8.1	177881_at
WBGene00009417	F35E8.1.1	179469_s_at
WBGene00009418	F35E8.2.1	179021_at
WBGene00009419	F35E8.4	179469_s_at
WBGene00009420	F35E8.6.1	178960_at
WBGene00009421	F35E8.7.1	179081_at
WBGene00009422	F35E8.9.1	178739_at
WBGene00009423	F35E8.10.1	183700_s_at
WBGene00009424	F35E8.13.1	183700_s_at
WBGene00009425	F35E12.1	192595_at
WBGene00009426	F35E12.2a.1	179852_at
WBGene00009427	F35E12.3.1	191881_at
WBGene00009429	F35E12.5.1	179695_at
WBGene00009430	F35E12.6.1	180342_at
WBGene00009430	F35E12.6.2	180342_at
WBGene00009430	F35E12.6.3	180342_at
WBGene00009431	F35E12.7a.1	173948_s_at
WBGene00009432	F35E12.8a.1	179914_at
WBGene00009432	F35E12.8b.1	179914_at
WBGene00009433	F35E12.9a.1	180204_at
WBGene00009433	F35E12.9b.1	180204_at
WBGene00009433	F35E12.9c.1	180204_at
WBGene00009433	F35E12.9d	180204_at
WBGene00009434	F35E12.10.1	185153_s_at
WBGene00009434	F35E12.10.2	185153_s_at
WBGene00009435	F35G2.1a.1	174644_at
WBGene00009435	F35G2.1a.1	193690_at
WBGene00009435	F35G2.1a.2	174644_at
WBGene00009435	F35G2.1a.2	193690_at
WBGene00009435	F35G2.1a.3	174644_at
WBGene00009435	F35G2.1a.3	193690_at
WBGene00009435	F35G2.1b.1	174644_at
WBGene00009435	F35G2.1b.1	193690_at
WBGene00009435	F35G2.1b.2	174644_at
WBGene00009435	F35G2.1b.2	193690_at
WBGene00009436	F35G2.2.1	189395_s_at
WBGene00009437	F35G2.3.1	178358_at
WBGene00009438	F35G2.5a.1	178912_at
WBGene00009439	F35G12.1a.1	191099_at
WBGene00009439	F35G12.1a.2	191099_at
WBGene00009439	F35G12.1b	191099_at
WBGene00009440	F35G12.2.1	190914_at
WBGene00009440	F35G12.2.1	174427_s_at
WBGene00009440	F35G12.2.2	190914_at
WBGene00009440	F35G12.2.2	174427_s_at
WBGene00009440	F35G12.2.3	190914_at
WBGene00009440	F35G12.2.3	174427_s_at
WBGene00009441	F35G12.4a.1	191119_s_at
WBGene00009441	F35G12.4b.1	191119_s_at
WBGene00009441	F35G12.4c.1	191119_s_at
WBGene00009442	F35G12.5a.1	182952_at
WBGene00009442	F35G12.5b.1	182952_at
WBGene00009442	F35G12.5c.1	182952_at
WBGene00009443	F35G12.7.1	183872_at
WBGene00009444	F35G12.11.1	190833_at
WBGene00009444	F35G12.11.2	190833_at
WBGene00009445	F35G12.12.1	184802_at
WBGene00009445	F35G12.12.1	184803_s_at
WBGene00009446	F35H8.1.1	178045_at
WBGene00009447	F35H8.2.1	177556_at
WBGene00009448	F35H8.3.1	192352_at
WBGene00009449	F35H8.4.1	177663_at
WBGene00009450	F35H8.6.1	191921_s_at
WBGene00009450	F35H8.6.2	191921_s_at
WBGene00009451	F36A2.1a.1	177937_s_at
WBGene00009451	F36A2.1a.1	173923_at
WBGene00009451	F36A2.1a.2	177937_s_at
WBGene00009451	F36A2.1a.2	173923_at
WBGene00009451	F36A2.1b.1	177937_s_at
WBGene00009451	F36A2.1b.1	173923_at
WBGene00009451	F36A2.1c.1	177937_s_at
WBGene00009451	F36A2.1c.1	173923_at
WBGene00009451	F36A2.1d.1	177937_s_at
WBGene00009451	F36A2.1d.1	173923_at
WBGene00009451	F36A2.1e	177937_s_at
WBGene00009451	F36A2.1e	173923_at
WBGene00009452	F36A2.2.1	190480_at
WBGene00009453	F36A2.3.1	178259_at
WBGene00009454	F36A2.7.1	171799_x_at
WBGene00009454	F36A2.7.1	178489_at
WBGene00009455	F36A2.8.1	193343_at
WBGene00009455	F36A2.8.2	193343_at
WBGene00009456	F36A2.9a.1	188988_at
WBGene00009456	F36A2.9a.1	174433_at
WBGene00009456	F36A2.9b.1	188988_at
WBGene00009456	F36A2.9b.1	174433_at
WBGene00009457	F36A2.10.1	181116_at
WBGene00009458	F36A2.11.1	181192_at
WBGene00009460	F36A2.13.1	173629_at
WBGene00009460	F36A2.13.1	181176_s_at
WBGene00009460	F36A2.13.2	173629_at
WBGene00009460	F36A2.13.2	181176_s_at
WBGene00009461	F36D1.1.1	177945_s_at
WBGene00009462	F36D1.2.1	178754_at
WBGene00009463	F36D1.4.1	172242_x_at
WBGene00009464	F36D1.5.1	179507_at
WBGene00009465	F36D1.6.1	178656_at
WBGene00009466	F36D1.7.1	177958_at
WBGene00009467	F36D1.8.1	178467_at
WBGene00009469	F36D3.1.1	176860_at
WBGene00009469	F36D3.1.1	178178_s_at
WBGene00009469	F36D3.1.1	173160_s_at
WBGene00009470	F36D3.4.1	178127_s_at
WBGene00009471	F36D3.5.1	193285_s_at
WBGene00009472	F36D3.7	188778_at
WBGene00009474	F36D3.10	180572_at
WBGene00009475	F36F2.1a.1	178772_at
WBGene00009475	F36F2.1b.1	178772_at
WBGene00009475	F36F2.1b.2	178772_at
WBGene00009476	F36F2.2.1	178613_at
WBGene00009476	F36F2.2.1	178614_s_at
WBGene00009478	F36F2.4.1	188322_s_at
WBGene00009479	F36F2.6.1	193969_s_at
WBGene00009482	F36G3.1.1	186846_s_at
WBGene00009482	F36G3.1.2	186846_s_at
WBGene00009483	F36G3.2.1	186789_s_at
WBGene00009485	F36G9.3a.1	177718_at
WBGene00009485	F36G9.3b.1	177718_at
WBGene00009486	F36G9.7.1	177641_at
WBGene00009487	F36G9.11.1	190158_at
WBGene00009488	F36G9.12.1	179909_at
WBGene00009489	F36G9.13.1	180138_at
WBGene00009490	F36G9.14.1	179989_at
WBGene00009491	F36G9.15.1	179771_at
WBGene00009491	F36G9.15.2	179771_at
WBGene00009492	F36H1.3.1	191711_at
WBGene00009493	F36H1.5b.1	179525_at
WBGene00009493	F36H1.5b.2	179525_at
WBGene00009493	F36H1.5c.1	179525_at
WBGene00009498	F36H2.1a.1	174976_at
WBGene00009498	F36H2.1a.1	188773_at
WBGene00009498	F36H2.1b.1	174976_at
WBGene00009498	F36H2.1b.1	188773_at
WBGene00009498	F36H2.1c.1	174976_at
WBGene00009498	F36H2.1c.1	188773_at
WBGene00009499	F36H2.2a.1	177614_at
WBGene00009499	F36H2.2a.1	177615_s_at
WBGene00009499	F36H2.2b.1	177614_at
WBGene00009499	F36H2.2b.1	177615_s_at
WBGene00009500	F36H2.3h.1	192520_s_at
WBGene00009500	F36H2.3i.1	192520_s_at
WBGene00009501	F37A8.1.1	177964_at
WBGene00009502	F37A8.2.1	185981_s_at
WBGene00009502	F37A8.2.1	177584_s_at
WBGene00009503	F37A8.5.1	175156_at
WBGene00009503	F37A8.5.1	177835_at
WBGene00009504	F37B12.1.1	182917_at
WBGene00009505	F37B12.3.1	184083_s_at
WBGene00009505	F37B12.3.1	173517_at
WBGene00009507	F37D6.1.1	173077_s_at
WBGene00009507	F37D6.1.1	193287_s_at
WBGene00009508	F37D6.2a.1	173949_s_at
WBGene00009508	F37D6.2a.2	173949_s_at
WBGene00009508	F37D6.2b.1	173949_s_at
WBGene00009508	F37D6.2c.1	173949_s_at
WBGene00009508	F37D6.2c.2	173949_s_at
WBGene00009509	F37D6.3.1	177742_at
WBGene00009510	F37D6.4.1	172161_x_at
WBGene00009511	F37H8.2.1	177404_at
WBGene00009512	F37H8.3a.1	192636_at
WBGene00009513	F37H8.4.1	177719_at
WBGene00009514	F37H8.5.1	177838_at
WBGene00009521	F38A1.8.1	190175_at
WBGene00009529	F38B2.2.1	179573_at
WBGene00009530	F38B2.3.1	189840_at
WBGene00009531	F38B2.4a.1	189267_s_at
WBGene00009532	F38B7.1a.1	193636_s_at
WBGene00009532	F38B7.1b.1	193636_s_at
WBGene00009533	F38B7.2a.1	178138_at
WBGene00009533	F38B7.2b.1	178138_at
WBGene00009534	F38B7.3.1	192132_at
WBGene00009535	F38C2.1a.1	172263_x_at
WBGene00009535	F38C2.1b.1	172263_x_at
WBGene00009535	F38C2.1c.1	172263_x_at
WBGene00009536	F38C2.4a.1	179382_at
WBGene00009536	F38C2.4b	179382_at
WBGene00009537	F38C2.5.1	193922_at
WBGene00009538	F38C2.6.1	190086_at
WBGene00009539	F38C2.7.1	172966_x_at
WBGene00009540	F38C2.8.1	172921_x_at
WBGene00009541	F38E11.4.1	181591_at
WBGene00009542	F38E11.5.1	174698_at
WBGene00009542	F38E11.5.1	191436_at
WBGene00009543	F38E11.6a.1	180328_at
WBGene00009543	F38E11.6b.1	180328_at
WBGene00009544	F38E11.9.1	181828_s_at
WBGene00009544	F38E11.9.2	181828_s_at
WBGene00009546	F38H4.2.1	178066_at
WBGene00009547	F38H4.3.1	179344_at
WBGene00009547	F38H4.3.2	179344_at
WBGene00009548	F38H4.4.1	191707_at
WBGene00009549	F38H4.5.1	178216_at
WBGene00009550	F38H4.6.1	178712_at
WBGene00009551	F38H4.10.1	192825_at
WBGene00009552	F39B1.1.1	192405_s_at
WBGene00009552	F39B1.1.1	173888_at
WBGene00009553	F39B2.1.1	192449_at
WBGene00009553	F39B2.1.1	194198_x_at
WBGene00009554	F39B2.3.1	191459_s_at
WBGene00009556	F39B2.5.1	190180_at
WBGene00009557	F39B2.7.1	178400_at
WBGene00009558	F39B2.8.1	178928_s_at
WBGene00009559	F39B2.11.1	187532_s_at
WBGene00009560	F39D8.2a.1	178345_at
WBGene00009560	F39D8.2b.1	178345_at
WBGene00009560	F39D8.2c.1	178345_at
WBGene00009560	F39D8.2d.1	178345_at
WBGene00009561	F39D8.3a.1	190563_at
WBGene00009561	F39D8.3b.1	190563_at
WBGene00009562	F39H2.1.1	175289_at
WBGene00009562	F39H2.1.2	175289_at
WBGene00009563	F39H2.3.1	193407_at
WBGene00009563	F39H2.3.2	193407_at
WBGene00009565	F39H11.1.1	190735_at
WBGene00009566	F40D4.5.1	179471_at
WBGene00009567	F40D4.6.1	179504_at
WBGene00009568	F40D4.7.1	178565_at
WBGene00009569	F40D4.9a.1	179631_at
WBGene00009569	F40D4.9b	179631_at
WBGene00009570	F40D4.10	180280_at
WBGene00009571	F40D4.12.1	182813_at
WBGene00009572	F40D4.13a.1	182739_at
WBGene00009572	F40D4.13b.1	182739_at
WBGene00009573	F40E10.5.1	181113_at
WBGene00009574	F40E10.6.1	180597_at
WBGene00009574	F40E10.6.2	180597_at
WBGene00009574	F40E10.6.3	180597_at
WBGene00009575	F40F8.1a.1	189876_at
WBGene00009575	F40F8.1a.2	189876_at
WBGene00009575	F40F8.1a.3	189876_at
WBGene00009575	F40F8.1a.4	189876_at
WBGene00009575	F40F8.1b.1	189876_at
WBGene00009575	F40F8.1c	189876_at
WBGene00009577	F40F8.4.1	178505_s_at
WBGene00009579	F40F8.8a.1	178836_at
WBGene00009579	F40F8.8b.1	178836_at
WBGene00009580	F40F9.1a.1	194253_x_at
WBGene00009580	F40F9.1a.1	193650_at
WBGene00009580	F40F9.1a.2	194253_x_at
WBGene00009580	F40F9.1a.2	193650_at
WBGene00009580	F40F9.1a.3	194253_x_at
WBGene00009580	F40F9.1a.3	193650_at
WBGene00009580	F40F9.1b.1	194253_x_at
WBGene00009580	F40F9.1b.1	193650_at
WBGene00009580	F40F9.1b.2	194253_x_at
WBGene00009580	F40F9.1b.2	193650_at
WBGene00009580	F40F9.1b.3	194253_x_at
WBGene00009580	F40F9.1b.3	193650_at
WBGene00009580	F40F9.1c	194253_x_at
WBGene00009580	F40F9.1c	193650_at
WBGene00009581	F40F9.3.1	193047_at
WBGene00009582	F40F9.5.1	188676_at
WBGene00009582	F40F9.5.2	188676_at
WBGene00009583	F40F9.6a.1	173733_s_at
WBGene00009583	F40F9.6a.1	189764_s_at
WBGene00009583	F40F9.6a.2	173733_s_at
WBGene00009583	F40F9.6a.2	189764_s_at
WBGene00009583	F40F9.6b.1	173733_s_at
WBGene00009583	F40F9.6b.1	189764_s_at
WBGene00009583	F40F9.6b.2	173733_s_at
WBGene00009583	F40F9.6b.2	189764_s_at
WBGene00009583	F40F9.6c.1	173733_s_at
WBGene00009583	F40F9.6c.1	189764_s_at
WBGene00009583	F40F9.6c.2	173733_s_at
WBGene00009583	F40F9.6c.2	189764_s_at
WBGene00009584	F40F9.7a.1	190650_at
WBGene00009584	F40F9.7a.1	174369_at
WBGene00009584	F40F9.7b.1	190650_at
WBGene00009584	F40F9.7b.1	174369_at
WBGene00009584	F40F9.7b.2	190650_at
WBGene00009584	F40F9.7b.2	174369_at
WBGene00009584	F40F9.7b.3	190650_at
WBGene00009584	F40F9.7b.3	174369_at
WBGene00009584	F40F9.7b.4	190650_at
WBGene00009584	F40F9.7b.4	174369_at
WBGene00009585	F40F9.8.1	192047_at
WBGene00009586	F40F9.10.1	179840_at
WBGene00009587	F40F11.2.1	182509_at
WBGene00009587	F40F11.2.1	174773_at
WBGene00009588	F40F11.3a.1	183587_at
WBGene00009588	F40F11.3b.1	183587_at
WBGene00009589	F40F11.4.1	183306_at
WBGene00009590	F40F12.1	191625_s_at
WBGene00009592	F40F12.3.1	181145_at
WBGene00009593	F40F12.4.1	181274_at
WBGene00009594	F40F12.5a.1	174844_at
WBGene00009594	F40F12.5a.1	193696_at
WBGene00009594	F40F12.5a.1	186348_s_at
WBGene00009594	F40F12.5b.1	174844_at
WBGene00009594	F40F12.5b.1	193696_at
WBGene00009594	F40F12.5b.1	186348_s_at
WBGene00009594	F40F12.5c.1	174844_at
WBGene00009594	F40F12.5c.1	193696_at
WBGene00009594	F40F12.5c.1	186348_s_at
WBGene00009595	F40F12.7.1	183561_s_at
WBGene00009595	F40F12.7.2	183561_s_at
WBGene00009595	F40F12.7.3	183561_s_at
WBGene00009595	F40F12.7.4	183561_s_at
WBGene00009596	F40G12.1.1	180891_at
WBGene00009598	F40G12.3	188844_at
WBGene00009599	F40G12.4.1	181424_at
WBGene00009600	F40G12.5.1	180606_at
WBGene00009601	F40G12.6.1	180431_at
WBGene00009602	F40G12.7.1	172348_x_at
WBGene00009603	F40G12.8.1	180903_at
WBGene00009604	F40G12.9.1	181349_at
WBGene00009605	F40G12.10.1	191985_at
WBGene00009606	F40G12.11.1	184794_s_at
WBGene00009607	F41D3.2.1	178533_at
WBGene00009608	F41D3.3.1	192456_at
WBGene00009609	F41D3.4.1	178871_at
WBGene00009610	F41D3.5.1	181194_s_at
WBGene00009612	F41D3.7.1	178649_s_at
WBGene00009613	F41D3.8.1	178975_at
WBGene00009613	F41D3.8.1	172191_x_at
WBGene00009614	F41D3.9.1	179025_at
WBGene00009615	F41D3.10.1	181194_s_at
WBGene00009616	F41D3.11.1	181433_at
WBGene00009616	F41D3.11.1	178649_s_at
WBGene00009617	F41E7.1.1	177707_at
WBGene00009618	F41E7.2.1	177558_at
WBGene00009618	F41E7.2.2	177558_at
WBGene00009618	F41E7.2.3	177558_at
WBGene00009619	F41E7.3.1	190770_at
WBGene00009620	F41E7.4.1	172159_x_at
WBGene00009621	F41E7.5.1	172844_x_at
WBGene00009622	F41E7.6.1	191880_at
WBGene00009623	F41E7.7a.1	178094_at
WBGene00009623	F41E7.7b.1	178094_at
WBGene00009624	F41E7.8.1	177492_at
WBGene00009626	F42A8.1.1	186757_s_at
WBGene00009627	F42A8.3.1	186717_at
WBGene00009628	F42D1.2.1	190977_s_at
WBGene00009629	F42D1.3.1	191127_at
WBGene00009629	F42D1.3.2	191127_at
WBGene00009630	F42E8.1.1	179115_at
WBGene00009631	F42E8.2	179455_at
WBGene00009632	F42E11.2a.1	185294_s_at
WBGene00009632	F42E11.2a.1	185122_s_at
WBGene00009632	F42E11.2b.1	185122_s_at
WBGene00009632	F42E11.2c.1	185294_s_at
WBGene00009632	F42E11.2c.1	185122_s_at
WBGene00009633	F42E11.3.1	183881_at
WBGene00009634	F42F12.1.1	194245_x_at
WBGene00009634	F42F12.1.1	172324_x_at
WBGene00009634	F42F12.1.1	172334_x_at
WBGene00009634	F42F12.1.1	172357_x_at
WBGene00009635	F42F12.3.1	192894_at
WBGene00009636	F42F12.4.1	180959_s_at
WBGene00009636	F42F12.4.2	180959_s_at
WBGene00009637	F42F12.6.1	194245_x_at
WBGene00009637	F42F12.6.1	172334_x_at
WBGene00009637	F42F12.6.1	172357_x_at
WBGene00009638	F42F12.7.1	194245_x_at
WBGene00009638	F42F12.7.1	172334_x_at
WBGene00009638	F42F12.7.1	172357_x_at
WBGene00009639	F42F12.8.1	194245_x_at
WBGene00009639	F42F12.8.1	172324_x_at
WBGene00009639	F42F12.8.1	172357_x_at
WBGene00009639	F42F12.8.2	194245_x_at
WBGene00009639	F42F12.8.2	172324_x_at
WBGene00009639	F42F12.8.2	172357_x_at
WBGene00009640	F42F12.9.1	172324_x_at
WBGene00009641	F42G4.2.1	177501_at
WBGene00009642	F42G4.5a.1	177481_at
WBGene00009642	F42G4.5b.1	177481_at
WBGene00009642	F42G4.5c.1	177481_at
WBGene00009643	F42G4.6.1	179988_s_at
WBGene00009644	F42G4.7.1	177134_s_at
WBGene00009645	F42G10.1.1	183790_s_at
WBGene00009645	F42G10.1.2	183790_s_at
WBGene00009646	F42H11.1.1	172238_x_at
WBGene00009646	F42H11.1.1	181795_s_at
WBGene00009646	F42H11.1.1	172436_x_at
WBGene00009647	F43C1.1.1	190305_at
WBGene00009649	F43C1.5.1	186541_at
WBGene00009650	F43D2.1.1	191203_at
WBGene00009650	F43D2.1.2	191203_at
WBGene00009651	F43D2.2	179294_at
WBGene00009652	F43D2.3.1	178153_at
WBGene00009653	F43D9.1.1	189198_s_at
WBGene00009654	F43D9.3a.1	188681_at
WBGene00009654	F43D9.3b.1	188681_at
WBGene00009656	F43G6.3	191955_at
WBGene00009657	F43G6.4.1	174361_at
WBGene00009658	F43G6.5.1	189756_s_at
WBGene00009659	F43G6.7.1	177830_at
WBGene00009660	F43G6.8.1	192810_s_at
WBGene00009661	F43G6.9.1	173591_at
WBGene00009661	F43G6.9.1	177685_s_at
WBGene00009661	F43G6.9.1	177834_s_at
WBGene00009662	F43G6.10.1	183806_at
WBGene00009663	F43G6.11.1	193138_at
WBGene00009664	F43G9.1.1	191349_at
WBGene00009664	F43G9.1.1	174654_at
WBGene00009664	F43G9.1.2	191349_at
WBGene00009664	F43G9.1.2	174654_at
WBGene00009665	F43G9.2a.1	179411_at
WBGene00009665	F43G9.2b.1	179411_at
WBGene00009666	F43G9.3.1	191855_at
WBGene00009667	F43G9.4.1	178574_at
WBGene00009668	F43G9.5.1	178879_at
WBGene00009670	F43G9.8.1	178845_at
WBGene00009671	F43G9.10.1	194022_s_at
WBGene00009672	F43G9.12a.1	193809_at
WBGene00009672	F43G9.12b.1	193809_at
WBGene00009673	F43G9.13.1	175127_at
WBGene00009674	F44A6.1a.1	188766_at
WBGene00009674	F44A6.1b.1	188766_at
WBGene00009674	F44A6.1b.2	188766_at
WBGene00009675	F44A6.3.1	177948_at
WBGene00009676	F44A6.4.1	177826_at
WBGene00009677	F44A6.5.1	177786_at
WBGene00009678	F44D12.1a.1	191627_at
WBGene00009678	F44D12.1b.1	191627_at
WBGene00009679	F44D12.2.1	180726_s_at
WBGene00009680	F44D12.3.1	172333_x_at
WBGene00009680	F44D12.3.1	172327_x_at
WBGene00009681	F44D12.4.1	180501_s_at
WBGene00009682	F44D12.5.1	172333_x_at
WBGene00009682	F44D12.5.1	172327_x_at
WBGene00009683	F44D12.6.1	180931_at
WBGene00009684	F44D12.7.1	172333_x_at
WBGene00009684	F44D12.7.1	172327_x_at
WBGene00009685	F44D12.8a.1	180923_at
WBGene00009685	F44D12.8b.1	180923_at
WBGene00009686	F44D12.9a.1	181491_at
WBGene00009686	F44D12.9a.1	175502_at
WBGene00009686	F44D12.9a.2	181491_at
WBGene00009686	F44D12.9a.2	175502_at
WBGene00009686	F44D12.9a.3	181491_at
WBGene00009686	F44D12.9a.3	175502_at
WBGene00009686	F44D12.9b.1	175502_at
WBGene00009686	F44D12.9c.1	181491_at
WBGene00009686	F44D12.9c.1	175502_at
WBGene00009686	F44D12.9d	181491_at
WBGene00009686	F44D12.9d	175502_at
WBGene00009687	F44D12.10.1	193069_at
WBGene00009688	F44E5.1.1	177685_s_at
WBGene00009688	F44E5.1.2	177685_s_at
WBGene00009690	F44E5.3.1	177821_at
WBGene00009691	F44E5.4.1	190958_s_at
WBGene00009691	F44E5.4.1	171941_s_at
WBGene00009692	F44E5.5.1	190958_s_at
WBGene00009692	F44E5.5.1	171941_s_at
WBGene00009692	F44E5.5.2	190958_s_at
WBGene00009692	F44E5.5.2	171941_s_at
WBGene00009693	F44F1.1	190154_at
WBGene00009695	F44F1.3.1	190203_at
WBGene00009696	F44F1.4.1	178418_s_at
WBGene00009697	F44F1.5	178159_at
WBGene00009698	F44F1.6a.1	180027_s_at
WBGene00009698	F44F1.6a.1	180069_s_at
WBGene00009698	F44F1.6b.1	180027_s_at
WBGene00009700	F44F4.1.1	179554_at
WBGene00009701	F44F4.2.1	191564_s_at
WBGene00009701	F44F4.2.2	191564_s_at
WBGene00009702	F44F4.3.1	179587_at
WBGene00009704	F44F4.9.1	179128_at
WBGene00009705	F44F4.10.1	181692_at
WBGene00009706	F44G3.2.1	189178_at
WBGene00009707	F44G3.5.1	178901_at
WBGene00009708	F44G3.7.1	178819_s_at
WBGene00009710	F44G3.10.1	180315_at
WBGene00009711	F44G4.1.1	186648_at
WBGene00009712	F44G4.2.1	186658_at
WBGene00009713	F44G4.3.1	177876_at
WBGene00009714	F44G4.5.1	178182_at
WBGene00009715	F44G4.6a.1	177844_at
WBGene00009715	F44G4.6b.1	177844_at
WBGene00009716	F44G4.7.1	177552_at
WBGene00009717	F44G4.8a.1	173858_at
WBGene00009717	F44G4.8a.1	191570_s_at
WBGene00009717	F44G4.8b.1	173858_at
WBGene00009717	F44G4.8b.1	191570_s_at
WBGene00009720	F45B8.3.1	178788_s_at
WBGene00009721	F45D3.1.1	178955_at
WBGene00009722	F45D3.2a.1	175272_at
WBGene00009722	F45D3.2a.1	178944_at
WBGene00009722	F45D3.2b.1	175272_at
WBGene00009722	F45D3.2b.1	178944_at
WBGene00009723	F45D3.3.1	179632_s_at
WBGene00009724	F45D3.4a.1	173550_at
WBGene00009724	F45D3.4a.1	178900_s_at
WBGene00009724	F45D3.4a.2	173550_at
WBGene00009724	F45D3.4a.2	178900_s_at
WBGene00009724	F45D3.4b.1	173550_at
WBGene00009724	F45D3.4b.1	178900_s_at
WBGene00009724	F45D3.4b.2	173550_at
WBGene00009724	F45D3.4b.2	178900_s_at
WBGene00009725	F45E6.1.1	178389_at
WBGene00009726	F45E6.3.1	190559_at
WBGene00009726	F45E6.3.1	174409_at
WBGene00009727	F45E6.4.1	187968_at
WBGene00009728	F45E6.6.1	178371_at
WBGene00009729	F45E10.2a.1	189681_at
WBGene00009729	F45E10.2b.1	189681_at
WBGene00009730	F45G2.2a.1	193933_at
WBGene00009730	F45G2.2a.1	174619_at
WBGene00009730	F45G2.2b.1	174619_at
WBGene00009730	F45G2.2b.2	193933_at
WBGene00009730	F45G2.2b.2	174619_at
WBGene00009731	F45G2.3.1	192584_at
WBGene00009731	F45G2.3.1	174619_at
WBGene00009731	F45G2.3.1	174428_s_at
