Paper	PMID	GSE	Platform	Experiment	Type	GSM	Tissue	Life_stage	Genotype	Species
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX2_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588223	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX2 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX3_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588122	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX3 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX4_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588132	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX4 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX5_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588231	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX5 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX6_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588144	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX6 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX7_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588240	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX7 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX8_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588247	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX8 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX9_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588248	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX9 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX10_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588260	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX10 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX11_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588163	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX11 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX12_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588268	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX12 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX13_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588170	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX13 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX14_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588276	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX14 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX15_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588182	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX15 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX16_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588196	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX16 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX19_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588197	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX19 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX20_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588098	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX20 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX21_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588099	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX21 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX22_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588210	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX22 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX24_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588218	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX24 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX25_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588113	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX25 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX26_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588114	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX26 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX27_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588220	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX27 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX28_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588115	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX28 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX29_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588116	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX29 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX30_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588117	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX30 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX31_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588118	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX31 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX32_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588119	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX32 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX33_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588120	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX33 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX34_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588221	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX34 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX37_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588121	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX37 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX38_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588222	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX38 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX39_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588224	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX39 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX40_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588225	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX40 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX41_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588123	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX41 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX42_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588226	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX42 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX43_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588227	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX43 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX44_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588124	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX44 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX45_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588125	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX45 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX47_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588126	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX47 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX48_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588127	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX48 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX49_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588228	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX49 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX51_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588128	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX51 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX52_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588129	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX52 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX53_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588130	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX53 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX54_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588229	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX54 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX55_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588230	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX55 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX56_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588131	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX56 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX58_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588133	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX58 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX59_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588232	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX59 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX60_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588134	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX60 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX61_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588233	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX61 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX62_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588234	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX62 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX63_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588235	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX63 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX64_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588135	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX64 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX65_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588136	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX65 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX66_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588137	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX66 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX67_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588138	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX67 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX68_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588139	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX68 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX69_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588140	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX69 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX70_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588141	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX70 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX71_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588236	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX71 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX72_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588142	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX72 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX73_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588237	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX73 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX74_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588143	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX74 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX76_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588238	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX76 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX77_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588239	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX77 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX78_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588241	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX78 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX79_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588242	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX79 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX80_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588243	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX80 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX81_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588145	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX81 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX82_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588146	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX82 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX83_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588147	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX83 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX84_(Cy3)_vs_CommonReference_(Cy5)	microarray	GEO record: GSM588244	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX84 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX85_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588148	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX85 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX86_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588149	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX86 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX87_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588150	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX87 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX88_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588151	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX88 vs. N.A.	Caenorhabditis elegans
WBPaper00037680	20947766	GSE23857	GPL7727(Agilent_C.elegans_Oligo_Microarray)	WBPaper00037680:Strain_QX90_(Cy5)_vs_CommonReference_(Cy3)	microarray	GEO record: GSM588152	N.A. vs. N.A.	WBls:0000064(1-day post-L4 adult hermaphrodite Ce) vs. N.A.	QX90 vs. N.A.	Caenorhabditis elegans
